Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
San Diego,Hank Egan [951],,68,479,2,0,1,477
Rhode Island,Brendan Malone [2004],,235,479,2,0,209,477
Saint Francis (PA),Kevin Porter [2561],,238,479,2,0,91,477
Hofstra,Dick Berg [219],,168,479,2,0,91,477
Old Dominion,Paul Webb [3329],,187,479,2,0,1,477
Southern Mississippi,M.K. Turk [3207],,66,479,2,0,181,477
New Hampshire,Gerry Friel [1127],,68,479,2,0,121,477
Indiana State,Dave Schellhase [2836],,150,479,2,0,121,477
Cincinnati,Tony Yates [3488],,68,479,2,0,209,477
Morehead State,Wayne Martin [2036],,18,479,2,0,1,477
Tennessee,Don DeVoe [808],,244,479,2,0,91,477
Chattanooga,Murray Arnold [94],,70,479,2,0,31,477
Memphis,Dana Kirk [1771],,54,479,2,0,31,477
Providence,Joseph Mullaney [2298],,81,479,2,0,91,477
Missouri State,Charles Spoonhour [3001],,192,479,2,0,61,477
American,Ed Tapscott [3113],,172,479,2,0,209,477
Mississippi,Lee Hunt [1565],,246,479,2,0,248,477
La Salle,Lefty Ervin [984],,78,479,2,0,31,477
Green Bay,Dick Lien [1907],,195,479,2,0,209,477
Purdue,Gene Keady [1710],,54,479,2,0,31,477
Weber State,Neil McCarthy [2076],,63,479,2,0,1,477
Portland,Jack Avina [106],,95,479,2,0,181,477
Alabama-Birmingham,Gene Bartow [163],,184,479,2,0,31,477
Kansas State,Jack Hartman [1384],,167,479,2,0,209,477
Saint Peter's,Bob Dukiet [899],,66,479,2,0,1,477
Maryland-Eastern Shore,Howie Evans [998],,22,479,2,0,151,477
Penn State,Bruce Parkhill [2467],,236,479,2,0,248,477
Fordham,Thomas Penders [2500],,78,479,2,0,91,477
Maine,Skip Chappelle [546],,67,479,2,0,91,477
Northern Illinois,John McDougal [2114],,164,479,2,0,209,477
Cal State Fullerton,George McQuarn [2160],,138,479,2,0,151,477
East Carolina,Charlie Harrison [1375],,71,479,2,0,151,477
Eastern Kentucky,Max Good [1224],,76,479,2,0,151,477
Illinois-Chicago,Willie Little [1915],,65,479,2,0,1,477
Houston Baptist,Gene Iba [1588],,67,479,2,0,1,477
Bradley,Dick Versace [3248],,148,479,2,0,209,477
St. Francis (NY),Bob Valvano [3228],,243,479,2,0,209,477
Creighton,Willie Reed [2654],,147,479,2,0,91,477
Mississippi Valley State,Lafayette Stribling [3069],,63,479,2,0,121,477
Bowling Green State,John Weinert [3337],,176,479,2,0,181,477
Georgetown,John Thompson [3154],,16,479,2,0,1,477
Marshall,Rick Huckabay [1549],,69,479,2,0,1,477
Wisconsin,Steve Yoder [3493],,151,479,2,0,235,477
Colorado State,Tony McAndrews [2055],,152,479,2,0,151,477
Colgate,Tony Relvas [2672],,71,479,2,0,209,477
Duke,Mike Krzyzewski [1814],,141,479,2,0,31,477
Brigham Young,Ladell Andersen [57],,150,479,2,0,31,477
Western Carolina,Steve Cottrell [668],,230,479,2,0,91,477
Washington,Marv Harshman [1381],,52,479,2,0,1,477
Arizona State,Bob Weinhauer [3338],,138,479,2,0,181,477
Austin Peay,Howard Jackson [1601],,73,479,2,0,91,477
Fairleigh Dickinson,Tom Green [1258],,237,479,2,0,121,477
Kent State,Jim McDonald [2108],,176,479,2,0,91,477
Robert Morris,Jarrett Durham [912],,236,479,2,0,61,477
Seton Hall,P.J. Carlesimo [490],,83,479,2,0,235,477
Murray State,Ronald Greene [1263],,73,479,2,0,121,477
Princeton,Pete Carril [504],,161,479,2,0,31,477
Saint Mary's (CA),Bill Oates [2418],,92,479,2,0,61,477
Virginia Commonwealth,J.D. Barnett [150],,163,479,2,0,61,477
Tennessee Tech,Tom Deaton [782],,56,479,2,0,31,477
Butler,Joe Sexson [2886],,170,479,2,0,181,477
Fresno State,Tiny Grant [1243],,135,479,2,0,1,477
Hardin-Simmons,Dick Danford [736],,169,479,2,0,181,477
Army,Les Wothke [3475],,82,479,2,0,151,477
Wichita State,Gene Smithson [2975],,145,479,2,0,61,477
Baylor,Jim Haller [1325],,19,479,2,0,235,477
Eastern Michigan,Jim Boyce [303],,176,479,2,0,121,477
South Alabama,Mike Hanks [1340],,185,479,2,0,91,477
Florida State,Joe Williams [3407],,62,479,2,0,61,477
Florida,Norm Sloan [2944],,240,479,2,0,151,477
Alabama,Wimp Sanderson [2815],,240,479,2,0,61,477
Georgia Southern,Frank Kerns [1749],,171,479,2,0,91,477
Oregon State,Ralph Miller [2217],,52,479,2,0,31,477
Rider,John Carpenter [503],,166,479,2,0,1,477
Nevada-Las Vegas,Jerry Tarkanian [3114],,69,479,2,0,31,477
San Jose State,Bill Berry [226],,140,479,2,0,181,477
Navy,Paul Evans [1003],,67,479,2,0,31,477
Montana State,Stu Starner [3021],,194,479,2,0,121,477
Boston College,Gary Williams [3403],,80,479,2,0,151,477
Idaho,Bill Trumbo [3199],,196,479,2,0,209,477
Virginia,Terry Holland [1508],,142,479,2,0,151,477
Delaware State,Joe Dean Davidson [750],,21,479,2,0,121,477
St. John's (NY),Lou Carnesecca [500],,64,479,2,0,121,477
Duquesne,Jim Satalin [2816],,233,479,2,0,151,477
Western Illinois,Jack Margenthaler [2015],,195,479,2,0,31,477
Texas,Bob Weltlich [3345],,18,479,2,0,209,477
Valparaiso,Tom Smith [2973],,195,479,2,0,181,477
Ball State,Al Brown [364],,179,479,2,0,248,477
Loyola (MD),Mark Amatucci [54],,240,479,2,0,1,477
Jacksonville,Bob Wenzel [3347],,189,479,2,0,181,477
Texas-El Paso,Don Haskins [1390],,65,479,2,0,1,477
