Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Illinois-Chicago,Howard Moore [2260],,139,739,2,0,130,726
Houston Baptist,Ron Cotrell [667],,61,739,2,0,98,726
North Carolina-Greensboro,Wes Miller [2221],,162,739,2,0,285,726
Bradley,Geno Ford [1088],,328,739,2,0,224,726
North Carolina Central,LeVelle Moton [2289],,12,739,2,0,1,726
St. Francis (NY),Glenn Braica [322],,289,739,2,0,256,726
Creighton,Greg McDermott [2101],,263,739,2,0,1,726
Mississippi Valley State,Chico Potts [2566],,159,739,2,0,256,726
Bowling Green State,Louis Orr [2438],,148,739,2,0,224,726
Georgetown,John Thompson [3153],,189,739,2,0,34,726
Marshall,Tom Herrion [1446],,137,739,2,0,310,726
Wisconsin,Bo Ryan [2795],,246,739,2,0,98,726
Colorado State,Larry Eustachy [989],,162,739,2,0,66,726
Colgate,Matt Langel [1846],,51,739,2,0,130,726
Duke,Mike Krzyzewski [1814],,155,739,2,0,1,726
Brigham Young,Dave Rose [2763],,49,739,2,0,66,726
Western Carolina,Larry Hunter [1570],,140,739,2,0,162,726
Washington,Lorenzo Romar [2755],,321,739,2,0,130,726
Tennessee-Martin,Jason James [1610],,94,739,2,0,310,726
Louisiana-Lafayette,Bob Marlin [2020],,319,739,2,0,193,726
Arizona State,Herb Sendek [2882],,321,739,2,0,224,726
Florida International,Anthony Evans [990],,317,739,2,0,98,726
Florida Atlantic,Mike Jarvis [1620],,323,739,2,0,256,726
Portland State,Tyler Geving [1179],,260,739,2,0,310,726
College of Charleston,Doug Wojcik [3460],,12,739,2,0,34,726
Austin Peay,Dave Loos [1939],,96,739,2,0,325,726
Southeast Missouri State,Dickey Nutt [2386],,88,739,2,0,193,726
Fairleigh Dickinson,Greg Herenda [1438],,291,739,2,0,310,726
Kent State,Rob Senderoff [2883],,129,739,2,0,130,726
Robert Morris,Andrew Toole [3183],,255,739,2,0,1,726
Seton Hall,Kevin Willard [3391],,199,739,2,0,337,726
Murray State,Steve Prohm [2597],,93,739,2,0,66,726
South Dakota State,Scott Nagy [2331],,46,739,2,0,1,726
Princeton,Mitch Henderson [1429],,70,739,2,0,98,726
Saint Mary's (CA),Randy Bennett [213],,2,739,2,0,34,726
Marquette,Buzz Williams [3397],,183,739,2,0,1,726
Virginia Commonwealth,Shaka Smart [2950],,70,739,2,0,66,726
Gardner-Webb,Tim Craft [684],,266,739,2,0,1,726
Tennessee Tech,Steve Payne [2485],,86,739,2,0,256,726
Butler,Brandon Miller [2205],,64,739,2,0,193,726
North Carolina-Wilmington,Buzz Peterson [2513],,251,739,2,0,256,726
Fresno State,Rodney Terry [3135],,188,739,2,0,256,726
South Dakota,Joey James [1611],,72,739,2,0,224,726
Army,Zach Spiker [2999],,48,739,2,0,34,726
Wichita State,Gregg Marshall [2023],,286,739,2,0,98,726
Baylor,Scott Drew [879],,167,739,2,0,162,726
Eastern Michigan,Rob Murphy [2315],,146,739,2,0,285,726
Florida State,Leonard Hamilton [1330],,171,739,2,0,193,726
South Alabama,Matthew Graves [1246],,260,739,2,0,66,726
Florida,Billy Donovan [853],,256,739,2,0,1,726
Alabama,Anthony Grant [1241],,272,739,2,0,130,726
Georgia Southern,Mark Byington [444],,167,739,2,0,224,726
Oregon State,Craig Robinson [2728],,328,739,2,0,325,726
Rider,Kevin Baggett [115],,333,739,2,0,162,726
Nevada-Las Vegas,Dave Rice [2683],,182,739,2,0,130,726
Nebraska-Omaha,Derrin Hansen [1342],,70,739,2,0,162,726
Miami (FL),Jim Larranaga [1856],,48,739,2,0,34,726
Navy,Ed DeChellis [784],,52,739,2,0,224,726
San Jose State,Dave Wojcik [3459],,38,739,2,0,224,726
Montana State,Brad Huse [1578],,255,739,2,0,130,726
Cal Poly,Joe Callero [459],,243,739,2,0,66,726
Boston College,Steve Donahue [845],,173,739,2,0,224,726
Idaho,Don Verlin [3246],,35,739,2,0,162,726
Monmouth,King Rice [2686],,287,739,2,0,224,726
Virginia,Tony Bennett [214],,175,739,2,0,98,726
Delaware State,Greg Jackson [1600],,69,739,2,0,66,726
St. John's (NY),Steve Lavin [1865],,196,739,2,0,310,726
Duquesne,Jim Ferry [1030],,160,739,2,0,345,726
Western Illinois,Jim Molinari [2243],,47,739,2,0,34,726
Texas,Rick Barnes [145],,169,739,2,0,224,726
Valparaiso,Bryce Drew [876],,46,739,2,0,1,726
Ball State,James Whiteford [3371],,146,739,2,0,256,726
Loyola (MD),G.G. Smith [2959],,329,739,2,0,66,726
Jacksonville,Cliff Warren [3306],,247,739,2,0,193,726
IPFW,Tony Jasick [1621],,68,739,2,0,98,726
Texas-El Paso,Tim Floyd [1077],,132,739,2,0,66,726
Washington State,Ken Bone [289],,326,739,2,0,285,726
Harvard,Tommy Amaker [53],,47,739,2,0,1,726
Louisiana-Monroe,Keith Richard [2690],,324,739,2,0,310,726
Villanova,Jay Wright [3478],,195,739,2,0,285,726
Michigan,John Beilein [189],,246,739,2,0,130,726
Savannah State,Horace Broadnax [354],,59,739,2,0,193,726
Georgia State,Ron Hunter [1571],,249,739,2,0,98,726
Arkansas,Mike Anderson [69],,283,739,2,0,256,726
Holy Cross,Milan Brown [384],,50,739,2,0,162,726
North Texas,Tony Benford [208],,321,739,2,0,224,726
Illinois State,Dan Muller [2302],,325,739,2,0,162,726
Rice,Ben Braun [328],,138,739,2,0,325,726
St. Bonaventure,Mark Schmidt [2846],,156,739,2,0,285,726
Coastal Carolina,Cliff Ellis [963],,266,739,2,0,98,726
Belmont,Rick Byrd [446],,12,739,2,0,1,726
Maryland-Baltimore County,Aki Thomas [3140],,82,739,2,0,224,726
Jacksonville State,James Green [1255],,64,739,2,0,162,726
High Point,Scott Cherry [550],,241,739,2,0,66,726
James Madison,Matt Brady [321],,246,739,2,0,162,726
Iowa,Fran McCaffery [2065],,248,739,2,0,162,726
Charlotte,Alan Major [2002],,156,739,2,0,98,726
Northern Iowa,Ben Jacobson [1608],,324,739,2,0,66,726
Michigan State,Tom Izzo [1597],,244,739,2,0,66,726
North Dakota,Brian Jones [1663],,155,739,2,0,66,726
Georgia Tech,Brian Gregory [1269],,176,739,2,0,310,726
Texas Southern,Mike Davis [768],,12,739,2,0,1,726
Kennesaw State,Lewis Preston [2582],,248,739,2,0,285,726
Indiana,Tom Crean [694],,244,739,2,0,34,726
Texas Christian,Trent Johnson [1657],,171,739,2,0,285,726
Notre Dame,Mike Brey [343],,192,739,2,0,98,726
Cal State Northridge,Reggie Theus [3138],,249,739,2,0,224,726
Pittsburgh,Jamie Dixon [828],,190,739,2,0,130,726
Central Michigan,Keno Davis [764],,150,739,2,0,193,726
Howard,Kevin Nickelberry [2365],,71,739,2,0,256,726
Elon,Matt Matheny [2044],,51,739,2,0,66,726
Lamar,Pat Knight [1784],,92,739,2,0,285,726
Minnesota,Richard Pitino [2541],,252,739,2,0,256,726
Youngstown State,Jerry Slocum [2945],,135,739,2,0,162,726
Binghamton,Tommy Dempsey [794],,84,739,2,0,256,726
Hawaii,Gib Arnold [93],,245,739,2,0,162,726
Citadel,Chuck Driesell [882],,164,739,2,0,310,726
Fairfield,Sydney Johnson [1656],,333,739,2,0,130,726
Ohio State,Thad Matta [2047],,243,739,2,0,1,726
Texas-San Antonio,Brooks Thompson [3149],,38,739,2,0,285,726
Niagara,Chris Casey [517],,322,739,2,0,34,726
Montana,Wayne Tinkle [3177],,4,739,2,0,1,726
Manhattan,Steve Masiello [2039],,332,739,2,0,98,726
Davidson,Bob McKillop [2136],,5,739,2,0,1,726
North Carolina,Roy Williams [3414],,137,739,2,0,66,726
Iowa State,Fred Hoiberg [1501],,165,739,2,0,66,726
Utah State,Stew Morrill [2270],,34,739,2,0,130,726
Texas A&M,Billy Kennedy [1738],,284,739,2,0,310,726
Florida A&M,Clemon Johnson [1642],,69,739,2,0,224,726
UCLA,Steve Alford [34],,317,739,2,0,34,726
Bryant,Tim O'Shea [2416],,283,739,2,0,162,726
Coppin State,Fang Mitchell [2233],,73,739,2,0,224,726
Sacramento State,Brian Katz [1708],,260,739,2,0,193,726
Wake Forest,Jeff Bzdelik [449],,178,739,2,0,325,726
Lafayette,Fran O'Hanlon [2402],,46,739,2,0,66,726
California-Riverside,Jim Wooldridge [3470],,249,739,2,0,285,726
Wright State,Billy Donlon [848],,133,739,2,0,66,726
William & Mary,Tony Shaver [2896],,247,739,2,0,224,726
New Mexico,Craig Neal [2337],,47,739,2,0,34,726
Dartmouth,Paul Cormier [660],,144,739,2,0,162,726
Lehigh,Brett Reed [2648],,47,739,2,0,98,726
Gonzaga,Mark Few [1033],,1,739,2,0,1,726
Eastern Washington,Jim Hayford [1406],,257,739,2,0,224,726
North Dakota State,Saul Phillips [2530],,48,739,2,0,66,726
California,Mike Montgomery [2254],,323,739,2,0,66,726
Canisius,Jim Baron [151],,333,739,2,0,193,726
San Francisco,Rex Walters [3297],,53,739,2,0,162,726
East Tennessee State,Murry Bartow [164],,246,739,2,0,162,726
Sacred Heart,Anthony Latina [1858],,288,739,2,0,285,726
Lipscomb,Casey Alexander [29],,247,739,2,0,256,726
California-Irvine,Russ Turner [3210],,245,739,2,0,1,726
Santa Clara,Kerry Keating [1716],,50,739,2,0,98,726
Iona,Tim Cluess [589],,331,739,2,0,1,726
Grambling,Joseph Price [2586],,161,739,2,0,285,726
Texas State,Danny Kaspar [1706],,36,739,2,0,193,726
Chicago State,Tracy Dildy [824],,60,739,2,0,66,726
Detroit Mercy,Ray McCallum [2067],,133,739,2,0,34,726
Yale,James Jones [1670],,142,739,2,0,66,726
Northeastern,Bill Coen [598],,242,739,2,0,1,726
Clemson,Brad Brownell [395],,175,739,2,0,285,726
Hampton,Edward Joyner [1691],,47,739,2,0,34,726
Virginia Tech,James Johnson [1647],,178,739,2,0,256,726
Temple,Fran Dunphy [906],,153,739,2,0,1,726
Drake,Ray Giacoletti [1180],,327,739,2,0,130,726
Wyoming,Larry Shyatt [2921],,186,739,2,0,193,726
Evansville,Marty Simmons [2929],,331,739,2,0,34,726
Kansas,Bill Self [2878],,162,739,2,0,1,726
Northwestern State,Mike McConathy [2085],,40,739,2,0,1,726
Furman,Niko Medved [2167],,166,739,2,0,325,726
Long Beach State,Dan Monson [2251],,241,739,2,0,34,726
Long Island University,Jack Perri [2505],,276,739,2,0,66,726
Towson,Pat Skerry [2939],,242,739,2,0,34,726
Charleston Southern,Barclay Radebaugh [2617],,251,739,2,0,34,726
Middle Tennessee,Kermit Davis [765],,12,739,2,0,1,726
George Mason,Paul Hewitt [1450],,244,739,2,0,130,726
Marist,Jeff Bower [300],,337,739,2,0,285,726
Hartford,John Gallagher [1142],,81,739,2,0,130,726
Boise State,Leon Rice [2687],,184,739,2,0,98,726
Cornell,Bill Courtney [670],,146,739,2,0,224,726
Louisville,Rick Pitino [2542],,161,739,2,0,66,726
Missouri,Frank Haith [1312],,280,739,2,0,66,726
Texas-Arlington,Scott Cross [704],,33,739,2,0,98,726
Mercer,Bob Hoffman [1498],,240,739,2,0,1,726
Radford,Mike Jones [1677],,269,739,2,0,193,726
Bethune-Cookman,Gravelle Craig [685],,70,739,2,0,162,726
Oregon,Dana Altman [51],,319,739,2,0,1,726
Miami (OH),John Cooper [654],,149,739,2,0,325,726
Pacific,Ron Verlin [3247],,241,739,2,0,98,726
Vanderbilt,Kevin Stallings [3013],,280,739,2,0,162,726
South Florida,Stan Heath [1413],,200,739,2,0,340,726
South Carolina Upstate,Eddie Payne [2484],,243,739,2,0,130,726
Akron,Keith Dambrot [734],,12,739,2,0,1,726
Stetson,Corey Williams [3400],,242,739,2,0,98,726
Southern,Roman Banks [133],,14,739,2,0,34,726
Prairie View,Byron Rimm [2705],,155,739,2,0,98,726
North Carolina A&T,Cy Alexander [30],,68,739,2,0,130,726
Illinois,John Groce [1280],,249,739,2,0,193,726
Northern Colorado,B.J. Hill [1462],,254,739,2,0,98,726
Oral Roberts,Scott Sutton [3092],,60,739,2,0,66,726
Nicholls State,J.P. Piper [2539],,90,739,2,0,224,726
Rutgers,Eddie Jordan [1684],,198,739,2,0,325,726
Connecticut,Kevin Ollie [2430],,195,739,2,0,162,726
Texas-Pan American,Dan Hipsher [1482],,60,739,2,0,34,726
Siena,Jimmy Patsos [2477],,336,739,2,0,256,726
Liberty,Dale Layer [1871],,266,739,2,0,162,726
Arizona,Sean Miller [2218],,318,739,2,0,98,726
Oakland,Greg Kampe [1700],,69,739,2,0,130,726
Albany (NY),Will Brown [391],,75,739,2,0,98,726
Kentucky,John Calipari [457],,279,739,2,0,34,726
Air Force,Dave Pilopovich [2536],,185,739,2,0,162,726
Georgia,Mark Fox [1105],,282,739,2,0,193,726
Utah,Larry Krystkowiak [1813],,328,739,2,0,310,726
Nebraska,Tim Miles [2202],,251,739,2,0,285,726
Sam Houston State,Jason Hooten [1526],,87,739,2,0,98,726
Drexel,Bruiser Flint [1072],,245,739,2,0,193,726
Alabama State,Lewis Jackson [1603],,156,739,2,0,193,726
Northern Arizona,Jack Murphy [2313],,258,739,2,0,162,726
Syracuse,Jim Boeheim [278],,190,739,2,0,193,726
Central Connecticut State,Howie Dickenman [813],,285,739,2,0,193,726
South Carolina,Frank Martin [2031],,288,739,2,0,340,726
Southern Illinois,Barry Hinson [1481],,329,739,2,0,285,726
Samford,Bennie Seltzer [2880],,162,739,2,0,193,726
Wofford,Mike Young [3497],,166,739,2,0,256,726
Missouri-Kansas City,Kareem Richardson [2693],,71,739,2,0,193,726
Tulsa,Danny Manning [2011],,134,739,2,0,224,726
Campbell,Kevin McGeehan [2120],,267,739,2,0,256,726
Texas Tech,Tubby Smith [2974],,170,739,2,0,256,726
Seattle,Cameron Dollar [839],,38,739,2,0,256,726
NJIT,Jim Engles [976],,47,739,2,0,1,726
Massachusetts,Derek Kellogg [1729],,149,739,2,0,130,726
Pepperdine,Marty Wilson [3434],,53,739,2,0,193,726
Presbyterian,Gregg Nibert [2360],,270,739,2,0,325,726
Arkansas-Little Rock,Steve Shields [2909],,317,739,2,0,130,726
Maryland,Mark Turgeon [3206],,175,739,2,0,130,726
New Mexico State,Marvin Menzies [2181],,32,739,2,0,34,726
Alabama A&M,Willie Hayes [1405],,159,739,2,0,130,726
Western Kentucky,Ray Harper [1363],,318,739,2,0,162,726
West Virginia,Bob Huggins [1552],,168,739,2,0,193,726
Ohio,Jim Christian [561],,13,739,2,0,34,726
George Washington,Mike Lonergan [1931],,152,739,2,0,337,726
Wagner,Bashir Mason [2041],,283,739,2,0,34,726
San Diego State,Steve Fisher [1054],,183,739,2,0,1,726
Saint Joseph's,Phil Martelli [2025],,149,739,2,0,310,726
Stony Brook,Steve Pikiell [2535],,47,739,2,0,1,726
Florida Gulf Coast,Joe Dooley [857],,240,739,2,0,34,726
California-Davis,Jim Les [1895],,244,739,2,0,130,726
Tennessee State,Travis Williams [3418],,63,739,2,0,98,726
Texas A&M-Corpus Christi,Willis Wilson [3440],,92,739,2,0,162,726
Dayton,Archie Miller [2203],,155,739,2,0,224,726
Mount St. Mary's,Jamion Christian [560],,283,739,2,0,98,726
Vermont,John Becker [184],,75,739,2,0,66,726
Cleveland State,Gary Waters [3314],,138,739,2,0,224,726
Northwestern,Chris Collins [616],,253,739,2,0,310,726
Alcorn State,Luther Riley [2704],,159,739,2,0,224,726
Southern California,Andy Enfield [973],,325,739,2,0,193,726
Oklahoma State,Travis Ford [1089],,164,739,2,0,98,726
Arkansas State,John Brady [320],,321,739,2,0,34,726
Virginia Military Institute,Duggar Baucom [171],,263,739,2,0,224,726
McNeese State,Dave Simmons [2928],,89,739,2,0,193,726
Auburn,Tony Barbee [137],,286,739,2,0,337,726
North Carolina State,Mark Gottfried [1234],,171,739,2,0,162,726
California-Santa Barbara,Bob Williams [3396],,249,739,2,0,256,726
Jackson State,Wayne Brent [341],,156,739,2,0,162,726
Pennsylvania,Jerome Allen [41],,145,739,2,0,130,726
Louisiana State,Johnny Jones [1674],,283,739,2,0,224,726
Colorado,Tad Boyle [310],,322,739,2,0,162,726
Tulane,Ed Conroy [642],,134,739,2,0,193,726
Southern Methodist,Larry Brown [379],,136,739,2,0,285,726
Stanford,Johnny Dawkins [773],,323,739,2,0,256,726
Arkansas-Pine Bluff,George Ivory [1596],,14,739,2,0,66,726
Columbia,Kyle Smith [2964],,146,739,2,0,193,726
Southeastern Louisiana,Jim Yarbrough [3486],,76,739,2,0,130,726
Western Michigan,Steve Hawkins [1398],,144,739,2,0,66,726
Milwaukee,Rob Jeter [1632],,138,739,2,0,256,726
Toledo,Tod Kowalczyk [1797],,133,739,2,0,98,726
Eastern Illinois,Jay Spoonhour [3002],,93,739,2,0,285,726
Richmond,Chris Mooney [2255],,153,739,2,0,256,726
Brown,Mike Martin [2033],,142,739,2,0,34,726
Loyola Marymount,Max Good [1224],,55,739,2,0,224,726
Saint Louis,Jim Crews [698],,50,739,2,0,34,726
Morgan State,Todd Bozeman [313],,59,739,2,0,98,726
North Carolina-Asheville,Nicholas McDevitt [2104],,264,739,2,0,130,726
Longwood,Jayson Gee [1172],,270,739,2,0,285,726
Nevada,David Carter [510],,188,739,2,0,224,726
DePaul,Oliver Purnell [2605],,201,739,2,0,343,726
IUPUI,Todd Howard [1539],,73,739,2,0,256,726
Delaware,Monte Ross [2770],,243,739,2,0,66,726
Southern Illinois-Edwardsville,Lennox Forrester [1092],,96,739,2,0,224,726
Loyola (IL),Porter Moser [2286],,136,739,2,0,193,726
Houston,James Dickey [816],,135,739,2,0,256,726
Winthrop,Pat Kelsey [1735],,271,739,2,0,310,726
Bucknell,David Paulsen [2483],,13,739,2,0,1,726
Central Florida,Donnie Jones [1666],,130,739,2,0,130,726
North Florida,Matthew Driscoll [884],,245,739,2,0,66,726
Mississippi State,Rick Ray [2639],,286,739,2,0,325,726
Louisiana Tech,Michael White [3368],,30,739,2,0,66,726
Oklahoma,Lon Kruger [1811],,166,739,2,0,130,726
Idaho State,Bill Evans [991],,260,739,2,0,285,726
South Carolina State,Murray Garvin [1161],,73,739,2,0,285,726
Appalachian State,Jason Capel [478],,140,739,2,0,98,726
Denver,Joe Scott [2869],,30,739,2,0,1,726
Boston University,Joe Jones [1673],,67,739,2,0,34,726
Xavier,Chris Mack [1976],,153,739,1,0,325,726
