Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Florida State,Steve Robinson [2731],,138,634,2,0,182,589
South Alabama,Bob Weltlich [3345],,159,634,2,0,1,589
Alabama,Mark Gottfried [1234],,169,634,2,0,212,589
Florida,Billy Donovan [853],,169,634,2,0,240,589
Georgia Southern,Gregg Polinsky [2551],,251,634,2,0,266,589
Oregon State,Eddie Payne [2484],,53,634,2,0,266,589
Rider,Don Harnum [1358],,259,634,2,0,31,589
Nevada-Las Vegas,Bill Bayno [177],,81,634,2,0,62,589
Miami (FL),Leonard Hamilton [1330],,260,634,2,0,182,589
Navy,Don DeVoe [808],,17,634,2,0,1,589
San Jose State,Phil Johnson [1651],,72,634,2,0,266,589
Montana State,Mick Durham [913],,176,634,2,0,92,589
Cal Poly,Jeff Schneider [2849],,164,634,2,0,182,589
Boston College,Al Skinner [2941],,263,634,2,0,266,589
Idaho,David Farrar [1016],,146,634,2,0,62,589
Monmouth,Dave Calloway [460],,74,634,2,0,240,589
Virginia,Pete Gillen [1192],,141,634,2,0,240,589
Delaware State,Jimmy DuBose [889],,134,634,2,0,152,589
St. John's (NY),Mike Jarvis [1620],,244,634,2,0,1,589
Duquesne,Darelle Porter [2560],,162,634,2,0,182,589
Western Illinois,Jim Kerwin [1752],,147,634,2,0,1,589
Texas,Rick Barnes [145],,190,634,2,0,286,589
Valparaiso,Homer Drew [877],,60,634,2,0,31,589
Ball State,Ray McCallum [2067],,235,634,2,0,62,589
Loyola (MD),Dino Gaudio [1167],,293,634,2,0,122,589
Jacksonville,Hugh Durham [911],,245,634,2,0,212,589
Texas-El Paso,Don Haskins [1390],,84,634,2,0,286,589
Washington State,Kevin Eastman [927],,51,634,2,0,212,589
Louisiana-Monroe,Mike Vining [3254],,235,634,2,0,152,589
Harvard,Frank Sullivan [3082],,136,634,2,0,122,589
Villanova,Steve Lappas [1853],,262,634,2,0,122,589
Michigan,Brian Ellerbe [959],,141,634,2,0,92,589
Georgia State,Lefty Driesell [883],,89,634,2,0,62,589
Arkansas,Nolan Richardson [2695],,148,634,2,0,62,589
Holy Cross,William Raynor [2642],,43,634,2,0,182,589
North Texas,Vic Trilli [3193],,167,634,2,0,286,589
Rice,Willis Wilson [3440],,71,634,2,0,240,589
Illinois State,Kevin Stallings [3013],,17,634,2,0,31,589
St. Bonaventure,Jim Baron [151],,164,634,2,0,266,589
Coastal Carolina,Pete Strickland [3070],,26,634,2,0,152,589
Maryland-Baltimore County,Tom Sullivan [3085],,20,634,2,0,62,589
Jacksonville State,Mark Turgeon [3206],,95,634,2,0,297,589
James Madison,Sherman Dillard [825],,135,634,2,0,122,589
Iowa,Tom Davis [771],,142,634,2,0,122,589
Charlotte,Bobby Lutz [1962],,24,634,2,0,62,589
Northern Iowa,Sam Weaver [3328],,258,634,2,0,240,589
Michigan State,Tom Izzo [1597],,140,634,2,0,31,589
Georgia Tech,Bobby Cremins [695],,137,634,2,0,152,589
Texas Southern,Robert Moreland [2264],,257,634,2,0,1,589
Indiana,Bob Knight [1782],,144,634,2,0,152,589
Texas Christian,Billy Tubbs [3201],,3,634,2,0,31,589
Cal State Northridge,Bobby Braswell [327],,178,634,2,0,182,589
Notre Dame,John MacLeod [1980],,268,634,2,0,240,589
Pittsburgh,Ralph Willard [3392],,264,634,2,0,212,589
Central Michigan,Jay Smith [2961],,245,634,2,0,297,589
Howard,Kirk Saulny [2821],,135,634,2,0,212,589
Minnesota,Clem Haskins [1389],,145,634,2,0,182,589
Lamar,Grey Giovanine [1203],,243,634,2,0,240,589
Youngstown State,Dan Peters [2511],,145,634,2,0,122,589
Hawaii,Riley Wallace [3288],,70,634,2,0,152,589
Citadel,Pat Dennis [796],,250,634,2,0,182,589
Fairfield,Tim O'Toole [2417],,298,634,2,0,240,589
Texas-San Antonio,Tim Carter [514],,234,634,2,0,62,589
Ohio State,Jim O'Brien [2391],,149,634,2,0,286,589
Niagara,Joe Mihalich [2201],,295,634,2,0,92,589
Montana,Don Holst [1517],,178,634,2,0,152,589
Manhattan,John Leonard [1893],,296,634,2,0,152,589
Davidson,Bob McKillop [2136],,17,634,2,0,1,589
North Carolina,Bill Guthridge [1292],,24,634,2,0,1,589
Iowa State,Larry Eustachy [989],,192,634,2,0,266,589
Utah State,Stew Morrill [2270],,59,634,2,0,1,589
Texas A&M,Melvin Watkins [3316],,194,634,2,0,297,589
Florida A&M,Mickey Clayton [581],,133,634,2,0,122,589
UCLA,Steve Lavin [1865],,17,634,2,0,62,589
Coppin State,Fang Mitchell [2233],,13,634,2,0,31,589
Sacramento State,Tom Abatemarco [1],,181,634,2,0,240,589
Wake Forest,Dave Odom [2421],,139,634,2,0,92,589
Lafayette,Fran O'Hanlon [2402],,18,634,2,0,31,589
Wright State,Ed Schilling [2839],,74,634,2,0,182,589
New Mexico,Dave Bliss [274],,76,634,2,0,1,589
William & Mary,Charles Woollum [3471],,130,634,2,0,1,589
Lehigh,Sal Mentesana [2178],,43,634,2,0,122,589
Dartmouth,Dave Faucher [1019],,138,634,2,0,182,589
Gonzaga,Dan Monson [2251],,255,634,2,0,1,589
Eastern Washington,Steve Aggers [20],,176,634,2,0,31,589
California,Ben Braun [328],,49,634,2,0,152,589
Canisius,Mike MacDonald [1972],,293,634,2,0,212,589
San Francisco,Philip Mathews [2046],,267,634,2,0,62,589
East Tennessee State,Ed DeChellis [784],,249,634,2,0,286,589
California-Irvine,Pat Douglass [865],,168,634,2,0,240,589
Santa Clara,Dick Davey [746],,268,634,2,0,122,589
Iona,Jeff Ruland [2786],,60,634,2,0,1,589
Grambling,Larry Reynolds [2677],,260,634,2,0,92,589
Texas State,Mike Miller [2215],,162,634,2,0,92,589
Chicago State,Bo Ellis [962],,151,634,2,0,240,589
Detroit Mercy,Perry Watson [3319],,47,634,2,0,31,589
Yale,Dick Kuchen [1815],,136,634,2,0,152,589
Northeastern,Rudy Keeling [1718],,303,634,2,0,122,589
Clemson,Larry Shyatt [2921],,137,634,2,0,62,589
Hampton,Steve Merfeld [2183],,51,634,2,0,62,589
Virginia Tech,Bobby Hussey [1579],,162,634,2,0,240,589
Temple,John Chaney [542],,155,634,2,0,31,589
Drake,Kurt Kanaskie [1701],,259,634,2,0,266,589
Wyoming,Steve McClain [2079],,82,634,2,0,240,589
Evansville,Jim Crews [698],,255,634,2,0,152,589
Kansas,Roy Williams [3414],,3,634,2,0,1,589
Northwestern State,J.D. Barnett [150],,234,634,2,0,31,589
Furman,Larry Davis [767],,248,634,2,0,240,589
Long Beach State,Wayne Morgan [2268],,166,634,2,0,266,589
Long Island University,Ray Martin [2035],,48,634,2,0,31,589
Towson,Mike Jaskulski [1622],,302,634,2,0,240,589
Charleston Southern,Tom Conrad [641],,25,634,2,0,182,589
Middle Tennessee,Randy Wiel [3383],,195,634,2,0,62,589
Marist,Dave Magarity [1988],,297,634,2,0,182,589
George Mason,Jim Larranaga [1856],,133,634,2,0,152,589
Hartford,Paul Brazeau [330],,299,634,2,0,31,589
Boise State,Rod Jensen [1630],,165,634,2,0,92,589
Cornell,Scott Thompson [3157],,137,634,2,0,62,589
Louisville,Denny Crum [711],,78,634,2,0,240,589
Missouri,Norm Stewart [3051],,190,634,2,0,240,589
Texas-Arlington,Eddie McCarter [2071],,234,634,2,0,182,589
Mercer,Mark Slonaker [2946],,95,634,2,0,286,589
Radford,Ron Bradley [316],,13,634,2,0,1,589
Bethune-Cookman,Horace Broadnax [354],,137,634,2,0,266,589
Oregon,Ernie Kent [1745],,49,634,2,0,182,589
Miami (OH),Charlie Coles [609],,240,634,2,0,182,589
Pacific,Bob Thomason [3148],,50,634,2,0,31,589
Vanderbilt,Jan Van Breda Kolff [3231],,166,634,2,0,182,589
South Florida,Seth Greenberg [1262],,79,634,2,0,182,589
Akron,Dan Hipsher [1482],,238,634,2,0,92,589
Stetson,Murray Arnold [94],,80,634,2,0,152,589
Southern,Tommy Green [1259],,260,634,2,0,62,589
North Carolina A&T,Roy Thomas [3147],,134,634,2,0,182,589
Prairie View,Elwood Plummer [2549],,263,634,2,0,212,589
Illinois,Lon Kruger [1811],,140,634,2,0,62,589
Oral Roberts,Barry Hinson [1481],,145,634,2,0,62,589
Nicholls State,Rickey Broussard [362],,3,634,2,0,1,589
Rutgers,Kevin Bannon [135],,264,634,2,0,286,589
Connecticut,Jim Calhoun [454],,60,634,2,0,31,589
Texas-Pan American,Delray Brooks [360],,245,634,2,0,266,589
Siena,Paul Hewitt [1450],,293,634,2,0,62,589
Liberty,Mel Hankinson [1339],,24,634,2,0,92,589
Arizona,Lute Olson [2434],,3,634,2,0,1,589
Kentucky,Tubby Smith [2974],,16,634,2,0,31,589
Air Force,Reggie Minton [2231],,84,634,2,0,306,589
Georgia,Ron Jirsa [1633],,170,634,2,0,152,589
Utah,Rick Majerus [2001],,57,634,2,0,31,589
Nebraska,Danny Nee [2341],,163,634,2,0,62,589
Sam Houston State,Bob Marlin [2020],,237,634,2,0,122,589
Drexel,Bill Herrion [1445],,299,634,2,0,182,589
Alabama State,Rob Spivery [3000],,263,634,2,0,152,589
Northern Arizona,Ben Howland [1540],,61,634,2,0,1,589
Syracuse,Jim Boeheim [278],,244,634,2,0,62,589
Central Connecticut State,Howie Dickenman [813],,74,634,2,0,182,589
South Carolina,Eddie Fogler [1083],,58,634,2,0,92,589
Southern Illinois,Bruce Weber [3331],,254,634,2,0,212,589
Samford,Jimmy Tillette [3174],,93,634,2,0,122,589
Wofford,Richard Johnson [1654],,249,634,2,0,122,589
Missouri-Kansas City,Bob Sundvold [3088],,147,634,2,0,152,589
Tulsa,Bill Self [2878],,66,634,2,0,122,589
Campbell,Billy Lee [1878],,90,634,2,0,266,589
Texas Tech,James Dickey [816],,190,634,2,0,212,589
Massachusetts,Bruiser Flint [1072],,156,634,2,0,62,589
Pepperdine,Lorenzo Romar [2755],,269,634,2,0,31,589
Arkansas-Little Rock,Wimp Sanderson [2815],,200,634,2,0,92,589
Maryland,Gary Williams [3403],,64,634,2,0,122,589
New Mexico State,Lou Henson [1437],,165,634,2,0,122,589
Western Kentucky,Dennis Felton [1026],,245,634,2,0,122,589
West Virginia,Gale Catlett [529],,260,634,2,0,92,589
Ohio,Larry Hunter [1570],,244,634,2,0,286,589
George Washington,Thomas Penders [2500],,159,634,2,0,152,589
Wagner,Tim Capstraw [483],,74,634,2,0,122,589
San Diego State,Fred Trenkle [3190],,69,634,2,0,212,589
Saint Joseph's,Phil Martelli [2025],,164,634,2,0,286,589
Tennessee State,Frankie Allen [38],,201,634,2,0,122,589
Dayton,Oliver Purnell [2605],,160,634,2,0,122,589
Mount St. Mary's,Jim Phelan [2522],,66,634,2,0,152,589
Vermont,Tom Brennan [339],,300,634,2,0,92,589
Cleveland State,Rollie Massimino [2043],,72,634,2,0,152,589
Northwestern,Kevin O'Neill [2409],,147,634,2,0,266,589
Alcorn State,Davey Whitney [3378],,261,634,2,0,122,589
Southern California,Henry Bibby [241],,53,634,2,0,240,589
Oklahoma State,Eddie Sutton [3090],,182,634,2,0,92,589
Arkansas State,Dickey Nutt [2386],,183,634,2,0,62,589
Virginia Military Institute,Bart Bellairs [196],,244,634,2,0,92,589
McNeese State,Ron Everhart [1005],,238,634,2,0,240,589
Auburn,Cliff Ellis [963],,170,634,2,0,266,589
North Carolina State,Herb Sendek [2882],,141,634,2,0,212,589
California-Santa Barbara,Bob Williams [3396],,169,634,2,0,297,589
Jackson State,Andy Stoglin [3057],,258,634,2,0,31,589
Pennsylvania,Fran Dunphy [906],,17,634,2,0,31,589
Colorado,Ricardo Patton [2482],,190,634,2,0,152,589
Louisiana State,John Brady [320],,173,634,2,0,297,589
Tulane,Perry Clark [577],,80,634,2,0,286,589
Southern Methodist,Mike Dement [792],,68,634,2,0,182,589
Stanford,Mike Montgomery [2254],,5,634,2,0,31,589
Arkansas-Pine Bluff,Harold Blevins [272],,264,634,2,0,240,589
Columbia,Armond Hill [1461],,136,634,2,0,92,589
Southeastern Louisiana,John Lyles [1963],,239,634,2,0,266,589
Western Michigan,Bob Donewald [847],,235,634,2,0,1,589
Milwaukee,Ric Cobb [592],,74,634,2,0,212,589
Toledo,Stan Joplin [1683],,238,634,2,0,152,589
Eastern Illinois,Rick Samuels [2808],,158,634,2,0,31,589
Richmond,John Beilein [189],,130,634,2,0,31,589
Brown,Frank Dobbs [831],,140,634,2,0,212,589
Loyola Marymount,Charles Bradley [314],,271,634,2,0,182,589
Saint Louis,Charles Spoonhour [3001],,61,634,2,0,31,589
Morgan State,Chris Fuller [1131],,51,634,2,0,92,589
North Carolina-Asheville,Eddie Biedenbach [243],,13,634,2,0,31,589
DePaul,Pat Kennedy [1742],,82,634,2,0,297,589
Nevada,Pat Foster [1101],,146,634,2,0,152,589
New Orleans,Joey Stiebing [3053],,243,634,2,0,182,589
Delaware,Mike Brey [343],,296,634,2,0,1,589
Loyola (IL),Larry Farmer [1014],,72,634,2,0,92,589
Houston,Clyde Drexler [881],,80,634,2,0,266,589
Centenary (LA),Billy Kennedy [1738],,91,634,2,0,182,589
Winthrop,Gregg Marshall [2023],,23,634,2,0,122,589
Central Florida,Kirk Speraw [2996],,64,634,2,0,92,589
Bucknell,Pat Flannery [1066],,25,634,2,0,92,589
Mississippi State,Rick Stansbury [3017],,172,634,2,0,286,589
Louisiana Tech,Keith Richard [2690],,241,634,2,0,152,589
Oklahoma,Kelvin Sampson [2806],,144,634,2,0,122,589
Idaho State,Doug Oliver [2426],,180,634,2,0,212,589
South Carolina State,Cy Alexander [30],,13,634,2,0,1,589
Appalachian State,Buzz Peterson [2513],,18,634,2,0,31,589
Northeastern Illinois,Northeastern Illinois_UNKNOWN_COACH,,149,634,2,0,212,589
Boston University,Dennis Wolff [3463],,297,634,2,0,62,589
Xavier,Skip Prosser [2599],,159,634,1,0,92,589
