Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
San Diego,Brad Holland [1507],,42,642,2,0,63,607
Rhode Island,Jerry DeGregorio [788],,171,642,2,0,272,607
Southern Utah,Bill Evans [991],,280,642,2,0,63,607
Norfolk State,Wil Jones [1682],,253,642,2,0,156,607
Saint Francis (PA),Bobby Jones [1662],,129,642,2,0,218,607
Hofstra,Jay Wright [3478],,14,642,2,0,1,607
Southern Mississippi,James Green [1255],,252,642,2,0,125,607
Old Dominion,Jeff Capel [480],,232,642,2,0,218,607
New Hampshire,Phil Rowe [2779],,59,642,2,0,272,607
Indiana State,Royce Waltman [3298],,239,642,2,0,1,607
Cincinnati,Bob Huggins [1552],,5,642,2,0,1,607
Troy,Don Maestri [1987],,305,642,2,0,32,607
Morehead State,Kyle Macy [1984],,151,642,2,0,218,607
Tennessee,Jerry Green [1256],,217,642,2,0,1,607
Chattanooga,Henry Dickerson [815],,164,642,2,0,272,607
Quinnipiac,Joe DeSantis [798],,125,642,2,0,94,607
Memphis,John Calipari [457],,253,642,2,0,156,607
Providence,Tim Welsh [3344],,129,642,2,0,303,607
Missouri State,Barry Hinson [1481],,263,642,2,0,63,607
American,Jeff Jones [1672],,232,642,2,0,156,607
Mississippi,Rod Barnes [146],,226,642,2,0,291,607
La Salle,Speedy Morris [2274],,173,642,2,0,303,607
Green Bay,Mike Heideman [1420],,235,642,2,0,63,607
Purdue,Gene Keady [1710],,88,642,2,0,63,607
Weber State,Joe Cravens [688],,227,642,2,0,125,607
Portland,Rob Chavez [547],,45,642,2,0,156,607
Alabama-Birmingham,Murry Bartow [164],,254,642,2,0,291,607
Kansas State,Jim Wooldridge [3470],,48,642,2,0,248,607
Saint Peter's,Bob Leckie [1876],,189,642,2,0,272,607
Maryland-Eastern Shore,Thomas Trotter [3196],,255,642,2,0,187,607
Stephen F. Austin,Danny Kaspar [1706],,264,642,2,0,272,607
Penn State,Jerry Dunn [902],,88,642,2,0,218,607
Fordham,Bob Hill [1463],,169,642,2,0,248,607
Maine,John Giannini [1181],,17,642,2,0,32,607
Northern Illinois,Andrew Greer [1266],Brian Hammel [1333],289,642,2,0,272,607
Buffalo,Reggie Witherspoon [3454],,287,642,2,0,291,607
Cal State Fullerton,Donny Daniels [739],,119,642,2,0,303,607
East Carolina,Bill Herrion [1445],,233,642,2,0,187,607
Eastern Kentucky,Travis Ford [1089],,153,642,2,0,272,607
Illinois-Chicago,Jimmy Collins [617],,233,642,2,0,125,607
North Carolina-Greensboro,Fran McCaffery [2065],,158,642,2,0,125,607
Bradley,Jim Molinari [2243],,267,642,2,0,125,607
St. Francis (NY),Ron Ganulin [1148],,126,642,2,0,125,607
Creighton,Dana Altman [51],,266,642,2,0,32,607
Mississippi Valley State,Lafayette Stribling [3069],,142,642,2,0,187,607
Bowling Green State,Dan Dakich [730],,251,642,2,0,32,607
Georgetown,Craig Esherick [986],,126,642,2,0,248,607
Marshall,Greg White [3365],,279,642,2,0,218,607
Wisconsin,Dick Bennett [211],Brad Soderberg [2986],88,642,2,0,248,607
Colorado State,Dale Layer [1871],,161,642,2,0,94,607
Colgate,Emmett Davis [757],,12,642,2,0,94,607
Duke,Mike Krzyzewski [1814],,5,642,2,0,1,607
Brigham Young,Steve Cleveland [587],,164,642,2,0,63,607
Western Carolina,Steve Shurina [2920],,162,642,2,0,248,607
Washington,Bob Bender [202],,63,642,2,0,248,607
Tennessee-Martin,Bret Campbell [467],,150,642,2,0,187,607
Louisiana-Lafayette,Jessie Evans [999],,52,642,2,0,32,607
Arizona State,Rob Evans [1004],,52,642,2,0,94,607
Florida International,Donnie Marsh [2022],,71,642,2,0,125,607
Florida Atlantic,Sidney Green [1257],,313,642,2,0,272,607
College of Charleston,John Kresse [1806],,73,642,2,0,1,607
Portland State,Joel Sobotka [2985],,228,642,2,0,187,607
Austin Peay,Dave Loos [1939],,147,642,2,0,156,607
Southeast Missouri State,Gary Garner [1158],,144,642,2,0,1,607
Fairleigh Dickinson,Tom Green [1258],,129,642,2,0,1,607
Kent State,Gary Waters [3314],,272,642,2,0,63,607
Robert Morris,Danny Nee [2341],,125,642,2,0,63,607
Seton Hall,Tommy Amaker [53],,121,642,2,0,156,607
Murray State,Tevester Anderson [71],,145,642,2,0,63,607
Princeton,John Thompson [3153],,5,642,2,0,32,607
Saint Mary's (CA),Dave Bollwinkel [286],,45,642,2,0,187,607
Marquette,Tom Crean [694],,250,642,2,0,187,607
Virginia Commonwealth,Mack McCarthy [2075],,231,642,2,0,125,607
Tennessee Tech,Jeff Lebo [1875],,148,642,2,0,125,607
Butler,Thad Matta [2047],,14,642,2,0,1,607
Fresno State,Jerry Tarkanian [3114],,57,642,2,0,1,607
North Carolina-Wilmington,Jerry Wainwright [3273],,229,642,2,0,94,607
Army,Pat Harris [1371],,15,642,2,0,187,607
Wichita State,Mark Turgeon [3206],,268,642,2,0,218,607
Baylor,Dave Bliss [274],,46,642,2,0,218,607
Eastern Michigan,Jim Boone [291],,286,642,2,0,248,607
Florida State,Steve Robinson [2731],,224,642,2,0,218,607
South Alabama,Bob Weltlich [3345],,64,642,2,0,1,607
Alabama,Mark Gottfried [1234],,226,642,2,0,303,607
Florida,Billy Donovan [853],,216,642,2,0,94,607
Georgia Southern,Jeff Price [2585],,143,642,2,0,94,607
Oregon State,Ritchie McKay [2133],,62,642,2,0,218,607
Rider,Don Harnum [1358],,186,642,2,0,156,607
Nevada-Las Vegas,Bill Bayno [177],Max Good [1224],149,642,2,0,1,607
Miami (FL),Perry Clark [577],,118,642,2,0,32,607
Navy,Don DeVoe [808],,5,642,2,0,32,607
San Jose State,Steve Barnes [147],,60,642,2,0,156,607
Montana State,Mick Durham [913],,230,642,2,0,156,607
Cal Poly,Kevin Bromley [358],Jeff Schneider [2849],118,642,2,0,291,607
Boston College,Al Skinner [2941],,128,642,2,0,312,607
Idaho,David Farrar [1016],,115,642,2,0,125,607
Monmouth,Dave Calloway [460],,128,642,2,0,156,607
Virginia,Pete Gillen [1192],,222,642,2,0,63,607
Delaware State,Greg Jackson [1600],,257,642,2,0,272,607
St. John's (NY),Mike Jarvis [1620],,118,642,2,0,94,607
Duquesne,Darelle Porter [2560],,174,642,2,0,291,607
Western Illinois,Jim Kerwin [1752],,285,642,2,0,218,607
Texas,Rick Barnes [145],,41,642,2,0,94,607
Valparaiso,Homer Drew [877],,280,642,2,0,1,607
Ball State,Tim Buckley [410],,283,642,2,0,1,607
Loyola (MD),Scott Hicks [1457],,189,642,2,0,248,607
Jacksonville,Hugh Durham [911],,312,642,2,0,248,607
Texas-El Paso,Jason Rabedeaux [2613],,63,642,2,0,187,607
Washington State,Paul Graham [1239],,65,642,2,0,272,607
Harvard,Frank Sullivan [3082],,43,642,2,0,63,607
Louisiana-Monroe,Mike Vining [3254],,242,642,2,0,63,607
Villanova,Steve Lappas [1853],,122,642,2,0,187,607
Michigan,Brian Ellerbe [959],,91,642,2,0,187,607
Georgia State,Lefty Driesell [883],,304,642,2,0,63,607
Arkansas,Nolan Richardson [2695],,220,642,2,0,218,607
Holy Cross,Ralph Willard [3392],,15,642,2,0,156,607
North Texas,Vic Trilli [3193],,118,642,2,0,272,607
Rice,Willis Wilson [3440],,63,642,2,0,218,607
Illinois State,Tom Richardson [2698],,270,642,2,0,272,607
St. Bonaventure,Jim Baron [151],,139,642,2,0,63,607
Coastal Carolina,Pete Strickland [3070],,133,642,2,0,94,607
Maryland-Baltimore County,Tom Sullivan [3085],,133,642,2,0,187,607
Jacksonville State,Mike LaPlante [1852],,306,642,2,0,94,607
High Point,Jerry Steele [3025],,132,642,2,0,125,607
James Madison,Sherman Dillard [825],,227,642,2,0,63,607
Iowa,Steve Alford [34],,91,642,2,0,156,607
Charlotte,Bobby Lutz [1962],,248,642,2,0,248,607
Northern Iowa,Sam Weaver [3328],,269,642,2,0,187,607
Michigan State,Tom Izzo [1597],,57,642,2,0,1,607
Georgia Tech,Paul Hewitt [1450],,225,642,2,0,248,607
Texas Southern,Robert Moreland [2264],,140,642,2,0,125,607
Indiana,Mike Davis [768],,85,642,2,0,125,607
Texas Christian,Billy Tubbs [3201],,58,642,2,0,63,607
Notre Dame,Mike Brey [343],,123,642,2,0,63,607
Cal State Northridge,Bobby Braswell [327],,225,642,2,0,63,607
Pittsburgh,Ben Howland [1540],,125,642,2,0,272,607
Central Michigan,Jay Smith [2961],,289,642,2,0,312,607
Howard,Frankie Allen [38],,258,642,2,0,291,607
Elon,Mark Simons [2931],,130,642,2,0,63,607
Lamar,Mike Deane [781],,261,642,2,0,156,607
Minnesota,Dan Monson [2251],,91,642,2,0,272,607
Youngstown State,John Robic [2727],,284,642,2,0,156,607
Hawaii,Riley Wallace [3288],,61,642,2,0,125,607
Citadel,Pat Dennis [796],,161,642,2,0,291,607
Fairfield,Tim O'Toole [2417],,179,642,2,0,94,607
Texas-San Antonio,Tim Carter [514],,259,642,2,0,94,607
Ohio State,Jim O'Brien [2391],,73,642,2,0,32,607
Niagara,Joe Mihalich [2201],,184,642,2,0,63,607
Montana,Don Holst [1517],,224,642,2,0,94,607
Manhattan,Bobby Gonzalez [1222],,184,642,2,0,125,607
Davidson,Bob McKillop [2136],,159,642,2,0,156,607
North Carolina,Matt Doherty [836],,220,642,2,0,125,607
Iowa State,Larry Eustachy [989],,14,642,2,0,32,607
Utah State,Stew Morrill [2270],,1,642,2,0,1,607
Texas A&M,Melvin Watkins [3316],,48,642,2,0,272,607
Florida A&M,Mickey Clayton [581],,255,642,2,0,218,607
UCLA,Steve Lavin [1865],,61,642,2,0,125,607
Coppin State,Fang Mitchell [2233],,250,642,2,0,1,607
Sacramento State,Jerome Jenkins [1628],,230,642,2,0,248,607
Wake Forest,Dave Odom [2421],,221,642,2,0,94,607
Lafayette,Fran O'Hanlon [2402],,4,642,2,0,1,607
Wright State,Ed Schilling [2839],,233,642,2,0,187,607
New Mexico,Fran Fraschilla [1113],,160,642,2,0,32,607
William & Mary,Rick Boyages [302],,232,642,2,0,248,607
Dartmouth,Dave Faucher [1019],,44,642,2,0,156,607
Lehigh,Sal Mentesana [2178],,13,642,2,0,125,607
Gonzaga,Mark Few [1033],,40,642,2,0,1,607
Eastern Washington,Ray Giacoletti [1180],,224,642,2,0,1,607
Canisius,Mike MacDonald [1972],,187,642,2,0,218,607
California,Ben Braun [328],,61,642,2,0,156,607
San Francisco,Philip Mathews [2046],,44,642,2,0,125,607
East Tennessee State,Ed DeChellis [784],,160,642,2,0,218,607
Sacred Heart,Dave Bike [245],,134,642,2,0,303,607
