Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Illinois State,Bob Donewald [847],,143,512,2,0,129,500
Rice,Tommy Suitts [3081],Greg Walcavich [3275],218,512,2,0,246,500
St. Bonaventure,Ron DeCarli [783],,67,512,2,0,129,500
James Madison,John Thurston [3168],,32,512,2,0,219,500
Iowa,Tom Davis [771],,171,512,2,0,65,500
Charlotte,Jeff Mullins [2304],,150,512,2,0,219,500
Northern Iowa,Eldon Miller [2208],,131,512,2,0,189,500
Michigan State,Jud Heathcote [1414],,169,512,2,0,1,500
Georgia Tech,Bobby Cremins [695],,37,512,2,0,65,500
Texas Southern,Robert Moreland [2264],,126,512,2,0,129,500
Indiana,Bob Knight [1782],,152,512,2,0,97,500
Texas Christian,Jim Killingsworth [1760],,211,512,2,0,97,500
Pittsburgh,Paul Evans [1003],,65,512,2,0,189,500
Central Michigan,Charlie Coles [609],,218,512,2,0,189,500
Howard,A.B. Williamson [3420],,38,512,2,0,33,500
Minnesota,Clem Haskins [1389],,174,512,2,0,219,500
Lamar,Lamar_UNKNOWN_COACH,,90,512,2,0,159,500
Youngstown State,Mike Rice [2689],,156,512,2,0,65,500
Hawaii,Frank Arnold [92],,157,512,2,0,246,500
Fairfield,Mitch Buonaguro [416],,7,512,2,0,1,500
Citadel,Randy Nesbit [2349],,239,512,2,0,246,500
Ohio State,Gary Williams [3403],,170,512,2,0,159,500
Niagara,Andy Walker [3277],,70,512,2,0,129,500
Montana,Stew Morrill [2270],,252,512,2,0,33,500
Manhattan,Delle Bovi [299],,222,512,2,0,219,500
Davidson,Bobby Hussey [1579],,233,512,2,0,1,500
North Carolina,Dean Smith [2954],,74,512,2,0,33,500
Iowa State,Johnny Orr [2437],,132,512,2,0,65,500
Utah State,Rod Tueller [3205],,260,512,2,0,129,500
Texas A&M,Shelby Metcalf [2189],,211,512,2,0,65,500
UCLA,Walt Hazzard [1411],,231,512,2,0,97,500
Coppin State,Fang Mitchell [2233],,73,512,2,0,129,500
Wake Forest,Bob Staak [3006],,77,512,2,0,219,500
Lafayette,Butch van Breda Kolff [3230],,131,512,2,0,129,500
New Mexico,Gary Colson [619],,154,512,2,0,97,500
William & Mary,Barry Parkhill [2466],,32,512,2,0,189,500
Lehigh,Fran McCaffery [2065],,144,512,2,0,159,500
Dartmouth,Paul Cormier [660],,167,512,2,0,129,500
West Texas A&M,West Texas A&M_UNKNOWN_COACH,,148,512,2,0,189,500
Gonzaga,Dan Fitzgerald [1057],,42,512,2,0,129,500
Canisius,Nick Macarchuk [1971],,68,512,2,0,1,500
California,Lou Campanelli [465],,223,512,2,0,33,500
San Francisco,Jim Brovelli [363],,47,512,2,0,219,500
East Tennessee State,Les Robinson [2729],,237,512,2,0,65,500
California-Irvine,Bill Mulligan [2303],,255,512,2,0,65,500
Iona,Gary Brokaw [357],,218,512,2,0,33,500
Santa Clara,Carroll Williams [3398],,45,512,2,0,97,500
Grambling,Robert Hopkins [1531],,127,512,2,0,189,500
Texas State,Harry Larrabee [1855],,9,512,2,0,97,500
Detroit Mercy,Don Sicko [2922],,44,512,2,0,1,500
Yale,Dick Kuchen [1815],,163,512,2,0,159,500
Northeastern,Karl Fogel [1082],,27,512,2,0,33,500
Clemson,Cliff Ellis [963],,76,512,2,0,189,500
Virginia Tech,Charles Moir [2241],,65,512,2,0,65,500
Temple,John Chaney [542],,34,512,2,0,65,500
Drake,Gary Garner [1158],,143,512,2,0,97,500
Wyoming,Jim Brandenburg [324],,150,512,2,0,33,500
Evansville,Jim Crews [698],,46,512,2,0,159,500
Kansas,Larry Brown [379],,7,512,2,0,1,500
Northwestern State,Don Beasley [182],,1,512,2,0,1,500
Furman,Butch Estes [987],,239,512,2,0,189,500
Long Beach State,Ron Palmer [2458],,262,512,2,0,259,500
Long Island University,Paul Lizzo [1921],,182,512,2,0,219,500
Towson,Terry Truax [3197],,146,512,2,0,189,500
Charleston Southern,Tommy Gaither [1140],,6,512,2,0,1,500
Middle Tennessee,Bruce Stewart [3040],,143,512,2,0,97,500
Marist,Dave Magarity [1988],,171,512,2,0,65,500
George Mason,Joe Harrington [1369],,14,512,2,0,65,500
Hartford,Jack Phelan [2520],,71,512,2,0,159,500
Boise State,Bobby Dye [918],,257,512,2,0,159,500
Cornell,Mike Dement [792],,162,512,2,0,1,500
Louisville,Denny Crum [711],,28,512,2,0,1,500
Missouri,Norm Stewart [3051],,134,512,2,0,97,500
Texas-Arlington,Bob Snake LeGrand [1884],,91,512,2,0,189,500
Mercer,Bill Bibb [240],,227,512,2,0,65,500
Radford,Joe Davis [760],,11,512,2,0,33,500
Bethune-Cookman,Cy McClairen [2080],,89,512,2,0,219,500
Oregon,Don Monson [2252],,234,512,2,0,189,500
Miami (OH),Jerry Peirson [2495],,76,512,2,0,1,500
Pacific,Tom O'Neill [2410],,256,512,2,0,97,500
Vanderbilt,C.M. Newton [2358],,162,512,2,0,219,500
South Florida,Bobby Paschal [2473],,147,512,2,0,129,500
Akron,Bob Huggins [1552],,142,512,2,0,1,500
Southern,Ben Jobe [1634],,123,512,2,0,33,500
North Carolina A&T,Don Corbett [658],,29,512,2,0,1,500
Prairie View,Jim Duplantier [908],,129,512,2,0,219,500
Illinois,Lou Henson [1437],,168,512,2,0,129,500
Oral Roberts,Ted Owens [2450],,44,512,2,0,129,500
Nicholls State,Gordon Stauffer [3024],,9,512,2,0,33,500
Rutgers,Craig Littlepage [1916],,88,512,2,0,259,500
Connecticut,Jim Calhoun [454],,66,512,2,0,246,500
Siena,Mike Deane [781],,69,512,2,0,97,500
Arizona,Lute Olson [2434],,149,512,2,0,1,500
Kentucky,Eddie Sutton [3090],,7,512,2,0,33,500
Air Force,Reggie Minton [2231],,156,512,2,0,219,500
Georgia,Hugh Durham [911],,159,512,2,0,129,500
Utah,Lynn Archibald [84],,151,512,2,0,65,500
Nebraska,Danny Nee [2341],,133,512,2,0,129,500
Drexel,Eddie Burke [422],,75,512,2,0,1,500
Alabama State,James Oliver [2427],,129,512,2,0,159,500
Northern Arizona,Jay Arnote [95],,253,512,2,0,65,500
Syracuse,Jim Boeheim [278],,28,512,2,0,33,500
South Carolina,George Felton [1027],,68,512,2,0,189,500
Southern Illinois,Rich Herrin [1444],,146,512,2,0,219,500
Samford,Mel Hankinson [1339],,223,512,2,0,33,500
Tulsa,J.D. Barnett [150],,142,512,2,0,33,500
Campbell,Billy Lee [1878],,13,512,2,0,65,500
Texas Tech,Gerald Myers [2329],,214,512,2,0,33,500
Massachusetts,Ron Gerlufsen [1177],,86,512,2,0,189,500
Pepperdine,Jim Harrick [1367],,7,512,2,0,1,500
Arkansas-Little Rock,Mike Newell [2353],,28,512,2,0,1,500
Maryland,Bob Wade [3266],,75,512,2,0,159,500
New Mexico State,Neil McCarthy [2076],,254,512,2,0,33,500
Western Kentucky,Murray Arnold [94],,144,512,2,0,97,500
West Virginia,Gale Catlett [529],,34,512,2,0,33,500
Ohio,Billy Hahn [1309],,145,512,2,0,65,500
George Washington,John Kuester [1816],,81,512,2,0,159,500
Wagner,Neil Kennett [1743],,179,512,2,0,33,500
San Diego State,Smokey Gaines [1139],,154,512,2,0,159,500
Saint Joseph's,Jim Boyle [309],,28,512,2,0,1,500
Vermont,Tom Brennan [339],,73,512,2,0,189,500
Cleveland State,Kevin Mackey [1977],,7,512,2,0,1,500
Northwestern,Bill E. Foster [1097],,173,512,2,0,259,500
Alcorn State,Davey Whitney [3378],,123,512,2,0,97,500
Southern California,George Raveling [2636],,234,512,2,0,246,500
Oklahoma State,Leonard Hamilton [1330],,136,512,2,0,159,500
Arkansas State,Nelson Catalina [528],,89,512,2,0,65,500
Virginia Military Institute,Joey Cantafio [474],,238,512,2,0,219,500
Auburn,Sonny Smith [2972],,142,512,2,0,1,500
McNeese State,Glenn Duhon [897],,84,512,2,0,33,500
California-Santa Barbara,Jerry Pimm [2537],,257,512,2,0,246,500
North Carolina State,Jim Valvano [3229],,73,512,2,0,129,500
Jackson State,John Prince [2592],,125,512,2,0,65,500
Pennsylvania,Tom Schneider [2850],,162,512,2,0,33,500
Colorado,Tom Miller [2219],,137,512,2,0,219,500
Louisiana State,Dale Brown [368],,159,512,2,0,159,500
Southern Methodist,Dave Bliss [274],,214,512,2,0,129,500
Stanford,Mike Montgomery [2254],,231,512,2,0,219,500
Columbia,Wayne Szoke [3107],,165,512,2,0,189,500
Southeastern Louisiana,Newton Chelette [548],,6,512,2,0,65,500
Western Michigan,Vern Payne [2486],,223,512,2,0,159,500
Toledo,Bob Nichols [2361],,220,512,2,0,97,500
Richmond,Dick Tarrant [3115],,11,512,2,0,33,500
Eastern Illinois,Rick Samuels [2808],,128,512,2,0,65,500
Brown,Mike Cingiser [567],,146,512,2,0,65,500
Loyola Marymount,Paul Westhead [3354],,29,512,2,0,33,500
Saint Louis,Rich Grawer [1248],,36,512,2,0,65,500
Morgan State,Nathaniel Frazier [1114],,84,512,2,0,97,500
Nevada,Sonny Allen [43],,255,512,2,0,189,500
Delaware,Steve Steinwedel [3031],,145,512,2,0,219,500
Loyola (IL),Gene Sullivan [3083],,41,512,2,0,97,500
Houston,Pat Foster [1101],,215,512,2,0,159,500
Centenary (LA),Tommy Canterbury [475],,225,512,2,0,97,500
Augusta State,Neal Cody [597],,14,512,2,0,97,500
Bucknell,Charles Woollum [3471],,145,512,2,0,33,500
Mississippi State,Richard Williams [3412],,163,512,2,0,189,500
Louisiana Tech,Tommy Joe Eagles [921],,89,512,2,0,129,500
Oklahoma,Billy Tubbs [3201],,132,512,2,0,33,500
Idaho State,Jim Boutin [297],,253,512,2,0,97,500
South Carolina State,Chico Caldwell [452],,90,512,2,0,159,500
Appalachian State,Tom Apke [80],,234,512,2,0,129,500
Boston University,Mike Jarvis [1620],,67,512,2,0,65,500
Xavier,Pete Gillen [1192],,28,512,1,0,33,500
