Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Northern Iowa,Eldon Miller [2208],,29,525,2,0,65,516
Michigan State,Jud Heathcote [1414],,75,525,2,0,1,516
Georgia Tech,Bobby Cremins [695],,235,525,2,0,97,516
Texas Southern,Robert Moreland [2264],,93,525,2,0,1,516
Indiana,Bob Knight [1782],,120,525,2,0,193,516
Texas Christian,Moe Iba [1590],,83,525,2,0,129,516
Pittsburgh,Paul Evans [1003],,183,525,2,0,129,516
Central Michigan,Charlie Coles [609],,229,525,2,0,193,516
Howard,Butch Beard [180],,187,525,2,0,224,516
Minnesota,Clem Haskins [1389],,118,525,2,0,161,516
Lamar,Mike Newell [2353],,18,525,2,0,161,516
Hawaii,Riley Wallace [3288],,255,525,2,0,65,516
Citadel,Randy Nesbit [2349],,168,525,2,0,129,516
Fairfield,Mitch Buonaguro [416],,161,525,2,0,161,516
Texas-San Antonio,Stu Starner [3021],,73,525,2,0,65,516
Ohio State,Randy Ayers [107],,118,525,2,0,129,516
Niagara,Jack Armstrong [89],,159,525,2,0,193,516
Montana,Stew Morrill [2270],,117,525,2,0,65,516
Manhattan,Steve Lappas [1853],,160,525,2,0,224,516
North Carolina,Dean Smith [2954],,238,525,2,0,129,516
Iowa State,Johnny Orr [2437],,91,525,2,0,161,516
Utah State,Kohn Smith [2963],,73,525,2,0,129,516
Texas A&M,Kermit Davis [765],,74,525,2,0,161,516
Florida A&M,Willie Booker [290],,16,525,2,0,33,516
UCLA,Jim Harrick [1367],,162,525,2,0,129,516
Coppin State,Fang Mitchell [2233],,3,525,2,0,1,516
Wake Forest,Dave Odom [2421],,240,525,2,0,224,516
Lafayette,John Leone [1894],,265,525,2,0,224,516
New Mexico,Dave Bliss [274],,256,525,2,0,129,516
William & Mary,Chuck Swenson [3105],,173,525,2,0,193,516
Dartmouth,Paul Cormier [660],,113,525,2,0,65,516
Lehigh,Dave Duke [898],,260,525,2,0,33,516
Gonzaga,Dan Fitzgerald [1057],,94,525,2,0,193,516
Eastern Washington,John Wade [3267],,100,525,2,0,33,516
California,Lou Campanelli [465],,114,525,2,0,97,516
Canisius,Marty Marbach [2014],,161,525,2,0,265,516
San Francisco,Jim Brovelli [363],,95,525,2,0,224,516
East Tennessee State,Alan LeForce [1883],,16,525,2,0,1,516
California-Irvine,Bill Mulligan [2303],,78,525,2,0,265,516
Santa Clara,Carroll Williams [3398],,93,525,2,0,129,516
Iona,Gary Brokaw [357],,91,525,2,0,251,516
Grambling,Aaron James [1609],,192,525,2,0,129,516
Texas State,Harry Larrabee [1855],Jim Rosebrock [2768],23,525,2,0,65,516
Detroit Mercy,Ricky Byrdsong [447],,112,525,2,0,161,516
Yale,Dick Kuchen [1815],,97,525,2,0,33,516
Northeastern,Karl Fogel [1082],,98,525,2,0,1,516
Clemson,Cliff Ellis [963],,229,525,2,0,1,516
Virginia Tech,Frankie Allen [38],,87,525,2,0,193,516
Temple,John Chaney [542],,74,525,2,0,1,516
Drake,Rudy Washington [3311],,229,525,2,0,129,516
Evansville,Jim Crews [698],,109,525,2,0,129,516
Wyoming,Benny Dees [787],,256,525,2,0,161,516
Kansas,Roy Williams [3414],,60,525,2,0,33,516
Northwestern State,Dan Bell [193],,30,525,2,0,161,516
Furman,Butch Estes [987],,170,525,2,0,224,516
Long Beach State,Seth Greenberg [1262],,59,525,2,0,97,516
Long Island University,Paul Lizzo [1921],,199,525,2,0,251,516
Towson,Terry Truax [3197],,259,525,2,0,1,516
Charleston Southern,Gary Edwards [945],,104,525,2,0,193,516
Middle Tennessee,Bruce Stewart [3040],,28,525,2,0,97,516
Marist,Dave Magarity [1988],,195,525,2,0,129,516
George Mason,Ernie Nestor [2351],,169,525,2,0,97,516
Hartford,Jack Phelan [2520],,99,525,2,0,65,516
Boise State,Bobby Dye [918],,164,525,2,0,161,516
Cornell,Mike Dement [792],,117,525,2,0,161,516
Louisville,Denny Crum [711],,16,525,2,0,1,516
Missouri,Norm Stewart [3051],,60,525,2,0,1,516
Texas-Arlington,Mark Nixon [2369],,29,525,2,0,129,516
Mercer,Brad Siegfried [2924],,78,525,2,0,224,516
Radford,Oliver Purnell [2605],,102,525,2,0,161,516
Bethune-Cookman,Cy McClairen [2080],,183,525,2,0,129,516
Oregon,Don Monson [2252],,162,525,2,0,224,516
Miami (OH),Joby Wright [3479],,226,525,2,0,65,516
Pacific,Bob Thomason [3148],,74,525,2,0,161,516
Vanderbilt,Eddie Fogler [1083],,261,525,2,0,251,516
South Florida,Bobby Paschal [2473],,96,525,2,0,65,516
Stetson,Glenn Wilkes [3389],,75,525,2,0,129,516
Southern,Ben Jobe [1634],,71,525,2,0,33,516
North Carolina A&T,Don Corbett [658],,186,525,2,0,97,516
Prairie View,Elwood Plummer [2549],,190,525,2,0,193,516
Illinois,Lou Henson [1437],,118,525,2,0,97,516
Rutgers,Bob Wenzel [3347],,223,525,2,0,97,516
Connecticut,Jim Calhoun [454],,178,525,2,0,33,516
Texas-Pan American,Kevin Wall [3287],,14,525,2,0,33,516
Siena,Mike Deane [781],,63,525,2,0,33,516
Arizona,Lute Olson [2434],,73,525,2,0,33,516
Kentucky,Rick Pitino [2542],,259,525,2,0,97,516
Air Force,Reggie Minton [2231],,258,525,2,0,251,516
Utah,Rick Majerus [2001],,259,525,2,0,193,516
Georgia,Hugh Durham [911],,254,525,2,0,33,516
Nebraska,Danny Nee [2341],,92,525,2,0,193,516
Sam Houston State,Larry Brown [378],,28,525,2,0,97,516
Drexel,Eddie Burke [422],,262,525,2,0,65,516
Alabama State,James Oliver [2427],,190,525,2,0,97,516
Northern Arizona,Harold Merritt [2185],,167,525,2,0,251,516
Syracuse,Jim Boeheim [278],,179,525,2,0,1,516
South Carolina,George Felton [1027],,89,525,2,0,129,516
Southern Illinois,Rich Herrin [1444],,223,525,2,0,33,516
Samford,Ed McLean [2147],,76,525,2,0,193,516
Tulsa,J.D. Barnett [150],,224,525,2,0,97,516
Campbell,Billy Lee [1878],,103,525,2,0,97,516
Texas Tech,Gerald Myers [2329],,86,525,2,0,251,516
Massachusetts,John Calipari [457],,225,525,2,0,33,516
Pepperdine,Tom Asbury [97],,68,525,2,0,1,516
Arkansas-Little Rock,Jim Platt [2548],,72,525,2,0,33,516
Maryland,Gary Williams [3403],,236,525,2,0,193,516
New Mexico State,Neil McCarthy [2076],,25,525,2,0,1,516
Western Kentucky,Ralph Willard [3392],,181,525,2,0,161,516
Ohio,Larry Hunter [1570],,230,525,2,0,161,516
West Virginia,Gale Catlett [529],,226,525,2,0,161,516
George Washington,Mike Jarvis [1620],,227,525,2,0,224,516
Wagner,Tim Capstraw [483],,195,525,2,0,161,516
San Diego State,Jim Brandenburg [324],,260,525,2,0,224,516
Saint Joseph's,John Griffin [1277],,229,525,2,0,251,516
Tennessee State,Ron Abernathy [6],,31,525,2,0,193,516
Dayton,Jim O'Brien [2390],,102,525,2,0,33,516
Vermont,Tom Brennan [339],,107,525,2,0,97,516
Mount St. Mary's,Jim Phelan [2522],,193,525,2,0,97,516
Northwestern,Bill E. Foster [1097],,122,525,2,0,251,516
Alcorn State,Lonnie Walker [3284],,190,525,2,0,65,516
Southern California,George Raveling [2636],,165,525,2,0,161,516
Oklahoma State,Eddie Sutton [3090],,89,525,2,0,97,516
Arkansas State,Nelson Catalina [528],,17,525,2,0,129,516
Virginia Military Institute,Joey Cantafio [474],,170,525,2,0,193,516
McNeese State,Steve Welch [3341],,16,525,2,0,33,516
Auburn,Tommy Joe Eagles [921],,256,525,2,0,129,516
California-Santa Barbara,Jerry Pimm [2537],,72,525,2,0,65,516
North Carolina State,Les Robinson [2729],,239,525,2,0,161,516
Jackson State,Andy Stoglin [3057],,191,525,2,0,224,516
Pennsylvania,Fran Dunphy [906],,117,525,2,0,193,516
Colorado,Joe Harrington [1369],,93,525,2,0,224,516
Louisiana State,Dale Brown [368],,255,525,2,0,65,516
Tulane,Perry Clark [577],,90,525,2,0,224,516
Southern Methodist,John Shumate [2918],,84,525,2,0,224,516
Stanford,Mike Montgomery [2254],,163,525,2,0,65,516
Columbia,Jack Rohan [2749],,117,525,2,0,224,516
Western Michigan,Bob Donewald [847],,229,525,2,0,251,516
Toledo,Jay Eck [934],,229,525,2,0,129,516
Eastern Illinois,Rick Samuels [2808],,35,525,2,0,161,516
Richmond,Dick Tarrant [3115],,168,525,2,0,1,516
Brown,Mike Cingiser [567],,114,525,2,0,97,516
Loyola Marymount,Jay Hillock [1473],,3,525,2,0,33,516
Saint Louis,Rich Grawer [1248],,110,525,2,0,97,516
Morgan State,Michael Holmes [1515],,186,525,2,0,193,516
North Carolina-Asheville,Don Doucette [859],,71,525,2,0,65,516
Nevada,Len Stevens [3038],,163,525,2,0,97,516
New Orleans,Tim Floyd [1077],,13,525,2,0,1,516
Delaware,Steve Steinwedel [3031],,263,525,2,0,161,516
Loyola (IL),Will Rey [2675],,112,525,2,0,224,516
Houston,Pat Foster [1101],,16,525,2,0,33,516
Centenary (LA),Tommy Vardeman [3242],,71,525,2,0,1,516
Augusta State,Clint Bryant [404],,102,525,2,0,129,516
Winthrop,Steve Vacendak [3225],,93,525,2,0,33,516
Bucknell,Charles Woollum [3471],,264,525,2,0,97,516
Mississippi State,Richard Williams [3412],,260,525,2,0,224,516
Louisiana Tech,Jerry Loyd [1949],,15,525,2,0,65,516
Oklahoma,Billy Tubbs [3201],,60,525,2,0,65,516
Idaho State,Herb Williams [3404],,166,525,2,0,224,516
South Carolina State,Cy Alexander [30],,182,525,2,0,65,516
Appalachian State,Tom Apke [80],,165,525,2,0,33,516
Boston University,Bob Brown [366],,76,525,2,0,33,516
Xavier,Pete Gillen [1192],,76,525,1,0,1,516
