Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Grambling,Larry Reynolds [2677],,196,642,2,0,153,639
Texas State,Mike Miller [2215],,274,642,2,0,1,639
Chicago State,Phillip Gary [1163],,133,642,2,0,183,639
Detroit Mercy,Perry Watson [3319],,185,642,2,0,32,639
Yale,Dick Kuchen [1815],,14,642,2,0,153,639
Northeastern,Rudy Keeling [1718],,161,642,2,0,214,639
Clemson,Rick Barnes [145],,227,642,2,0,153,639
Hampton,Steve Merfeld [2183],,265,642,2,0,123,639
Virginia Tech,Bobby Hussey [1579],,73,642,2,0,214,639
Temple,John Chaney [542],,62,642,2,0,123,639
Drake,Kurt Kanaskie [1701],,238,642,2,0,267,639
Wyoming,Larry Shyatt [2921],,74,642,2,0,267,639
Evansville,Jim Crews [698],,234,642,2,0,93,639
Kansas,Roy Williams [3414],,4,642,2,0,1,639
Northwestern State,J.D. Barnett [150],,276,642,2,0,93,639
Furman,Larry Davis [767],,70,642,2,0,214,639
Long Beach State,Wayne Morgan [2268],,150,642,2,0,214,639
Long Island University,Ray Haskins [1391],,39,642,2,0,1,639
Towson,Mike Jaskulski [1622],,162,642,2,0,183,639
Charleston Southern,Tom Conrad [641],,145,642,2,0,62,639
Middle Tennessee,Randy Wiel [3383],,275,642,2,0,93,639
Marist,Dave Magarity [1988],,234,642,2,0,214,639
George Mason,Jim Larranaga [1856],,286,642,2,0,243,639
Hartford,Paul Brazeau [330],,41,642,2,0,62,639
Boise State,Rod Jensen [1630],,146,642,2,0,123,639
Cornell,Scott Thompson [3157],,11,642,2,0,93,639
Louisville,Denny Crum [711],,50,642,2,0,183,639
Missouri,Norm Stewart [3051],,169,642,2,0,153,639
Texas-Arlington,Eddie McCarter [2071],,279,642,2,0,153,639
Mercer,Mark Slonaker [2946],,130,642,2,0,296,639
Radford,Ron Bradley [316],,144,642,2,0,93,639
Bethune-Cookman,Horace Broadnax [354],,262,642,2,0,62,639
Oregon,Ernie Kent [1745],,168,642,2,0,153,639
Miami (OH),Charlie Coles [609],,234,642,2,0,32,639
Pacific,Bob Thomason [3148],,143,642,2,0,62,639
Vanderbilt,Jan Van Breda Kolff [3231],,53,642,2,0,93,639
South Florida,Seth Greenberg [1262],,56,642,2,0,296,639
Akron,Dan Hipsher [1482],,247,642,2,0,153,639
Stetson,Murray Arnold [94],,126,642,2,0,153,639
Southern,Tommy Green [1259],,198,642,2,0,93,639
Prairie View,Elwood Plummer [2549],,197,642,2,0,183,639
North Carolina A&T,Roy Thomas [3147],,261,642,2,0,93,639
Illinois,Lon Kruger [1811],,138,642,2,0,183,639
Nicholls State,Rickey Broussard [362],,281,642,2,0,183,639
Rutgers,Kevin Bannon [135],,292,642,2,0,303,639
Connecticut,Jim Calhoun [454],,290,642,2,0,296,639
Texas-Pan American,Delray Brooks [360],,204,642,2,0,267,639
Siena,Paul Hewitt [1450],,153,642,2,0,214,639
Liberty,Randy Dunton [907],,132,642,2,0,32,639
Arizona,Lute Olson [2434],,165,642,2,0,123,639
Kentucky,Tubby Smith [2974],,14,642,2,0,32,639
Air Force,Reggie Minton [2231],,76,642,2,0,286,639
Georgia,Ron Jirsa [1633],,39,642,2,0,123,639
Utah,Rick Majerus [2001],,4,642,2,0,1,639
Nebraska,Danny Nee [2341],,172,642,2,0,214,639
Sam Houston State,Jerry Hopkins [1528],,281,642,2,0,123,639
Drexel,Bill Herrion [1445],,5,642,2,0,32,639
Alabama State,Rob Spivery [3000],,200,642,2,0,214,639
Northern Arizona,Ben Howland [1540],,40,642,2,0,1,639
Syracuse,Jim Boeheim [278],,287,642,2,0,183,639
Central Connecticut State,Howie Dickenman [813],,134,642,2,0,214,639
South Carolina,Eddie Fogler [1083],,13,642,2,0,1,639
Southern Illinois,Rich Herrin [1444],,235,642,2,0,214,639
Samford,Jimmy Tillette [3174],,123,642,2,0,93,639
Missouri-Kansas City,Bob Sundvold [3088],,135,642,2,0,123,639
Tulsa,Bill Self [2878],,40,642,2,0,62,639
Campbell,Billy Lee [1878],,124,642,2,0,62,639
Texas Tech,James Dickey [816],,132,642,2,0,123,639
Massachusetts,Bruiser Flint [1072],,64,642,2,0,62,639
Pepperdine,Lorenzo Romar [2755],,167,642,2,0,183,639
Arkansas-Little Rock,Wimp Sanderson [2815],,191,642,2,0,93,639
Maryland,Gary Williams [3403],,229,642,2,0,123,639
New Mexico State,Lou Henson [1437],,146,642,2,0,32,639
Western Kentucky,Matt Kilcullen [1758],Al Seibert [2877],199,642,2,0,153,639
West Virginia,Gale Catlett [529],,286,642,2,0,62,639
Ohio,Larry Hunter [1570],,245,642,2,0,1,639
George Washington,Mike Jarvis [1620],,65,642,2,0,153,639
Wagner,Tim Capstraw [483],,231,642,2,0,243,639
San Diego State,Fred Trenkle [3190],,75,642,2,0,243,639
Saint Joseph's,Phil Martelli [2025],,39,642,2,0,1,639
Tennessee State,Frankie Allen [38],,280,642,2,0,267,639
Dayton,Oliver Purnell [2605],,74,642,2,0,286,639
Mount St. Mary's,Jim Phelan [2522],,231,642,2,0,62,639
Vermont,Tom Brennan [339],,161,642,2,0,243,639
Cleveland State,Rollie Massimino [2043],,187,642,2,0,153,639
Northwestern,Kevin O'Neill [2409],,144,642,2,0,286,639
Alcorn State,Davey Whitney [3378],,195,642,2,0,62,639
Southern California,Henry Bibby [241],,153,642,2,0,93,639
Oklahoma State,Eddie Sutton [3090],,166,642,2,0,243,639
Arkansas State,Dickey Nutt [2386],,201,642,2,0,214,639
Virginia Military Institute,Bart Bellairs [196],,67,642,2,0,93,639
McNeese State,Ron Everhart [1005],,276,642,2,0,62,639
Auburn,Cliff Ellis [963],,72,642,2,0,183,639
North Carolina State,Herb Sendek [2882],,231,642,2,0,214,639
California-Santa Barbara,Jerry Pimm [2537],,152,642,2,0,267,639
Jackson State,Andy Stoglin [3057],,182,642,2,0,1,639
Pennsylvania,Fran Dunphy [906],,12,642,2,0,123,639
Louisiana State,John Brady [320],,76,642,2,0,296,639
Colorado,Ricardo Patton [2482],,131,642,2,0,32,639
Tulane,Perry Clark [577],,47,642,2,0,62,639
Southern Methodist,Mike Dement [792],,62,642,2,0,153,639
Stanford,Mike Montgomery [2254],,165,642,2,0,1,639
Columbia,Armond Hill [1461],,14,642,2,0,214,639
Southeastern Louisiana,John Lyles [1963],,126,642,2,0,267,639
Western Michigan,Bob Donewald [847],,246,642,2,0,93,639
Toledo,Stan Joplin [1683],,248,642,2,0,243,639
Milwaukee,Ric Cobb [592],,189,642,2,0,243,639
Eastern Illinois,Rick Samuels [2808],,276,642,2,0,153,639
Richmond,John Beilein [189],,283,642,2,0,183,639
Brown,Frank Dobbs [831],,13,642,2,0,183,639
Loyola Marymount,Charles Bradley [314],,167,642,2,0,214,639
Saint Louis,Charles Spoonhour [3001],,54,642,2,0,153,639
Morgan State,Chris Fuller [1131],,266,642,2,0,153,639
North Carolina-Asheville,Eddie Biedenbach [243],,143,642,2,0,1,639
DePaul,Pat Kennedy [1742],,55,642,2,0,286,639
Nevada,Pat Foster [1101],,144,642,2,0,1,639
New Orleans,Joey Stiebing [3053],,177,642,2,0,62,639
Delaware,Mike Brey [343],,147,642,2,0,93,639
Loyola (IL),Ken Burmeister [428],,186,642,2,0,123,639
Houston,Alvin Brooks [359],,54,642,2,0,267,639
Centenary (LA),Billy Kennedy [1738],,129,642,2,0,214,639
Central Florida,Kirk Speraw [2996],,128,642,2,0,243,639
Bucknell,Pat Flannery [1066],,17,642,2,0,32,639
Winthrop,Dan Kenney [1744],,147,642,2,0,123,639
Mississippi State,Richard Williams [3412],,74,642,2,0,267,639
Louisiana Tech,Jim Wooldridge [3470],,199,642,2,0,32,639
Oklahoma,Kelvin Sampson [2806],,168,642,2,0,183,639
Idaho State,Herb Williams [3404],,74,642,2,0,62,639
South Carolina State,Cy Alexander [30],,261,642,2,0,32,639
Appalachian State,Buzz Peterson [2513],,67,642,2,0,123,639
Northeastern Illinois,Rees Johnson [1652],,132,642,2,0,153,639
Boston University,Dennis Wolff [3463],,3,642,2,0,1,639
Xavier,Skip Prosser [2599],,55,642,1,0,32,639
