Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Washington,Coach Unknown,,,,,,49,,,
Evansville,Coach Unknown,,,,,,50,,,
Boston College,Coach Unknown,,,,,,51,,,
Long Beach St.,Coach Unknown,,,,,,52,,,
Duke,Coach Unknown,,,,,,53,,,
Furman,Coach Unknown,,,,,,54,,,
Central Mich.,Coach Unknown,,,,,,55,,,
Murray St.,Coach Unknown,,,,,,56,,,
Kennesaw St.,Coach Unknown,,,,,,57,,,
UCF,Coach Unknown,,,,,,58,,,
Eastern Mich.,Coach Unknown,,,,,,59,,,
Penn St.,Coach Unknown,,,,,,60,,,
Col. of Charleston,Coach Unknown,,,,,,61,,,
Canisius,Coach Unknown,,,,,,62,,,
Creighton,Coach Unknown,,,,,,63,,,
Jackson St.,Coach Unknown,,,,,,64,,,
Niagara,Coach Unknown,,,,,,65,,,
Mercer,Coach Unknown,,,,,,66,,,
IUPUI,Coach Unknown,,,,,,67,,,
Fordham,Coach Unknown,,,,,,68,,,
Michigan St.,Coach Unknown,,,,,,69,,,
UTEP,Coach Unknown,,,,,,70,,,
Coastal Caro.,Coach Unknown,,,,,,71,,,
Bowling Green,Coach Unknown,,,,,,72,,,
Colorado Col.,Coach Unknown,,,,,,73,,,
Rutgers,Coach Unknown,,,,,,74,,,
Southeastern La.,Coach Unknown,,,,,,75,,,
UT Martin,Coach Unknown,,,,,,76,,,
Belmont,Coach Unknown,,,,,,77,,,
UNC Wilmington,Coach Unknown,,,,,,78,,,
Louisiana Tech,Coach Unknown,,,,,,79,,,
Saint Louis,Coach Unknown,,,,,,80,,,
Utah St.,Coach Unknown,,,,,,81,,,
Northern Ariz.,Coach Unknown,,,,,,82,,,
UC Santa Barbara,Coach Unknown,,,,,,83,,,
Purdue,Coach Unknown,,,,,,84,,,
Central Conn. St.,Coach Unknown,,,,,,85,,,
Kansas,Coach Unknown,,,,,,86,,,
Western Caro.,Coach Unknown,,,,,,87,,,
Loyola Chicago,Coach Unknown,,,,,,88,,,
Villanova,Coach Unknown,,,,,,89,,,
Davidson,Coach Unknown,,,,,,90,,,
Loyola Marymount,Coach Unknown,,,,,,91,,,
Valparaiso,Coach Unknown,,,,,,92,,,
Bucknell,Coach Unknown,,,,,,93,,,
Loyola Maryland,Coach Unknown,,,,,,94,,,
UNLV,Coach Unknown,,,,,,95,,,
Washington St.,Coach Unknown,,,,,,96,,,
South Carolina,Coach Unknown,,,,,,97,,,
Northeastern,Coach Unknown,,,,,,98,,,
Arkansas,Coach Unknown,,,,,,99,,,
Stony Brook,Coach Unknown,,,,,,100,,,
New Mexico,Coach Unknown,,,,,,101,,,
Missouri St.,Coach Unknown,,,,,,102,,,
Charleston So.,Coach Unknown,,,,,,103,,,
Longwood,Coach Unknown,,,,,,104,,,
FGCU,Coach Unknown,,,,,,105,,,
Seattle,Coach Unknown,,,,,,106,,,
SIU Edwardsville,Coach Unknown,,,,,,107,,,
Bryant,Coach Unknown,,,,,,108,,,
North Florida,Coach Unknown,,,,,,109,,,
Presbyterian,Coach Unknown,,,,,,110,,,
Bakersfield,Coach Unknown,,,,,,111,,,
Central Ark.,Coach Unknown,,,,,,112,,,
USC Upstate,Coach Unknown,,,,,,113,,,
NJIT,Coach Unknown,,,,,,114,,,
