Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 12 1931,Sat,Texas Christian,40,@,Texas Military,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
2,2,Sep 18 1931,Fri,Brigham Young,7,,UAY All-Stars,3,
3,2,Sep 19 1931,Sat,Davidson,13,,Elon,2,
4,2,Sep 19 1931,Sat,Gonzaga,21,@,San Francisco,6,
5,2,Sep 19 1931,Sat,Minnesota,30,,Ripon,0,
6,2,Sep 19 1931,Sat,Mississippi,13,,Western Kentucky,6,
7,2,Sep 19 1931,Sat,Montana State,13,,Anaconda Anodes,0,
8,2,Sep 19 1931,Sat,New Mexico State,13,,El Paso National Guard,0,
9,2,Sep 19 1931,Sat,Oklahoma State,34,,Bethany (Kansas),9,
10,2,Sep 19 1931,Sat,Oregon State,76,,Willamette,0,
11,2,Sep 19 1931,Sat,Rice,37,,Texas A&M-Kingsville,0,
12,2,Sep 19 1931,Sat,Sewanee,18,,Jacksonville State,0,
13,2,Sep 19 1931,Sat,Stanford,46,,West Coast Army,0,
14,2,Sep 19 1931,Sat,Texas A&M,33,,Southwestern (TX),0,
15,2,Sep 19 1931,Sat,Texas Christian,33,,North Texas,6,
16,2,Sep 19 1931,Sat,Virginia,18,,Roanoke,0,
17,2,Sep 19 1931,Sat,Virginia Military Institute,6,,Hampden-Sydney,0,
18,2,Sep 19 1931,Sat,Wyoming,59,@,Fort Warren,0,
19,2,Sep 20 1931,Sun,Oregon,21,,Western Oregon,6,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
20,3,Sep 22 1931,Tue,DePaul,12,@,Detroit Mercy,0,
21,3,Sep 25 1931,Fri,Auburn,24,,Birmingham-Southern,6,Montgomery AL
22,3,Sep 25 1931,Fri,Grinnell,26,,Coe,0,
23,3,Sep 25 1931,Fri,Hillsdale,7,@,Chicago,0,
24,3,Sep 25 1931,Fri,Occidental,0,,UCLA,0,
25,3,Sep 25 1931,Fri,Presbyterian,0,,Clemson,0,
26,3,Sep 25 1931,Fri,San Francisco,25,,Brigham Young,0,
27,3,Sep 26 1931,Sat,Alabama,42,,Samford,6,
28,3,Sep 26 1931,Sat,Arizona State,66,,Sacaton Indians,0,
29,3,Sep 26 1931,Sat,Arkansas,13,,Ozarks,6,
30,3,Sep 26 1931,Sat,Army,60,,Ohio Northern,0,
31,3,Sep 26 1931,Sat,Brown,22,,Colby,0,
32,3,Sep 26 1931,Sat,Bucknell,34,,St. Thomas,7,
33,3,Sep 26 1931,Sat,California,6,,Santa Clara,2,
34,3,Sep 26 1931,Sat,Carnegie Mellon,25,@,Buffalo,0,
35,3,Sep 26 1931,Sat,Carroll (Montana),2,,Montana,0,
36,3,Sep 26 1931,Sat,Centenary (LA),23,,Northwestern State,2,
37,3,Sep 26 1931,Sat,Chicago,12,,Cornell College,0,
38,3,Sep 26 1931,Sat,Colgate,40,,Niagara,0,
39,3,Sep 26 1931,Sat,Colorado College,14,,Western State,3,
40,3,Sep 26 1931,Sat,Columbia,61,,Middlebury,0,
41,3,Sep 26 1931,Sat,Cornell,68,,Clarkson,0,
42,3,Sep 26 1931,Sat,Creighton,26,,Baker,7,
43,3,Sep 26 1931,Sat,Dartmouth,56,,Norwich,6,
44,3,Sep 26 1931,Sat,Denver,26,@,Colorado Mines,0,
45,3,Sep 26 1931,Sat,Fordham,28,,Thiel,0,
46,3,Sep 26 1931,Sat,Georgetown,25,,Lebanon Valley,0,
47,3,Sep 26 1931,Sat,Idaho,32,,Whitman,7,
48,3,Sep 26 1931,Sat,Indiana,7,,Ohio,6,
49,3,Sep 26 1931,Sat,Iowa State,6,,Simpson,0,
50,3,Sep 26 1931,Sat,Kansas,27,,Colorado State,6,
51,3,Sep 26 1931,Sat,Maryland,13,,Washington (Maryland),0,
52,3,Sep 26 1931,Sat,Michigan State,74,,Alma,0,
53,3,Sep 26 1931,Sat,Minnesota,13,,North Dakota State,7,
54,3,Sep 26 1931,Sat,Mississippi State,10,@,Millsaps,7,
55,3,Sep 26 1931,Sat,Nebraska,44,,South Dakota,6,
56,3,Sep 26 1931,Sat,New Mexico State,33,@,New Mexico Highlands,6,
57,3,Sep 26 1931,Sat,New York University,65,,Hobart,0,New York NY
58,3,Sep 26 1931,Sat,North Carolina,37,,Wake Forest,0,
59,3,Sep 26 1931,Sat,North Carolina State,18,,Davidson,7,Norfolk VA
60,3,Sep 26 1931,Sat,Northern Arizona,26,@,Fresno State,2,
61,3,Sep 26 1931,Sat,Oklahoma State,25,,Northeastern Oklahoma State,0,
62,3,Sep 26 1931,Sat,Olympic Club,0,,Stanford,0,
63,3,Sep 26 1931,Sat,Oregon State,16,,Colorado,0,Portland OR
64,3,Sep 26 1931,Sat,Pittsburgh,61,,Miami (OH),0,
65,3,Sep 26 1931,Sat,Randolph-Macon,7,,Virginia,7,
