Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
83,3,Sep 28 1957,Sat,North Carolina State,48,@,Maryland,13,
84,3,Sep 28 1957,Sat,Notre Dame,12,@,Purdue,0,
85,3,Sep 28 1957,Sat,Oklahoma State,25,@,North Texas,19,
86,3,Sep 28 1957,Sat,(9) Oregon State,34,@,Kansas,6,
87,3,Sep 28 1957,Sat,Pacific,34,,Fresno State,12,
88,3,Sep 28 1957,Sat,(19) Penn State,19,@,Pennsylvania,14,
89,3,Sep 28 1957,Sat,(16) Pittsburgh,6,@,Oregon,3,Portland OR
90,3,Sep 28 1957,Sat,Princeton,7,,Rutgers,0,
91,3,Sep 28 1957,Sat,South Carolina,26,,Wofford,0,
92,3,Sep 28 1957,Sat,(15) Southern Methodist,0,,(3) Georgia Tech,0,
93,3,Sep 28 1957,Sat,(16) Stanford,26,,Northwestern,6,
94,3,Sep 28 1957,Sat,(13) Texas,20,,Tulane,6,
95,3,Sep 28 1957,Sat,(2) Texas A&M,21,@,Texas Tech,0,
96,3,Sep 28 1957,Sat,Texas Christian,18,@,Ohio State,14,
97,3,Sep 28 1957,Sat,Texas-El Paso,20,,West Texas A&M,12,
98,3,Sep 28 1957,Sat,Vanderbilt,9,@,Georgia,6,
99,3,Sep 28 1957,Sat,Villanova,20,,Furman,0,
100,3,Sep 28 1957,Sat,Virginia Military Institute,21,,Holy Cross,21,
101,3,Sep 28 1957,Sat,Washington State,13,,California,7,
102,3,Sep 28 1957,Sat,West Virginia,14,,Virginia Tech,0,
103,3,Sep 28 1957,Sat,Wisconsin,60,,Marquette,6,
104,3,Sep 28 1957,Sat,Wyoming,20,,Montana,0,Billings MT
105,3,Sep 28 1957,Sat,Yale,27,,Connecticut,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
106,4,Oct 4 1957,Fri,Brigham Young,20,,Montana,7,
107,4,Oct 4 1957,Fri,Pittsburgh,20,@,Southern California,14,
108,4,Oct 5 1957,Sat,Air Force,19,,Detroit Mercy,12,
109,4,Oct 5 1957,Sat,Alabama,6,,Vanderbilt,6,
110,4,Oct 5 1957,Sat,Arizona State,44,@,San Jose State,6,
111,4,Oct 5 1957,Sat,Arkansas,20,,(18) Texas Christian,7,Little Rock AR
112,4,Oct 5 1957,Sat,(12) Army,27,@,Penn State,13,
113,4,Oct 5 1957,Sat,(7) Auburn,40,,Chattanooga,7,
114,4,Oct 5 1957,Sat,Boston College,13,,Quantico Marines,7,
115,4,Oct 5 1957,Sat,Brown,21,@,Yale,20,
116,4,Oct 5 1957,Sat,Citadel,21,@,Davidson,7,
117,4,Oct 5 1957,Sat,Colorado State,27,,Denver,6,
118,4,Oct 5 1957,Sat,Cornell,20,@,Harvard,6,
119,4,Oct 5 1957,Sat,Dartmouth,6,@,Pennsylvania,3,
120,4,Oct 5 1957,Sat,Drake,19,@,North Texas,6,
121,4,Oct 5 1957,Sat,(4) Duke,14,,Maryland,0,
122,4,Oct 5 1957,Sat,Florida,14,@,Kentucky,7,
123,4,Oct 5 1957,Sat,Furman,13,,George Washington,12,
124,4,Oct 5 1957,Sat,Holy Cross,32,,Dayton,6,
125,4,Oct 5 1957,Sat,Houston,7,@,Cincinnati,0,
126,4,Oct 5 1957,Sat,Idaho,21,,Utah,6,Boise ID
127,4,Oct 5 1957,Sat,Illinois,40,,Colgate,0,
128,4,Oct 5 1957,Sat,(8) Iowa,20,,Washington State,13,
129,4,Oct 5 1957,Sat,Kansas,35,@,Colorado,34,
130,4,Oct 5 1957,Sat,Louisiana State,19,@,Texas Tech,14,
131,4,Oct 5 1957,Sat,Miami (FL),13,,(11) Baylor,7,
132,4,Oct 5 1957,Sat,(10) Michigan,26,,Georgia,0,
133,4,Oct 5 1957,Sat,(2) Michigan State,19,@,California,0,
134,4,Oct 5 1957,Sat,(3) Minnesota,21,,Purdue,17,
135,4,Oct 5 1957,Sat,(15) Mississippi,34,,Hardin-Simmons,7,
136,4,Oct 5 1957,Sat,Nebraska,14,@,Kansas State,7,
137,4,Oct 5 1957,Sat,New Mexico State,32,,Texas A&M-Corpus Christi,0,
138,4,Oct 5 1957,Sat,North Carolina,13,,(6) Navy,7,
139,4,Oct 5 1957,Sat,(13) North Carolina State,13,@,Clemson,7,
140,4,Oct 5 1957,Sat,(16) Notre Dame,26,,Indiana,0,
141,4,Oct 5 1957,Sat,Ohio State,35,@,Washington,7,
142,4,Oct 5 1957,Sat,(1) Oklahoma,40,,Iowa State,14,
143,4,Oct 5 1957,Sat,Oklahoma State,26,,Wichita State,0,
144,4,Oct 5 1957,Sat,Oregon,21,,(19) UCLA,0,Portland OR
145,4,Oct 5 1957,Sat,(9) Oregon State,22,@,Northwestern,13,
146,4,Oct 5 1957,Sat,Pacific,21,,Tulsa,13,
147,4,Oct 5 1957,Sat,Princeton,47,@,Columbia,6,
148,4,Oct 5 1957,Sat,Rice,34,,(17) Stanford,7,
149,4,Oct 5 1957,Sat,Rutgers,14,,Connecticut,7,
150,4,Oct 5 1957,Sat,South Carolina,27,@,(20) Texas,21,
151,4,Oct 5 1957,Sat,Southern Mississippi,34,@,West Texas A&M,0,Amarillo TX
152,4,Oct 5 1957,Sat,Syracuse,27,,Boston University,20,
153,4,Oct 5 1957,Sat,Tennessee,14,,Mississippi State,9,
154,4,Oct 5 1957,Sat,(5) Texas A&M,28,@,Missouri,0,
155,4,Oct 5 1957,Sat,Texas-El Paso,15,@,New Mexico,13,
156,4,Oct 5 1957,Sat,Tulane,20,@,Marquette,6,
157,4,Oct 5 1957,Sat,Utah State,19,,Wyoming,19,
158,4,Oct 5 1957,Sat,Villanova,21,,Florida State,7,Philadelphia PA
159,4,Oct 5 1957,Sat,Virginia,28,@,Wake Forest,20,
160,4,Oct 5 1957,Sat,Virginia Military Institute,28,@,Richmond,6,
161,4,Oct 5 1957,Sat,William & Mary,13,,Virginia Tech,7,
162,4,Oct 5 1957,Sat,Wisconsin,45,,West Virginia,13,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
163,5,Oct 11 1957,Fri,George Washington,20,,Air Force,0,
164,5,Oct 11 1957,Fri,Georgia,13,@,Tulane,6,
165,5,Oct 11 1957,Fri,Missouri,7,@,Southern Methodist,6,
166,5,Oct 11 1957,Fri,(18) North Carolina,20,@,Miami (FL),13,
167,5,Oct 11 1957,Fri,Wofford,34,,Citadel,0,Orangeburg SC
168,5,Oct 12 1957,Sat,Abilene Christian,28,,North Texas,20,
169,5,Oct 12 1957,Sat,Arizona State,35,,Hardin-Simmons,26,
170,5,Oct 12 1957,Sat,(11) Arkansas,20,@,Baylor,17,
171,5,Oct 12 1957,Sat,(9) Auburn,6,,Kentucky,0,
172,5,Oct 12 1957,Sat,Boston College,41,,Dayton,14,
173,5,Oct 12 1957,Sat,Cincinnati,23,,Xavier,14,
174,5,Oct 12 1957,Sat,Clemson,20,@,Virginia,6,
175,5,Oct 12 1957,Sat,Colorado,34,,Arizona,14,
176,5,Oct 12 1957,Sat,Dartmouth,35,,Brown,0,
177,5,Oct 12 1957,Sat,Denver,26,@,Montana,13,
178,5,Oct 12 1957,Sat,Detroit Mercy,28,@,Wichita State,0,
179,5,Oct 12 1957,Sat,Drake,19,@,Washington (MO),7,
180,5,Oct 12 1957,Sat,(5) Duke,7,@,(15) Rice,6,
181,5,Oct 12 1957,Sat,Harvard,14,,Ohio,7,
182,5,Oct 12 1957,Sat,Holy Cross,26,@,Marquette,7,
183,5,Oct 12 1957,Sat,(8) Iowa,47,@,Indiana,7,
184,5,Oct 12 1957,Sat,Iowa State,21,@,Kansas,6,
185,5,Oct 12 1957,Sat,Kansas State,7,,Pacific,7,
186,5,Oct 12 1957,Sat,Louisiana State,20,,(17) Georgia Tech,13,
187,5,Oct 12 1957,Sat,Maryland,27,,Wake Forest,0,
188,5,Oct 12 1957,Sat,(2) Michigan State,35,@,(6) Michigan,6,
189,5,Oct 12 1957,Sat,(4) Minnesota,41,@,Northwestern,6,
190,5,Oct 12 1957,Sat,(14) Mississippi,28,@,Vanderbilt,0,
191,5,Oct 12 1957,Sat,Mississippi State,47,,Arkansas State,13,
192,5,Oct 12 1957,Sat,Navy,21,@,California,6,
193,5,Oct 12 1957,Sat,New Mexico,14,@,Utah State,10,
194,5,Oct 12 1957,Sat,(13) North Carolina State,7,@,Florida State,0,
195,5,Oct 12 1957,Sat,(12) Notre Dame,23,,(10) Army,21,Philadelphia PA
196,5,Oct 12 1957,Sat,Ohio State,21,,Illinois,7,
197,5,Oct 12 1957,Sat,(1) Oklahoma,21,,Texas,7,Dallas TX
198,5,Oct 12 1957,Sat,Oklahoma State,28,,Tulsa,13,
199,5,Oct 12 1957,Sat,Oregon,26,,San Jose State,0,
200,5,Oct 12 1957,Sat,(7) Oregon State,20,,Idaho,0,
201,5,Oct 12 1957,Sat,Penn State,21,,William & Mary,13,
202,5,Oct 12 1957,Sat,(20) Pittsburgh,34,,Nebraska,0,
203,5,Oct 12 1957,Sat,Princeton,13,,Pennsylvania,9,
204,5,Oct 12 1957,Sat,Rutgers,48,@,Colgate,6,
205,5,Oct 12 1957,Sat,South Carolina,58,,Furman,13,
206,5,Oct 12 1957,Sat,Syracuse,34,@,Cornell,0,
207,5,Oct 12 1957,Sat,(19) Tennessee,28,,Chattanooga,13,
208,5,Oct 12 1957,Sat,(3) Texas A&M,28,,Houston,6,
209,5,Oct 12 1957,Sat,Texas Christian,28,,Alabama,0,
210,5,Oct 12 1957,Sat,Texas-El Paso,26,,Texas Tech,14,
211,5,Oct 12 1957,Sat,UCLA,19,,Washington,0,
212,5,Oct 12 1957,Sat,Utah,27,,Brigham Young,0,
213,5,Oct 12 1957,Sat,Virginia Military Institute,26,,Davidson,14,
214,5,Oct 12 1957,Sat,Virginia Tech,21,,Villanova,14,
215,5,Oct 12 1957,Sat,Washington State,21,@,Stanford,18,
216,5,Oct 12 1957,Sat,West Texas A&M,27,@,Trinity (Texas),20,
217,5,Oct 12 1957,Sat,West Virginia,46,@,Boston University,6,
218,5,Oct 12 1957,Sat,(16) Wisconsin,23,@,Purdue,14,
219,5,Oct 12 1957,Sat,Wyoming,27,,Colorado State,13,
220,5,Oct 12 1957,Sat,Yale,19,,Columbia,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
221,6,Oct 18 1957,Fri,(11) Mississippi,50,@,Tulane,0,
222,6,Oct 18 1957,Fri,(12) North Carolina State,0,,Miami (FL),0,
223,6,Oct 18 1957,Fri,West Virginia,34,@,George Washington,14,
224,6,Oct 19 1957,Sat,(19) Army,29,,(16) Pittsburgh,13,
225,6,Oct 19 1957,Sat,(9) Auburn,3,@,Georgia Tech,0,
226,6,Oct 19 1957,Sat,Baylor,15,@,Texas Tech,12,
227,6,Oct 19 1957,Sat,Boston College,12,,Villanova,9,
228,6,Oct 19 1957,Sat,Boston University,28,@,Bucknell,0,
229,6,Oct 19 1957,Sat,Bradley,19,,Colorado State,0,
230,6,Oct 19 1957,Sat,Brigham Young,0,,Wyoming,0,
231,6,Oct 19 1957,Sat,Brown,20,,Pennsylvania,7,
232,6,Oct 19 1957,Sat,California,12,,Southern California,0,
233,6,Oct 19 1957,Sat,Cincinnati,14,,Marquette,0,
234,6,Oct 19 1957,Sat,Citadel,26,,Richmond,0,
235,6,Oct 19 1957,Sat,Colgate,12,@,Princeton,10,
236,6,Oct 19 1957,Sat,Colorado,42,@,Kansas State,14,
237,6,Oct 19 1957,Sat,Dartmouth,14,@,Holy Cross,7,
238,6,Oct 19 1957,Sat,Davidson,33,@,West Virginia Tech,14,
239,6,Oct 19 1957,Sat,Denver,12,,Utah,7,
240,6,Oct 19 1957,Sat,Detroit Mercy,30,,Xavier,20,
241,6,Oct 19 1957,Sat,(5) Duke,34,,Wake Forest,7,
242,6,Oct 19 1957,Sat,Florida State,34,,Abilene Christian,7,
243,6,Oct 19 1957,Sat,Hardin-Simmons,27,,Wichita State,14,
244,6,Oct 19 1957,Sat,Harvard,19,,Columbia,6,
245,6,Oct 19 1957,Sat,Idaho,7,,Pacific,7,
246,6,Oct 19 1957,Sat,Illinois,34,,(4) Minnesota,13,
247,6,Oct 19 1957,Sat,(6) Iowa,21,,(13) Wisconsin,7,
248,6,Oct 19 1957,Sat,Lehigh,13,@,Rutgers,7,
249,6,Oct 19 1957,Sat,(17) Louisiana State,21,,Kentucky,0,
250,6,Oct 19 1957,Sat,Louisville,33,,Dayton,19,
251,6,Oct 19 1957,Sat,Maryland,21,,(14) North Carolina,7,
252,6,Oct 19 1957,Sat,(18) Michigan,34,,Northwestern,14,
253,6,Oct 19 1957,Sat,Mississippi State,29,@,Florida,20,
254,6,Oct 19 1957,Sat,Missouri,35,@,Iowa State,13,
255,6,Oct 19 1957,Sat,Montana,35,@,Utah State,25,
256,6,Oct 19 1957,Sat,(15) Navy,27,,Georgia,14,Norfolk VA
257,6,Oct 19 1957,Sat,New Mexico,27,@,Arizona,0,
258,6,Oct 19 1957,Sat,North Texas,14,@,Tulsa,12,
259,6,Oct 19 1957,Sat,Ohio State,56,,Indiana,0,
260,6,Oct 19 1957,Sat,(2) Oklahoma,47,,Kansas,0,
261,6,Oct 19 1957,Sat,Oklahoma State,6,,Houston,6,
262,6,Oct 19 1957,Sat,Oregon,14,@,(19) Washington State,13,
263,6,Oct 19 1957,Sat,Purdue,20,@,(1) Michigan State,13,
264,6,Oct 19 1957,Sat,(19) Rice,27,@,Southern Methodist,21,
265,6,Oct 19 1957,Sat,San Jose State,46,,San Diego State,0,
266,6,Oct 19 1957,Sat,Stanford,21,@,Washington,14,
267,6,Oct 19 1957,Sat,Syracuse,26,@,Nebraska,9,
268,6,Oct 19 1957,Sat,Tennessee,14,@,Alabama,0,Birmingham AL
269,6,Oct 19 1957,Sat,Texas,17,@,(10) Arkansas,0,
270,6,Oct 19 1957,Sat,(3) Texas A&M,7,@,Texas Christian,0,
271,6,Oct 19 1957,Sat,UCLA,26,,(7) Oregon State,7,
272,6,Oct 19 1957,Sat,Vanderbilt,32,@,Penn State,20,
273,6,Oct 19 1957,Sat,Virginia,38,,Virginia Tech,7,Richmond VA
274,6,Oct 19 1957,Sat,Virginia Military Institute,14,@,William & Mary,13,
275,6,Oct 19 1957,Sat,West Texas A&M,35,@,New Mexico State,7,
276,6,Oct 19 1957,Sat,Wofford,13,,Furman,12,
277,6,Oct 19 1957,Sat,Yale,18,@,Cornell,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
278,7,Oct 24 1957,Thu,Clemson,13,@,South Carolina,0,
279,7,Oct 25 1957,Fri,Miami (FL),48,,Kansas,6,
280,7,Oct 26 1957,Sat,Arizona State,66,@,San Diego State,0,
281,7,Oct 26 1957,Sat,Arkansas,12,,(6) Mississippi,6,Memphis TN
282,7,Oct 26 1957,Sat,(9) Army,20,@,Virginia,12,
283,7,Oct 26 1957,Sat,(5) Auburn,48,@,Houston,7,
284,7,Oct 26 1957,Sat,Boston College,20,@,Detroit Mercy,16,
285,7,Oct 26 1957,Sat,Boston University,35,,Holy Cross,28,
286,7,Oct 26 1957,Sat,Brigham Young,25,,Denver,6,
287,7,Oct 26 1957,Sat,Brown,21,,Rhode Island,7,
288,7,Oct 26 1957,Sat,Cincinnati,7,,Pacific,2,
289,7,Oct 26 1957,Sat,Citadel,18,,Furman,14,
290,7,Oct 26 1957,Sat,Dartmouth,26,@,Harvard,0,
291,7,Oct 26 1957,Sat,Dayton,24,,Xavier,13,
292,7,Oct 26 1957,Sat,Drake,21,@,Bradley,13,
293,7,Oct 26 1957,Sat,(4) Duke,14,,(11) North Carolina State,14,
294,7,Oct 26 1957,Sat,Florida,22,,(10) Louisiana State,14,
295,7,Oct 26 1957,Sat,Florida State,20,,Virginia Tech,7,
296,7,Oct 26 1957,Sat,Georgia,33,@,Kentucky,14,
297,7,Oct 26 1957,Sat,Georgia Tech,20,@,Tulane,13,
298,7,Oct 26 1957,Sat,Idaho,20,,Fresno State,6,
299,7,Oct 26 1957,Sat,Indiana,14,,Villanova,7,
300,7,Oct 26 1957,Sat,(3) Iowa,6,@,Northwestern,0,
301,7,Oct 26 1957,Sat,Kansas State,14,@,Iowa State,10,
302,7,Oct 26 1957,Sat,Lehigh,40,@,Columbia,6,
303,7,Oct 26 1957,Sat,(20) Michigan,24,@,(14) Minnesota,7,
304,7,Oct 26 1957,Sat,(8) Michigan State,19,,(16) Illinois,14,
305,7,Oct 26 1957,Sat,Mississippi State,25,@,Alabama,13,
306,7,Oct 26 1957,Sat,Missouri,14,,Nebraska,13,
307,7,Oct 26 1957,Sat,Montana,21,,New Mexico,6,
308,7,Oct 26 1957,Sat,(16) Navy,35,@,Pennsylvania,7,
309,7,Oct 26 1957,Sat,North Carolina,14,@,Wake Forest,7,
310,7,Oct 26 1957,Sat,North Texas,12,@,San Jose State,6,
311,7,Oct 26 1957,Sat,(7) Notre Dame,13,,Pittsburgh,7,
312,7,Oct 26 1957,Sat,(12) Ohio State,16,@,Wisconsin,13,
313,7,Oct 26 1957,Sat,(1) Oklahoma,14,,Colorado,13,
314,7,Oct 26 1957,Sat,(18) Oregon,24,,California,6,
315,7,Oct 26 1957,Sat,Penn State,20,@,Syracuse,12,
316,7,Oct 26 1957,Sat,Princeton,47,,Cornell,14,
317,7,Oct 26 1957,Sat,Purdue,37,,Miami (OH),6,
318,7,Oct 26 1957,Sat,Rutgers,26,,Richmond,13,
319,7,Oct 26 1957,Sat,Stanford,20,,(15) UCLA,6,
320,7,Oct 26 1957,Sat,Tennessee,16,@,Maryland,0,
321,7,Oct 26 1957,Sat,(19) Texas,19,,(13) Rice,14,
322,7,Oct 26 1957,Sat,(2) Texas A&M,14,,Baylor,0,
323,7,Oct 26 1957,Sat,Texas Christian,26,@,Marquette,7,
324,7,Oct 26 1957,Sat,Texas Tech,28,@,Arizona,6,
325,7,Oct 26 1957,Sat,Texas-El Paso,42,,New Mexico State,12,
326,7,Oct 26 1957,Sat,Tulsa,12,,Air Force,7,
327,7,Oct 26 1957,Sat,Utah,23,,Wyoming,15,
328,7,Oct 26 1957,Sat,Utah State,27,@,Colorado State,14,
329,7,Oct 26 1957,Sat,Virginia Military Institute,26,,George Washington,20,Roanoke VA
330,7,Oct 26 1957,Sat,Washington,19,,Oregon State,6,
331,7,Oct 26 1957,Sat,Washington State,13,@,Southern California,12,
332,7,Oct 26 1957,Sat,West Texas A&M,39,,Hardin-Simmons,19,
333,7,Oct 26 1957,Sat,West Virginia,19,,William & Mary,0,
334,7,Oct 26 1957,Sat,Yale,20,,Colgate,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
335,8,Nov 1 1957,Fri,Boston University,7,@,George Washington,0,
336,8,Nov 1 1957,Fri,Denver,19,@,New Mexico,0,
337,8,Nov 1 1957,Fri,Miami (FL),13,,Villanova,7,
338,8,Nov 2 1957,Sat,Air Force,7,,Wyoming,7,
339,8,Nov 2 1957,Sat,Alabama,14,@,Georgia,13,
340,8,Nov 2 1957,Sat,Arizona State,21,,New Mexico State,0,
341,8,Nov 2 1957,Sat,(9) Army,53,,Colgate,7,
342,8,Nov 2 1957,Sat,(4) Auburn,13,,(19) Florida,0,
343,8,Nov 2 1957,Sat,Brigham Young,14,,Utah State,0,
344,8,Nov 2 1957,Sat,Cal Poly,14,,San Jose State,7,
345,8,Nov 2 1957,Sat,Clemson,20,@,Rice,7,
346,8,Nov 2 1957,Sat,Cornell,8,,Columbia,0,
347,8,Nov 2 1957,Sat,(20) Dartmouth,14,,Yale,14,
348,8,Nov 2 1957,Sat,Dayton,40,@,Wichita State,13,
349,8,Nov 2 1957,Sat,Delaware,23,@,Rutgers,19,
350,8,Nov 2 1957,Sat,Detroit Mercy,20,@,Cincinnati,12,
351,8,Nov 2 1957,Sat,Drake,20,,Iowa State,0,
352,8,Nov 2 1957,Sat,Georgia Tech,13,,(7) Duke,0,
353,8,Nov 2 1957,Sat,Hardin-Simmons,33,,Texas-El Paso,20,
354,8,Nov 2 1957,Sat,Harvard,13,@,Pennsylvania,6,
355,8,Nov 2 1957,Sat,Idaho,31,,Montana,13,
356,8,Nov 2 1957,Sat,(3) Iowa,21,,(12) Michigan,21,
357,8,Nov 2 1957,Sat,Kansas,14,@,Nebraska,12,
358,8,Nov 2 1957,Sat,Kentucky,53,,Memphis,7,
359,8,Nov 2 1957,Sat,Maryland,10,@,South Carolina,6,
360,8,Nov 2 1957,Sat,(6) Michigan State,21,@,Wisconsin,7,
361,8,Nov 2 1957,Sat,Minnesota,34,,Indiana,0,
362,8,Nov 2 1957,Sat,(14) Mississippi,20,,Houston,7,Jackson MS
363,8,Nov 2 1957,Sat,Mississippi State,27,,Tulane,6,Jackson MS
364,8,Nov 2 1957,Sat,Missouri,9,@,(18) Colorado,6,
365,8,Nov 2 1957,Sat,(16) Navy,20,@,(5) Notre Dame,6,
366,8,Nov 2 1957,Sat,(10) North Carolina State,19,,Wake Forest,0,
367,8,Nov 2 1957,Sat,(8) Ohio State,47,,Northwestern,6,
368,8,Nov 2 1957,Sat,(2) Oklahoma,13,@,Kansas State,0,
369,8,Nov 2 1957,Sat,Oklahoma State,13,,Texas Tech,0,
370,8,Nov 2 1957,Sat,(15) Oregon,27,@,Stanford,26,
371,8,Nov 2 1957,Sat,Oregon State,39,,Washington State,25,
372,8,Nov 2 1957,Sat,Pacific,21,@,Marquette,7,
373,8,Nov 2 1957,Sat,Penn State,27,,West Virginia,6,
374,8,Nov 2 1957,Sat,Princeton,7,@,Brown,0,
