Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
153,4,Oct 11 1919,Sat,Tulane,73,,Louisiana-Lafayette,0,
154,4,Oct 11 1919,Sat,Tulsa,27,@,Oklahoma,0,
155,4,Oct 11 1919,Sat,Utah,20,,Colorado College,0,
156,4,Oct 11 1919,Sat,Utah State,136,,Idaho State,0,
157,4,Oct 11 1919,Sat,Virginia Military Institute,21,,William & Mary,3,Richmond VA
158,4,Oct 11 1919,Sat,Virginia Tech,21,,Richmond,0,
159,4,Oct 11 1919,Sat,Washington & Jefferson,20,,Carnegie Mellon,0,
160,4,Oct 11 1919,Sat,Washington & Lee,7,,Davidson,0,
161,4,Oct 11 1919,Sat,Washington (MO),51,,Drury,0,
162,4,Oct 11 1919,Sat,Wisconsin,13,,Marquette,0,
163,4,Oct 11 1919,Sat,Wyoming,6,,Montana State,0,
164,4,Oct 11 1919,Sat,Yale,34,,North Carolina,7,
165,4,Oct 12 1919,Sun,Auburn,25,,Camp Gordon,13,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
166,5,Oct 17 1919,Fri,Auburn,7,,Clemson,0,
167,5,Oct 18 1919,Sat,Alabama,48,,Samford,0,
168,5,Oct 18 1919,Sat,Arkansas,20,,Missouri-Rolla,0,
169,5,Oct 18 1919,Sat,Army,6,,Maine,0,
170,5,Oct 18 1919,Sat,Baylor,17,,Austin,12,
171,5,Oct 18 1919,Sat,Boston College,5,@,Yale,3,
172,5,Oct 18 1919,Sat,Bucknell,27,,Muhlenberg,0,
173,5,Oct 18 1919,Sat,California,61,,Occidental,0,
174,5,Oct 18 1919,Sat,Centre,57,,Xavier,0,
175,5,Oct 18 1919,Sat,Chicago,16,,Purdue,0,
176,5,Oct 18 1919,Sat,Colgate,21,@,Cornell,0,
177,5,Oct 18 1919,Sat,Colorado,26,@,Denver,7,
178,5,Oct 18 1919,Sat,Colorado State,34,,Utah,21,
179,5,Oct 18 1919,Sat,Dartmouth,19,,Penn State,13,
180,5,Oct 18 1919,Sat,Davidson,7,@,South Carolina,0,
181,5,Oct 18 1919,Sat,Drake,12,,Simpson,10,
182,5,Oct 18 1919,Sat,Dubuque,31,,Grinnell,14,
183,5,Oct 18 1919,Sat,Erskine,44,,Newberry,0,
184,5,Oct 18 1919,Sat,Florida,48,,Mercer,0,
185,5,Oct 18 1919,Sat,Furman,6,,Presbyterian,0,
186,5,Oct 18 1919,Sat,Georgetown,33,,Virginia Tech,7,
187,5,Oct 18 1919,Sat,Georgia,13,,Sewanee,0,
188,5,Oct 18 1919,Sat,Georgia Tech,20,,Vanderbilt,0,
189,5,Oct 18 1919,Sat,Harvard,7,,Brown,0,
190,5,Oct 18 1919,Sat,Illinois,9,,Iowa,7,
191,5,Oct 18 1919,Sat,Kansas,0,,Washburn,0,
192,5,Oct 18 1919,Sat,Lafayette,41,,Haverford,0,
193,5,Oct 18 1919,Sat,Lehigh,51,,New York State,0,
194,5,Oct 18 1919,Sat,Louisiana State,13,,Mississippi,0,
195,5,Oct 18 1919,Sat,Michigan,26,,Michigan State,0,
196,5,Oct 18 1919,Sat,Minnesota,20,@,Indiana,6,
197,5,Oct 18 1919,Sat,Mississippi College,6,,Jefferson,0,
198,5,Oct 18 1919,Sat,Mississippi State,6,@,Tennessee,0,
199,5,Oct 18 1919,Sat,Missouri,10,,Iowa State,0,
200,5,Oct 18 1919,Sat,North Carolina,6,,Wake Forest,0,
201,5,Oct 18 1919,Sat,North Carolina State,78,,Roanoke,0,
202,5,Oct 18 1919,Sat,Notre Dame,14,@,Nebraska,9,
203,5,Oct 18 1919,Sat,Ohio State,49,,Kentucky,0,
204,5,Oct 18 1919,Sat,Oklahoma,12,,Texas,7,Dallas TX
205,5,Oct 18 1919,Sat,Oklahoma State,14,@,Texas Christian,7,
206,5,Oct 18 1919,Sat,Olympic Club,13,@,Stanford,0,
207,5,Oct 18 1919,Sat,Oregon,26,,Idaho,6,
208,5,Oct 18 1919,Sat,Oregon State,46,,Pacific (Oregon),6,
209,5,Oct 18 1919,Sat,Pennsylvania,55,,Swarthmore,7,
210,5,Oct 18 1919,Sat,Princeton,34,,Rochester,0,
211,5,Oct 18 1919,Sat,Rice,22,,Southwestern (TX),0,
212,5,Oct 18 1919,Sat,Southern Methodist,6,,Daniel Baker,0,
213,5,Oct 18 1919,Sat,Syracuse,24,,Pittsburgh,3,
214,5,Oct 18 1919,Sat,Texas A&M,12,,Howard Payne,0,
215,5,Oct 18 1919,Sat,Tulane,21,@,Spring Hill,0,
216,5,Oct 18 1919,Sat,Utah State,47,,Montana,0,
217,5,Oct 18 1919,Sat,Virginia,7,,Virginia Military Institute,0,
218,5,Oct 18 1919,Sat,Washington,35,,USS New York,0,
219,5,Oct 18 1919,Sat,Washington & Jefferson,16,@,Westminster (Pennsylvania),0,
220,5,Oct 18 1919,Sat,Washington & Lee,78,,Norfolk Navy Base,0,
221,5,Oct 18 1919,Sat,Washington (MO),14,@,Kansas State,9,
222,5,Oct 18 1919,Sat,Washington State,49,,Multnomah A.C.,0,Spokane WA
223,5,Oct 18 1919,Sat,West Virginia,27,@,Maryland,0,
224,5,Oct 18 1919,Sat,Wisconsin,10,@,Northwestern,6,
225,5,Oct 18 1919,Sat,Wofford,12,,Citadel,0,
226,5,Oct 18 1919,Sat,Wyoming,16,,Colorado Mines,6,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
227,6,Oct 23 1919,Thu,North Carolina,13,@,North Carolina State,12,
228,6,Oct 24 1919,Fri,Alabama,61,,Marion,0,
229,6,Oct 24 1919,Fri,Kansas State,12,,Fort Hays State,0,
230,6,Oct 24 1919,Fri,Rice,54,,Austin,0,
231,6,Oct 25 1919,Sat,Army,13,,Boston College,0,
232,6,Oct 25 1919,Sat,Brown,20,,Norwich,0,
233,6,Oct 25 1919,Sat,Centre,69,@,Transylvania,0,
234,6,Oct 25 1919,Sat,Chicago,41,,Northwestern,0,
235,6,Oct 25 1919,Sat,Citadel,13,,USS Mercy,12,
236,6,Oct 25 1919,Sat,Clemson,14,,Tennessee,0,
237,6,Oct 25 1919,Sat,Colgate,7,@,Princeton,0,
238,6,Oct 25 1919,Sat,Colorado College,14,,Colorado,14,
239,6,Oct 25 1919,Sat,Colorado Mines,0,,New Mexico,0,
240,6,Oct 25 1919,Sat,Dartmouth,9,,Cornell,0,New York NY
241,6,Oct 25 1919,Sat,Detroit Mercy,16,,Georgetown,13,
242,6,Oct 25 1919,Sat,Furman,39,,Wake Forest,7,
243,6,Oct 25 1919,Sat,Georgia,16,@,Florida,0,Tampa FL
244,6,Oct 25 1919,Sat,Harvard,47,,Virginia,0,
245,6,Oct 25 1919,Sat,Howard Payne,14,@,Southern Methodist,9,
246,6,Oct 25 1919,Sat,Iowa,9,@,Minnesota,6,
247,6,Oct 25 1919,Sat,Kansas,0,,Iowa State,0,
248,6,Oct 25 1919,Sat,Kentucky,6,@,Sewanee,0,
249,6,Oct 25 1919,Sat,Lehigh,16,,Carnegie Mellon,0,
250,6,Oct 25 1919,Sat,Louisiana State,20,,Arkansas,0,Shreveport LA
251,6,Oct 25 1919,Sat,Mississippi State,39,,Samford,0,
252,6,Oct 25 1919,Sat,Missouri,3,,Drake,0,
253,6,Oct 25 1919,Sat,Navy,21,,Bucknell,6,
254,6,Oct 25 1919,Sat,Notre Dame,53,,Western Michigan,0,
255,6,Oct 25 1919,Sat,Oglethorpe,75,,Mercer,0,
256,6,Oct 25 1919,Sat,Ohio State,13,@,Michigan,3,
257,6,Oct 25 1919,Sat,Oklahoma,7,,Nebraska,7,Omaha NE
258,6,Oct 25 1919,Sat,Ouachita,0,,Mississippi College,0,
259,6,Oct 25 1919,Sat,Penn State,48,,Ursinus,7,
260,6,Oct 25 1919,Sat,Pennsylvania,23,,Lafayette,0,
261,6,Oct 25 1919,Sat,Pittsburgh,16,,Georgia Tech,6,
262,6,Oct 25 1919,Sat,Presbyterian,33,,Erskine,7,
263,6,Oct 25 1919,Sat,Rutgers,14,,New York State,0,
264,6,Oct 25 1919,Sat,Southwestern (TX),10,@,Texas Christian,0,
265,6,Oct 25 1919,Sat,Spring Hill,13,,Marion,0,
266,6,Oct 25 1919,Sat,Stanford,14,@,Oregon State,6,
267,6,Oct 25 1919,Sat,Texas,29,@,Baylor,13,
268,6,Oct 25 1919,Sat,Texas A&M,42,,Trinity (Texas),0,
269,6,Oct 25 1919,Sat,Tulane,27,,Mississippi,12,
270,6,Oct 25 1919,Sat,Utah,20,,Idaho,0,
271,6,Oct 25 1919,Sat,Utah State,19,,Montana State,0,
272,6,Oct 25 1919,Sat,Vanderbilt,7,,Auburn,6,
273,6,Oct 25 1919,Sat,Virginia Military Institute,14,,Davidson,7,Lynchburg VA
274,6,Oct 25 1919,Sat,Virginia Tech,6,@,Maryland,0,
275,6,Oct 25 1919,Sat,Washington,120,,Whitman,0,
276,6,Oct 25 1919,Sat,Washington & Jefferson,13,@,Syracuse,0,
277,6,Oct 25 1919,Sat,Washington & Lee,32,,Roanoke,0,
278,6,Oct 25 1919,Sat,Washington (MO),13,@,Grinnell,0,
279,6,Oct 25 1919,Sat,Washington State,14,@,California,0,
280,6,Oct 25 1919,Sat,West Virginia,60,,Bethany (West Virginia),0,Wheeling WV
281,6,Oct 25 1919,Sat,Wisconsin,14,@,Illinois,10,
282,6,Oct 25 1919,Sat,Wofford,27,@,Newberry,0,
283,6,Oct 25 1919,Sat,Wyoming,36,@,Denver,6,
284,6,Oct 25 1919,Sat,Yale,37,,Tufts,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
285,7,Oct 30 1919,Thu,Clemson,19,@,South Carolina,6,
286,7,Oct 30 1919,Thu,Hamilton A.C.,7,,Samford,7,
287,7,Oct 31 1919,Fri,Mississippi,25,,Union (Tennessee),6,
288,7,Nov 1 1919,Sat,Alabama,40,,Sewanee,0,Birmingham AL
289,7,Nov 1 1919,Sat,Army,24,,Tufts,13,
290,7,Nov 1 1919,Sat,Auburn,7,,Georgia,0,Columbus GA
291,7,Nov 1 1919,Sat,Baylor,20,,Southwestern (TX),0,
292,7,Nov 1 1919,Sat,Bucknell,27,,St. Bonaventure,0,
293,7,Nov 1 1919,Sat,California,21,,Oregon State,14,
294,7,Nov 1 1919,Sat,Centre,49,@,Virginia,7,
295,7,Nov 1 1919,Sat,Colgate,7,,Dartmouth,7,
296,7,Nov 1 1919,Sat,Colorado College,7,,Colorado Mines,3,
297,7,Nov 1 1919,Sat,Colorado State,33,@,Denver,3,
298,7,Nov 1 1919,Sat,Drake,6,,Grinnell,0,
299,7,Nov 1 1919,Sat,Florida Southern,7,,Florida,0,St. Petersburg FL
300,7,Nov 1 1919,Sat,Furman,21,,Citadel,6,
301,7,Nov 1 1919,Sat,Georgetown,47,,Delaware,7,
302,7,Nov 1 1919,Sat,Georgia Tech,33,,Davidson,0,
303,7,Nov 1 1919,Sat,Harvard,20,,Springfield,0,
304,7,Nov 1 1919,Sat,Illinois,10,,Chicago,0,
305,7,Nov 1 1919,Sat,Iowa,26,,South Dakota,13,
306,7,Nov 1 1919,Sat,Iowa State,3,@,Nebraska,0,
307,7,Nov 1 1919,Sat,Kansas,16,,Kansas State,3,
308,7,Nov 1 1919,Sat,Lafayette,21,@,Cornell,2,
309,7,Nov 1 1919,Sat,Maryville (TN),14,,Oglethorpe,7,
310,7,Nov 1 1919,Sat,Michigan,16,,Northwestern,13,
311,7,Nov 1 1919,Sat,Minnesota,19,@,Wisconsin,7,
312,7,Nov 1 1919,Sat,Mississippi State,6,,Louisiana State,0,
313,7,Nov 1 1919,Sat,Missouri,6,,Oklahoma,6,
314,7,Nov 1 1919,Sat,Navy,20,,West Virginia Wesleyan,6,
315,7,Nov 1 1919,Sat,North Carolina,0,,Tennessee,0,
316,7,Nov 1 1919,Sat,North Carolina State,21,@,Virginia Military Institute,0,Roanoke VA
317,7,Nov 1 1919,Sat,Notre Dame,16,,Indiana,3,Indianapolis IN
318,7,Nov 1 1919,Sat,Oregon,24,@,Washington,13,
319,7,Nov 1 1919,Sat,Penn State,10,@,Pennsylvania,0,
320,7,Nov 1 1919,Sat,Pittsburgh,14,@,Lehigh,0,
321,7,Nov 1 1919,Sat,Purdue,13,,Michigan State,7,
322,7,Nov 1 1919,Sat,Southern Methodist,41,,Austin,0,
323,7,Nov 1 1919,Sat,Spring Hill,12,,Alabama Medical,6,
324,7,Nov 1 1919,Sat,Stanford,34,,Saint Mary's (CA),0,
325,7,Nov 1 1919,Sat,Syracuse,13,@,Brown,0,
326,7,Nov 1 1919,Sat,Texas,32,,Rice,7,
327,7,Nov 1 1919,Sat,Texas A&M,28,,Oklahoma State,0,
328,7,Nov 1 1919,Sat,Texas Christian,7,@,Trinity (Texas),0,
329,7,Nov 1 1919,Sat,Tulane,49,,Mississippi College,0,
330,7,Nov 1 1919,Sat,Tulsa,63,@,Arkansas,7,
331,7,Nov 1 1919,Sat,Utah,66,,Montana State,0,
332,7,Nov 1 1919,Sat,Vanderbilt,0,,Kentucky,0,
333,7,Nov 1 1919,Sat,Wake Forest,39,@,Sewanee Club (Virginia),3,
334,7,Nov 1 1919,Sat,Washington & Lee,3,,Virginia Tech,0,Lynchburg VA
335,7,Nov 1 1919,Sat,Washington (MO),29,@,Missouri-Rolla,0,
336,7,Nov 1 1919,Sat,Washington State,37,,Idaho,0,
337,7,Nov 1 1919,Sat,West Virginia,25,@,Princeton,0,
338,7,Nov 1 1919,Sat,Wofford,19,,Erskine,0,
339,7,Nov 1 1919,Sat,Yale,31,,Maryland,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
340,8,Nov 4 1919,Tue,Syracuse,14,,Rutgers,0,New York NY
341,8,Nov 7 1919,Fri,Clemson,19,,Presbyterian,7,
342,8,Nov 7 1919,Fri,Virginia,7,,Georgia,7,
343,8,Nov 8 1919,Sat,Auburn,10,@,Spring Hill,0,
344,8,Nov 8 1919,Sat,California,14,@,Southern California,13,
345,8,Nov 8 1919,Sat,Centre,14,,West Virginia,6,Charleston WV
346,8,Nov 8 1919,Sat,Chicago,13,,Michigan,0,
347,8,Nov 8 1919,Sat,Cincinnati,7,,Kentucky,0,
348,8,Nov 8 1919,Sat,Citadel,41,@,Newberry,0,
349,8,Nov 8 1919,Sat,Colgate,21,,Rochester,0,
350,8,Nov 8 1919,Sat,Colorado Mines,0,,Denver,0,
351,8,Nov 8 1919,Sat,Colorado State,27,,Utah State,7,
352,8,Nov 8 1919,Sat,Cornell,20,,Carnegie Mellon,0,
353,8,Nov 8 1919,Sat,Creighton,47,,Colorado College,0,
354,8,Nov 8 1919,Sat,Dartmouth,20,,Pennsylvania,19,New York NY
355,8,Nov 8 1919,Sat,Drake,14,,Washington (MO),13,
356,8,Nov 8 1919,Sat,Georgetown,6,@,Navy,0,
357,8,Nov 8 1919,Sat,Grinnell,6,,Coe,0,
358,8,Nov 8 1919,Sat,Harvard,10,,Princeton,10,
359,8,Nov 8 1919,Sat,Haskell,7,@,Kansas State,3,
360,8,Nov 8 1919,Sat,Howard Payne,13,@,Southwestern (TX),6,
361,8,Nov 8 1919,Sat,Illinois,10,@,Minnesota,6,
362,8,Nov 8 1919,Sat,Iowa,14,@,Northwestern,7,
363,8,Nov 8 1919,Sat,Lafayette,48,,Dickinson,0,
364,8,Nov 8 1919,Sat,Louisiana State,24,,Mississippi College,0,
365,8,Nov 8 1919,Sat,Maryland,27,@,St. John's (Maryland),0,
366,8,Nov 8 1919,Sat,Mississippi State,33,,Mississippi,0,Clarksdale MS
367,8,Nov 8 1919,Sat,Multnomah A.C.,14,@,Oregon State,0,
368,8,Nov 8 1919,Sat,Nebraska,12,@,Missouri,5,
369,8,Nov 8 1919,Sat,Nebraska Wesleyan,14,@,Wyoming,10,
370,8,Nov 8 1919,Sat,North Carolina State,36,,Davidson,6,
371,8,Nov 8 1919,Sat,Notre Dame,12,@,Army,9,
372,8,Nov 8 1919,Sat,Ohio State,20,,Purdue,0,
373,8,Nov 8 1919,Sat,Oklahoma,0,,Kansas,0,
374,8,Nov 8 1919,Sat,Oklahoma State,52,,Central Oklahoma,0,
375,8,Nov 8 1919,Sat,Penn State,20,,Lehigh,7,
376,8,Nov 8 1919,Sat,Pittsburgh,7,,Washington & Jefferson,6,
377,8,Nov 8 1919,Sat,Rice,21,,Southern Methodist,14,
378,8,Nov 8 1919,Sat,Rutgers,13,@,Boston College,7,
379,8,Nov 8 1919,Sat,Samford,2,,Birmingham-Southern,0,
380,8,Nov 8 1919,Sat,Sewanee,21,,Oglethorpe,0,
