Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 8 1943,Wed,Duke,40,,Camp Lejeune,0,
2,1,Sep 11 1943,Sat,Camp Grant,23,@,Illinois,0,
3,1,Sep 11 1943,Sat,Yale,13,,Muhlenberg,6,
4,1,Sep 12 1943,Sun,Great Lakes Navy,20,,Fort Riley,19,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
5,2,Sep 17 1943,Fri,Georgia,25,,Presbyterian,7,
6,2,Sep 18 1943,Sat,Colorado College,32,,Lowry Field,14,
7,2,Sep 18 1943,Sat,Cornell,7,,Bucknell,6,
8,2,Sep 18 1943,Sat,Iowa Pre-Flight,32,@,Illinois,18,
9,2,Sep 18 1943,Sat,Marquette,33,@,Wisconsin,7,
10,2,Sep 18 1943,Sat,Miami (OH),7,,Indiana,7,
11,2,Sep 18 1943,Sat,Michigan,26,@,Camp Grant,0,
12,2,Sep 18 1943,Sat,Pacific,14,@,Alameda Coast Guard,7,San Francisco CA
13,2,Sep 18 1943,Sat,Purdue,23,@,Great Lakes Navy,13,
14,2,Sep 18 1943,Sat,Richmond,45,,Richmond Field,0,
15,2,Sep 18 1943,Sat,Rochester,14,@,Yale,12,
16,2,Sep 18 1943,Sat,Texas Tech,26,,Lubbock Field,14,
17,2,Sep 18 1943,Sat,Villanova,35,@,Muhlenberg,12,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
18,3,Sep 24 1943,Fri,Kansas,0,,Washburn,0,
19,3,Sep 24 1943,Fri,Oklahoma State,21,,Texas Tech,13,Oklahoma City OK
20,3,Sep 25 1943,Sat,Arkansas,59,,Missouri-Rolla,0,
21,3,Sep 25 1943,Sat,Army,27,,Villanova,0,
22,3,Sep 25 1943,Sat,Brown,35,,Tufts,6,
23,3,Sep 25 1943,Sat,California,27,,Saint Mary's (CA),12,
24,3,Sep 25 1943,Sat,Camp Davis,24,,Wake Forest,20,
25,3,Sep 25 1943,Sat,Camp Grant,10,,Wisconsin,7,
26,3,Sep 25 1943,Sat,Colgate,7,@,Rochester,0,
27,3,Sep 25 1943,Sat,Colorado,38,,Fort Warren,0,
28,3,Sep 25 1943,Sat,Colorado College,20,,New Mexico,7,
29,3,Sep 25 1943,Sat,Cornell,27,,Sampson NTS,13,
30,3,Sep 25 1943,Sat,Curtis Bay Coast Guard,13,@,Maryland,7,
31,3,Sep 25 1943,Sat,Dartmouth,3,@,Holy Cross,0,
32,3,Sep 25 1943,Sat,Denver,26,,Colorado Mines,7,
33,3,Sep 25 1943,Sat,Duke,61,,Richmond,0,
34,3,Sep 25 1943,Sat,Fort Riley,60,,Lowry Field,20,
35,3,Sep 25 1943,Sat,Georgia Tech,20,,North Carolina,7,
36,3,Sep 25 1943,Sat,Great Lakes Navy,21,,Iowa,7,
37,3,Sep 25 1943,Sat,Iowa Pre-Flight,28,@,Ohio State,13,
38,3,Sep 25 1943,Sat,Louisiana State,34,,Georgia,27,
39,3,Sep 25 1943,Sat,Michigan,57,,Western Michigan,6,
40,3,Sep 25 1943,Sat,Minnesota,26,,Missouri,13,
41,3,Sep 25 1943,Sat,Navy,31,,North Carolina Pre-Flight,0,
42,3,Sep 25 1943,Sat,North Carolina State,18,,Newport News,0,
43,3,Sep 25 1943,Sat,Northwestern,14,,Indiana,6,
44,3,Sep 25 1943,Sat,Notre Dame,41,@,Pittsburgh,0,
45,3,Sep 25 1943,Sat,Oklahoma,22,,Norman Naval Air Station,6,
46,3,Sep 25 1943,Sat,Pacific,13,,Saint Mary's (CA) Pre-Flight,7,
47,3,Sep 25 1943,Sat,Penn State,14,,Bucknell,0,
48,3,Sep 25 1943,Sat,Pennsylvania,47,,Princeton,9,
49,3,Sep 25 1943,Sat,Pleasanton Navy,13,@,San Francisco,0,
50,3,Sep 25 1943,Sat,Presbyterian,13,@,Clemson,12,
51,3,Sep 25 1943,Sat,Purdue,21,@,Marquette,0,
52,3,Sep 25 1943,Sat,Randolph Field,6,@,Rice,0,
53,3,Sep 25 1943,Sat,Richmond Field,7,,Virginia,7,
54,3,Sep 25 1943,Sat,South Carolina,19,,Newberry,7,
55,3,Sep 25 1943,Sat,Southern California,20,@,UCLA,0,
56,3,Sep 25 1943,Sat,Temple,27,,Virginia Military Institute,0,
57,3,Sep 25 1943,Sat,Texas,65,,Blackland Field,6,
58,3,Sep 25 1943,Sat,Texas A&M,48,,Bryan Field,6,
59,3,Sep 25 1943,Sat,Tulsa,20,@,Southern Methodist,7,
60,3,Sep 25 1943,Sat,Yale,20,,Coast Guard,12,
61,3,Sep 26 1943,Sun,Del Monte Pre-Flight,34,@,Alameda Coast Guard,7,San Francisco CA
62,3,Sep 26 1943,Sun,March Field,45,,Pacific All-Stars,13,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
63,4,Oct 1 1943,Fri,Denver,19,,Kansas,6,
64,4,Oct 1 1943,Fri,Georgia,67,,Tennessee Tech,0,
65,4,Oct 2 1943,Sat,Army,42,,Colgate,0,
66,4,Oct 2 1943,Sat,Clemson,19,,North Carolina State,7,Charlotte NC
67,4,Oct 2 1943,Sat,Colorado,19,,Lowry Field,6,
68,4,Oct 2 1943,Sat,Dartmouth,47,,Coast Guard,0,
69,4,Oct 2 1943,Sat,Duke,42,,North Carolina Pre-Flight,0,
70,4,Oct 2 1943,Sat,Fort Benning,13,@,South Carolina,7,
71,4,Oct 2 1943,Sat,Fort Warren,60,@,Utah,0,
72,4,Oct 2 1943,Sat,Georgia Pre-Flight,19,,Daniel Field,13,
73,4,Oct 2 1943,Sat,Great Lakes Navy,40,,Pittsburgh,0,
74,4,Oct 2 1943,Sat,Holy Cross,20,,Brown,0,
75,4,Oct 2 1943,Sat,Indiana,52,,Wabash,0,
76,4,Oct 2 1943,Sat,Iowa Pre-Flight,33,@,Iowa State,13,
77,4,Oct 2 1943,Sat,Kansas State,13,,Washburn,7,
78,4,Oct 2 1943,Sat,Louisiana State,20,,Rice,7,
79,4,Oct 2 1943,Sat,March Field,40,,Redlands,0,
80,4,Oct 2 1943,Sat,Maryland,13,,Wake Forest,7,
81,4,Oct 2 1943,Sat,Memphis Navy,41,@,Tulane,7,
82,4,Oct 2 1943,Sat,Michigan,21,@,Northwestern,7,
83,4,Oct 2 1943,Sat,Minnesota,54,,Nebraska,0,
84,4,Oct 2 1943,Sat,Navy,46,,Cornell,7,Baltimore MD
85,4,Oct 2 1943,Sat,North Carolina,19,,Penn State,0,
86,4,Oct 2 1943,Sat,Notre Dame,55,,Georgia Tech,13,
87,4,Oct 2 1943,Sat,Ohio State,27,,Missouri,6,
88,4,Oct 2 1943,Sat,Oklahoma,22,,Oklahoma State,13,Oklahoma City OK
89,4,Oct 2 1943,Sat,Pacific,19,@,UCLA,7,
90,4,Oct 2 1943,Sat,Pennsylvania,41,,Yale,7,
91,4,Oct 2 1943,Sat,Princeton,26,@,Columbia,7,
92,4,Oct 2 1943,Sat,Purdue,40,,Illinois,21,
93,4,Oct 2 1943,Sat,Richmond,13,,Curtis Bay Coast Guard,3,
94,4,Oct 2 1943,Sat,Saint Mary's (CA) Pre-Flight,48,,Pleasanton Navy,0,
95,4,Oct 2 1943,Sat,Southern California,7,@,California,0,
96,4,Oct 2 1943,Sat,Southwestern (TX),14,@,Texas,7,
97,4,Oct 2 1943,Sat,Temple,13,@,Swarthmore,6,
98,4,Oct 2 1943,Sat,Texas A&M,13,,Texas Tech,0,San Antonio TX
