Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 15 1962,Sat,Davidson,21,,Catawba College,0,Charlotte NC
2,1,Sep 15 1962,Sat,Florida State,49,,Citadel,0,
3,1,Sep 15 1962,Sat,Furman,40,,Presbyterian,6,
4,1,Sep 15 1962,Sat,Iowa State,14,,Drake,7,
5,1,Sep 15 1962,Sat,Kent State,22,@,Dayton,7,
6,1,Sep 15 1962,Sat,Louisville,21,@,Wichita State,20,
7,1,Sep 15 1962,Sat,Marshall,40,,Findlay,22,
8,1,Sep 15 1962,Sat,Memphis,12,,Tennessee Tech,6,
9,1,Sep 15 1962,Sat,Miami (FL),23,@,Pittsburgh,14,
10,1,Sep 15 1962,Sat,Miami (OH),23,@,Xavier,14,
11,1,Sep 15 1962,Sat,New Mexico,28,,New Mexico State,17,
12,1,Sep 15 1962,Sat,Pacific,26,,Brigham Young,7,
13,1,Sep 15 1962,Sat,Richmond,27,,East Carolina,26,
14,1,Sep 15 1962,Sat,South Dakota,25,@,Toledo,14,
15,1,Sep 15 1962,Sat,Tulsa,39,,Hardin-Simmons,0,
16,1,Sep 15 1962,Sat,Utah State,29,@,San Jose State,18,
17,1,Sep 15 1962,Sat,Villanova,31,,West Chester,6,
18,1,Sep 15 1962,Sat,Virginia Military Institute,22,,George Washington,6,Lynchburg VA
19,1,Sep 15 1962,Sat,West Texas A&M,61,,Trinity (Texas),0,
20,1,Sep 15 1962,Sat,Western Michigan,28,,Central Michigan,0,
21,1,Sep 15 1962,Sat,William & Mary,3,,Virginia Tech,0,
22,1,Sep 15 1962,Sat,Wyoming,13,@,Montana,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
23,2,Sep 21 1962,Fri,Stanford,6,@,Tulane,3,
24,2,Sep 22 1962,Sat,Air Force,34,,Colorado State,0,
25,2,Sep 22 1962,Sat,(3) Alabama,35,,Georgia,0,Birmingham AL
26,2,Sep 22 1962,Sat,Arizona,27,,Brigham Young,21,
27,2,Sep 22 1962,Sat,Arizona State,21,@,Wichita State,10,
28,2,Sep 22 1962,Sat,Arkansas,34,,Oklahoma State,7,Little Rock AR
29,2,Sep 22 1962,Sat,Army,40,,Wake Forest,14,
30,2,Sep 22 1962,Sat,Boston College,27,,Detroit Mercy,0,
31,2,Sep 22 1962,Sat,Bowling Green State,48,,Marshall,6,
32,2,Sep 22 1962,Sat,Brown,6,@,Colgate,2,
33,2,Sep 22 1962,Sat,Buffalo,27,@,Boston University,23,
34,2,Sep 22 1962,Sat,Cincinnati,13,,Dayton,0,
35,2,Sep 22 1962,Sat,Citadel,19,,Davidson,0,
36,2,Sep 22 1962,Sat,Florida,19,@,Mississippi State,9,Jackson MS
37,2,Sep 22 1962,Sat,Florida State,0,,Kentucky,0,
38,2,Sep 22 1962,Sat,Furman,34,,Wofford,21,
39,2,Sep 22 1962,Sat,Georgia Tech,26,,Clemson,9,
40,2,Sep 22 1962,Sat,Houston,19,,Baylor,0,
41,2,Sep 22 1962,Sat,Indiana,21,,Kansas State,0,
42,2,Sep 22 1962,Sat,(5) Louisiana State,21,,Texas A&M,0,
43,2,Sep 22 1962,Sat,Louisville,27,,Western Michigan,21,
44,2,Sep 22 1962,Sat,Maryland,7,,Southern Methodist,0,
45,2,Sep 22 1962,Sat,McMurry,8,@,Hardin-Simmons,6,
46,2,Sep 22 1962,Sat,Miami (OH),16,,Quantico Marines,0,
47,2,Sep 22 1962,Sat,(6) Mississippi,21,@,Memphis,7,
48,2,Sep 22 1962,Sat,Missouri,21,@,California,10,
49,2,Sep 22 1962,Sat,Nebraska,53,,South Dakota,0,
50,2,Sep 22 1962,Sat,New Mexico,25,@,Wyoming,21,
51,2,Sep 22 1962,Sat,New Mexico State,28,,Pacific,6,
52,2,Sep 22 1962,Sat,North Carolina State,7,@,North Carolina,6,
53,2,Sep 22 1962,Sat,North Dakota,14,,Montana,8,
54,2,Sep 22 1962,Sat,North Texas,19,,Texas-El Paso,6,
55,2,Sep 22 1962,Sat,Northwestern,37,,South Carolina,20,
56,2,Sep 22 1962,Sat,Ohio,31,,Toledo,0,
57,2,Sep 22 1962,Sat,Oklahoma,7,,Syracuse,3,
58,2,Sep 22 1962,Sat,Oregon State,39,,Iowa State,35,Portland OR
59,2,Sep 22 1962,Sat,(9) Penn State,41,,Navy,7,
60,2,Sep 22 1962,Sat,(7) Purdue,7,,(10) Washington,7,
61,2,Sep 22 1962,Sat,Southern California,14,,(8) Duke,7,
62,2,Sep 22 1962,Sat,Southern Mississippi,29,,Richmond,8,
63,2,Sep 22 1962,Sat,(2) Texas,25,,Oregon,13,
64,2,Sep 22 1962,Sat,Texas Christian,6,@,Kansas,3,
65,2,Sep 22 1962,Sat,Utah,37,,Colorado,21,
66,2,Sep 22 1962,Sat,Utah State,45,@,Idaho,7,Boise ID
67,2,Sep 22 1962,Sat,Villanova,24,,Virginia Military Institute,0,
68,2,Sep 22 1962,Sat,Virginia,19,@,William & Mary,7,
69,2,Sep 22 1962,Sat,Virginia Tech,15,,George Washington,14,Roanoke VA
70,2,Sep 22 1962,Sat,Washington State,49,,San Jose State,8,
71,2,Sep 22 1962,Sat,West Texas A&M,30,@,Texas Tech,27,
72,2,Sep 22 1962,Sat,West Virginia,26,,Vanderbilt,0,
73,2,Sep 22 1962,Sat,Xavier,9,@,Kent State,8,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
74,3,Sep 28 1962,Fri,(1) Alabama,44,@,Tulane,6,
75,3,Sep 29 1962,Sat,Arizona State,35,,Colorado State,0,
76,3,Sep 29 1962,Sat,Arkansas,42,,Tulsa,14,
77,3,Sep 29 1962,Sat,Army,9,,Syracuse,2,New York NY
78,3,Sep 29 1962,Sat,Auburn,22,,Tennessee,21,Birmingham AL
79,3,Sep 29 1962,Sat,Boston College,28,@,Villanova,13,
80,3,Sep 29 1962,Sat,Bowling Green State,14,@,Dayton,7,
81,3,Sep 29 1962,Sat,California,25,,San Jose State,8,
82,3,Sep 29 1962,Sat,Citadel,28,,Presbyterian,8,
83,3,Sep 29 1962,Sat,Clemson,7,@,North Carolina State,0,
84,3,Sep 29 1962,Sat,Colgate,23,@,Cornell,12,
85,3,Sep 29 1962,Sat,Colorado,6,,Kansas State,0,
86,3,Sep 29 1962,Sat,Columbia,22,,Brown,20,
87,3,Sep 29 1962,Sat,Dartmouth,27,,Massachusetts,3,
88,3,Sep 29 1962,Sat,Davidson,15,@,Wofford,0,
89,3,Sep 29 1962,Sat,Duke,21,,South Carolina,8,
