Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 17 1954,Fri,Furman,19,,Newberry,6,
2,1,Sep 17 1954,Fri,(10) Mississippi,35,,North Texas,12,Memphis TN
3,1,Sep 17 1954,Fri,(17) Southern California,39,,Washington State,0,
4,1,Sep 17 1954,Fri,Southern Mississippi,7,@,(14) Alabama,2,Montgomery AL
5,1,Sep 17 1954,Fri,Stanford,13,@,Pacific,12,
6,1,Sep 18 1954,Sat,Arizona,58,,New Mexico State,0,
7,1,Sep 18 1954,Sat,Arizona State,28,,Hawaii,14,
8,1,Sep 18 1954,Sat,Baylor,53,,Houston,13,
9,1,Sep 18 1954,Sat,Cincinnati,21,@,Detroit Mercy,13,
10,1,Sep 18 1954,Sat,Clemson,33,,Presbyterian,0,
11,1,Sep 18 1954,Sat,Colorado,61,,Drake,0,
12,1,Sep 18 1954,Sat,Davidson,19,@,Virginia Military Institute,0,
13,1,Sep 18 1954,Sat,Denver,72,@,Colorado College,0,
14,1,Sep 18 1954,Sat,Georgia,14,@,Florida State,0,
15,1,Sep 18 1954,Sat,(7) Georgia Tech,28,,Tulane,0,
16,1,Sep 18 1954,Sat,Hardin-Simmons,21,@,Tulsa,14,
17,1,Sep 18 1954,Sat,Iowa State,34,,South Dakota State,6,
18,1,Sep 18 1954,Sat,Kansas State,29,,Colorado State,0,
19,1,Sep 18 1954,Sat,(3) Maryland,20,@,Kentucky,0,
20,1,Sep 18 1954,Sat,McMurry,19,@,West Texas A&M,18,
21,1,Sep 18 1954,Sat,Mississippi State,27,,Memphis,7,
22,1,Sep 18 1954,Sat,New Mexico,21,@,Brigham Young,12,
23,1,Sep 18 1954,Sat,(2) Oklahoma,27,@,(12) California,13,
24,1,Sep 18 1954,Sat,Oklahoma State,14,@,Wyoming,6,
25,1,Sep 18 1954,Sat,(18) Oregon,41,@,Idaho,0,
26,1,Sep 18 1954,Sat,(16) Rice,34,,Florida,14,
27,1,Sep 18 1954,Sat,Richmond,46,,Randolph-Macon,0,
28,1,Sep 18 1954,Sat,San Jose State,20,,Utah State,0,
29,1,Sep 18 1954,Sat,(4) Texas,20,,Louisiana State,6,
30,1,Sep 18 1954,Sat,Texas Christian,27,@,Kansas,6,
31,1,Sep 18 1954,Sat,(19) Texas Tech,41,@,Texas A&M,9,
32,1,Sep 18 1954,Sat,Texas-El Paso,35,,Sul Ross State,14,
33,1,Sep 18 1954,Sat,(8) UCLA,67,,San Diego Navy,0,
34,1,Sep 18 1954,Sat,Virginia Tech,30,,North Carolina State,21,
35,1,Sep 18 1954,Sat,Wake Forest,14,,George Washington,0,
36,1,Sep 18 1954,Sat,Washington,7,,Utah,6,
37,1,Sep 18 1954,Sat,Wichita State,69,,Emporia State,7,
38,1,Sep 19 1954,Sun,San Jose State,28,,Fresno State,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
39,2,Sep 24 1954,Fri,Arizona State,28,@,Brigham Young,19,
40,2,Sep 24 1954,Fri,Miami (FL),51,,Furman,13,
41,2,Sep 24 1954,Fri,Richmond,40,,Hampden-Sydney,0,
42,2,Sep 24 1954,Fri,(15) Southern California,27,,Pittsburgh,7,
43,2,Sep 25 1954,Sat,Abilene Christian,13,@,Florida State,0,
44,2,Sep 25 1954,Sat,Alabama,12,@,Louisiana State,0,
45,2,Sep 25 1954,Sat,Arizona,54,@,Utah,20,
46,2,Sep 25 1954,Sat,Arkansas,41,,Tulsa,0,
47,2,Sep 25 1954,Sat,Auburn,45,,Chattanooga,0,
48,2,Sep 25 1954,Sat,(10) Baylor,25,@,Vanderbilt,19,
49,2,Sep 25 1954,Sat,Boston College,12,@,Detroit Mercy,7,
50,2,Sep 25 1954,Sat,Boston University,33,,Brandeis,0,
51,2,Sep 25 1954,Sat,Brown,18,,Columbia,7,
52,2,Sep 25 1954,Sat,(17) California,45,,San Jose State,0,
53,2,Sep 25 1954,Sat,Cincinnati,42,,Dayton,13,
54,2,Sep 25 1954,Sat,Citadel,21,,Elon,13,
55,2,Sep 25 1954,Sat,Colgate,19,@,Cornell,14,
56,2,Sep 25 1954,Sat,Colorado,46,,Colorado State,0,
57,2,Sep 25 1954,Sat,Dartmouth,27,,Holy Cross,26,
58,2,Sep 25 1954,Sat,Davidson,19,,Stetson,13,
59,2,Sep 25 1954,Sat,Denver,33,@,Drake,13,
60,2,Sep 25 1954,Sat,(19) Duke,52,@,Pennsylvania,0,
61,2,Sep 25 1954,Sat,Florida,13,@,(5) Georgia Tech,12,
62,2,Sep 25 1954,Sat,Georgia,14,,Clemson,7,
63,2,Sep 25 1954,Sat,Hardin-Simmons,27,@,New Mexico State,0,
64,2,Sep 25 1954,Sat,(12) Iowa,14,,(7) Michigan State,10,
65,2,Sep 25 1954,Sat,Kansas State,21,@,Wyoming,13,
66,2,Sep 25 1954,Sat,Memphis,13,,Tulane,13,
67,2,Sep 25 1954,Sat,Michigan,14,@,Washington,0,
68,2,Sep 25 1954,Sat,Minnesota,19,,Nebraska,7,
69,2,Sep 25 1954,Sat,(9) Mississippi,28,,Kentucky,9,Memphis TN
70,2,Sep 25 1954,Sat,Montana,31,,Fort Lewis College,7,
71,2,Sep 25 1954,Sat,Navy,27,,William & Mary,0,
72,2,Sep 25 1954,Sat,New Mexico,28,@,San Diego State,7,
73,2,Sep 25 1954,Sat,North Carolina,20,,North Carolina State,6,
74,2,Sep 25 1954,Sat,Northwestern,27,,Iowa State,14,
75,2,Sep 25 1954,Sat,(2) Notre Dame,21,,(4) Texas,0,
76,2,Sep 25 1954,Sat,Ohio State,28,,Indiana,0,
77,2,Sep 25 1954,Sat,(1) Oklahoma,21,,(20) Texas Christian,16,
78,2,Sep 25 1954,Sat,Oklahoma State,14,@,Texas A&M,6,Dallas TX
79,2,Sep 25 1954,Sat,Oregon State,13,,Idaho,0,
80,2,Sep 25 1954,Sat,Penn State,14,@,(6) Illinois,12,
81,2,Sep 25 1954,Sat,Princeton,10,,Rutgers,8,
82,2,Sep 25 1954,Sat,Purdue,31,,Missouri,0,
83,2,Sep 25 1954,Sat,South Carolina,34,@,(18) Army,20,
84,2,Sep 25 1954,Sat,Stanford,18,@,(16) Oregon,13,Portland OR
85,2,Sep 25 1954,Sat,Syracuse,28,,Villanova,6,
86,2,Sep 25 1954,Sat,Tennessee,19,,Mississippi State,7,Memphis TN
87,2,Sep 25 1954,Sat,(14) Texas Tech,33,,West Texas A&M,7,
88,2,Sep 25 1954,Sat,Texas-El Paso,27,,McMurry,6,
89,2,Sep 25 1954,Sat,(8) UCLA,32,@,Kansas,7,
90,2,Sep 25 1954,Sat,Virginia,27,,Lehigh,21,
91,2,Sep 25 1954,Sat,Virginia Military Institute,16,@,George Washington,14,
92,2,Sep 25 1954,Sat,Virginia Tech,32,,Wake Forest,0,Richmond VA
93,2,Sep 25 1954,Sat,Washington State,18,,Pacific,0,Spokane WA
94,2,Sep 25 1954,Sat,Wichita State,32,,Utah State,7,
95,2,Sep 25 1954,Sat,(10) Wisconsin,52,,Marquette,14,
96,2,Sep 25 1954,Sat,Yale,27,,Connecticut,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
97,3,Oct 1 1954,Fri,Furman,27,,Presbyterian,0,
98,3,Oct 1 1954,Fri,Miami (FL),19,,(11) Baylor,13,
99,3,Oct 1 1954,Fri,Quantico Marines,20,@,Detroit Mercy,0,
100,3,Oct 1 1954,Fri,(4) UCLA,12,,(6) Maryland,7,
101,3,Oct 1 1954,Fri,Wichita State,54,@,Drake,6,
102,3,Oct 2 1954,Sat,Alabama,28,,Vanderbilt,14,Mobile AL
103,3,Oct 2 1954,Sat,Arizona State,34,,Texas-El Paso,27,
104,3,Oct 2 1954,Sat,Arkansas,20,@,Texas Christian,13,
105,3,Oct 2 1954,Sat,Army,26,@,Michigan,7,
106,3,Oct 2 1954,Sat,Boston College,12,@,Temple,9,
107,3,Oct 2 1954,Sat,Boston University,41,@,Connecticut,13,
108,3,Oct 2 1954,Sat,Cincinnati,40,,Tulsa,7,
109,3,Oct 2 1954,Sat,Colgate,18,@,Holy Cross,0,
110,3,Oct 2 1954,Sat,Colorado,27,@,Kansas,0,
111,3,Oct 2 1954,Sat,Colorado State,14,,Brigham Young,13,
112,3,Oct 2 1954,Sat,Davidson,13,@,Citadel,0,
113,3,Oct 2 1954,Sat,(7) Duke,7,,Tennessee,6,
114,3,Oct 2 1954,Sat,(20) Florida,19,,Auburn,13,
115,3,Oct 2 1954,Sat,Florida State,47,@,Louisville,6,
116,3,Oct 2 1954,Sat,Fordham,13,@,Rutgers,7,
117,3,Oct 2 1954,Sat,Georgia Tech,10,@,Southern Methodist,7,
118,3,Oct 2 1954,Sat,Indiana,34,,Pacific,6,
119,3,Oct 2 1954,Sat,(3) Iowa,48,,Montana,6,
120,3,Oct 2 1954,Sat,Kentucky,7,,Louisiana State,6,
121,3,Oct 2 1954,Sat,Massachusetts,13,@,Harvard,7,
122,3,Oct 2 1954,Sat,Miami (OH),27,@,Marquette,26,
123,3,Oct 2 1954,Sat,Midwestern Texas State,14,@,West Texas A&M,7,
124,3,Oct 2 1954,Sat,Minnesota,46,@,Pittsburgh,7,
125,3,Oct 2 1954,Sat,(8) Mississippi,52,@,Villanova,0,Philadelphia PA
126,3,Oct 2 1954,Sat,Mississippi State,46,,Arkansas State,13,
127,3,Oct 2 1954,Sat,Missouri,35,@,Kansas State,7,
128,3,Oct 2 1954,Sat,Navy,42,@,Dartmouth,7,
129,3,Oct 2 1954,Sat,Nebraska,39,,Iowa State,14,
130,3,Oct 2 1954,Sat,North Carolina,7,,Tulane,7,
131,3,Oct 2 1954,Sat,North Texas,15,,Southern Mississippi,7,
132,3,Oct 2 1954,Sat,(14) Ohio State,21,,(18) California,13,
133,3,Oct 2 1954,Sat,Oklahoma State,13,,(17) Texas Tech,13,
134,3,Oct 2 1954,Sat,(10) Penn State,13,@,Syracuse,0,
135,3,Oct 2 1954,Sat,Princeton,54,@,Columbia,20,
136,3,Oct 2 1954,Sat,(19) Purdue,27,@,(1) Notre Dame,14,
137,3,Oct 2 1954,Sat,(16) Rice,41,,Cornell,20,
138,3,Oct 2 1954,Sat,San Jose State,38,@,Idaho,7,
139,3,Oct 2 1954,Sat,(9) Southern California,12,@,Northwestern,7,
140,3,Oct 2 1954,Sat,Stanford,12,,Illinois,2,
141,3,Oct 2 1954,Sat,Sul Ross State,42,,New Mexico State,18,Pecos TX
142,3,Oct 2 1954,Sat,(12) Texas,40,,Washington State,14,
143,3,Oct 2 1954,Sat,Texas A&M,6,@,Georgia,0,
144,3,Oct 2 1954,Sat,Trinity (Texas),14,@,Hardin-Simmons,0,
145,3,Oct 2 1954,Sat,Utah,7,@,Oregon,6,
146,3,Oct 2 1954,Sat,Utah State,6,@,New Mexico,0,
147,3,Oct 2 1954,Sat,Virginia,14,,George Washington,13,
148,3,Oct 2 1954,Sat,Virginia Military Institute,19,@,Richmond,6,
149,3,Oct 2 1954,Sat,Virginia Tech,18,@,Clemson,7,
150,3,Oct 2 1954,Sat,Wake Forest,26,,North Carolina State,0,
151,3,Oct 2 1954,Sat,Washington,17,@,Oregon State,7,Portland OR
152,3,Oct 2 1954,Sat,West Virginia,26,@,(15) South Carolina,6,
153,3,Oct 2 1954,Sat,William & Mary,27,@,Pennsylvania,7,
154,3,Oct 2 1954,Sat,(5) Wisconsin,6,@,(13) Michigan State,0,
155,3,Oct 2 1954,Sat,Wyoming,23,,Denver,21,
156,3,Oct 2 1954,Sat,Yale,26,,Brown,24,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
157,4,Oct 8 1954,Fri,Denver,19,,Montana,13,
158,4,Oct 8 1954,Fri,Miami (FL),26,,Holy Cross,20,
159,4,Oct 8 1954,Fri,Presbyterian,10,,Davidson,7,
160,4,Oct 8 1954,Fri,Texas Christian,20,@,(9) Southern California,7,
161,4,Oct 9 1954,Sat,Alabama,40,,Tulsa,0,
162,4,Oct 9 1954,Sat,Arkansas,21,,Baylor,20,
163,4,Oct 9 1954,Sat,Army,60,,Dartmouth,6,
164,4,Oct 9 1954,Sat,Boston College,44,,Virginia Military Institute,0,
165,4,Oct 9 1954,Sat,Boston University,55,,Fordham,20,
166,4,Oct 9 1954,Sat,Brown,35,,Rhode Island,0,
167,4,Oct 9 1954,Sat,Cincinnati,30,@,Marquette,13,
168,4,Oct 9 1954,Sat,Clemson,14,@,(14) Florida,7,Jacksonville FL
169,4,Oct 9 1954,Sat,Colgate,26,,Rutgers,14,
170,4,Oct 9 1954,Sat,Colorado,40,@,Arizona,18,
171,4,Oct 9 1954,Sat,Drake,14,@,Northern Iowa,12,
172,4,Oct 9 1954,Sat,(6) Duke,13,,(5) Purdue,13,
173,4,Oct 9 1954,Sat,Florida State,52,,Villanova,13,
174,4,Oct 9 1954,Sat,Fresno State,23,,Utah State,13,
175,4,Oct 9 1954,Sat,Georgia,21,@,North Carolina,7,
176,4,Oct 9 1954,Sat,Georgia Tech,30,,Louisiana State,20,
177,4,Oct 9 1954,Sat,Harvard,13,@,Cornell,12,
178,4,Oct 9 1954,Sat,Houston,10,,Texas A&M,7,
179,4,Oct 9 1954,Sat,Howard Payne,34,@,New Mexico State,7,
180,4,Oct 9 1954,Sat,Iowa State,33,,Kansas,6,
181,4,Oct 9 1954,Sat,Kansas State,7,@,Nebraska,3,
182,4,Oct 9 1954,Sat,Kentucky,21,,Auburn,14,
183,4,Oct 9 1954,Sat,(13) Maryland,13,,Wake Forest,13,Winston-Salem NC
184,4,Oct 9 1954,Sat,Michigan,14,,(4) Iowa,13,
185,4,Oct 9 1954,Sat,Michigan State,21,@,Indiana,14,
186,4,Oct 9 1954,Sat,(18) Minnesota,26,,Northwestern,7,
187,4,Oct 9 1954,Sat,(7) Mississippi,22,@,Vanderbilt,7,
188,4,Oct 9 1954,Sat,Mississippi State,14,@,Tulane,0,
189,4,Oct 9 1954,Sat,(19) Navy,25,@,(17) Stanford,0,
190,4,Oct 9 1954,Sat,North Carolina State,26,@,William & Mary,0,
191,4,Oct 9 1954,Sat,North Texas,20,,Hardin-Simmons,7,
192,4,Oct 9 1954,Sat,(8) Notre Dame,33,@,Pittsburgh,0,
193,4,Oct 9 1954,Sat,(10) Ohio State,40,@,Illinois,7,
194,4,Oct 9 1954,Sat,(1) Oklahoma,14,,(15) Texas,7,Dallas TX
195,4,Oct 9 1954,Sat,Oregon,33,@,California,27,
196,4,Oct 9 1954,Sat,Pacific,13,,Idaho,0,
197,4,Oct 9 1954,Sat,(12) Penn State,34,,Virginia,7,
198,4,Oct 9 1954,Sat,Princeton,13,,Pennsylvania,7,
199,4,Oct 9 1954,Sat,Richmond,26,@,Citadel,0,
200,4,Oct 9 1954,Sat,San Jose State,19,@,Arizona State,12,
201,4,Oct 9 1954,Sat,South Carolina,27,@,Furman,7,
202,4,Oct 9 1954,Sat,Southern Methodist,25,@,Missouri,6,
203,4,Oct 9 1954,Sat,Tennessee,20,,Chattanooga,14,
204,4,Oct 9 1954,Sat,Texas Tech,55,,Texas-El Paso,28,
205,4,Oct 9 1954,Sat,(2) UCLA,21,@,Washington,20,
206,4,Oct 9 1954,Sat,Utah,12,@,Brigham Young,7,
207,4,Oct 9 1954,Sat,Washington State,34,,Oregon State,6,
208,4,Oct 9 1954,Sat,(16) West Virginia,13,,George Washington,7,
209,4,Oct 9 1954,Sat,Wichita State,22,,Oklahoma State,13,
210,4,Oct 9 1954,Sat,(3) Wisconsin,13,,(11) Rice,7,
211,4,Oct 9 1954,Sat,Wyoming,34,@,Colorado State,0,
212,4,Oct 9 1954,Sat,Yale,13,@,Columbia,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
213,5,Oct 15 1954,Fri,Chattanooga,20,,North Texas,19,
214,5,Oct 15 1954,Fri,Detroit Mercy,20,,Villanova,0,
215,5,Oct 15 1954,Fri,Miami (FL),27,,Mississippi State,13,
216,5,Oct 16 1954,Sat,Alabama,27,@,Tennessee,0,
217,5,Oct 16 1954,Sat,Arizona,35,,Idaho,13,
218,5,Oct 16 1954,Sat,(12) Arkansas,20,@,Texas,7,
219,5,Oct 16 1954,Sat,(18) Army,28,@,(6) Duke,14,
220,5,Oct 16 1954,Sat,Baylor,34,,Washington,7,
221,5,Oct 16 1954,Sat,Boston College,21,@,Fordham,7,New York NY
222,5,Oct 16 1954,Sat,Boston University,41,,Syracuse,19,
223,5,Oct 16 1954,Sat,Brown,21,,Princeton,20,
224,5,Oct 16 1954,Sat,California,17,,Washington State,7,
225,5,Oct 16 1954,Sat,Cincinnati,27,,Hardin-Simmons,13,
226,5,Oct 16 1954,Sat,Colgate,13,@,Dartmouth,7,
227,5,Oct 16 1954,Sat,(17) Colorado,20,@,Iowa State,0,
228,5,Oct 16 1954,Sat,Columbia,7,@,Harvard,6,
229,5,Oct 16 1954,Sat,Denver,28,@,Utah,20,
230,5,Oct 16 1954,Sat,Florida,21,,Kentucky,7,
231,5,Oct 16 1954,Sat,Florida State,13,@,North Carolina State,7,
232,5,Oct 16 1954,Sat,Furman,31,,Citadel,20,
233,5,Oct 16 1954,Sat,George Washington,32,@,Pennsylvania,27,
234,5,Oct 16 1954,Sat,Georgia,16,,Vanderbilt,14,
235,5,Oct 16 1954,Sat,(19) Georgia Tech,14,,Auburn,7,
236,5,Oct 16 1954,Sat,Houston,14,@,Oklahoma State,7,
237,5,Oct 16 1954,Sat,Kansas State,20,@,Tulsa,13,
238,5,Oct 16 1954,Sat,Louisiana State,20,,(20) Texas Tech,13,
239,5,Oct 16 1954,Sat,Marquette,19,@,Holy Cross,14,
240,5,Oct 16 1954,Sat,Maryland,33,,North Carolina,0,
241,5,Oct 16 1954,Sat,Michigan,7,@,Northwestern,0,
