Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
120,4,Oct 3 1964,Sat,Air Force,14,,Colorado State,6,
121,4,Oct 3 1964,Sat,(4) Alabama,24,,Vanderbilt,0,Birmingham AL
122,4,Oct 3 1964,Sat,Arizona,28,,Washington State,12,
123,4,Oct 3 1964,Sat,Arizona State,24,,Wichita State,18,
124,4,Oct 3 1964,Sat,Arkansas,29,@,Texas Christian,6,
125,4,Oct 3 1964,Sat,Bowling Green State,35,,Dayton,0,
126,4,Oct 3 1964,Sat,Brown,3,,Pennsylvania,0,
127,4,Oct 3 1964,Sat,Bucknell,24,@,Harvard,21,
128,4,Oct 3 1964,Sat,Cal State Los Angeles,32,@,Pacific,13,
129,4,Oct 3 1964,Sat,Citadel,28,,Davidson,0,
130,4,Oct 3 1964,Sat,Colgate,8,,Cornell,3,
131,4,Oct 3 1964,Sat,Dartmouth,28,,Boston University,6,
132,4,Oct 3 1964,Sat,Florida State,36,,New Mexico State,0,
133,4,Oct 3 1964,Sat,Georgia,7,,South Carolina,7,
134,4,Oct 3 1964,Sat,Georgia Tech,14,,Clemson,7,
135,4,Oct 3 1964,Sat,(3) Illinois,17,@,Northwestern,6,
136,4,Oct 3 1964,Sat,Iowa,28,,(10) Washington,18,
137,4,Oct 3 1964,Sat,Kansas State,16,@,Colorado,14,
138,4,Oct 3 1964,Sat,Kentucky,20,,(7) Auburn,0,
139,4,Oct 3 1964,Sat,Marshall,13,@,Toledo,0,
140,4,Oct 3 1964,Sat,Massachusetts,24,@,Buffalo,22,
141,4,Oct 3 1964,Sat,Miami (OH),35,,Western Michigan,0,
142,4,Oct 3 1964,Sat,(8) Michigan,21,,(6) Navy,0,
143,4,Oct 3 1964,Sat,Michigan State,17,,(2) Southern California,7,
144,4,Oct 3 1964,Sat,Minnesota,26,@,California,20,
145,4,Oct 3 1964,Sat,Mississippi,31,,Houston,9,
146,4,Oct 3 1964,Sat,Nebraska,14,@,Iowa State,7,
147,4,Oct 3 1964,Sat,North Carolina,23,,Wake Forest,0,
148,4,Oct 3 1964,Sat,North Carolina State,14,,Maryland,13,
149,4,Oct 3 1964,Sat,North Texas,22,@,Louisville,0,
150,4,Oct 3 1964,Sat,(9) Notre Dame,34,,Purdue,15,
151,4,Oct 3 1964,Sat,Ohio,3,,Kent State,3,
152,4,Oct 3 1964,Sat,(5) Ohio State,17,,Indiana,9,
153,4,Oct 3 1964,Sat,Oklahoma State,10,@,Missouri,7,
154,4,Oct 3 1964,Sat,Oregon,22,@,Penn State,14,
155,4,Oct 3 1964,Sat,Oregon State,13,@,Baylor,6,
156,4,Oct 3 1964,Sat,Pittsburgh,34,,William & Mary,7,
157,4,Oct 3 1964,Sat,Princeton,23,,Columbia,13,
158,4,Oct 3 1964,Sat,Rice,24,,West Virginia,0,
159,4,Oct 3 1964,Sat,Rutgers,9,,Connecticut,3,
160,4,Oct 3 1964,Sat,San Jose State,20,@,Montana State,14,
161,4,Oct 3 1964,Sat,Southern Methodist,14,,Texas-Arlington,0,
162,4,Oct 3 1964,Sat,Southern Mississippi,14,,Richmond,9,
163,4,Oct 3 1964,Sat,Syracuse,34,@,Holy Cross,8,
164,4,Oct 3 1964,Sat,Tennessee,14,,Mississippi State,13,Memphis TN
165,4,Oct 3 1964,Sat,(1) Texas,17,,Army,6,
166,4,Oct 3 1964,Sat,Texas Tech,16,@,Texas A&M,12,
167,4,Oct 3 1964,Sat,Tulsa,63,,Southern Illinois,7,
168,4,Oct 3 1964,Sat,UCLA,27,,Stanford,20,
169,4,Oct 3 1964,Sat,Utah,22,,Idaho,0,
170,4,Oct 3 1964,Sat,Utah State,41,@,Montana,0,
171,4,Oct 3 1964,Sat,Villanova,27,,Virginia Military Institute,7,
172,4,Oct 3 1964,Sat,Virginia,20,,Virginia Tech,17,
173,4,Oct 3 1964,Sat,West Texas A&M,14,,Texas-El Paso,0,
174,4,Oct 3 1964,Sat,Wyoming,17,@,Kansas,14,
175,4,Oct 3 1964,Sat,Xavier,17,,Quantico Marines,7,
176,4,Oct 3 1964,Sat,Yale,54,,Lehigh,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
177,5,Oct 9 1964,Fri,California,9,@,Miami (FL),7,
178,5,Oct 9 1964,Fri,Georgia Tech,17,,Navy,0,Jacksonville FL
179,5,Oct 10 1964,Sat,(3) Alabama,21,,North Carolina State,0,
180,5,Oct 10 1964,Sat,Arizona State,42,,Texas-El Paso,13,
181,5,Oct 10 1964,Sat,(9) Arkansas,17,,Baylor,6,Little Rock AR
182,5,Oct 10 1964,Sat,Auburn,33,,Chattanooga,12,
183,5,Oct 10 1964,Sat,Bowling Green State,28,@,Western Michigan,8,
184,5,Oct 10 1964,Sat,Cincinnati,35,,Xavier,6,
185,5,Oct 10 1964,Sat,Citadel,33,,Richmond,0,
186,5,Oct 10 1964,Sat,Colgate,10,@,Holy Cross,0,
187,5,Oct 10 1964,Sat,Colorado State,7,,Brigham Young,6,
188,5,Oct 10 1964,Sat,Cornell,33,,Pennsylvania,0,
189,5,Oct 10 1964,Sat,Duke,24,,Maryland,17,
190,5,Oct 10 1964,Sat,Florida,30,,Mississippi,14,
191,5,Oct 10 1964,Sat,Florida State,48,,(5) Kentucky,6,
192,5,Oct 10 1964,Sat,Georgia,19,,Clemson,7,
193,5,Oct 10 1964,Sat,Harvard,3,@,Columbia,0,
194,5,Oct 10 1964,Sat,Iowa,21,@,Indiana,20,
195,5,Oct 10 1964,Sat,Kansas,42,@,Iowa State,6,
196,5,Oct 10 1964,Sat,Louisiana State,20,,North Carolina,3,
197,5,Oct 10 1964,Sat,Louisville,21,@,Dayton,7,
198,5,Oct 10 1964,Sat,Marshall,14,,Buffalo,12,
199,5,Oct 10 1964,Sat,Miami (OH),17,@,Kent State,14,
200,5,Oct 10 1964,Sat,(7) Michigan,17,@,(9) Michigan State,10,
201,5,Oct 10 1964,Sat,Minnesota,21,,Northwestern,18,
202,5,Oct 10 1964,Sat,Mississippi State,17,,Tulane,6,
203,5,Oct 10 1964,Sat,Missouri,7,@,Kansas State,0,
204,5,Oct 10 1964,Sat,(8) Nebraska,28,,South Carolina,6,
205,5,Oct 10 1964,Sat,New Mexico,10,,Arizona,7,
206,5,Oct 10 1964,Sat,New Mexico State,14,,Trinity (Texas),6,
207,5,Oct 10 1964,Sat,(6) Notre Dame,34,@,Air Force,7,
208,5,Oct 10 1964,Sat,Ohio,21,,Toledo,12,
209,5,Oct 10 1964,Sat,(4) Ohio State,26,@,(2) Illinois,0,
210,5,Oct 10 1964,Sat,Oklahoma State,14,,Colorado,10,
211,5,Oct 10 1964,Sat,Oregon,14,@,Idaho,8,
212,5,Oct 10 1964,Sat,Oregon State,9,,Washington,7,Portland OR
213,5,Oct 10 1964,Sat,Penn State,6,@,Army,2,
214,5,Oct 10 1964,Sat,Pittsburgh,14,,West Virginia,0,
215,5,Oct 10 1964,Sat,Presbyterian,13,,Davidson,0,
216,5,Oct 10 1964,Sat,Princeton,37,@,Dartmouth,7,
217,5,Oct 10 1964,Sat,Purdue,28,,Wisconsin,7,
218,5,Oct 10 1964,Sat,Rutgers,20,@,Lehigh,7,
219,5,Oct 10 1964,Sat,Southern California,31,,Texas A&M,7,
220,5,Oct 10 1964,Sat,Southern Mississippi,20,@,Memphis,14,
221,5,Oct 10 1964,Sat,Stanford,34,,Rice,7,
222,5,Oct 10 1964,Sat,Syracuse,39,,UCLA,0,
223,5,Oct 10 1964,Sat,Temple,44,@,Boston University,13,
224,5,Oct 10 1964,Sat,Tennessee,16,,Boston College,14,
225,5,Oct 10 1964,Sat,(1) Texas,28,,Oklahoma,7,Dallas TX
226,5,Oct 10 1964,Sat,Texas Tech,25,@,Texas Christian,10,
227,5,Oct 10 1964,Sat,Tulsa,31,@,Houston,23,
228,5,Oct 10 1964,Sat,Utah State,51,,Wichita State,7,
229,5,Oct 10 1964,Sat,Vanderbilt,9,,Wake Forest,6,
230,5,Oct 10 1964,Sat,Villanova,34,,Detroit Mercy,0,
231,5,Oct 10 1964,Sat,Virginia Tech,33,,George Washington,0,
232,5,Oct 10 1964,Sat,Washington State,50,,Pacific,0,
233,5,Oct 10 1964,Sat,West Texas A&M,21,@,North Texas,13,
234,5,Oct 10 1964,Sat,William & Mary,21,,Furman,14,
235,5,Oct 10 1964,Sat,Wyoming,14,,Utah,13,
236,5,Oct 10 1964,Sat,Yale,15,,Brown,7,
237,5,Oct 11 1964,Sun,Virginia,20,,Virginia Military Institute,19,Richmond VA
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
238,6,Oct 17 1964,Sat,(3) Alabama,19,@,Tennessee,8,
239,6,Oct 17 1964,Sat,(8) Arkansas,14,@,(1) Texas,13,
240,6,Oct 17 1964,Sat,Baylor,28,,Texas Tech,10,
241,6,Oct 17 1964,Sat,Boston College,10,,Cincinnati,0,
242,6,Oct 17 1964,Sat,Bowling Green State,31,@,Toledo,14,
243,6,Oct 17 1964,Sat,Brigham Young,21,,Pacific,0,
244,6,Oct 17 1964,Sat,Buffalo,14,,Virginia Military Institute,10,
245,6,Oct 17 1964,Sat,California,27,,Navy,13,
246,6,Oct 17 1964,Sat,Clemson,21,@,Wake Forest,2,
247,6,Oct 17 1964,Sat,Colorado,14,@,Iowa State,7,
248,6,Oct 17 1964,Sat,Columbia,9,,Yale,9,
249,6,Oct 17 1964,Sat,Dartmouth,24,,Brown,14,
250,6,Oct 17 1964,Sat,Dayton,21,,Abilene Christian,14,
251,6,Oct 17 1964,Sat,Duke,35,,North Carolina State,3,
252,6,Oct 17 1964,Sat,Florida,37,,South Carolina,0,
253,6,Oct 17 1964,Sat,(10) Florida State,17,@,Georgia,14,
254,6,Oct 17 1964,Sat,Furman,28,,Presbyterian,6,
255,6,Oct 17 1964,Sat,Georgia Tech,7,@,Auburn,3,Birmingham AL
256,6,Oct 17 1964,Sat,Gettysburg,39,,Lehigh,7,
257,6,Oct 17 1964,Sat,Harvard,16,,Cornell,0,
258,6,Oct 17 1964,Sat,Holy Cross,16,,Quantico Marines,0,
259,6,Oct 17 1964,Sat,Illinois,14,@,Minnesota,0,
260,6,Oct 17 1964,Sat,Indiana,27,,Michigan State,20,
261,6,Oct 17 1964,Sat,Kansas,15,,Oklahoma,14,
262,6,Oct 17 1964,Sat,(9) Louisiana State,27,@,Kentucky,7,
263,6,Oct 17 1964,Sat,Marshall,27,,Kentucky State,6,
264,6,Oct 17 1964,Sat,Maryland,10,,North Carolina,9,Norfolk VA
265,6,Oct 17 1964,Sat,Memphis,41,@,West Texas A&M,0,
266,6,Oct 17 1964,Sat,Miami (OH),28,@,Northwestern,27,
267,6,Oct 17 1964,Sat,Mississippi,14,@,Tulane,9,
268,6,Oct 17 1964,Sat,Mississippi State,48,,Southern Mississippi,7,
269,6,Oct 17 1964,Sat,Missouri,17,@,Air Force,7,
270,6,Oct 17 1964,Sat,(6) Nebraska,47,,Kansas State,0,
271,6,Oct 17 1964,Sat,New Mexico State,13,@,North Texas,7,
272,6,Oct 17 1964,Sat,(4) Notre Dame,24,,UCLA,0,
273,6,Oct 17 1964,Sat,(2) Ohio State,17,,Southern California,0,
274,6,Oct 17 1964,Sat,Oregon,21,,Arizona,0,
275,6,Oct 17 1964,Sat,Oregon State,10,,Idaho,7,
276,6,Oct 17 1964,Sat,Pittsburgh,20,,Miami (FL),20,
277,6,Oct 17 1964,Sat,Princeton,9,,Colgate,0,
278,6,Oct 17 1964,Sat,Purdue,21,@,(5) Michigan,20,
279,6,Oct 17 1964,Sat,Rice,7,@,Southern Methodist,6,
280,6,Oct 17 1964,Sat,Richmond,20,@,Davidson,7,
281,6,Oct 17 1964,Sat,Rutgers,10,@,Pennsylvania,7,
282,6,Oct 17 1964,Sat,(7) Syracuse,21,@,Penn State,14,
283,6,Oct 17 1964,Sat,Texas Christian,14,@,Texas A&M,9,
284,6,Oct 17 1964,Sat,Tulsa,58,@,Louisville,0,
285,6,Oct 17 1964,Sat,Utah,13,@,Colorado State,3,
286,6,Oct 17 1964,Sat,Utah State,14,@,New Mexico,3,
287,6,Oct 17 1964,Sat,Vanderbilt,14,@,George Washington,0,
288,6,Oct 17 1964,Sat,Villanova,34,,Delaware,0,
289,6,Oct 17 1964,Sat,Virginia,35,,Army,14,
290,6,Oct 17 1964,Sat,Washington,6,@,Stanford,0,
291,6,Oct 17 1964,Sat,Washington State,16,@,San Jose State,14,
292,6,Oct 17 1964,Sat,West Virginia,23,@,Virginia Tech,10,
293,6,Oct 17 1964,Sat,Western Michigan,12,@,Kent State,9,
294,6,Oct 17 1964,Sat,Wichita State,8,,Detroit Mercy,7,
295,6,Oct 17 1964,Sat,William & Mary,10,,Citadel,0,
296,6,Oct 17 1964,Sat,Wisconsin,31,,Iowa,21,
297,6,Oct 17 1964,Sat,Wyoming,20,,Texas-El Paso,6,
298,6,Oct 17 1964,Sat,Xavier,23,@,Ohio,19,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
299,7,Oct 23 1964,Fri,Detroit Mercy,21,,Dayton,6,
300,7,Oct 23 1964,Fri,George Washington,21,,William & Mary,0,
301,7,Oct 23 1964,Fri,Indiana,28,@,Miami (FL),14,
302,7,Oct 24 1964,Sat,(3) Alabama,17,,(9) Florida,14,
303,7,Oct 24 1964,Sat,Arizona,15,,Wyoming,7,
304,7,Oct 24 1964,Sat,(4) Arkansas,17,,Wichita State,0,Little Rock AR
305,7,Oct 24 1964,Sat,Auburn,14,,Southern Mississippi,7,
306,7,Oct 24 1964,Sat,Baylor,20,,Texas A&M,16,
307,7,Oct 24 1964,Sat,Boston College,13,,Air Force,7,
308,7,Oct 24 1964,Sat,Bowling Green State,41,,Kent State,0,
309,7,Oct 24 1964,Sat,Brigham Young,18,,Texas-El Paso,18,
310,7,Oct 24 1964,Sat,Brown,30,,Rhode Island,14,
311,7,Oct 24 1964,Sat,Chattanooga,27,@,Xavier,14,
312,7,Oct 24 1964,Sat,Cincinnati,28,,Tulsa,23,
313,7,Oct 24 1964,Sat,Citadel,17,@,Furman,0,
314,7,Oct 24 1964,Sat,Colgate,21,@,Merchant Marine,0,Flushing NY
315,7,Oct 24 1964,Sat,Dartmouth,48,@,Harvard,0,
316,7,Oct 24 1964,Sat,Delaware,46,@,Lehigh,8,
317,7,Oct 24 1964,Sat,Duke,6,@,Army,0,
318,7,Oct 24 1964,Sat,Georgia,21,,Kentucky,7,
319,7,Oct 24 1964,Sat,Georgia Tech,7,,Tulane,6,
320,7,Oct 24 1964,Sat,Holy Cross,20,@,Buffalo,14,
321,7,Oct 24 1964,Sat,Idaho,28,,Washington State,13,
322,7,Oct 24 1964,Sat,Illinois,26,,UCLA,7,
323,7,Oct 24 1964,Sat,Kansas,14,@,Oklahoma State,13,
324,7,Oct 24 1964,Sat,Marshall,28,,Louisville,6,
325,7,Oct 24 1964,Sat,Massachusetts,28,,Boston University,7,
326,7,Oct 24 1964,Sat,Memphis,23,,McNeese State,0,
327,7,Oct 24 1964,Sat,Michigan,19,,Minnesota,12,
328,7,Oct 24 1964,Sat,Michigan State,24,,Northwestern,6,
329,7,Oct 24 1964,Sat,Mississippi,7,,Vanderbilt,7,
330,7,Oct 24 1964,Sat,Mississippi State,18,,Houston,13,
331,7,Oct 24 1964,Sat,Missouri,10,,Iowa State,0,
332,7,Oct 24 1964,Sat,Navy,14,,Pittsburgh,14,
333,7,Oct 24 1964,Sat,(5) Nebraska,21,@,Colorado,3,
334,7,Oct 24 1964,Sat,New Mexico,18,,New Mexico State,14,
335,7,Oct 24 1964,Sat,North Carolina,24,,South Carolina,6,
336,7,Oct 24 1964,Sat,North Carolina State,24,@,Virginia,15,
337,7,Oct 24 1964,Sat,(2) Notre Dame,28,,Stanford,6,
338,7,Oct 24 1964,Sat,Ohio,10,,Miami (OH),7,
339,7,Oct 24 1964,Sat,(1) Ohio State,28,,Wisconsin,3,
340,7,Oct 24 1964,Sat,Oklahoma,44,,Kansas State,0,
341,7,Oct 24 1964,Sat,Oregon,7,@,Washington,0,
342,7,Oct 24 1964,Sat,Oregon State,31,,(8) Syracuse,13,Portland OR
343,7,Oct 24 1964,Sat,Penn State,37,@,West Virginia,8,
344,7,Oct 24 1964,Sat,Princeton,55,@,Pennsylvania,0,
345,7,Oct 24 1964,Sat,Purdue,19,@,Iowa,14,
346,7,Oct 24 1964,Sat,Richmond,22,@,East Carolina,20,
347,7,Oct 24 1964,Sat,Rutgers,38,@,Columbia,35,
348,7,Oct 24 1964,Sat,San Diego Marines,16,,North Texas,3,
349,7,Oct 24 1964,Sat,San Jose State,37,@,Pacific,13,
350,7,Oct 24 1964,Sat,Southern California,26,,California,21,
351,7,Oct 24 1964,Sat,Tennessee,3,,(7) Louisiana State,3,
352,7,Oct 24 1964,Sat,(6) Texas,6,@,Rice,3,
353,7,Oct 24 1964,Sat,Texas Christian,14,,Clemson,10,
354,7,Oct 24 1964,Sat,Texas Tech,12,,Southern Methodist,0,
355,7,Oct 24 1964,Sat,Toledo,21,@,Western Michigan,13,
356,7,Oct 24 1964,Sat,Utah,16,,Arizona State,3,
357,7,Oct 24 1964,Sat,Utah State,42,,Colorado State,13,
358,7,Oct 24 1964,Sat,Virginia Military Institute,35,,Davidson,0,
359,7,Oct 24 1964,Sat,Virginia Tech,20,,(10) Florida State,11,
360,7,Oct 24 1964,Sat,Wake Forest,21,@,Maryland,17,
361,7,Oct 24 1964,Sat,West Texas A&M,21,,Trinity (Texas),6,
362,7,Oct 24 1964,Sat,Yale,23,@,Cornell,21,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
363,8,Oct 30 1964,Fri,Miami (FL),10,@,Detroit Mercy,7,
364,8,Oct 31 1964,Sat,Air Force,7,,Arizona,0,
365,8,Oct 31 1964,Sat,(3) Alabama,23,@,Mississippi State,6,Jackson MS
366,8,Oct 31 1964,Sat,Arizona State,34,,Colorado State,6,
367,8,Oct 31 1964,Sat,(4) Arkansas,17,@,Texas A&M,0,
368,8,Oct 31 1964,Sat,Army,9,,Iowa State,7,
369,8,Oct 31 1964,Sat,Bowling Green State,21,@,Miami (OH),18,
370,8,Oct 31 1964,Sat,Brigham Young,28,,Utah State,14,
371,8,Oct 31 1964,Sat,Buffalo,37,,Delaware,0,
372,8,Oct 31 1964,Sat,Clemson,29,,Virginia,7,
373,8,Oct 31 1964,Sat,Colgate,41,,Lehigh,0,
374,8,Oct 31 1964,Sat,Cornell,57,@,Columbia,20,
375,8,Oct 31 1964,Sat,Davidson,23,,Furman,0,
376,8,Oct 31 1964,Sat,East Carolina,19,@,Citadel,10,
377,8,Oct 31 1964,Sat,(10) Florida,14,,Auburn,0,
378,8,Oct 31 1964,Sat,Florida State,34,,Southern Mississippi,0,
379,8,Oct 31 1964,Sat,George Washington,17,@,Cincinnati,15,
