Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
48,2,Sep 21 1963,Sat,Tulsa,23,,Montana State,13,
49,2,Sep 21 1963,Sat,Utah State,43,@,Arizona,0,
50,2,Sep 21 1963,Sat,Villanova,21,,West Chester,9,
51,2,Sep 21 1963,Sat,Virginia Military Institute,14,,George Washington,6,
52,2,Sep 21 1963,Sat,West Texas A&M,22,,Texas-Arlington,17,
53,2,Sep 21 1963,Sat,Wichita State,33,@,Arizona State,13,
54,2,Sep 21 1963,Sat,William & Mary,7,@,Citadel,0,
55,2,Sep 21 1963,Sat,(7) Wisconsin,41,,Western Michigan,0,
56,2,Sep 21 1963,Sat,Wyoming,35,@,Montana,0,
57,2,Sep 21 1963,Sat,Xavier,21,@,Miami (OH),12,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
58,3,Sep 27 1963,Fri,Detroit Mercy,20,,Northern Michigan,7,
59,3,Sep 28 1963,Sat,Air Force,69,,Colorado State,0,
60,3,Sep 28 1963,Sat,(2) Alabama,28,,Tulane,0,Mobile AL
61,3,Sep 28 1963,Sat,Arizona,33,,Brigham Young,7,
62,3,Sep 28 1963,Sat,Arizona State,14,,New Mexico State,13,
63,3,Sep 28 1963,Sat,Army,22,,Cincinnati,0,
64,3,Sep 28 1963,Sat,Auburn,23,@,Tennessee,19,
65,3,Sep 28 1963,Sat,Baylor,27,,Houston,0,
66,3,Sep 28 1963,Sat,Boston College,22,,Wichita State,16,
67,3,Sep 28 1963,Sat,Bowling Green State,31,@,Southern Illinois,6,
68,3,Sep 28 1963,Sat,Buffalo,6,,Holy Cross,6,
69,3,Sep 28 1963,Sat,Central Michigan,30,,Western Michigan,14,
70,3,Sep 28 1963,Sat,Citadel,28,@,Davidson,6,
71,3,Sep 28 1963,Sat,Colgate,21,@,Cornell,17,
72,3,Sep 28 1963,Sat,Columbia,41,@,Brown,14,
73,3,Sep 28 1963,Sat,Dartmouth,20,,Bucknell,18,
74,3,Sep 28 1963,Sat,Delaware,30,,Lehigh,0,
75,3,Sep 28 1963,Sat,Duke,30,@,Virginia,8,
76,3,Sep 28 1963,Sat,Furman,29,,George Washington,14,
77,3,Sep 28 1963,Sat,Georgia,20,,Vanderbilt,0,
78,3,Sep 28 1963,Sat,(9) Georgia Tech,27,,Clemson,0,
79,3,Sep 28 1963,Sat,Idaho,10,,Utah,9,Boise ID
80,3,Sep 28 1963,Sat,Illinois,10,,California,0,
81,3,Sep 28 1963,Sat,Iowa State,21,,Virginia Military Institute,6,
82,3,Sep 28 1963,Sat,Kansas,10,,Syracuse,0,
83,3,Sep 28 1963,Sat,Kent State,7,,Xavier,7,
84,3,Sep 28 1963,Sat,Marshall,14,,Miami (OH),14,
85,3,Sep 28 1963,Sat,Massachusetts,0,,Harvard,0,
86,3,Sep 28 1963,Sat,Miami (FL),3,,Purdue,0,
87,3,Sep 28 1963,Sat,Michigan,27,,Southern Methodist,16,
88,3,Sep 28 1963,Sat,Michigan State,31,,North Carolina,0,
89,3,Sep 28 1963,Sat,Mississippi,31,@,Kentucky,7,
90,3,Sep 28 1963,Sat,Mississippi State,9,,Florida,9,
91,3,Sep 28 1963,Sat,Missouri,7,@,(8) Arkansas,6,Little Rock AR
92,3,Sep 28 1963,Sat,(5) Navy,28,,William & Mary,0,
93,3,Sep 28 1963,Sat,Nebraska,14,@,Minnesota,7,
94,3,Sep 28 1963,Sat,New Mexico,23,,Texas-El Paso,7,
95,3,Sep 28 1963,Sat,North Carolina State,14,@,Southern Mississippi,0,
96,3,Sep 28 1963,Sat,North Texas,26,,Louisville,6,
97,3,Sep 28 1963,Sat,(7) Northwestern,34,,Indiana,21,
98,3,Sep 28 1963,Sat,Ohio,13,@,Dayton,6,
99,3,Sep 28 1963,Sat,Ohio State,17,,Texas A&M,0,
100,3,Sep 28 1963,Sat,(3) Oklahoma,17,@,(1) Southern California,12,
101,3,Sep 28 1963,Sat,Oregon,36,@,Stanford,7,
102,3,Sep 28 1963,Sat,Oregon State,41,,Colorado,6,Portland OR
103,3,Sep 28 1963,Sat,Penn State,17,,UCLA,14,
104,3,Sep 28 1963,Sat,Pennsylvania,47,,Lafayette,0,
105,3,Sep 28 1963,Sat,(10) Pittsburgh,13,,Washington,6,
106,3,Sep 28 1963,Sat,Princeton,24,,Rutgers,0,
107,3,Sep 28 1963,Sat,Rice,21,,Louisiana State,12,
108,3,Sep 28 1963,Sat,San Jose State,16,,Kansas State,0,
109,3,Sep 28 1963,Sat,South Carolina,21,,Maryland,13,
110,3,Sep 28 1963,Sat,(4) Texas,49,,Texas Tech,7,
111,3,Sep 28 1963,Sat,Texas Christian,13,@,Florida State,0,
112,3,Sep 28 1963,Sat,Villanova,18,@,Toledo,14,
113,3,Sep 28 1963,Sat,Virginia Tech,27,@,Wake Forest,0,
114,3,Sep 28 1963,Sat,Washington State,14,,Iowa,14,
115,3,Sep 28 1963,Sat,West Texas A&M,32,,Pacific,8,
116,3,Sep 28 1963,Sat,West Virginia,34,@,Boston University,0,
117,3,Sep 28 1963,Sat,(6) Wisconsin,14,@,Notre Dame,9,
118,3,Sep 28 1963,Sat,Wyoming,21,,Utah State,14,
119,3,Sep 28 1963,Sat,Yale,3,,Connecticut,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
120,4,Oct 3 1963,Thu,Oregon State,22,,Baylor,15,Portland OR
121,4,Oct 4 1963,Fri,Boston College,20,@,Detroit Mercy,12,
122,4,Oct 4 1963,Fri,Miami (FL),10,@,Tulane,0,
123,4,Oct 4 1963,Fri,(8) Southern California,13,,Michigan State,10,
124,4,Oct 5 1963,Sat,(2) Alabama,21,@,Vanderbilt,6,
125,4,Oct 5 1963,Sat,Arizona State,50,@,Colorado State,7,
126,4,Oct 5 1963,Sat,Arkansas,18,,Texas Christian,3,
127,4,Oct 5 1963,Sat,Auburn,14,,Kentucky,13,
128,4,Oct 5 1963,Sat,Bowling Green State,28,,Dayton,0,
129,4,Oct 5 1963,Sat,Brigham Young,27,,Montana,0,
130,4,Oct 5 1963,Sat,Brown,12,@,Yale,7,
131,4,Oct 5 1963,Sat,Buffalo,14,@,Villanova,7,
132,4,Oct 5 1963,Sat,Cincinnati,35,,Xavier,22,
133,4,Oct 5 1963,Sat,Citadel,27,@,George Washington,22,
134,4,Oct 5 1963,Sat,Colgate,6,,Boston University,6,
135,4,Oct 5 1963,Sat,Colorado,21,@,Kansas State,7,
136,4,Oct 5 1963,Sat,Cornell,24,,Lehigh,0,
137,4,Oct 5 1963,Sat,Dartmouth,28,@,Pennsylvania,0,
138,4,Oct 5 1963,Sat,Duke,30,,Maryland,12,Richmond VA
139,4,Oct 5 1963,Sat,Florida,35,,Richmond,28,
140,4,Oct 5 1963,Sat,Georgia,27,,South Carolina,7,
141,4,Oct 5 1963,Sat,Harvard,28,,Rutgers,0,
142,4,Oct 5 1963,Sat,Illinois,10,,(4) Northwestern,9,
143,4,Oct 5 1963,Sat,Iowa,17,@,Washington,7,
144,4,Oct 5 1963,Sat,Kansas,25,@,Wyoming,21,
145,4,Oct 5 1963,Sat,Louisiana State,7,,(7) Georgia Tech,6,
146,4,Oct 5 1963,Sat,Marshall,19,,Toledo,18,
147,4,Oct 5 1963,Sat,Memphis,28,,Tulsa,15,
148,4,Oct 5 1963,Sat,Miami (OH),27,@,Western Michigan,19,
149,4,Oct 5 1963,Sat,Minnesota,24,,Army,8,
150,4,Oct 5 1963,Sat,(10) Mississippi,20,@,Houston,6,
151,4,Oct 5 1963,Sat,Mississippi State,7,@,Tennessee,0,
152,4,Oct 5 1963,Sat,Missouri,24,,Idaho,0,
153,4,Oct 5 1963,Sat,(6) Navy,26,@,Michigan,13,
154,4,Oct 5 1963,Sat,Nebraska,21,,Iowa State,7,
155,4,Oct 5 1963,Sat,North Carolina,21,@,Wake Forest,0,
156,4,Oct 5 1963,Sat,North Carolina State,7,@,Clemson,3,
157,4,Oct 5 1963,Sat,Ohio,20,,Kent State,0,
158,4,Oct 5 1963,Sat,Ohio State,21,@,Indiana,0,
159,4,Oct 5 1963,Sat,Oregon,35,@,West Virginia,0,
160,4,Oct 5 1963,Sat,Penn State,28,,Rice,7,
161,4,Oct 5 1963,Sat,(9) Pittsburgh,35,,California,15,
162,4,Oct 5 1963,Sat,Princeton,7,@,Columbia,6,
163,4,Oct 5 1963,Sat,Purdue,7,,Notre Dame,6,
164,4,Oct 5 1963,Sat,Southern Illinois,13,@,Louisville,7,
165,4,Oct 5 1963,Sat,Southern Methodist,10,,Air Force,0,
166,4,Oct 5 1963,Sat,Syracuse,48,,Holy Cross,0,
167,4,Oct 5 1963,Sat,(3) Texas,34,,Oklahoma State,7,
168,4,Oct 5 1963,Sat,Texas Tech,10,,Texas A&M,0,
169,4,Oct 5 1963,Sat,Texas-El Paso,14,,New Mexico State,13,
170,4,Oct 5 1963,Sat,UCLA,10,@,Stanford,9,
171,4,Oct 5 1963,Sat,Utah,19,@,New Mexico,6,
172,4,Oct 5 1963,Sat,Utah State,20,,San Jose State,0,
173,4,Oct 5 1963,Sat,Virginia Military Institute,10,,Davidson,10,
174,4,Oct 5 1963,Sat,Virginia Tech,10,,Virginia,0,Roanoke VA
175,4,Oct 5 1963,Sat,Washington State,7,,Arizona,2,Spokane WA
176,4,Oct 5 1963,Sat,West Texas A&M,38,,North Texas,17,
177,4,Oct 5 1963,Sat,William & Mary,27,@,Furman,17,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
178,5,Oct 11 1963,Fri,Louisiana State,3,@,Miami (FL),0,
179,5,Oct 11 1963,Fri,Southern Methodist,32,,(4) Navy,28,
180,5,Oct 11 1963,Fri,Syracuse,29,@,UCLA,7,
181,5,Oct 11 1963,Fri,Virginia Tech,22,@,George Washington,8,
182,5,Oct 12 1963,Sat,Air Force,17,@,Nebraska,13,
183,5,Oct 12 1963,Sat,Arizona,13,,Texas-El Paso,7,
184,5,Oct 12 1963,Sat,Arizona State,24,,West Texas A&M,16,
185,5,Oct 12 1963,Sat,Army,10,@,(9) Penn State,7,
186,5,Oct 12 1963,Sat,Auburn,28,,Chattanooga,0,
187,5,Oct 12 1963,Sat,Baylor,14,,Arkansas,10,
188,5,Oct 12 1963,Sat,Boston College,34,,Villanova,0,
189,5,Oct 12 1963,Sat,Boston University,18,@,Holy Cross,6,
190,5,Oct 12 1963,Sat,Bowling Green State,16,,Western Michigan,7,
191,5,Oct 12 1963,Sat,Cincinnati,21,@,Tulsa,15,
192,5,Oct 12 1963,Sat,Citadel,24,,Presbyterian,0,Savannah GA
193,5,Oct 12 1963,Sat,Colgate,28,,Rutgers,8,
194,5,Oct 12 1963,Sat,Colorado,25,,Oklahoma State,0,
195,5,Oct 12 1963,Sat,Dartmouth,14,,Brown,7,
196,5,Oct 12 1963,Sat,Duke,22,,California,22,
197,5,Oct 12 1963,Sat,Florida,10,@,(3) Alabama,6,
198,5,Oct 12 1963,Sat,Florida State,35,,Wake Forest,0,
199,5,Oct 12 1963,Sat,Fresno State,29,@,Pacific,7,
200,5,Oct 12 1963,Sat,Furman,21,@,Wofford,19,
201,5,Oct 12 1963,Sat,Georgia,7,,Clemson,7,
202,5,Oct 12 1963,Sat,Georgia Tech,23,@,Tennessee,7,
203,5,Oct 12 1963,Sat,Gettysburg,24,@,Lehigh,20,
204,5,Oct 12 1963,Sat,Harvard,21,,Cornell,14,
205,5,Oct 12 1963,Sat,Illinois,20,,(8) Ohio State,20,
206,5,Oct 12 1963,Sat,Iowa,37,,Indiana,26,
207,5,Oct 12 1963,Sat,Iowa State,17,@,Kansas,14,
208,5,Oct 12 1963,Sat,Kentucky,35,,Detroit Mercy,18,
209,5,Oct 12 1963,Sat,Louisville,13,,Dayton,12,
210,5,Oct 12 1963,Sat,Marshall,10,@,Buffalo,8,
211,5,Oct 12 1963,Sat,Memphis,21,,North Texas,0,
212,5,Oct 12 1963,Sat,Miami (OH),30,@,Kent State,8,
213,5,Oct 12 1963,Sat,Michigan State,7,,Michigan,7,
214,5,Oct 12 1963,Sat,Mississippi State,31,,Tulane,10,Jackson MS
215,5,Oct 12 1963,Sat,Missouri,21,,Kansas State,11,
216,5,Oct 12 1963,Sat,New Mexico State,40,@,Trinity (Texas),8,
217,5,Oct 12 1963,Sat,North Carolina,14,@,Maryland,7,
218,5,Oct 12 1963,Sat,North Carolina State,18,@,South Carolina,6,
219,5,Oct 12 1963,Sat,Northwestern,15,,Minnesota,8,
220,5,Oct 12 1963,Sat,Notre Dame,17,,(7) Southern California,14,
221,5,Oct 12 1963,Sat,Oregon,41,,Idaho,21,
222,5,Oct 12 1963,Sat,Princeton,34,,Pennsylvania,0,
223,5,Oct 12 1963,Sat,Rice,23,,Stanford,13,
224,5,Oct 12 1963,Sat,San Jose State,13,@,Washington State,8,
225,5,Oct 12 1963,Sat,Southern Mississippi,7,,Richmond,0,
226,5,Oct 12 1963,Sat,(2) Texas,28,,(1) Oklahoma,7,Dallas TX
227,5,Oct 12 1963,Sat,Texas A&M,23,,Houston,13,
228,5,Oct 12 1963,Sat,Texas Christian,35,@,Texas Tech,3,
229,5,Oct 12 1963,Sat,Toledo,18,,Ohio,17,
230,5,Oct 12 1963,Sat,Utah,15,,Brigham Young,6,
231,5,Oct 12 1963,Sat,Utah State,47,,New Mexico,14,
232,5,Oct 12 1963,Sat,Virginia,6,,Virginia Military Institute,0,Richmond VA
233,5,Oct 12 1963,Sat,Washington,34,,Oregon State,7,
234,5,Oct 12 1963,Sat,West Virginia,20,@,William & Mary,16,
235,5,Oct 12 1963,Sat,Wichita State,26,,Hardin-Simmons,12,
236,5,Oct 12 1963,Sat,(5) Wisconsin,38,,Purdue,20,
237,5,Oct 12 1963,Sat,Wyoming,21,,Colorado State,3,
238,5,Oct 12 1963,Sat,Yale,19,,Columbia,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
239,6,Oct 18 1963,Fri,Georgia,31,@,Miami (FL),14,
240,6,Oct 19 1963,Sat,(9) Alabama,35,,Tennessee,0,Birmingham AL
241,6,Oct 19 1963,Sat,Arizona State,27,@,Texas-El Paso,0,
242,6,Oct 19 1963,Sat,Army,47,,Wake Forest,0,
243,6,Oct 19 1963,Sat,Auburn,29,@,(8) Georgia Tech,21,
244,6,Oct 19 1963,Sat,Baylor,21,@,Texas Tech,17,
245,6,Oct 19 1963,Sat,Bowling Green State,22,,Toledo,20,
246,6,Oct 19 1963,Sat,Brown,41,,Pennsylvania,13,
247,6,Oct 19 1963,Sat,Buffalo,22,,Boston University,13,
248,6,Oct 19 1963,Sat,California,34,,San Jose State,13,
249,6,Oct 19 1963,Sat,Cincinnati,35,,Detroit Mercy,0,
250,6,Oct 19 1963,Sat,Citadel,10,,Arkansas State,9,
251,6,Oct 19 1963,Sat,Columbia,3,,Harvard,3,
252,6,Oct 19 1963,Sat,Cornell,13,,Yale,10,
253,6,Oct 19 1963,Sat,Dartmouth,13,,Holy Cross,8,
254,6,Oct 19 1963,Sat,Delaware,29,@,Ohio,12,
255,6,Oct 19 1963,Sat,Duke,35,,Clemson,30,
256,6,Oct 19 1963,Sat,Florida,21,@,Vanderbilt,0,
257,6,Oct 19 1963,Sat,Furman,41,,Mississippi College,13,
258,6,Oct 19 1963,Sat,Idaho,64,,Pacific,6,
259,6,Oct 19 1963,Sat,(7) Illinois,16,,Minnesota,6,
260,6,Oct 19 1963,Sat,Iowa State,19,@,Colorado,7,
261,6,Oct 19 1963,Sat,Louisiana State,28,,Kentucky,7,
262,6,Oct 19 1963,Sat,Marshall,28,,Kentucky State,0,
263,6,Oct 19 1963,Sat,Maryland,21,,Air Force,14,
264,6,Oct 19 1963,Sat,Memphis,29,@,West Texas A&M,14,
265,6,Oct 19 1963,Sat,Michigan State,20,,Indiana,3,
266,6,Oct 19 1963,Sat,(5) Mississippi,21,@,Tulane,0,
267,6,Oct 19 1963,Sat,Mississippi State,20,,Houston,0,
268,6,Oct 19 1963,Sat,Missouri,28,@,Oklahoma State,6,
269,6,Oct 19 1963,Sat,(10) Navy,21,,Virginia Military Institute,12,Norfolk VA
270,6,Oct 19 1963,Sat,Nebraska,28,@,Kansas State,6,
271,6,Oct 19 1963,Sat,New Mexico State,13,,New Mexico,12,
272,6,Oct 19 1963,Sat,North Carolina,31,,North Carolina State,10,
273,6,Oct 19 1963,Sat,(10) Northwestern,37,,Miami (OH),6,
274,6,Oct 19 1963,Sat,Notre Dame,27,,UCLA,12,
275,6,Oct 19 1963,Sat,(6) Oklahoma,21,,Kansas,18,
276,6,Oct 19 1963,Sat,Oregon,28,@,Arizona,12,
277,6,Oct 19 1963,Sat,Oregon State,30,,Washington State,6,
278,6,Oct 19 1963,Sat,(3) Pittsburgh,13,@,West Virginia,10,
279,6,Oct 19 1963,Sat,Princeton,42,,Colgate,0,
280,6,Oct 19 1963,Sat,Purdue,23,@,Michigan,12,
281,6,Oct 19 1963,Sat,Rice,13,,Southern Methodist,7,
282,6,Oct 19 1963,Sat,Richmond,21,,Davidson,13,
283,6,Oct 19 1963,Sat,Rutgers,30,,Lehigh,6,
284,6,Oct 19 1963,Sat,South Carolina,10,,Virginia,10,
285,6,Oct 19 1963,Sat,Southern California,32,,(4) Ohio State,3,
286,6,Oct 19 1963,Sat,Southern Mississippi,0,,Florida State,0,Mobile AL
287,6,Oct 19 1963,Sat,Syracuse,9,,Penn State,0,
288,6,Oct 19 1963,Sat,(1) Texas,17,@,Arkansas,13,Little Rock AR
289,6,Oct 19 1963,Sat,Texas A&M,14,,Texas Christian,14,
290,6,Oct 19 1963,Sat,Tulsa,22,@,North Texas,21,
291,6,Oct 19 1963,Sat,Utah,48,,Colorado State,14,
292,6,Oct 19 1963,Sat,Utah State,62,@,Montana,6,
293,6,Oct 19 1963,Sat,Villanova,14,,George Washington,13,
294,6,Oct 19 1963,Sat,Virginia Tech,28,,William & Mary,13,
295,6,Oct 19 1963,Sat,Washington,19,,Stanford,11,
296,6,Oct 19 1963,Sat,Western Michigan,26,,Kent State,12,
297,6,Oct 19 1963,Sat,Wichita State,47,@,Louisville,14,
298,6,Oct 19 1963,Sat,(2) Wisconsin,10,@,Iowa,7,
299,6,Oct 19 1963,Sat,Wyoming,41,,Brigham Young,14,
300,6,Oct 19 1963,Sat,Xavier,15,@,Dayton,14,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
301,7,Oct 25 1963,Fri,(4) Illinois,18,@,UCLA,12,
302,7,Oct 25 1963,Fri,Virginia Military Institute,7,,Richmond,7,
303,7,Oct 26 1963,Sat,Air Force,34,,Boston College,7,
304,7,Oct 26 1963,Sat,(6) Alabama,21,,Houston,13,
305,7,Oct 26 1963,Sat,Arizona,6,@,West Texas A&M,3,
306,7,Oct 26 1963,Sat,Arkansas,56,,Tulsa,7,
307,7,Oct 26 1963,Sat,Army,23,,Washington State,0,
308,7,Oct 26 1963,Sat,Baylor,34,@,Texas A&M,7,
309,7,Oct 26 1963,Sat,Bowling Green State,18,@,Kent State,3,
310,7,Oct 26 1963,Sat,Brown,33,,Rhode Island,7,
311,7,Oct 26 1963,Sat,Clemson,35,@,Virginia,0,
312,7,Oct 26 1963,Sat,Colorado State,21,,Texas-El Paso,14,
313,7,Oct 26 1963,Sat,Columbia,42,,Lehigh,21,
314,7,Oct 26 1963,Sat,Detroit Mercy,14,,Dayton,14,
315,7,Oct 26 1963,Sat,Furman,34,@,Citadel,25,
316,7,Oct 26 1963,Sat,George Washington,32,@,William & Mary,14,
317,7,Oct 26 1963,Sat,Georgia,17,@,Kentucky,14,
318,7,Oct 26 1963,Sat,Georgia Tech,17,@,Tulane,3,
319,7,Oct 26 1963,Sat,Hardin-Simmons,41,@,New Mexico State,6,
320,7,Oct 26 1963,Sat,Harvard,17,,Dartmouth,13,
321,7,Oct 26 1963,Sat,Idaho,28,,San Jose State,12,
322,7,Oct 26 1963,Sat,Indiana,20,,Cincinnati,6,
323,7,Oct 26 1963,Sat,Kansas,41,,Oklahoma State,7,
324,7,Oct 26 1963,Sat,Louisiana State,14,@,Florida,0,
325,7,Oct 26 1963,Sat,Louisville,27,,Marshall,14,
326,7,Oct 26 1963,Sat,Maryland,32,@,Wake Forest,0,
327,7,Oct 26 1963,Sat,Massachusetts,21,@,Boston University,0,
328,7,Oct 26 1963,Sat,Memphis,17,,Mississippi State,10,
329,7,Oct 26 1963,Sat,Michigan State,15,@,(9) Northwestern,7,
330,7,Oct 26 1963,Sat,Minnesota,6,,Michigan,0,
331,7,Oct 26 1963,Sat,(5) Mississippi,27,,Vanderbilt,7,
332,7,Oct 26 1963,Sat,Missouri,7,@,Iowa State,0,
333,7,Oct 26 1963,Sat,(10) Navy,24,,(3) Pittsburgh,12,
334,7,Oct 26 1963,Sat,Nebraska,41,,Colorado,6,
335,7,Oct 26 1963,Sat,New Mexico,24,,Montana,6,
336,7,Oct 26 1963,Sat,North Carolina,7,@,South Carolina,0,
337,7,Oct 26 1963,Sat,North Carolina State,21,,Duke,7,
338,7,Oct 26 1963,Sat,North Texas,7,,Wichita State,3,
339,7,Oct 26 1963,Sat,Ohio,13,@,Miami (OH),10,
340,7,Oct 26 1963,Sat,Ohio State,13,@,(2) Wisconsin,10,
341,7,Oct 26 1963,Sat,(7) Oklahoma,34,@,Kansas State,9,
342,7,Oct 26 1963,Sat,Penn State,20,,West Virginia,9,
343,7,Oct 26 1963,Sat,Pennsylvania,7,,Rutgers,6,
344,7,Oct 26 1963,Sat,Presbyterian,14,,Davidson,14,
345,7,Oct 26 1963,Sat,Princeton,51,,Cornell,14,
346,7,Oct 26 1963,Sat,Purdue,14,,Iowa,0,
347,7,Oct 26 1963,Sat,Quantico Marines,7,@,Holy Cross,6,
348,7,Oct 26 1963,Sat,Southern California,36,@,California,6,
349,7,Oct 26 1963,Sat,Southern Mississippi,25,,Arkansas State,0,
350,7,Oct 26 1963,Sat,Stanford,24,,Notre Dame,14,
351,7,Oct 26 1963,Sat,Syracuse,31,,Oregon State,8,
352,7,Oct 26 1963,Sat,Tennessee,49,,Chattanooga,7,
353,7,Oct 26 1963,Sat,(1) Texas,10,,Rice,6,
354,7,Oct 26 1963,Sat,Texas Tech,13,@,Southern Methodist,6,
355,7,Oct 26 1963,Sat,Utah State,40,,Pacific,14,
356,7,Oct 26 1963,Sat,Virginia Tech,31,@,Florida State,23,
357,7,Oct 26 1963,Sat,Washington,26,@,Oregon,19,Portland OR
358,7,Oct 26 1963,Sat,Western Michigan,18,@,Toledo,7,
359,7,Oct 26 1963,Sat,Wyoming,26,@,Utah,23,
360,7,Oct 26 1963,Sat,Xavier,27,,Villanova,0,
361,7,Oct 26 1963,Sat,Yale,31,,Colgate,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
362,8,Nov 2 1963,Sat,Abilene Christian,20,,North Texas,6,
363,8,Nov 2 1963,Sat,(7) Alabama,20,,Mississippi State,19,
364,8,Nov 2 1963,Sat,Arizona,15,,Wyoming,7,
365,8,Nov 2 1963,Sat,Arizona State,30,,Utah,22,
366,8,Nov 2 1963,Sat,Arkansas,21,,Texas A&M,7,Little Rock AR
367,8,Nov 2 1963,Sat,Army,14,,Air Force,10,Chicago IL
368,8,Nov 2 1963,Sat,(5) Auburn,19,,Florida,0,
369,8,Nov 2 1963,Sat,Baylor,32,,Texas Christian,13,
370,8,Nov 2 1963,Sat,Boston College,19,,Vanderbilt,6,
371,8,Nov 2 1963,Sat,California,25,@,UCLA,0,
372,8,Nov 2 1963,Sat,Cincinnati,35,,Dayton,8,
373,8,Nov 2 1963,Sat,Clemson,36,,Wake Forest,0,
374,8,Nov 2 1963,Sat,Colgate,20,@,Lehigh,6,
375,8,Nov 2 1963,Sat,Cornell,18,,Columbia,17,
376,8,Nov 2 1963,Sat,Delaware,34,,Buffalo,6,
377,8,Nov 2 1963,Sat,East Carolina,20,@,Citadel,6,
378,8,Nov 2 1963,Sat,Florida State,49,,Furman,6,
379,8,Nov 2 1963,Sat,Georgia Tech,30,,Duke,6,
380,8,Nov 2 1963,Sat,Houston,55,,Detroit Mercy,18,
