Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 19 1914,Sat,Carlisle,20,,Albright,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
2,2,Sep 23 1914,Wed,Carlisle,7,,Lebanon Valley,0,
3,2,Sep 26 1914,Sat,Auburn,39,,Marion,0,
4,2,Sep 26 1914,Sat,Austin,0,,Baylor,0,
5,2,Sep 26 1914,Sat,Brown,24,,Norwich,0,
6,2,Sep 26 1914,Sat,Bucknell,72,,Newberry A.C.,0,
7,2,Sep 26 1914,Sat,Carlisle,6,@,West Virginia Wesleyan,0,Clarksburg WV
8,2,Sep 26 1914,Sat,Colgate,40,,Ohio Wesleyan,0,
9,2,Sep 26 1914,Sat,Colorado College,37,,Colorado Springs High,0,
10,2,Sep 26 1914,Sat,Cornell,28,,Ursinus,0,
11,2,Sep 26 1914,Sat,Dartmouth,29,,Massachusetts,6,
12,2,Sep 26 1914,Sat,Drake,19,,Leander Clarke,0,
13,2,Sep 26 1914,Sat,Georgetown,0,,Fordham,0,
14,2,Sep 26 1914,Sat,Georgia,81,,North Georgia,0,
15,2,Sep 26 1914,Sat,Harvard,44,,Bates,0,
16,2,Sep 26 1914,Sat,Haskell,82,,Missouri-Kansas City,0,
17,2,Sep 26 1914,Sat,Indiana,13,,DePauw,6,
18,2,Sep 26 1914,Sat,Lafayette,41,,Delaware,0,
19,2,Sep 26 1914,Sat,Lehigh,12,@,Franklin & Marshall,0,
20,2,Sep 26 1914,Sat,Newberry,20,,Porter Military,0,
21,2,Sep 26 1914,Sat,Oklahoma,67,,Central Oklahoma,0,
22,2,Sep 26 1914,Sat,Penn State,13,,Westminster (Pennsylvania),6,
23,2,Sep 26 1914,Sat,Pennsylvania,14,,Gettysburg,0,
24,2,Sep 26 1914,Sat,Princeton,12,,Rutgers,0,
25,2,Sep 26 1914,Sat,Syracuse,37,,Hobart,0,
26,2,Sep 26 1914,Sat,Tennessee,89,,Carson-Newman,0,
27,2,Sep 26 1914,Sat,Texas Christian,40,,North Texas,0,
28,2,Sep 26 1914,Sat,Virginia,39,,Randolph-Macon,0,
29,2,Sep 26 1914,Sat,Virginia Military Institute,29,,Hampden-Sydney,7,
30,2,Sep 26 1914,Sat,Virginia Tech,35,,King,0,
31,2,Sep 26 1914,Sat,Washington & Jefferson,26,,Mount Union,0,
32,2,Sep 26 1914,Sat,Washington & Lee,34,,Marshall,0,
33,2,Sep 26 1914,Sat,Washington (MO),66,,Southern Illinois,0,
34,2,Sep 26 1914,Sat,Yale,20,,Maine,0,
35,2,Sep 27 1914,Sun,Louisiana State,54,,Louisiana-Lafayette,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
36,3,Sep 29 1914,Tue,North Carolina,41,,Richmond,0,
37,3,Sep 30 1914,Wed,Michigan,58,,DePauw,0,
38,3,Sep 30 1914,Wed,Pittsburgh,9,@,Cornell,3,
39,3,Sep 30 1914,Wed,South Carolina,30,,Machinists Mates,7,
40,3,Sep 30 1914,Wed,Wyoming,18,,Cheyenne High,10,
41,3,Oct 2 1914,Fri,Haskell,13,,Emporia State,6,
42,3,Oct 3 1914,Sat,Alabama,13,,Samford,0,
43,3,Oct 3 1914,Sat,Arkansas,13,,Hendrix,7,
44,3,Oct 3 1914,Sat,Army,49,,Stevens,0,
45,3,Oct 3 1914,Sat,Auburn,60,,North Alabama A.C.,0,
46,3,Oct 3 1914,Sat,Baylor,9,,Howard Payne,0,
47,3,Oct 3 1914,Sat,Brown,20,,Rhode Island,0,
48,3,Oct 3 1914,Sat,Chicago,34,,Indiana,0,
49,3,Oct 3 1914,Sat,Clemson,0,,Davidson,0,
50,3,Oct 3 1914,Sat,Colgate,7,@,Cornell,3,
51,3,Oct 3 1914,Sat,Colorado,27,,Colorado Alumni,3,
52,3,Oct 3 1914,Sat,Dartmouth,74,,Norwich,0,
53,3,Oct 3 1914,Sat,Denver,33,,South Denver High,7,
54,3,Oct 3 1914,Sat,Drake,51,,Central (Iowa),0,
55,3,Oct 3 1914,Sat,Franklin & Marshall,10,@,Pennsylvania,0,
