Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 15 1950,Fri,Presbyterian,13,@,Furman,12,
2,1,Sep 16 1950,Sat,Brigham Young,14,@,Idaho State,13,
3,1,Sep 16 1950,Sat,Cincinnati,32,,Texas-El Paso,0,
4,1,Sep 16 1950,Sat,Citadel,56,,Parris Island Marines,0,
5,1,Sep 16 1950,Sat,Drake,7,,Denver,0,
6,1,Sep 16 1950,Sat,Hardin-Simmons,48,@,New Mexico State,0,
7,1,Sep 16 1950,Sat,Kansas State,55,,Baker,0,
8,1,Sep 16 1950,Sat,(13) Kentucky,25,,North Texas,0,
9,1,Sep 16 1950,Sat,Tulsa,20,,McMurry,13,
10,1,Sep 16 1950,Sat,Utah State,7,,Nevada,6,
11,1,Sep 16 1950,Sat,West Texas A&M,52,,Northern Arizona,12,
12,1,Sep 16 1950,Sat,Wyoming,61,,Montana State,13,
13,1,Sep 18 1950,Mon,Duquesne,14,,St. Vincent's (Pennsylvania),14,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
14,2,Sep 20 1950,Wed,Bradley,33,,Ripon,0,
15,2,Sep 22 1950,Fri,Detroit Mercy,40,,Hillsdale,0,
16,2,Sep 22 1950,Fri,Loyola Marymount,50,@,Pepperdine,14,
17,2,Sep 22 1950,Fri,Mississippi,39,@,Memphis,7,
18,2,Sep 22 1950,Fri,Pacific,40,,Saint Mary's (CA),0,San Francisco CA
19,2,Sep 22 1950,Fri,Wake Forest,7,,Boston College,7,
20,2,Sep 22 1950,Fri,Wofford,19,@,Auburn,14,Montgomery AL
21,2,Sep 23 1950,Sat,Alabama,27,,Chattanooga,0,Birmingham AL
22,2,Sep 23 1950,Sat,Arizona State,41,@,Brigham Young,13,
23,2,Sep 23 1950,Sat,(14) California,27,,Santa Clara,9,
24,2,Sep 23 1950,Sat,Cincinnati,19,,Hardin-Simmons,7,
25,2,Sep 23 1950,Sat,Clemson,55,,Presbyterian,0,
26,2,Sep 23 1950,Sat,Colorado State,30,@,Denver,14,
27,2,Sep 23 1950,Sat,Drake,47,@,Emporia State,6,
28,2,Sep 23 1950,Sat,(16) Duke,14,@,South Carolina,0,
29,2,Sep 23 1950,Sat,Florida,7,,Citadel,3,
30,2,Sep 23 1950,Sat,Fordham,20,@,Lafayette,19,
31,2,Sep 23 1950,Sat,Georgia,27,,(15) Maryland,7,
32,2,Sep 23 1950,Sat,Idaho,26,,Utah,19,Boise ID
33,2,Sep 23 1950,Sat,Iowa State,14,,Colorado,7,
34,2,Sep 23 1950,Sat,(13) Kentucky,14,,Louisiana State,0,
35,2,Sep 23 1950,Sat,Marquette,57,@,North Dakota State,0,
36,2,Sep 23 1950,Sat,(19) Michigan State,38,,Oregon State,13,
37,2,Sep 23 1950,Sat,Mississippi State,67,,Arkansas State,0,
38,2,Sep 23 1950,Sat,Montana,52,@,Eastern Washington,0,
39,2,Sep 23 1950,Sat,New Mexico,78,,Northern Arizona,0,
40,2,Sep 23 1950,Sat,(20) North Carolina,13,,North Carolina State,7,
41,2,Sep 23 1950,Sat,Oklahoma State,12,@,Arkansas,7,Little Rock AR
42,2,Sep 23 1950,Sat,Richmond,20,,Randolph-Macon,6,
43,2,Sep 23 1950,Sat,San Francisco,23,,Tulsa,14,
44,2,Sep 23 1950,Sat,(10) Southern Methodist,33,,Georgia Tech,13,
45,2,Sep 23 1950,Sat,St. Bonaventure,29,@,Houston,14,
46,2,Sep 23 1950,Sat,(7) Stanford,33,,San Jose State,16,
47,2,Sep 23 1950,Sat,Syracuse,42,,Rutgers,12,
48,2,Sep 23 1950,Sat,Temple,32,,Albright,6,
49,2,Sep 23 1950,Sat,(4) Tennessee,56,,Southern Mississippi,0,
50,2,Sep 23 1950,Sat,(5) Texas,28,@,Texas Tech,14,
51,2,Sep 23 1950,Sat,Texas A&M,48,,Nevada,18,Sacramento CA
52,2,Sep 23 1950,Sat,Texas Christian,14,@,Kansas,7,
53,2,Sep 23 1950,Sat,Texas-El Paso,40,,New Mexico State,0,
54,2,Sep 23 1950,Sat,UCLA,28,,Oregon,0,
55,2,Sep 23 1950,Sat,Vanderbilt,47,,Middle Tennessee State,0,
56,2,Sep 23 1950,Sat,Villanova,39,,Duquesne,28,
57,2,Sep 23 1950,Sat,Virginia,19,,George Washington,0,
58,2,Sep 23 1950,Sat,Virginia Military Institute,25,,William & Mary,19,Roanoke VA
59,2,Sep 23 1950,Sat,Washington,33,,Kansas State,7,
60,2,Sep 23 1950,Sat,Washington & Lee,27,,Furman,6,
61,2,Sep 23 1950,Sat,Washington State,46,@,Utah State,6,
62,2,Sep 23 1950,Sat,West Texas A&M,34,@,Arizona,26,
63,2,Sep 23 1950,Sat,West Virginia,38,,Western Reserve,13,
64,2,Sep 23 1950,Sat,Wyoming,7,,Baylor,0,
