Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 11 1948,Sat,West Texas A&M,28,,Northern Arizona,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
2,2,Sep 17 1948,Fri,Saint Louis,26,,Dubuque,6,
3,2,Sep 17 1948,Fri,Southern California,27,,Utah,0,
4,2,Sep 17 1948,Fri,Utah State,31,,Montana State,6,
5,2,Sep 18 1948,Sat,Arkansas,40,,Abilene Christian,6,Little Rock AR
6,2,Sep 18 1948,Sat,Brigham Young,14,,San Diego State,6,
7,2,Sep 18 1948,Sat,California,41,,Santa Clara,19,
8,2,Sep 18 1948,Sat,Colorado State,25,,Colorado College,6,
9,2,Sep 18 1948,Sat,Davidson,25,,Elon,0,
10,2,Sep 18 1948,Sat,Denver,33,,Colorado Mines,0,
11,2,Sep 18 1948,Sat,Drake,47,,South Dakota State,0,
12,2,Sep 18 1948,Sat,Duquesne,34,,West Virginia Wesleyan,6,
13,2,Sep 18 1948,Sat,Eastern Washington,12,@,Montana,7,Great Falls MT
14,2,Sep 18 1948,Sat,Iowa State,27,,Northern Iowa,7,
15,2,Sep 18 1948,Sat,Northern Arizona,13,,New Mexico State,7,
16,2,Sep 18 1948,Sat,Oklahoma State,27,@,Wichita State,14,
17,2,Sep 18 1948,Sat,Oregon,55,,California-Santa Barbara,7,
18,2,Sep 18 1948,Sat,Oregon State,27,,Idaho,12,
19,2,Sep 18 1948,Sat,Richmond,35,,Randolph-Macon,0,
20,2,Sep 18 1948,Sat,Saint Mary's (CA),32,@,Loyola Marymount,7,
21,2,Sep 18 1948,Sat,Stanford,26,,San Jose State,20,
22,2,Sep 18 1948,Sat,Texas,33,,Louisiana State,0,
23,2,Sep 18 1948,Sat,Texas Christian,14,@,Kansas,13,
24,2,Sep 18 1948,Sat,Texas Tech,19,,West Texas A&M,0,
25,2,Sep 18 1948,Sat,Texas-El Paso,33,,McMurry,14,Odessa TX
26,2,Sep 18 1948,Sat,UCLA,48,,Washington State,26,
27,2,Sep 18 1948,Sat,Villanova,34,,Texas A&M,14,Philadelphia PA
28,2,Sep 18 1948,Sat,Wake Forest,27,@,George Washington,13,
29,2,Sep 19 1948,Sun,West Virginia,29,,Waynesburg,16,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
30,3,Sep 24 1948,Fri,Auburn,20,,Southern Mississippi,14,Montgomery AL
31,3,Sep 24 1948,Fri,Boston College,26,,Wake Forest,9,
32,3,Sep 24 1948,Fri,Brigham Young,13,,Pepperdine,0,
33,3,Sep 24 1948,Fri,Detroit Mercy,36,,Toledo,0,
34,3,Sep 24 1948,Fri,Kansas,40,@,Denver,0,
35,3,Sep 24 1948,Fri,Nevada,39,@,San Jose State,0,
36,3,Sep 24 1948,Fri,South Carolina,46,,Newberry,0,
37,3,Sep 24 1948,Fri,Southern California,21,,Oregon State,6,
38,3,Sep 25 1948,Sat,Arizona,14,,San Diego State,6,
