Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 13 1930,Sat,Montana State,44,,Centerville (Butte),0,
2,1,Sep 13 1930,Sat,Texas Christian,40,,Texas A&M-Commerce,0,
3,1,Sep 15 1930,Mon,Oregon,20,,Pacific (Oregon),0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
4,2,Sep 19 1930,Fri,West Virginia,7,@,Duquesne,0,
5,2,Sep 20 1930,Sat,Clemson,28,,Presbyterian,7,
6,2,Sep 20 1930,Sat,Denver,40,,Regis (CO),0,
7,2,Sep 20 1930,Sat,Louisiana State,76,,Dakota Wesleyan,0,
8,2,Sep 20 1930,Sat,Montana,18,,Anaconda Anodes,14,
9,2,Sep 20 1930,Sat,Montana State,38,@,Centerville (Butte),0,
10,2,Sep 20 1930,Sat,North Carolina State,34,,High Point,0,
11,2,Sep 20 1930,Sat,Oregon State,48,,Willamette,0,
12,2,Sep 20 1930,Sat,Rice,32,,Southwestern (TX),6,
13,2,Sep 20 1930,Sat,Sewanee,25,,Jacksonville State,0,
14,2,Sep 20 1930,Sat,South Carolina,19,,Erskine,0,
15,2,Sep 20 1930,Sat,Stanford,32,,West Coast Army,0,
16,2,Sep 20 1930,Sat,Texas Christian,47,@,North Texas,0,
17,2,Sep 20 1930,Sat,Virginia,37,,Roanoke,0,
18,2,Sep 20 1930,Sat,Washington & Lee,32,,Randolph-Macon,0,
19,2,Sep 21 1930,Sun,Texas,36,,Texas State,0,
20,2,Sep 22 1930,Mon,Oregon,51,,Willamette,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
21,3,Sep 26 1930,Fri,Birmingham-Southern,7,,Auburn,0,Montgomery AL
22,3,Sep 26 1930,Fri,Detroit Mercy,59,,Adrian,0,
23,3,Sep 26 1930,Fri,Michigan,33,,Denison,0,
24,3,Sep 26 1930,Fri,Mississippi,64,,Union (Tennessee),0,
25,3,Sep 27 1930,Sat,Alabama,43,,Samford,0,
26,3,Sep 27 1930,Sat,Arkansas,27,,Ozarks,0,
27,3,Sep 27 1930,Sat,Army,39,,Boston University,0,
28,3,Sep 27 1930,Sat,Baylor,33,,North Texas,0,
29,3,Sep 27 1930,Sat,Brigham Young,19,,Wyoming,12,
30,3,Sep 27 1930,Sat,Brown,7,,Rhode Island,0,
31,3,Sep 27 1930,Sat,Bucknell,46,,Geneva,6,
32,3,Sep 27 1930,Sat,California,19,,Santa Clara,7,
33,3,Sep 27 1930,Sat,Carnegie Mellon,75,,Buffalo,2,
34,3,Sep 27 1930,Sat,Centenary (LA),27,,Hendrix,0,
35,3,Sep 27 1930,Sat,Clemson,32,,Wofford,0,
36,3,Sep 27 1930,Sat,Colgate,38,,St. Lawrence,0,
37,3,Sep 27 1930,Sat,Columbia,48,,Middlebury,0,
38,3,Sep 27 1930,Sat,Cornell,66,,Clarkson,0,
39,3,Sep 27 1930,Sat,Creighton,13,,St. Mary's (Kansas),0,
40,3,Sep 27 1930,Sat,Dartmouth,79,,Norwich,0,
41,3,Sep 27 1930,Sat,Davidson,12,@,North Carolina State,0,
42,3,Sep 27 1930,Sat,Florida,45,,Florida Southern,6,
43,3,Sep 27 1930,Sat,Fordham,73,,Baltimore,0,
44,3,Sep 27 1930,Sat,Georgetown,14,@,Mount St. Mary's,6,
45,3,Sep 27 1930,Sat,Georgia,31,,Oglethorpe,6,
46,3,Sep 27 1930,Sat,Grinnell,19,,Iowa Wesleyan,0,
47,3,Sep 27 1930,Sat,Harvard,33,,Coast Guard,0,
48,3,Sep 27 1930,Sat,Indiana,14,,Miami (OH),0,
49,3,Sep 27 1930,Sat,Iowa,38,,Bradley,12,
50,3,Sep 27 1930,Sat,Louisiana State,71,,Louisiana Tech,0,
51,3,Sep 27 1930,Sat,Marquette,27,,Lawrence,0,
52,3,Sep 27 1930,Sat,Maryland,60,,Washington (Maryland),6,
53,3,Sep 27 1930,Sat,Michigan,7,,Eastern Michigan,0,
54,3,Sep 27 1930,Sat,Michigan State,28,,Alma,0,
55,3,Sep 27 1930,Sat,Minnesota,48,,South Dakota State,0,
56,3,Sep 27 1930,Sat,Montana,52,,Carroll (Montana),0,
57,3,Sep 27 1930,Sat,Montana State,7,@,Idaho,6,
58,3,Sep 27 1930,Sat,New York University,35,,Hobart,0,
59,3,Sep 27 1930,Sat,North Carolina,13,,Wake Forest,7,
60,3,Sep 27 1930,Sat,Ohio State,59,,Mount Union,0,
61,3,Sep 27 1930,Sat,Oklahoma State,12,,Wichita State,0,
62,3,Sep 27 1930,Sat,Oregon State,16,,Gonzaga,6,
63,3,Sep 27 1930,Sat,Penn State,31,,Niagara,14,
64,3,Sep 27 1930,Sat,Pittsburgh,52,,Waynesburg,0,
65,3,Sep 27 1930,Sat,Regis (CO),14,,Colorado State,7,
66,3,Sep 27 1930,Sat,Rhodes,14,@,Mississippi State,0,
67,3,Sep 27 1930,Sat,Rice,13,,Sam Houston State,12,
68,3,Sep 27 1930,Sat,Saint Mary's (CA),32,,West Coast Army,0,
69,3,Sep 27 1930,Sat,Sewanee,14,,Tennessee Tech,0,
70,3,Sep 27 1930,Sat,South Carolina,22,@,Duke,0,
71,3,Sep 27 1930,Sat,Southern California,52,@,UCLA,0,
72,3,Sep 27 1930,Sat,Southern Methodist,26,,Howard Payne,0,
73,3,Sep 27 1930,Sat,Stanford,18,,Olympic Club,0,
74,3,Sep 27 1930,Sat,Syracuse,55,,Rensselaer,0,
75,3,Sep 27 1930,Sat,Temple,13,@,Thiel,6,
76,3,Sep 27 1930,Sat,Tennessee,54,,Maryville (TN),0,
77,3,Sep 27 1930,Sat,Texas A&M,43,,Southwestern (TX),0,
78,3,Sep 27 1930,Sat,Texas Christian,33,,Austin,7,
79,3,Sep 27 1930,Sat,Tulane,84,,Louisiana-Lafayette,0,
80,3,Sep 27 1930,Sat,Utah,20,@,Nevada,7,
81,3,Sep 27 1930,Sat,Utah State,31,,Western State,0,
82,3,Sep 27 1930,Sat,Vanderbilt,39,,Chattanooga,0,
83,3,Sep 27 1930,Sat,Villanova,19,,Lebanon Valley,0,
84,3,Sep 27 1930,Sat,Virginia,48,,Randolph-Macon,0,
85,3,Sep 27 1930,Sat,Virginia Military Institute,12,,Richmond,0,
86,3,Sep 27 1930,Sat,Virginia Tech,9,,Roanoke,0,
87,3,Sep 27 1930,Sat,Washington,48,,Whitman,0,
88,3,Sep 27 1930,Sat,Washington & Jefferson,74,,Bethany (West Virginia),0,
89,3,Sep 27 1930,Sat,Washington & Lee,15,,Hampden-Sydney,0,Lynchburg VA
