Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
91,3,Oct 1 1938,Sat,Bucknell,27,,Gettysburg,14,
92,3,Oct 1 1938,Sat,California,27,@,Washington State,3,
93,3,Oct 1 1938,Sat,Carnegie Mellon,49,,Davis & Elkins,0,
94,3,Oct 1 1938,Sat,Centenary (LA),26,@,Hardin-Simmons,13,
95,3,Oct 1 1938,Sat,Colorado State,0,,Wyoming,0,
96,3,Oct 1 1938,Sat,Columbia,27,@,Yale,14,
97,3,Oct 1 1938,Sat,Cornell,15,,Colgate,6,
98,3,Oct 1 1938,Sat,Creighton,26,,South Dakota,0,
99,3,Oct 1 1938,Sat,Dartmouth,51,,St. Lawrence,0,
100,3,Oct 1 1938,Sat,Duke,27,,Davidson,0,Greensboro NC
101,3,Oct 1 1938,Sat,Fordham,47,,Upsala,0,New York NY
102,3,Oct 1 1938,Sat,Georgetown,51,@,Hampden-Sydney,0,
103,3,Oct 1 1938,Sat,Georgia,7,@,South Carolina,6,
104,3,Oct 1 1938,Sat,Georgia Tech,19,,Mercer,0,
105,3,Oct 1 1938,Sat,Holy Cross,46,,Rhode Island,13,
106,3,Oct 1 1938,Sat,Idaho,12,,Washington,12,
107,3,Oct 1 1938,Sat,Illinois,44,,DePaul,7,
108,3,Oct 1 1938,Sat,Iowa State,32,,Luther,7,
109,3,Oct 1 1938,Sat,Kentucky,66,,Oglethorpe,0,
110,3,Oct 1 1938,Sat,Louisiana State,20,@,Texas,0,
111,3,Oct 1 1938,Sat,Michigan,14,,Michigan State,0,
112,3,Oct 1 1938,Sat,Minnesota,16,,Nebraska,7,
113,3,Oct 1 1938,Sat,Mississippi,27,,Louisiana Tech,7,
114,3,Oct 1 1938,Sat,Mississippi State,22,,Florida,0,
115,3,Oct 1 1938,Sat,Missouri,14,,Colorado,7,
116,3,Oct 1 1938,Sat,Montana,0,,San Francisco,0,
117,3,Oct 1 1938,Sat,Navy,26,,Virginia Military Institute,0,
118,3,Oct 1 1938,Sat,New York University,19,,Maine,0,
119,3,Oct 1 1938,Sat,Newport News,9,@,William & Mary,8,
120,3,Oct 1 1938,Sat,North Carolina,21,@,North Carolina State,0,
121,3,Oct 1 1938,Sat,Northern Arizona,12,,Nevada,12,
122,3,Oct 1 1938,Sat,Northwestern,21,,Kansas State,0,
123,3,Oct 1 1938,Sat,Notre Dame,52,,Kansas,0,
124,3,Oct 1 1938,Sat,Ohio State,6,,Indiana,0,
125,3,Oct 1 1938,Sat,Oklahoma,7,@,Rice,6,
126,3,Oct 1 1938,Sat,Oregon,14,,UCLA,12,
127,3,Oct 1 1938,Sat,Penn State,33,,Maryland,0,
128,3,Oct 1 1938,Sat,Pennsylvania,34,,Lafayette,6,
129,3,Oct 1 1938,Sat,Pittsburgh,28,@,Temple,6,
130,3,Oct 1 1938,Sat,Princeton,39,,Williams,0,
131,3,Oct 1 1938,Sat,Purdue,21,@,Butler,6,
132,3,Oct 1 1938,Sat,Richmond,12,,Randolph-Macon,7,
133,3,Oct 1 1938,Sat,Saint Louis,13,,Missouri-Rolla,0,
134,3,Oct 1 1938,Sat,Santa Clara,22,@,Stanford,0,
135,3,Oct 1 1938,Sat,Southern California,7,,Oregon State,0,
136,3,Oct 1 1938,Sat,Southern Methodist,29,,Arizona,7,
137,3,Oct 1 1938,Sat,Tennessee,20,,Clemson,7,
138,3,Oct 1 1938,Sat,Texas A&M,20,,Tulsa,0,Tyler TX
139,3,Oct 1 1938,Sat,Texas Christian,21,,Arkansas,14,
140,3,Oct 1 1938,Sat,Texas-El Paso,26,,New Mexico Military,0,
141,3,Oct 1 1938,Sat,Utah,34,,Montana State,0,
142,3,Oct 1 1938,Sat,Utah State,44,,Albertson,6,
143,3,Oct 1 1938,Sat,Vanderbilt,12,,Western Kentucky,0,
144,3,Oct 1 1938,Sat,Villanova,59,,American International,0,
145,3,Oct 1 1938,Sat,Virginia,13,,Washington & Lee,0,
146,3,Oct 1 1938,Sat,Washburn,19,,Emporia State,6,
147,3,Oct 1 1938,Sat,Washington (MO),25,,Drake,13,
148,3,Oct 1 1938,Sat,West Virginia,38,,West Virginia Wesleyan,6,
149,3,Oct 1 1938,Sat,Wisconsin,27,,Marquette,0,
150,3,Oct 2 1938,Sun,Saint Mary's (CA),20,,Gonzaga,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
151,4,Oct 7 1938,Fri,California,48,,California-Davis,0,
152,4,Oct 7 1938,Fri,Citadel,12,,Presbyterian,0,
153,4,Oct 7 1938,Fri,Detroit Mercy,27,,Catholic,0,
154,4,Oct 7 1938,Fri,Marquette,7,,Southern Methodist,0,Chicago IL
155,4,Oct 7 1938,Fri,Miami (FL),32,,Tampa,6,
156,4,Oct 7 1938,Fri,New Mexico,45,,Colorado College,0,
157,4,Oct 7 1938,Fri,San Francisco,14,,California-Santa Barbara,0,
158,4,Oct 8 1938,Sat,Alabama,14,,North Carolina State,0,
159,4,Oct 8 1938,Sat,Arizona State,13,,Cal Poly,0,
160,4,Oct 8 1938,Sat,Baylor,9,@,Arkansas,6,
161,4,Oct 8 1938,Sat,Brigham Young,24,,Wyoming,13,
162,4,Oct 8 1938,Sat,Brown,20,,Lafayette,0,
163,4,Oct 8 1938,Sat,Bucknell,14,@,Penn State,0,
164,4,Oct 8 1938,Sat,California,39,,Pacific,0,
165,4,Oct 8 1938,Sat,Carnegie Mellon,32,,Wittenberg,13,
166,4,Oct 8 1938,Sat,Centenary (LA),6,@,Rhodes,0,
167,4,Oct 8 1938,Sat,Colorado State,0,,Denver,0,
168,4,Oct 8 1938,Sat,Columbia,20,@,Army,18,
169,4,Oct 8 1938,Sat,Cornell,20,@,Harvard,0,
170,4,Oct 8 1938,Sat,Creighton,16,,Oklahoma State,7,
171,4,Oct 8 1938,Sat,Dartmouth,22,@,Princeton,0,
172,4,Oct 8 1938,Sat,Davidson,33,,Erskine,0,
173,4,Oct 8 1938,Sat,Duke,7,@,Colgate,0,Buffalo NY
174,4,Oct 8 1938,Sat,Florida,10,,Sewanee,6,
175,4,Oct 8 1938,Sat,Fordham,53,,Waynesburg,0,New York NY
176,4,Oct 8 1938,Sat,Fort Hays State,20,@,Northern Arizona,19,
177,4,Oct 8 1938,Sat,George Washington,20,,Butler,0,
178,4,Oct 8 1938,Sat,Georgetown,33,,Roanoke,6,
179,4,Oct 8 1938,Sat,Holy Cross,19,,Manhattan,6,
180,4,Oct 8 1938,Sat,Idaho,27,,North Dakota State,0,
181,4,Oct 8 1938,Sat,Illinois,12,,Indiana,2,
182,4,Oct 8 1938,Sat,Iowa State,8,@,Nebraska,7,
183,4,Oct 8 1938,Sat,Kansas,58,,Washburn,14,
184,4,Oct 8 1938,Sat,Kansas State,21,,Missouri,13,
185,4,Oct 8 1938,Sat,Louisiana State,3,,Rice,0,
186,4,Oct 8 1938,Sat,Loyola Marymount,27,,Redlands,0,
187,4,Oct 8 1938,Sat,Michigan,45,,Chicago,7,
188,4,Oct 8 1938,Sat,Michigan State,18,,Illinois Wesleyan,0,
189,4,Oct 8 1938,Sat,Minnesota,7,,Purdue,0,
190,4,Oct 8 1938,Sat,Mississippi,14,,Southern Mississippi,0,
191,4,Oct 8 1938,Sat,Mississippi State,48,,Louisiana Tech,0,
192,4,Oct 8 1938,Sat,Montana,7,,DePaul,6,
193,4,Oct 8 1938,Sat,Navy,33,,Virginia,0,
194,4,Oct 8 1938,Sat,New Mexico State,7,@,Arizona,6,
195,4,Oct 8 1938,Sat,New York University,25,@,Rutgers,6,
196,4,Oct 8 1938,Sat,Northwestern,33,,Drake,0,
197,4,Oct 8 1938,Sat,Notre Dame,14,@,Georgia Tech,6,
198,4,Oct 8 1938,Sat,Oklahoma,13,,Texas,0,Dallas TX
199,4,Oct 8 1938,Sat,Oregon State,19,,Portland,0,
200,4,Oct 8 1938,Sat,Pennsylvania,21,,Yale,0,
201,4,Oct 8 1938,Sat,Pittsburgh,27,,Duquesne,0,
202,4,Oct 8 1938,Sat,Richmond,26,@,Hampden-Sydney,7,
203,4,Oct 8 1938,Sat,Saint Louis,0,,Wichita State,0,
204,4,Oct 8 1938,Sat,Santa Clara,7,@,Texas A&M,0,
205,4,Oct 8 1938,Sat,Southern California,14,@,Ohio State,7,
206,4,Oct 8 1938,Sat,Stanford,8,,Washington State,0,
207,4,Oct 8 1938,Sat,Syracuse,53,,Maryland,0,
208,4,Oct 8 1938,Sat,Tennessee,7,,Auburn,0,
209,4,Oct 8 1938,Sat,Texas Christian,28,@,Temple,6,
210,4,Oct 8 1938,Sat,Texas Tech,60,@,Oklahoma City,0,
211,4,Oct 8 1938,Sat,Texas-El Paso,32,@,Northern Colorado,0,
212,4,Oct 8 1938,Sat,Tulane,17,@,North Carolina,14,
213,4,Oct 8 1938,Sat,Tulsa,14,,Washington (MO),0,
214,4,Oct 8 1938,Sat,UCLA,13,,Washington,0,
215,4,Oct 8 1938,Sat,Utah State,20,,Colorado,0,
216,4,Oct 8 1938,Sat,Vanderbilt,14,@,Kentucky,7,
217,4,Oct 8 1938,Sat,Villanova,25,@,Muhlenberg,7,
218,4,Oct 8 1938,Sat,Virginia Military Institute,7,,Clemson,7,Charlotte NC
219,4,Oct 8 1938,Sat,Virginia Tech,27,,William & Mary,0,Richmond VA
220,4,Oct 8 1938,Sat,Wake Forest,20,@,South Carolina,19,
221,4,Oct 8 1938,Sat,West Virginia,6,,Washington & Lee,6,Charleston WV
222,4,Oct 8 1938,Sat,Wisconsin,31,@,Iowa,13,
223,4,Oct 9 1938,Sun,Georgia,38,,Furman,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
224,5,Oct 12 1938,Wed,Boston College,9,,Detroit Mercy,6,
225,5,Oct 14 1938,Fri,Auburn,20,,Mississippi State,6,Montgomery AL
226,5,Oct 14 1938,Fri,Duquesne,13,,West Virginia Wesleyan,0,
227,5,Oct 14 1938,Fri,Kansas State,6,@,Marquette,0,
228,5,Oct 14 1938,Fri,Sewanee,44,,Hiwassee,0,
229,5,Oct 14 1938,Fri,South Carolina,25,,Davidson,0,Sumter SC
230,5,Oct 14 1938,Fri,Tulsa,28,@,Saint Louis,0,
231,5,Oct 15 1938,Sat,Arkansas,42,,Texas,6,Little Rock AR
232,5,Oct 15 1938,Sat,Army,20,@,Harvard,17,
233,5,Oct 15 1938,Sat,Brigham Young,7,,Utah,7,
234,5,Oct 15 1938,Sat,California,20,,UCLA,7,
235,5,Oct 15 1938,Sat,Carnegie Mellon,7,,Holy Cross,6,
236,5,Oct 15 1938,Sat,Centenary (LA),7,,Loyola Marymount,6,
237,5,Oct 15 1938,Sat,Citadel,9,@,Furman,6,
238,5,Oct 15 1938,Sat,Colgate,12,@,Columbia,0,
239,5,Oct 15 1938,Sat,Creighton,7,,Drake,7,
240,5,Oct 15 1938,Sat,Dartmouth,34,,Brown,13,
241,5,Oct 15 1938,Sat,Denver,7,,Utah State,0,
242,5,Oct 15 1938,Sat,Duke,6,,Georgia Tech,0,
243,5,Oct 15 1938,Sat,George Washington,13,@,Colorado,0,
244,5,Oct 15 1938,Sat,Georgetown,33,,Randolph-Macon,0,
245,5,Oct 15 1938,Sat,Hampden-Sydney,13,@,Emory & Henry,0,
246,5,Oct 15 1938,Sat,Idaho,26,@,Gonzaga,12,
247,5,Oct 15 1938,Sat,Indiana,0,,Nebraska,0,
248,5,Oct 15 1938,Sat,Iowa,27,@,Chicago,14,
249,5,Oct 15 1938,Sat,Iowa State,16,@,Missouri,13,
250,5,Oct 15 1938,Sat,Louisiana State,47,,Loyola (LA),6,
251,5,Oct 15 1938,Sat,Manhattan,20,@,Providence,7,
252,5,Oct 15 1938,Sat,Maryland,14,,McDaniel,8,Baltimore MD
253,5,Oct 15 1938,Sat,Miami (FL),19,@,Florida,7,
254,5,Oct 15 1938,Sat,Michigan State,26,@,West Virginia,0,
255,5,Oct 15 1938,Sat,Minnesota,7,,Michigan,6,
256,5,Oct 15 1938,Sat,North Carolina,7,@,New York University,0,Bronx NY
257,5,Oct 15 1938,Sat,North Carolina State,19,,Wake Forest,7,
258,5,Oct 15 1938,Sat,Northern Arizona,19,,Arizona State,13,
259,5,Oct 15 1938,Sat,Notre Dame,14,,Illinois,6,
260,5,Oct 15 1938,Sat,Ohio State,0,,Northwestern,0,
261,5,Oct 15 1938,Sat,Oklahoma,19,@,Kansas,0,
262,5,Oct 15 1938,Sat,Oregon State,13,@,Washington,6,
263,5,Oct 15 1938,Sat,Penn State,59,@,Lehigh,6,
264,5,Oct 15 1938,Sat,Pittsburgh,26,@,Wisconsin,6,
265,5,Oct 15 1938,Sat,Princeton,13,,Pennsylvania,0,
266,5,Oct 15 1938,Sat,Purdue,6,,Fordham,6,New York NY
267,5,Oct 15 1938,Sat,Santa Clara,27,@,Arizona,0,Phoenix AZ
268,5,Oct 15 1938,Sat,Southern California,19,,Washington State,6,
269,5,Oct 15 1938,Sat,Stanford,27,,Oregon,16,
270,5,Oct 15 1938,Sat,Syracuse,19,,Cornell,17,
271,5,Oct 15 1938,Sat,Temple,26,,Bucknell,0,
272,5,Oct 15 1938,Sat,Tennessee,13,@,Alabama,0,Birmingham AL
273,5,Oct 15 1938,Sat,Texas Christian,34,@,Texas A&M,6,
274,5,Oct 15 1938,Sat,Texas Tech,19,@,Montana,13,
275,5,Oct 15 1938,Sat,Texas-El Paso,7,,New Mexico,6,
276,5,Oct 15 1938,Sat,Tulane,26,,Rice,17,
277,5,Oct 15 1938,Sat,Vanderbilt,13,,Mississippi,7,
278,5,Oct 15 1938,Sat,Villanova,35,,Centre,6,Philadelphia PA
279,5,Oct 15 1938,Sat,Virginia,14,@,Virginia Tech,6,
280,5,Oct 15 1938,Sat,Virginia Military Institute,13,@,Richmond,6,
281,5,Oct 15 1938,Sat,Washburn,20,@,Colorado College,0,
282,5,Oct 15 1938,Sat,Washington & Lee,8,@,Kentucky,0,
283,5,Oct 15 1938,Sat,Washington (MO),58,,Simpson,6,
284,5,Oct 15 1938,Sat,William & Mary,45,,Guilford,0,
285,5,Oct 15 1938,Sat,Yale,9,,Navy,7,
286,5,Oct 16 1938,Sun,Saint Mary's (CA),32,,Portland,7,San Francisco CA
287,5,Oct 17 1938,Mon,Georgia,28,,Mercer,19,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
288,6,Oct 20 1938,Thu,Clemson,34,@,South Carolina,12,
289,6,Oct 21 1938,Fri,Boston College,26,,Temple,26,
290,6,Oct 21 1938,Fri,Mississippi State,12,@,Duquesne,7,
291,6,Oct 21 1938,Fri,Wichita State,35,@,Washburn,6,
292,6,Oct 22 1938,Sat,(15) Alabama,32,,Sewanee,0,
293,6,Oct 22 1938,Sat,Arizona,14,@,Loyola Marymount,12,
294,6,Oct 22 1938,Sat,Army,40,,Boston University,0,
295,6,Oct 22 1938,Sat,Brown,40,,Rhode Island,21,
296,6,Oct 22 1938,Sat,Bucknell,6,,Albright,0,
297,6,Oct 22 1938,Sat,(3) California,14,@,Washington,7,
298,6,Oct 22 1938,Sat,Colgate,14,@,Iowa,0,
299,6,Oct 22 1938,Sat,Colorado,31,@,Colorado State,6,
300,6,Oct 22 1938,Sat,Cornell,21,,Penn State,6,
301,6,Oct 22 1938,Sat,(4) Dartmouth,13,@,Harvard,7,
302,6,Oct 22 1938,Sat,Denver,6,@,Wyoming,0,
303,6,Oct 22 1938,Sat,Drake,18,,Miami (FL),6,
304,6,Oct 22 1938,Sat,(9) Duke,7,@,Wake Forest,0,Winston-Salem NC
305,6,Oct 22 1938,Sat,Florida,33,@,Tampa,0,
306,6,Oct 22 1938,Sat,(11) Fordham,26,,Oregon,0,New York NY
307,6,Oct 22 1938,Sat,Furman,7,,North Carolina State,7,
308,6,Oct 22 1938,Sat,George Washington,27,,Davis & Elkins,0,
309,6,Oct 22 1938,Sat,Georgetown,14,@,Manhattan,13,Bronx NY
310,6,Oct 22 1938,Sat,Georgia Tech,7,,Auburn,6,
311,6,Oct 22 1938,Sat,Iowa State,21,,Kansas,7,
312,6,Oct 22 1938,Sat,Kansas State,13,@,Indiana,6,
313,6,Oct 22 1938,Sat,Lafayette,7,,New York University,6,
314,6,Oct 22 1938,Sat,Louisiana State,7,,(16) Vanderbilt,0,
315,6,Oct 22 1938,Sat,(12) Michigan,15,@,Yale,13,
316,6,Oct 22 1938,Sat,Michigan State,19,,(10) Syracuse,12,
317,6,Oct 22 1938,Sat,Mississippi,47,,Centenary (LA),14,
318,6,Oct 22 1938,Sat,Missouri,13,@,Washington (MO),0,
319,6,Oct 22 1938,Sat,New Mexico,20,@,Northern Arizona,0,
320,6,Oct 22 1938,Sat,New Mexico State,14,@,Arizona State,12,
321,6,Oct 22 1938,Sat,(19) North Carolina,34,@,Davidson,0,
322,6,Oct 22 1938,Sat,North Dakota,7,@,Montana,0,
323,6,Oct 22 1938,Sat,(18) Northwestern,13,@,Illinois,0,
324,6,Oct 22 1938,Sat,(5) Notre Dame,7,,(13) Carnegie Mellon,0,
325,6,Oct 22 1938,Sat,Ohio State,42,,Chicago,7,
326,6,Oct 22 1938,Sat,(14) Oklahoma,14,,Nebraska,0,
327,6,Oct 22 1938,Sat,Oregon State,7,,Washington State,6,Portland OR
328,6,Oct 22 1938,Sat,Pennsylvania,14,,Columbia,13,
329,6,Oct 22 1938,Sat,(1) Pittsburgh,34,,Southern Methodist,7,
330,6,Oct 22 1938,Sat,Portland,6,@,Brigham Young,3,
331,6,Oct 22 1938,Sat,Princeton,13,,Navy,13,Baltimore MD
332,6,Oct 22 1938,Sat,Purdue,13,,Wisconsin,7,
333,6,Oct 22 1938,Sat,Rice,13,,Texas,6,
334,6,Oct 22 1938,Sat,Roanoke,13,@,Richmond,6,
335,6,Oct 22 1938,Sat,Rutgers,32,,Hampden-Sydney,0,
336,6,Oct 22 1938,Sat,Saint Louis,27,@,Grinnell,7,
337,6,Oct 22 1938,Sat,(6) Santa Clara,21,,Arkansas,6,San Francisco CA
338,6,Oct 22 1938,Sat,Southern California,13,@,Stanford,2,
339,6,Oct 22 1938,Sat,(8) Tennessee,44,,Citadel,0,
340,6,Oct 22 1938,Sat,Texas A&M,6,,(17) Baylor,6,
341,6,Oct 22 1938,Sat,(7) Texas Christian,21,@,Marquette,0,
342,6,Oct 22 1938,Sat,Texas Tech,14,@,Texas-El Paso,7,
343,6,Oct 22 1938,Sat,Tulane,51,,Mercer,0,
344,6,Oct 22 1938,Sat,Tulsa,20,,Oklahoma State,7,
345,6,Oct 22 1938,Sat,UCLA,33,,Idaho,0,
346,6,Oct 22 1938,Sat,Utah,33,@,Utah State,0,
347,6,Oct 22 1938,Sat,Virginia,27,@,Maryland,19,
348,6,Oct 22 1938,Sat,Virginia Military Institute,14,@,William & Mary,0,
349,6,Oct 22 1938,Sat,Washington & Lee,6,,Virginia Tech,0,
350,6,Oct 22 1938,Sat,West Virginia,20,@,Creighton,13,
351,6,Oct 22 1938,Sat,Xavier,26,,Kentucky,7,
352,6,Oct 23 1938,Sun,Saint Mary's (CA),13,@,San Francisco,6,
353,6,Oct 23 1938,Sun,(20) Villanova,13,,Detroit Mercy,6,Philadelphia PA
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
354,7,Oct 26 1938,Wed,(14) Holy Cross,29,,Georgia,6,
355,7,Oct 28 1938,Fri,Clemson,7,@,Wake Forest,0,
356,7,Oct 28 1938,Fri,Duquesne,14,,Detroit Mercy,6,
357,7,Oct 28 1938,Fri,Miami (FL),19,,Rollins,0,
358,7,Oct 28 1938,Fri,New Mexico State,34,,Northern Arizona,0,
359,7,Oct 28 1938,Fri,(15) Villanova,6,,South Carolina,6,Orangeburg SC
360,7,Oct 29 1938,Sat,(18) Alabama,26,@,Kentucky,6,
361,7,Oct 29 1938,Sat,Arizona State,10,,California-Santa Barbara,0,
362,7,Oct 29 1938,Sat,Boston College,33,,Florida,0,
363,7,Oct 29 1938,Sat,Brown,48,,Tufts,0,
364,7,Oct 29 1938,Sat,(3) California,13,,Oregon State,7,
365,7,Oct 29 1938,Sat,(16) Carnegie Mellon,27,,Akron,13,
366,7,Oct 29 1938,Sat,Centenary (LA),48,,DePaul,9,
367,7,Oct 29 1938,Sat,Chicago,34,,DePauw,14,
368,7,Oct 29 1938,Sat,Citadel,27,,Wofford,0,
369,7,Oct 29 1938,Sat,Colorado,20,,Wyoming,6,
370,7,Oct 29 1938,Sat,(17) Cornell,23,@,Columbia,7,
371,7,Oct 29 1938,Sat,Creighton,6,@,Wichita State,0,
372,7,Oct 29 1938,Sat,(6) Dartmouth,24,@,Yale,6,
373,7,Oct 29 1938,Sat,Davidson,13,@,Furman,12,
374,7,Oct 29 1938,Sat,Drake,21,,Grinnell,6,
375,7,Oct 29 1938,Sat,(11) Duke,14,@,North Carolina,0,
376,7,Oct 29 1938,Sat,Georgetown,13,,Temple,0,
377,7,Oct 29 1938,Sat,Hampden-Sydney,20,,American,0,
