Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 14 1946,Sat,New Mexico State,25,,Beaumont Hospital,7,
2,1,Sep 14 1946,Sat,Northern Arizona,6,,Williams Field,0,
3,1,Sep 14 1946,Sat,Villanova,40,,Merchant Marine,6,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
4,2,Sep 20 1946,Fri,Alabama,26,,Furman,7,Birmingham AL
5,2,Sep 20 1946,Fri,Detroit Mercy,31,,Wayne State,0,Detroit MI
6,2,Sep 20 1946,Fri,Saint Louis,24,,Missouri-Rolla,0,
7,2,Sep 21 1946,Sat,Arkansas,21,,Northwestern State,14,
8,2,Sep 21 1946,Sat,Army,35,,Villanova,0,
9,2,Sep 21 1946,Sat,Baylor,21,,Southwestern (TX),7,
10,2,Sep 21 1946,Sat,Cincinnati,15,@,Indiana,6,
11,2,Sep 21 1946,Sat,Clemson,39,,Presbyterian,0,
12,2,Sep 21 1946,Sat,Colorado,13,,Iowa State,7,
13,2,Sep 21 1946,Sat,Colorado State,25,@,Fort Warren,0,
14,2,Sep 21 1946,Sat,Drake,26,,St. Ambrose,13,
15,2,Sep 21 1946,Sat,Hardin-Simmons,31,,McMurry,0,
16,2,Sep 21 1946,Sat,Illinois,33,@,Pittsburgh,7,
17,2,Sep 21 1946,Sat,Iowa,39,,North Dakota State,0,
18,2,Sep 21 1946,Sat,Kentucky,20,,Mississippi,6,
19,2,Sep 21 1946,Sat,Lehigh,7,@,Merchant Marine,0,
20,2,Sep 21 1946,Sat,New Mexico,12,,Northern Arizona,7,
21,2,Sep 21 1946,Sat,New Mexico State,37,,Western New Mexico,0,
22,2,Sep 21 1946,Sat,Oklahoma State,40,,Denver,7,
23,2,Sep 21 1946,Sat,Purdue,13,,Miami (OH),7,
24,2,Sep 21 1946,Sat,Richmond,46,,Randolph-Macon,0,
25,2,Sep 21 1946,Sat,Texas,42,,Missouri,0,
26,2,Sep 21 1946,Sat,Texas A&M,47,,North Texas,0,
27,2,Sep 21 1946,Sat,Texas Christian,0,,Kansas,0,Kansas City MO
28,2,Sep 21 1946,Sat,Texas Tech,26,,West Texas A&M,14,
29,2,Sep 21 1946,Sat,Tulsa,33,@,Wichita State,13,
30,2,Sep 21 1946,Sat,Virginia Military Institute,21,,Catawba College,7,
31,2,Sep 21 1946,Sat,West Virginia,13,,Otterbein,7,
32,2,Sep 21 1946,Sat,William & Mary,61,,Camp McClelland,0,
33,2,Sep 21 1946,Sat,Williams Field,6,,Arizona State,6,
34,2,Sep 21 1946,Sat,Wisconsin,34,,Marquette,0,
35,2,Sep 21 1946,Sat,Wyoming,7,,Northern Colorado,0,
36,2,Sep 22 1946,Sun,Brigham Young,13,,Western State,2,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
37,3,Sep 27 1946,Fri,Auburn,13,,Southern Mississippi,12,Montgomery AL
38,3,Sep 27 1946,Fri,Drake,7,@,Texas-El Paso,2,
39,3,Sep 27 1946,Fri,Furman,31,,Wofford,0,
40,3,Sep 27 1946,Fri,Georgia,35,,Clemson,12,
41,3,Sep 27 1946,Fri,Houston,14,@,West Texas A&M,12,
42,3,Sep 27 1946,Fri,Kansas,21,@,Denver,13,
43,3,Sep 27 1946,Fri,Miami (FL),13,,William & Mary,3,
44,3,Sep 27 1946,Fri,Southern California,13,,Washington State,7,
45,3,Sep 27 1946,Fri,Wake Forest,12,@,Boston College,6,
46,3,Sep 28 1946,Sat,Alabama,7,@,Tulane,6,
47,3,Sep 28 1946,Sat,Arizona,67,,Arizona State,0,
48,3,Sep 28 1946,Sat,Arkansas,21,,Oklahoma State,21,
49,3,Sep 28 1946,Sat,Army,21,,Oklahoma,7,
50,3,Sep 28 1946,Sat,Brown,14,,Canisius,6,
51,3,Sep 28 1946,Sat,Citadel,7,,Presbyterian,6,
52,3,Sep 28 1946,Sat,Colorado Mines,7,,Wyoming,7,
53,3,Sep 28 1946,Sat,Columbia,13,,Rutgers,7,
54,3,Sep 28 1946,Sat,Cornell,21,,Bucknell,0,
55,3,Sep 28 1946,Sat,Dartmouth,3,@,Holy Cross,0,
56,3,Sep 28 1946,Sat,Davidson,74,,Erskine,0,
57,3,Sep 28 1946,Sat,Dayton,21,,Wichita State,0,
58,3,Sep 28 1946,Sat,Fresno State,20,,Santa Clara,7,
59,3,Sep 28 1946,Sat,Hardin-Simmons,21,,Kansas State,7,
60,3,Sep 28 1946,Sat,Harvard,7,,Connecticut,0,
61,3,Sep 28 1946,Sat,Hawaii All-Stars,54,@,Portland,13,
62,3,Sep 28 1946,Sat,Iowa,16,,Purdue,0,
63,3,Sep 28 1946,Sat,Kentucky,26,@,Cincinnati,7,
64,3,Sep 28 1946,Sat,Louisiana State,7,@,Rice,6,
65,3,Sep 28 1946,Sat,Marquette,26,,Saint Louis,0,
66,3,Sep 28 1946,Sat,Maryland,54,,Bainbridge NTS,0,
67,3,Sep 28 1946,Sat,Michigan,21,,Indiana,0,
68,3,Sep 28 1946,Sat,Michigan State,42,,Wayne State,0,
69,3,Sep 28 1946,Sat,Minnesota,33,,Nebraska,6,
70,3,Sep 28 1946,Sat,Mississippi,13,@,Florida,7,Jacksonville FL
71,3,Sep 28 1946,Sat,Missouri,13,,Ohio State,13,
72,3,Sep 28 1946,Sat,Montana,27,,Colorado State,0,
73,3,Sep 28 1946,Sat,Montana State,13,,Brigham Young,12,
74,3,Sep 28 1946,Sat,Muhlenberg,32,@,Lafayette,20,
75,3,Sep 28 1946,Sat,Navy,7,,Villanova,0,
76,3,Sep 28 1946,Sat,North Carolina State,13,,Duke,6,
77,3,Sep 28 1946,Sat,Northern Arizona,32,,Western New Mexico,0,
78,3,Sep 28 1946,Sat,Northwestern,41,,Iowa State,9,
79,3,Sep 28 1946,Sat,Notre Dame,26,@,Illinois,6,
80,3,Sep 28 1946,Sat,Oregon,7,,Pacific,6,
81,3,Sep 28 1946,Sat,Pittsburgh,33,,West Virginia,7,
82,3,Sep 28 1946,Sat,Saint Mary's (CA),24,@,Washington,20,
83,3,Sep 28 1946,Sat,Stanford,45,,Idaho,0,
84,3,Sep 28 1946,Sat,Syracuse,41,,Boston University,6,
85,3,Sep 28 1946,Sat,Tennessee,13,,Georgia Tech,9,
86,3,Sep 28 1946,Sat,Texas,76,,Colorado,0,
87,3,Sep 28 1946,Sat,Texas Christian,19,,Baylor,16,
88,3,Sep 28 1946,Sat,Texas Tech,6,,Texas A&M,0,San Antonio TX
89,3,Sep 28 1946,Sat,Tulsa,52,,New Mexico State,0,
90,3,Sep 28 1946,Sat,UCLA,50,,Oregon State,7,
91,3,Sep 28 1946,Sat,Utah,56,,New Mexico,14,
92,3,Sep 28 1946,Sat,Utah State,47,,Idaho State,0,
93,3,Sep 28 1946,Sat,Vanderbilt,35,,Tennessee Tech,0,
94,3,Sep 28 1946,Sat,Virginia,71,,Hampden-Sydney,0,
95,3,Sep 28 1946,Sat,Virginia Military Institute,7,,Richmond,7,
96,3,Sep 28 1946,Sat,Virginia Tech,14,,North Carolina,14,
97,3,Sep 28 1946,Sat,Wisconsin,28,@,California,7,
98,3,Sep 28 1946,Sat,Yale,33,,Merchant Marine,0,
99,3,Sep 29 1946,Sun,Mississippi State,41,,Chattanooga,7,
100,3,Sep 29 1946,Sun,San Francisco,26,,Nevada,14,
101,3,Sep 29 1946,Sun,South Carolina,21,,Newberry,0,
102,3,Sep 30 1946,Mon,Southern Methodist,7,,Temple,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
103,4,Oct 4 1946,Fri,Chattanooga,37,,Tennessee Tech,6,
104,4,Oct 4 1946,Fri,Denver,26,,Brigham Young,13,
105,4,Oct 4 1946,Fri,Georgia,35,@,Temple,7,
106,4,Oct 4 1946,Fri,Missouri,19,@,Saint Louis,14,
107,4,Oct 4 1946,Fri,New Mexico,6,,West Texas A&M,0,
108,4,Oct 4 1946,Fri,North Carolina,21,@,Miami (FL),0,
109,4,Oct 4 1946,Fri,Richmond,37,@,Maryland,7,
110,4,Oct 4 1946,Fri,Wake Forest,19,@,Georgetown,6,
111,4,Oct 5 1946,Sat,Alabama,14,@,South Carolina,6,
112,4,Oct 5 1946,Sat,Arizona State,13,,Pepperdine,12,
113,4,Oct 5 1946,Sat,Arkansas,34,@,Texas Christian,14,
114,4,Oct 5 1946,Sat,Army,46,,Cornell,21,
115,4,Oct 5 1946,Sat,Auburn,26,,Furman,6,
116,4,Oct 5 1946,Sat,Boston College,34,@,Michigan State,20,
117,4,Oct 5 1946,Sat,Colorado,6,,Utah State,0,
118,4,Oct 5 1946,Sat,Colorado State,7,@,Wyoming,0,
119,4,Oct 5 1946,Sat,Columbia,23,,Navy,14,
120,4,Oct 5 1946,Sat,Dartmouth,20,,Syracuse,14,
121,4,Oct 5 1946,Sat,Davidson,54,,Wofford,0,Charlotte NC
122,4,Oct 5 1946,Sat,George Washington,37,@,Merchant Marine,18,
123,4,Oct 5 1946,Sat,Georgia Tech,32,,Virginia Military Institute,6,
124,4,Oct 5 1946,Sat,Hardin-Simmons,34,,San Jose State,7,
125,4,Oct 5 1946,Sat,Harvard,49,,Tufts,0,
126,4,Oct 5 1946,Sat,Holy Cross,16,,Detroit Mercy,14,
127,4,Oct 5 1946,Sat,Illinois,43,,Purdue,7,
128,4,Oct 5 1946,Sat,Indiana,21,@,Minnesota,0,
129,4,Oct 5 1946,Sat,Iowa State,20,,Northern Iowa,18,
130,4,Oct 5 1946,Sat,Kansas,14,,Wichita State,7,
