Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 15 1933,Fri,Duquesne,18,,Waynesburg,6,
2,1,Sep 16 1933,Sat,Texas Christian,33,@,Austin,0,
3,1,Sep 16 1933,Sat,William & Mary,7,@,Roanoke,6,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
4,2,Sep 22 1933,Fri,Auburn,20,,Birmingham-Southern,7,Montgomery AL
5,2,Sep 22 1933,Fri,Nevada,12,,San Francisco,7,
6,2,Sep 22 1933,Fri,Oregon State,21,,Southern Oregon,0,
7,2,Sep 22 1933,Fri,Southern California,39,,Occidental,0,
8,2,Sep 22 1933,Fri,UCLA,34,,Los Angeles Junior College,0,
9,2,Sep 23 1933,Sat,Arkansas,40,,Ozarks,0,
10,2,Sep 23 1933,Sat,Bucknell,46,,Waynesburg,7,
11,2,Sep 23 1933,Sat,Coe,7,@,Grinnell,6,
12,2,Sep 23 1933,Sat,Davidson,6,,Elon,0,
13,2,Sep 23 1933,Sat,Drake,14,,Simpson,7,
14,2,Sep 23 1933,Sat,Emory & Henry,20,@,Virginia Military Institute,0,
15,2,Sep 23 1933,Sat,Hampden-Sydney,7,,Virginia,7,
16,2,Sep 23 1933,Sat,Iowa State,14,,Central (Iowa),0,
17,2,Sep 23 1933,Sat,Kansas,34,,Central Missouri State,0,
18,2,Sep 23 1933,Sat,Kentucky,46,,Maryville (TN),2,
19,2,Sep 23 1933,Sat,Mississippi,6,,Rhodes,6,
20,2,Sep 23 1933,Sat,North Carolina State,7,,Catawba College,0,
21,2,Sep 23 1933,Sat,North Texas,7,@,Southern Methodist,0,
22,2,Sep 23 1933,Sat,Oregon,53,,Linfield,0,
23,2,Sep 23 1933,Sat,Oregon State,21,,Willamette,0,
24,2,Sep 23 1933,Sat,Presbyterian,6,,Clemson,6,
25,2,Sep 23 1933,Sat,Rice,7,,Texas A&M-Kingsville,0,
26,2,Sep 23 1933,Sat,Santa Clara,7,@,California,0,
27,2,Sep 23 1933,Sat,South Carolina,31,,Wofford,0,
28,2,Sep 23 1933,Sat,Southern California,51,,Whittier,0,
29,2,Sep 23 1933,Sat,Stanford,27,,San Jose State,0,
30,2,Sep 23 1933,Sat,Texas,46,@,Southwestern (TX),0,
31,2,Sep 23 1933,Sat,Texas A&M,38,,Trinity (Texas),0,
32,2,Sep 23 1933,Sat,Texas Christian,28,@,Daniel Baker,6,
33,2,Sep 23 1933,Sat,U.S. Marines,21,,Brigham Young,0,
34,2,Sep 23 1933,Sat,UCLA,13,,San Diego State,0,
35,2,Sep 23 1933,Sat,Utah,61,,Montana State,0,
36,2,Sep 23 1933,Sat,Vanderbilt,50,,Cumberland,0,
37,2,Sep 23 1933,Sat,Villanova,45,,West Chester,0,
38,2,Sep 23 1933,Sat,Virginia Tech,7,,Roanoke,0,
39,2,Sep 23 1933,Sat,Washington,13,,Gonzaga,0,
40,2,Sep 23 1933,Sat,West Virginia,0,,Washington & Lee,0,Charleston WV
41,2,Sep 23 1933,Sat,William & Mary,12,@,Randolph-Macon,0,
42,2,Sep 23 1933,Sat,Wyoming,33,@,Fort Warren,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
