Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
44,3,Sep 30 1939,Sat,Alabama,21,,Samford,0,
45,3,Sep 30 1939,Sat,Arizona State,19,,West Texas A&M,0,
46,3,Sep 30 1939,Sat,Army,16,,Furman,7,
47,3,Sep 30 1939,Sat,Baylor,34,,Southwestern (TX),0,
48,3,Sep 30 1939,Sat,Beloit,6,@,Chicago,0,
49,3,Sep 30 1939,Sat,Boston College,45,,Lebanon Valley,0,
50,3,Sep 30 1939,Sat,Bradley,0,,Illinois,0,
51,3,Sep 30 1939,Sat,Brown,34,,Rhode Island,0,
52,3,Sep 30 1939,Sat,Carnegie Mellon,35,@,Wittenberg,0,
53,3,Sep 30 1939,Sat,Colorado Mines,19,@,Colorado State,14,
54,3,Sep 30 1939,Sat,Creighton,26,,Northern Iowa,0,
55,3,Sep 30 1939,Sat,Dartmouth,41,,St. Lawrence,9,
56,3,Sep 30 1939,Sat,Duke,26,@,Davidson,6,
57,3,Sep 30 1939,Sat,Fordham,34,,Waynesburg,7,Randalls Island NY
58,3,Sep 30 1939,Sat,Fresno State,10,,Texas-El Paso,7,
59,3,Sep 30 1939,Sat,Georgetown,3,@,Temple,2,
60,3,Sep 30 1939,Sat,Georgia,26,,Citadel,0,
61,3,Sep 30 1939,Sat,Gettysburg,6,,Bucknell,0,
62,3,Sep 30 1939,Sat,Hardin-Simmons,14,,Howard Payne,0,
63,3,Sep 30 1939,Sat,Holy Cross,28,,Manhattan,0,
64,3,Sep 30 1939,Sat,Idaho,7,,Montana State,6,
65,3,Sep 30 1939,Sat,Iowa,41,,South Dakota,0,
66,3,Sep 30 1939,Sat,Kansas State,34,,Fort Hays State,7,
67,3,Sep 30 1939,Sat,Kentucky,21,,Virginia Military Institute,0,
68,3,Sep 30 1939,Sat,Loyola Marymount,6,,Redlands,0,
69,3,Sep 30 1939,Sat,Marshall,20,,Virginia Tech,0,
70,3,Sep 30 1939,Sat,Maryland,25,,Hampden-Sydney,0,
71,3,Sep 30 1939,Sat,Michigan State,16,,Wayne State,0,
72,3,Sep 30 1939,Sat,Minnesota,62,,Arizona,0,
73,3,Sep 30 1939,Sat,Mississippi,14,@,Louisiana State,7,
74,3,Sep 30 1939,Sat,Mississippi State,19,,Arkansas,0,Memphis TN
75,3,Sep 30 1939,Sat,Missouri,30,,Colorado,0,
76,3,Sep 30 1939,Sat,Montana,9,,Portland,0,
77,3,Sep 30 1939,Sat,Navy,31,,William & Mary,6,
78,3,Sep 30 1939,Sat,Nebraska,7,,Indiana,7,
79,3,Sep 30 1939,Sat,New York University,7,@,Colgate,6,
80,3,Sep 30 1939,Sat,North Carolina,36,,Wake Forest,6,
81,3,Sep 30 1939,Sat,Northern Arizona,9,,Nevada,7,
82,3,Sep 30 1939,Sat,Northwest Missouri State,9,,Washington (MO),7,
83,3,Sep 30 1939,Sat,Notre Dame,3,,Purdue,0,
84,3,Sep 30 1939,Sat,Oklahoma State,52,,Northwestern Oklahoma State,0,
85,3,Sep 30 1939,Sat,Oregon,7,,Southern California,7,
86,3,Sep 30 1939,Sat,Oregon State,12,@,Stanford,0,
87,3,Sep 30 1939,Sat,Pacific,6,@,California,0,
88,3,Sep 30 1939,Sat,Pittsburgh,27,@,Washington,6,
89,3,Sep 30 1939,Sat,Rhodes,32,,Memphis,0,
90,3,Sep 30 1939,Sat,Richmond,26,,Randolph-Macon,0,
91,3,Sep 30 1939,Sat,Santa Clara,7,,Utah,7,
92,3,Sep 30 1939,Sat,Southern Methodist,7,,Oklahoma,7,
93,3,Sep 30 1939,Sat,Texas,12,,Florida,0,
94,3,Sep 30 1939,Sat,Texas A&M,14,,Centenary (LA),0,
95,3,Sep 30 1939,Sat,Texas Tech,30,,Texas Wesleyan,0,
96,3,Sep 30 1939,Sat,Tulane,7,,Clemson,6,
97,3,Sep 30 1939,Sat,Tulsa,23,,Wichita State,6,
98,3,Sep 30 1939,Sat,Utah State,33,,Albertson,0,
99,3,Sep 30 1939,Sat,Vanderbilt,13,@,Rice,12,
100,3,Sep 30 1939,Sat,Villanova,14,,Muhlenberg,0,
101,3,Sep 30 1939,Sat,Washburn,12,,Emporia State,0,
102,3,Sep 30 1939,Sat,Washington & Lee,9,,Sewanee,0,
103,3,Sep 30 1939,Sat,West Virginia,44,,West Virginia Wesleyan,0,
104,3,Sep 30 1939,Sat,Wisconsin,14,,Marquette,13,
105,3,Oct 1 1939,Sun,Saint Mary's (CA),19,,Gonzaga,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
106,4,Oct 6 1939,Fri,Boston College,20,,St. Joseph's (Pennsylvania),6,
107,4,Oct 6 1939,Fri,Bradley,0,,Saint Louis,0,
108,4,Oct 6 1939,Fri,Duquesne,20,,Waynesburg,0,
109,4,Oct 6 1939,Fri,Kansas State,3,@,Marquette,0,
110,4,Oct 6 1939,Fri,New Mexico,7,@,Denver,6,
111,4,Oct 6 1939,Fri,Pacific,13,,Loyola Marymount,13,
112,4,Oct 6 1939,Fri,Villanova,40,,South Carolina,0,Philadelphia PA
113,4,Oct 6 1939,Fri,Wake Forest,33,@,Miami (FL),0,
114,4,Oct 7 1939,Sat,Alabama,7,@,Fordham,6,New York NY
115,4,Oct 7 1939,Sat,Arizona State,35,,Cal Poly,0,
116,4,Oct 7 1939,Sat,Arkansas,14,,Texas Christian,13,
117,4,Oct 7 1939,Sat,Army,9,,Centre,6,
118,4,Oct 7 1939,Sat,Baylor,13,@,Oklahoma State,0,
119,4,Oct 7 1939,Sat,Brigham Young,13,,Colorado State,12,
120,4,Oct 7 1939,Sat,Brown,20,,Amherst,14,
121,4,Oct 7 1939,Sat,Carnegie Mellon,6,@,Temple,0,
122,4,Oct 7 1939,Sat,Chicago,12,,Wabash,2,
123,4,Oct 7 1939,Sat,Citadel,12,,Presbyterian,7,
124,4,Oct 7 1939,Sat,Clemson,25,,North Carolina State,6,Charlotte NC
125,4,Oct 7 1939,Sat,Cornell,19,,Syracuse,6,
126,4,Oct 7 1939,Sat,Dartmouth,34,,Hampden-Sydney,6,
127,4,Oct 7 1939,Sat,Drake,13,,Grinnell,0,
128,4,Oct 7 1939,Sat,Duke,37,,Colgate,0,
129,4,Oct 7 1939,Sat,Furman,20,,Georgia,0,
130,4,Oct 7 1939,Sat,George Washington,19,,Davis & Elkins,0,
131,4,Oct 7 1939,Sat,Georgetown,25,,Roanoke,0,
132,4,Oct 7 1939,Sat,Gonzaga,6,@,Texas Tech,0,
133,4,Oct 7 1939,Sat,Hardin-Simmons,12,@,Texas-El Paso,0,
134,4,Oct 7 1939,Sat,Harvard,20,,Bates,0,
135,4,Oct 7 1939,Sat,Iowa,32,,Indiana,29,
136,4,Oct 7 1939,Sat,Kansas,14,,Iowa State,0,
137,4,Oct 7 1939,Sat,Kentucky,21,@,Vanderbilt,13,
138,4,Oct 7 1939,Sat,Louisiana State,26,@,Holy Cross,7,
139,4,Oct 7 1939,Sat,Manhattan,6,,St. Bonaventure,0,New York NY
140,4,Oct 7 1939,Sat,Maryland,12,,McDaniel,0,Baltimore MD
141,4,Oct 7 1939,Sat,Michigan,26,,Michigan State,13,
142,4,Oct 7 1939,Sat,Mississippi,41,@,Rhodes,0,
143,4,Oct 7 1939,Sat,Mississippi State,14,@,Florida,0,
144,4,Oct 7 1939,Sat,Navy,14,,Virginia,12,
145,4,Oct 7 1939,Sat,Nebraska,6,,Minnesota,0,
146,4,Oct 7 1939,Sat,New Mexico State,25,@,Northern Arizona,13,
147,4,Oct 7 1939,Sat,New York University,43,,Pennsylvania Military,0,
148,4,Oct 7 1939,Sat,North Carolina,13,,Virginia Tech,6,Norfolk VA
149,4,Oct 7 1939,Sat,Notre Dame,17,,Georgia Tech,14,
150,4,Oct 7 1939,Sat,Ohio State,19,,Missouri,0,
151,4,Oct 7 1939,Sat,Oklahoma,23,@,Northwestern,0,
152,4,Oct 7 1939,Sat,Oregon,10,,Stanford,0,Portland OR
153,4,Oct 7 1939,Sat,Oregon State,7,,Idaho,6,
154,4,Oct 7 1939,Sat,Penn State,13,,Bucknell,3,
155,4,Oct 7 1939,Sat,Pennsylvania,6,,Lafayette,0,
156,4,Oct 7 1939,Sat,Pittsburgh,20,,West Virginia,0,
157,4,Oct 7 1939,Sat,Princeton,26,,Williams,6,
158,4,Oct 7 1939,Sat,Rice,13,,Centenary (LA),0,
159,4,Oct 7 1939,Sat,Richmond,7,@,Washington & Lee,0,
160,4,Oct 7 1939,Sat,Saint Mary's (CA),7,@,California,3,
161,4,Oct 7 1939,Sat,San Francisco,12,@,Montana,7,
162,4,Oct 7 1939,Sat,Southern California,27,,Washington State,0,
163,4,Oct 7 1939,Sat,Southern Methodist,16,,North Texas,0,
164,4,Oct 7 1939,Sat,Tennessee,40,,Sewanee,0,
165,4,Oct 7 1939,Sat,Texas,17,@,Wisconsin,7,
166,4,Oct 7 1939,Sat,Texas A&M,7,@,Santa Clara,3,
167,4,Oct 7 1939,Sat,Tulane,12,,Auburn,0,
168,4,Oct 7 1939,Sat,Tulsa,21,@,Creighton,14,
169,4,Oct 7 1939,Sat,UCLA,14,@,Washington,7,
170,4,Oct 7 1939,Sat,Utah,60,,Wyoming,0,
171,4,Oct 7 1939,Sat,Utah State,16,@,Colorado,6,
172,4,Oct 7 1939,Sat,Virginia Military Institute,2,,Davidson,0,Bluefield WV
173,4,Oct 7 1939,Sat,Washburn,26,,Washington (MO),20,
174,4,Oct 7 1939,Sat,William & Mary,39,@,Newport News,6,
175,4,Oct 7 1939,Sat,Yale,10,,Columbia,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
176,5,Oct 12 1939,Thu,Florida,7,@,Boston College,0,
177,5,Oct 12 1939,Thu,New Mexico,14,,Texas-El Paso,0,
178,5,Oct 13 1939,Fri,Denver,32,,Wyoming,7,
179,5,Oct 13 1939,Fri,Gonzaga,19,,Idaho,0,
180,5,Oct 13 1939,Fri,Saint Louis,7,,Wichita State,0,
181,5,Oct 13 1939,Fri,South Carolina,7,,Davidson,0,Sumter SC
182,5,Oct 13 1939,Fri,Washburn,22,,Colorado College,6,
183,5,Oct 14 1939,Sat,Alabama,20,,Mercer,0,
184,5,Oct 14 1939,Sat,Arizona,20,,New Mexico State,3,
185,5,Oct 14 1939,Sat,Arizona State,28,,Whittier,0,
186,5,Oct 14 1939,Sat,Army,6,,Columbia,6,
187,5,Oct 14 1939,Sat,Auburn,7,,Mississippi State,0,Birmingham AL
188,5,Oct 14 1939,Sat,Baylor,19,,Arkansas,7,
189,5,Oct 14 1939,Sat,Bucknell,15,,Albright,0,
190,5,Oct 14 1939,Sat,Butler,13,,George Washington,6,
191,5,Oct 14 1939,Sat,Carnegie Mellon,21,@,Case,0,
192,5,Oct 14 1939,Sat,Catholic,14,,Detroit Mercy,13,
193,5,Oct 14 1939,Sat,Colgate,10,,Brown,0,
194,5,Oct 14 1939,Sat,Cornell,20,@,Princeton,7,
195,5,Oct 14 1939,Sat,Creighton,7,,Drake,0,
196,5,Oct 14 1939,Sat,Dartmouth,0,,Navy,0,Baltimore MD
197,5,Oct 14 1939,Sat,Dayton,6,,Saint Mary's (CA),6,
198,5,Oct 14 1939,Sat,Duquesne,7,@,Manhattan,0,New York NY
199,5,Oct 14 1939,Sat,Fresno State,21,,San Francisco,2,
200,5,Oct 14 1939,Sat,Furman,7,@,Citadel,0,
201,5,Oct 14 1939,Sat,Georgetown,13,,Syracuse,13,
202,5,Oct 14 1939,Sat,Georgia Tech,35,,Samford,0,
203,5,Oct 14 1939,Sat,Hampden-Sydney,32,,Guilford,0,
204,5,Oct 14 1939,Sat,Hardin-Simmons,18,,West Texas A&M,13,
205,5,Oct 14 1939,Sat,Harvard,61,@,Chicago,0,
206,5,Oct 14 1939,Sat,Holy Cross,13,@,Georgia,0,
207,5,Oct 14 1939,Sat,Indiana,14,@,Wisconsin,0,
208,5,Oct 14 1939,Sat,Kansas,7,@,Colorado State,0,
209,5,Oct 14 1939,Sat,Kansas State,20,,Colorado,0,
210,5,Oct 14 1939,Sat,Kentucky,59,,Oglethorpe,0,
211,5,Oct 14 1939,Sat,Louisiana State,7,,Rice,0,
212,5,Oct 14 1939,Sat,Marquette,17,@,Michigan State,14,
213,5,Oct 14 1939,Sat,Miami (FL),32,@,Tampa,7,
214,5,Oct 14 1939,Sat,Michigan,27,,Iowa,7,
215,5,Oct 14 1939,Sat,Mississippi,34,@,Centenary (LA),0,
216,5,Oct 14 1939,Sat,Missouri,14,@,Washington (MO),0,
217,5,Oct 14 1939,Sat,Montana,6,,Montana State,0,Butte MT
218,5,Oct 14 1939,Sat,Nebraska,10,@,Iowa State,7,
219,5,Oct 14 1939,Sat,North Carolina,14,,New York University,7,
220,5,Oct 14 1939,Sat,Notre Dame,20,,Southern Methodist,19,
221,5,Oct 14 1939,Sat,Ohio State,13,,Northwestern,0,
222,5,Oct 14 1939,Sat,Oklahoma,24,,Texas,12,Dallas TX
223,5,Oct 14 1939,Sat,Oklahoma State,9,@,Tulsa,7,
224,5,Oct 14 1939,Sat,Oregon,6,@,California,0,
225,5,Oct 14 1939,Sat,Oregon State,14,@,Portland,12,Portland OR
226,5,Oct 14 1939,Sat,Penn State,49,,Lehigh,7,
227,5,Oct 14 1939,Sat,Pennsylvania,6,@,Yale,0,
228,5,Oct 14 1939,Sat,Pittsburgh,14,,Duke,13,
229,5,Oct 14 1939,Sat,Purdue,13,,Minnesota,13,
230,5,Oct 14 1939,Sat,Richmond,6,,Rutgers,6,
231,5,Oct 14 1939,Sat,Santa Clara,41,@,Loyola Marymount,0,
232,5,Oct 14 1939,Sat,Southern California,26,,Illinois,0,
233,5,Oct 14 1939,Sat,Temple,13,,Texas Christian,11,
234,5,Oct 14 1939,Sat,Tennessee,28,@,Chattanooga,0,
235,5,Oct 14 1939,Sat,Texas A&M,33,,Villanova,7,Tyler TX
236,5,Oct 14 1939,Sat,Texas Tech,54,,Northern Arizona,0,
237,5,Oct 14 1939,Sat,Tulane,7,,Fordham,0,
238,5,Oct 14 1939,Sat,UCLA,14,,Stanford,14,
239,5,Oct 14 1939,Sat,Utah,35,@,Brigham Young,13,
240,5,Oct 14 1939,Sat,Virginia,12,,Maryland,7,
241,5,Oct 14 1939,Sat,Virginia Military Institute,20,@,Vanderbilt,13,
242,5,Oct 14 1939,Sat,Wake Forest,32,@,North Carolina State,0,
243,5,Oct 14 1939,Sat,Washington & Lee,7,,Rhodes,7,
244,5,Oct 14 1939,Sat,Washington State,6,,Washington,0,
245,5,Oct 14 1939,Sat,West Virginia,7,@,Cincinnati,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
246,6,Oct 17 1939,Tue,William & Mary,6,,Virginia Tech,6,Richmond VA
247,6,Oct 19 1939,Thu,Clemson,27,@,South Carolina,0,
248,6,Oct 20 1939,Fri,Arizona State,7,@,New Mexico State,0,
249,6,Oct 20 1939,Fri,Miami (FL),14,,Rollins,6,
250,6,Oct 20 1939,Fri,Washington (MO),42,,Creighton,12,
251,6,Oct 21 1939,Sat,Arizona,25,,Loyola Marymount,7,Phoenix AZ
252,6,Oct 21 1939,Sat,Boston College,19,,Temple,0,
253,6,Oct 21 1939,Sat,Brigham Young,7,@,Nevada,0,
254,6,Oct 21 1939,Sat,California,13,,Washington State,7,
255,6,Oct 21 1939,Sat,Colgate,31,,St. Lawrence,0,
256,6,Oct 21 1939,Sat,Colorado,13,,Colorado State,0,
257,6,Oct 21 1939,Sat,(12) Cornell,47,,Penn State,0,
258,6,Oct 21 1939,Sat,Dartmouth,14,,Lafayette,0,
259,6,Oct 21 1939,Sat,Denver,7,@,Utah State,0,
260,6,Oct 21 1939,Sat,Detroit Mercy,21,,North Carolina State,6,
261,6,Oct 21 1939,Sat,Drake,7,,Iowa State,0,
262,6,Oct 21 1939,Sat,(13) Duke,33,,Syracuse,6,
263,6,Oct 21 1939,Sat,Duquesne,21,@,(1) Pittsburgh,13,
264,6,Oct 21 1939,Sat,Florida,7,,Tampa,0,
265,6,Oct 21 1939,Sat,George Washington,13,@,Citadel,7,
266,6,Oct 21 1939,Sat,Georgetown,13,@,Bucknell,7,
267,6,Oct 21 1939,Sat,Georgia Tech,14,,Vanderbilt,6,
268,6,Oct 21 1939,Sat,Gonzaga,12,@,(11) Oregon,7,
269,6,Oct 21 1939,Sat,Hardin-Simmons,33,,St. Edward's,3,
270,6,Oct 21 1939,Sat,Holy Cross,20,@,Brown,0,
271,6,Oct 21 1939,Sat,Indiana,7,@,Illinois,6,
272,6,Oct 21 1939,Sat,Kentucky,13,,Georgia,6,Louisville KY
273,6,Oct 21 1939,Sat,Louisiana State,20,,Loyola (LA),0,
274,6,Oct 21 1939,Sat,Manhattan,7,,Auburn,0,New York NY
275,6,Oct 21 1939,Sat,(6) Michigan,85,@,Chicago,0,
276,6,Oct 21 1939,Sat,(17) Mississippi,42,,Saint Louis,0,
277,6,Oct 21 1939,Sat,Mississippi State,37,,Rhodes,0,
278,6,Oct 21 1939,Sat,Missouri,9,,Kansas State,7,
279,6,Oct 21 1939,Sat,(16) Nebraska,20,,(19) Baylor,0,
280,6,Oct 21 1939,Sat,New York University,6,,(15) Carnegie Mellon,0,Bronx NY
281,6,Oct 21 1939,Sat,(14) North Carolina,14,,(4) Tulane,14,
282,6,Oct 21 1939,Sat,Northwestern,13,,Wisconsin,7,
283,6,Oct 21 1939,Sat,(2) Notre Dame,14,,Navy,7,Cleveland OH
284,6,Oct 21 1939,Sat,(10) Ohio State,23,@,Minnesota,20,
285,6,Oct 21 1939,Sat,(3) Oklahoma,27,,Kansas,7,
286,6,Oct 21 1939,Sat,Oklahoma State,27,@,Washburn,6,
287,6,Oct 21 1939,Sat,Oregon State,13,@,Washington,7,
288,6,Oct 21 1939,Sat,Pennsylvania,22,@,Harvard,7,
289,6,Oct 21 1939,Sat,Princeton,14,@,Columbia,7,
290,6,Oct 21 1939,Sat,Purdue,20,,Michigan State,7,
291,6,Oct 21 1939,Sat,Richmond,21,,Gettysburg,0,
292,6,Oct 21 1939,Sat,Rutgers,25,,Maryland,12,
293,6,Oct 21 1939,Sat,Sam Houston State,9,@,Rice,8,
294,6,Oct 21 1939,Sat,Santa Clara,13,,San Francisco,13,
295,6,Oct 21 1939,Sat,Sewanee,9,,Tennessee Tech,7,
296,6,Oct 21 1939,Sat,(18) Southern Methodist,16,,Marquette,0,
297,6,Oct 21 1939,Sat,(5) Tennessee,21,,(8) Alabama,0,
298,6,Oct 21 1939,Sat,Texas,14,,Arkansas,13,
299,6,Oct 21 1939,Sat,(9) Texas A&M,20,@,Texas Christian,6,
300,6,Oct 21 1939,Sat,Texas Tech,19,,New Mexico,7,
301,6,Oct 21 1939,Sat,Texas-El Paso,14,,Wichita State,0,
302,6,Oct 21 1939,Sat,Tulsa,15,,Centenary (LA),7,
303,6,Oct 21 1939,Sat,UCLA,20,,Montana,6,
304,6,Oct 21 1939,Sat,Utah,35,@,Idaho,0,Boise ID
305,6,Oct 21 1939,Sat,Virginia Military Institute,16,,Virginia,13,
306,6,Oct 21 1939,Sat,Wake Forest,66,,McDaniel,0,
307,6,Oct 21 1939,Sat,Washington & Lee,9,,West Virginia,0,Charleston WV
308,6,Oct 21 1939,Sat,Whittier,27,@,Northern Arizona,13,
309,6,Oct 21 1939,Sat,William & Mary,26,,Hampden-Sydney,0,
310,6,Oct 21 1939,Sat,Yale,20,,Army,15,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
311,7,Oct 27 1939,Fri,Brigham Young,18,@,Western State,6,
312,7,Oct 27 1939,Fri,Catholic,14,@,Miami (FL),0,
313,7,Oct 27 1939,Fri,(11) Duquesne,13,,Texas Tech,0,
314,7,Oct 27 1939,Fri,New Mexico,33,,Northern Arizona,0,
315,7,Oct 27 1939,Fri,Virginia Tech,28,,Centre,0,
316,7,Oct 27 1939,Fri,Washburn,20,@,St. Benedict,14,
317,7,Oct 27 1939,Fri,West Virginia,6,,South Carolina,6,Orangeburg SC
318,7,Oct 28 1939,Sat,(20) Alabama,7,,Mississippi State,0,
319,7,Oct 28 1939,Sat,Arizona State,27,,Texas-El Paso,7,
320,7,Oct 28 1939,Sat,Army,46,,Ursinus,13,
321,7,Oct 28 1939,Sat,Boston College,28,,St. Anselm,0,
322,7,Oct 28 1939,Sat,Clemson,15,@,Navy,7,
323,7,Oct 28 1939,Sat,Colorado,27,@,Wyoming,7,
324,7,Oct 28 1939,Sat,Colorado State,9,@,Utah State,0,
325,7,Oct 28 1939,Sat,Columbia,26,,Virginia Military Institute,7,
326,7,Oct 28 1939,Sat,(7) Cornell,23,@,(4) Ohio State,14,
327,7,Oct 28 1939,Sat,Creighton,21,,Loyola (LA),13,
328,7,Oct 28 1939,Sat,Dartmouth,16,@,Harvard,0,
329,7,Oct 28 1939,Sat,Detroit Mercy,16,@,Tulsa,7,
330,7,Oct 28 1939,Sat,Drake,12,@,Saint Louis,0,
331,7,Oct 28 1939,Sat,(12) Duke,6,,Wake Forest,0,
332,7,Oct 28 1939,Sat,Florida,14,@,Maryland,0,
333,7,Oct 28 1939,Sat,Fordham,27,,(18) Pittsburgh,13,New York NY
334,7,Oct 28 1939,Sat,Furman,15,@,Davidson,0,
335,7,Oct 28 1939,Sat,Georgetown,7,,George Washington,0,
336,7,Oct 28 1939,Sat,Georgia Tech,7,,Auburn,6,
337,7,Oct 28 1939,Sat,Hampden-Sydney,26,@,Delaware,6,
338,7,Oct 28 1939,Sat,Holy Cross,27,,Colgate,7,
339,7,Oct 28 1939,Sat,Iowa,19,@,Wisconsin,13,
340,7,Oct 28 1939,Sat,Kentucky,21,@,Xavier,0,
341,7,Oct 28 1939,Sat,Louisiana State,12,@,Vanderbilt,6,
342,7,Oct 28 1939,Sat,Loyola Marymount,6,,Hardin-Simmons,0,
343,7,Oct 28 1939,Sat,Marquette,13,,Arizona,6,
344,7,Oct 28 1939,Sat,(3) Michigan,27,,Yale,7,
345,7,Oct 28 1939,Sat,Michigan State,13,,Illinois Wesleyan,6,
346,7,Oct 28 1939,Sat,Missouri,21,@,Iowa State,6,
347,7,Oct 28 1939,Sat,Montana,13,@,Idaho,0,
348,7,Oct 28 1939,Sat,(10) Nebraska,25,@,Kansas State,9,
349,7,Oct 28 1939,Sat,(19) New York University,14,,Georgia,13,Bronx NY
350,7,Oct 28 1939,Sat,(13) North Carolina,30,@,(16) Pennsylvania,6,
351,7,Oct 28 1939,Sat,Northwestern,13,,Illinois,0,
352,7,Oct 28 1939,Sat,(2) Notre Dame,7,@,Carnegie Mellon,6,
353,7,Oct 28 1939,Sat,(6) Oklahoma,41,,Oklahoma State,0,
354,7,Oct 28 1939,Sat,(15) Oregon State,13,,Washington State,0,
355,7,Oct 28 1939,Sat,Penn State,6,,Syracuse,6,
356,7,Oct 28 1939,Sat,Princeton,26,,Brown,12,
357,7,Oct 28 1939,Sat,Richmond,19,,Citadel,0,
358,7,Oct 28 1939,Sat,San Francisco,7,,Saint Mary's (CA),0,
359,7,Oct 28 1939,Sat,Santa Clara,13,,Purdue,6,
360,7,Oct 28 1939,Sat,Sewanee,6,@,Rhodes,0,
361,7,Oct 28 1939,Sat,(8) Southern California,26,@,California,0,
362,7,Oct 28 1939,Sat,Temple,16,,Bucknell,0,
363,7,Oct 28 1939,Sat,(1) Tennessee,17,,Mercer,0,
364,7,Oct 28 1939,Sat,Texas,26,,Rice,12,
365,7,Oct 28 1939,Sat,(5) Texas A&M,20,,Baylor,0,
366,7,Oct 28 1939,Sat,Texas Christian,21,@,Centenary (LA),0,
367,7,Oct 28 1939,Sat,(9) Tulane,18,,(14) Mississippi,6,
368,7,Oct 28 1939,Sat,UCLA,16,,Oregon,6,
369,7,Oct 28 1939,Sat,Utah,7,,Denver,7,
370,7,Oct 28 1939,Sat,Villanova,7,,Arkansas,0,Philadelphia PA
371,7,Oct 28 1939,Sat,Virginia,26,,William & Mary,6,Norfolk VA
372,7,Oct 28 1939,Sat,Washington,8,,Stanford,5,
373,7,Oct 28 1939,Sat,Washington & Lee,6,,Virginia Tech,0,Lynchburg VA
374,7,Oct 28 1939,Sat,Washington (MO),6,,Butler,6,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
