Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 16 1937,Thu,Centenary (LA),39,@,Louisiana College,12,
2,1,Sep 17 1937,Fri,Furman,19,,Newberry,0,
3,1,Sep 17 1937,Fri,Richmond,6,,Newport News,6,
4,1,Sep 18 1937,Sat,Citadel,38,@,Wofford,0,
5,1,Sep 18 1937,Sat,Clemson,46,,Presbyterian,0,
6,1,Sep 18 1937,Sat,Drake,47,,Central (Iowa),0,
7,1,Sep 18 1937,Sat,Elon,12,@,Virginia Military Institute,6,
8,1,Sep 18 1937,Sat,Loyola Marymount,27,@,Redlands,0,
9,1,Sep 18 1937,Sat,North Carolina State,6,,Davidson,2,Greensboro NC
10,1,Sep 18 1937,Sat,Northwestern State,0,,Centenary (LA),0,
11,1,Sep 18 1937,Sat,South Carolina,45,,Emory & Henry,7,
12,1,Sep 18 1937,Sat,Texas Tech,6,,Northern Arizona,0,
13,1,Sep 18 1937,Sat,Virginia Tech,27,,Roanoke,7,
14,1,Sep 19 1937,Sun,San Francisco,7,,St. Mary's (Texas),0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
15,2,Sep 24 1937,Fri,Auburn,19,,Birmingham-Southern,0,Montgomery AL
16,2,Sep 24 1937,Fri,Centenary (LA),38,@,Oklahoma City,0,
17,2,Sep 24 1937,Fri,Citadel,35,,Newberry,0,
18,2,Sep 24 1937,Fri,Detroit Mercy,60,,Hillsdale,0,
19,2,Sep 24 1937,Fri,Duquesne,33,,Waynesburg,7,
20,2,Sep 24 1937,Fri,Emporia State,12,@,Washburn,6,
21,2,Sep 24 1937,Fri,Georgia Tech,59,,Presbyterian,0,
22,2,Sep 24 1937,Fri,Indiana,12,,Centre,0,
23,2,Sep 24 1937,Fri,Loyola Marymount,28,@,California Tech,7,
24,2,Sep 24 1937,Fri,New Mexico State,14,,Texas-El Paso,0,
25,2,Sep 24 1937,Fri,Pittsburgh,59,,Ohio Wesleyan,0,
26,2,Sep 24 1937,Fri,Richmond,6,,Randolph-Macon,0,
27,2,Sep 24 1937,Fri,Saint Louis,37,,James Millikin,0,
28,2,Sep 24 1937,Fri,UCLA,26,,Oregon,13,
29,2,Sep 25 1937,Sat,Alabama,41,,Samford,0,
30,2,Sep 25 1937,Sat,Arkansas,25,,Central Oklahoma,0,
31,2,Sep 25 1937,Sat,Baylor,39,,Southwestern (TX),2,
32,2,Sep 25 1937,Sat,Boston College,35,,Northeastern,2,
33,2,Sep 25 1937,Sat,Brigham Young,7,,Northern Colorado,0,
34,2,Sep 25 1937,Sat,Brown,20,,Connecticut,0,
35,2,Sep 25 1937,Sat,Bucknell,21,,Ursinus,0,
36,2,Sep 25 1937,Sat,California,30,,Saint Mary's (CA),7,
37,2,Sep 25 1937,Sat,Colgate,21,,St. Lawrence,0,
38,2,Sep 25 1937,Sat,Cornell,26,,Penn State,19,
39,2,Sep 25 1937,Sat,Creighton,6,,St. Benedict,0,
40,2,Sep 25 1937,Sat,Dartmouth,39,,Bates,0,
41,2,Sep 25 1937,Sat,Davidson,21,,Erskine,6,
42,2,Sep 25 1937,Sat,Denver,12,@,Colorado Mines,0,
43,2,Sep 25 1937,Sat,Drake,32,,Washington (MO),2,
44,2,Sep 25 1937,Sat,Duke,25,,Virginia Tech,0,Greensboro NC
45,2,Sep 25 1937,Sat,Georgia,60,,Oglethorpe,0,
46,2,Sep 25 1937,Sat,Idaho,7,,Oregon State,6,
47,2,Sep 25 1937,Sat,Illinois,20,,Ohio,6,
48,2,Sep 25 1937,Sat,Iowa State,14,,Northern Iowa,12,
49,2,Sep 25 1937,Sat,Louisiana State,19,,Florida,0,
50,2,Sep 25 1937,Sat,Manhattan,21,,St. Bonaventure,12,Brooklyn NY
51,2,Sep 25 1937,Sat,Marquette,14,,Ripon,0,
52,2,Sep 25 1937,Sat,Maryland,25,,St. John's (Maryland),0,
53,2,Sep 25 1937,Sat,Michigan State,19,,Wayne State,0,
54,2,Sep 25 1937,Sat,Minnesota,69,,North Dakota State,7,
55,2,Sep 25 1937,Sat,Mississippi,13,,Louisiana Tech,0,
56,2,Sep 25 1937,Sat,Mississippi State,39,,Delta State,0,
57,2,Sep 25 1937,Sat,Montana,25,,Whitman,0,
58,2,Sep 25 1937,Sat,Navy,45,,William & Mary,0,
59,2,Sep 25 1937,Sat,New Mexico,14,,Western New Mexico,0,
60,2,Sep 25 1937,Sat,New York University,37,,Pennsylvania Military,6,
61,2,Sep 25 1937,Sat,Northern Arizona,9,@,Whittier,0,
62,2,Sep 25 1937,Sat,Ohio State,14,,Texas Christian,0,
63,2,Sep 25 1937,Sat,Oklahoma State,14,@,Wichita State,8,
64,2,Sep 25 1937,Sat,Purdue,33,,Butler,7,
65,2,Sep 25 1937,Sat,Santa Clara,13,@,Stanford,7,
66,2,Sep 25 1937,Sat,Sewanee,40,,Hiwassee,0,
67,2,Sep 25 1937,Sat,South Carolina,13,,North Carolina,13,
68,2,Sep 25 1937,Sat,Southern California,40,,Pacific,0,
69,2,Sep 25 1937,Sat,Southern Methodist,14,,North Texas,0,
70,2,Sep 25 1937,Sat,Temple,18,@,Virginia Military Institute,7,
71,2,Sep 25 1937,Sat,Tennessee,32,,Wake Forest,0,
72,2,Sep 25 1937,Sat,Texas,25,,Texas Tech,12,
73,2,Sep 25 1937,Sat,Tulane,7,,Clemson,0,
