Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
72,4,Oct 6 1917,Sat,Purdue,54,,Franklin,0,
73,4,Oct 6 1917,Sat,Rice,31,,Illinois Medical,6,
74,4,Oct 6 1917,Sat,Rutgers,90,,Camp Wadsworth,0,
75,4,Oct 6 1917,Sat,South Carolina,38,,Newberry,0,
76,4,Oct 6 1917,Sat,Southern Methodist,20,,Meridian,7,
77,4,Oct 6 1917,Sat,Syracuse,19,,47th Infantry,0,
78,4,Oct 6 1917,Sat,Texas,27,,Trinity (Texas),0,
79,4,Oct 6 1917,Sat,Texas A&M,66,,Austin,0,
80,4,Oct 6 1917,Sat,Texas Christian,14,,1st Texas Artillery,7,
81,4,Oct 6 1917,Sat,Tulane,32,,Jefferson,0,
82,4,Oct 6 1917,Sat,Utah State,77,,Granite High,0,
83,4,Oct 6 1917,Sat,Vanderbilt,41,,Transylvania,0,
84,4,Oct 6 1917,Sat,Virginia Military Institute,53,,William & Mary,0,
85,4,Oct 6 1917,Sat,Virginia Tech,12,,Hampden-Sydney,0,
86,4,Oct 6 1917,Sat,Washington & Jefferson,36,@,Westminster (Pennsylvania),0,
87,4,Oct 6 1917,Sat,Washington (MO),26,,Lombard,14,
88,4,Oct 6 1917,Sat,West Virginia,7,@,Navy,0,
89,4,Oct 6 1917,Sat,William Penn,7,,Drake,7,
90,4,Oct 6 1917,Sat,Williams,14,@,Cornell,10,
91,4,Oct 6 1917,Sat,Wisconsin,34,,Beloit,0,
92,4,Oct 6 1917,Sat,Wofford,20,@,Guilford,0,
93,4,Oct 6 1917,Sat,Wyoming,6,,Colorado State,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
94,5,Oct 10 1917,Wed,Michigan,17,,Western Michigan,13,
95,5,Oct 12 1917,Fri,Alabama,13,,Marion,0,
96,5,Oct 13 1917,Sat,47th Infantry,6,@,Cornell,0,
97,5,Oct 13 1917,Sat,Arkansas,19,,Hendrix,0,
98,5,Oct 13 1917,Sat,Army,34,,Virginia Military Institute,0,
99,5,Oct 13 1917,Sat,Auburn,13,,Fort Sheridan,0,Montgomery AL
100,5,Oct 13 1917,Sat,Baylor,55,,Trinity (Texas),0,Dallas TX
101,5,Oct 13 1917,Sat,Brown,27,@,Holy Cross,6,
102,5,Oct 13 1917,Sat,California,33,,Navy Hospital Corps,7,
103,5,Oct 13 1917,Sat,Chicago,48,,Vanderbilt,0,
104,5,Oct 13 1917,Sat,Clemson,38,@,Furman,0,
105,5,Oct 13 1917,Sat,Colgate,24,,Bucknell,0,
106,5,Oct 13 1917,Sat,Colorado,6,@,Colorado State,0,
107,5,Oct 13 1917,Sat,Colorado College,27,,Camp Lyons,0,
108,5,Oct 13 1917,Sat,Colorado Mines,51,@,Wyoming,3,
109,5,Oct 13 1917,Sat,Creighton,12,,Drake,3,
110,5,Oct 13 1917,Sat,Dartmouth,32,,Middlebury,6,
111,5,Oct 13 1917,Sat,Denver,33,,Montana State,7,
112,5,Oct 13 1917,Sat,Florida,21,,South Carolina,13,
113,5,Oct 13 1917,Sat,Georgetown,26,,Springfield,0,
114,5,Oct 13 1917,Sat,Georgia Tech,32,,Davidson,10,
115,5,Oct 13 1917,Sat,Haskell,12,,Tulsa,7,
116,5,Oct 13 1917,Sat,Illinois,44,,Oklahoma,0,
117,5,Oct 13 1917,Sat,Indiana,40,,Saint Louis,0,
118,5,Oct 13 1917,Sat,Kansas,33,,Emporia State,0,
119,5,Oct 13 1917,Sat,Kansas State,7,@,Missouri,6,
120,5,Oct 13 1917,Sat,Lafayette,12,,Ursinus,6,
121,5,Oct 13 1917,Sat,Louisiana State,52,@,Mississippi,7,
122,5,Oct 13 1917,Sat,Mare Island Marines,27,,Olympic Club,3,
123,5,Oct 13 1917,Sat,Miami (OH),0,,Kentucky,0,
124,5,Oct 13 1917,Sat,Michigan,69,,Mount Union,0,
125,5,Oct 13 1917,Sat,Mississippi State,68,,Mississippi College,0,
126,5,Oct 13 1917,Sat,Navy,62,,Maryland,0,
127,5,Oct 13 1917,Sat,Nebraska,47,,Iowa,0,
128,5,Oct 13 1917,Sat,North Carolina State,28,,Roanoke,0,
129,5,Oct 13 1917,Sat,Notre Dame,0,,Wisconsin,0,
130,5,Oct 13 1917,Sat,Ohio State,40,,Northwestern,0,
131,5,Oct 13 1917,Sat,Oregon,14,@,Multnomah A.C.,7,
132,5,Oct 13 1917,Sat,Oregon State,34,,Vancouver Barracks,0,
133,5,Oct 13 1917,Sat,Penn State,99,,St. Bonaventure,0,
134,5,Oct 13 1917,Sat,Pennsylvania,10,,Swarthmore,0,
135,5,Oct 13 1917,Sat,Phillips,6,,Oklahoma State,0,
136,5,Oct 13 1917,Sat,Pittsburgh,41,,Lehigh,0,
137,5,Oct 13 1917,Sat,Presbyterian,7,,Citadel,0,
138,5,Oct 13 1917,Sat,Purdue,7,,DePauw,6,
139,5,Oct 13 1917,Sat,Rice,26,,Texas Christian,0,
140,5,Oct 13 1917,Sat,Sewanee,76,,Transylvania,0,Chattanooga TN
141,5,Oct 13 1917,Sat,Southern Methodist,20,@,Austin,0,
142,5,Oct 13 1917,Sat,Syracuse,14,,Rutgers,10,
143,5,Oct 13 1917,Sat,Texas,35,,Southwestern (TX),0,
144,5,Oct 13 1917,Sat,Texas A&M,98,,Dallas,0,
145,5,Oct 13 1917,Sat,Tulane,28,,Spring Hill,0,
146,5,Oct 13 1917,Sat,Utah State,21,,Utah Field Artillery,6,
147,5,Oct 13 1917,Sat,Virginia Tech,59,,Emory & Henry,6,
148,5,Oct 13 1917,Sat,Wake Forest,20,,Guilford,0,
149,5,Oct 13 1917,Sat,Washington & Jefferson,13,,West Virginia Wesleyan,6,
150,5,Oct 13 1917,Sat,Washington & Lee,66,,Randolph-Macon,0,
151,5,Oct 13 1917,Sat,Washington (MO),7,@,Rose-Hulman,0,
152,5,Oct 13 1917,Sat,Washington State,0,,362nd Infantry,0,Tacoma WA
153,5,Oct 13 1917,Sat,West Virginia,21,,Carlisle,0,
154,5,Oct 13 1917,Sat,Wofford,21,,Army Ambulance Corps,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
155,6,Oct 17 1917,Wed,Michigan,14,,Detroit Mercy,3,
156,6,Oct 18 1917,Thu,North Carolina State,17,,Wake Forest,6,
157,6,Oct 19 1917,Fri,Auburn,7,@,Clemson,0,
158,6,Oct 19 1917,Fri,Rice,53,,Austin,13,
159,6,Oct 20 1917,Sat,Alabama,46,,Mississippi College,0,
160,6,Oct 20 1917,Sat,Arkansas,32,,Missouri-Rolla,0,
161,6,Oct 20 1917,Sat,Army,26,,Tufts,3,
162,6,Oct 20 1917,Sat,Baylor,17,,Oklahoma State,0,
163,6,Oct 20 1917,Sat,Brown,7,,Boston College,2,
164,6,Oct 20 1917,Sat,California,20,,Occidental,0,
165,6,Oct 20 1917,Sat,Chicago,27,,Purdue,0,
166,6,Oct 20 1917,Sat,Citadel,18,,Erskine,7,
167,6,Oct 20 1917,Sat,Colgate,20,@,Cornell,0,
168,6,Oct 20 1917,Sat,Dartmouth,6,,West Virginia,2,
169,6,Oct 20 1917,Sat,Denver,7,,Colorado,0,
170,6,Oct 20 1917,Sat,Furman,20,,Newberry,7,
171,6,Oct 20 1917,Sat,Georgetown,17,@,Lehigh,6,
172,6,Oct 20 1917,Sat,Georgia Tech,63,,Washington & Lee,0,
173,6,Oct 20 1917,Sat,Grinnell,10,@,Iowa,0,
174,6,Oct 20 1917,Sat,Illinois,7,,Wisconsin,0,
175,6,Oct 20 1917,Sat,Iowa State,15,,Missouri,0,
176,6,Oct 20 1917,Sat,Kansas,34,,Washburn,2,
177,6,Oct 20 1917,Sat,Kansas State,61,,Washington (MO),0,
178,6,Oct 20 1917,Sat,Maryland,14,,Virginia Military Institute,14,
179,6,Oct 20 1917,Sat,Michigan,27,@,Michigan State,0,
180,6,Oct 20 1917,Sat,Minnesota,64,,South Dakota State,0,
181,6,Oct 20 1917,Sat,Montana State,20,,Colorado State,20,
182,6,Oct 20 1917,Sat,Navy,62,,Carlisle,0,
183,6,Oct 20 1917,Sat,Nebraska,7,,Notre Dame,0,
184,6,Oct 20 1917,Sat,Oklahoma,14,,Texas,0,Dallas TX
185,6,Oct 20 1917,Sat,Oregon State,26,,Idaho,6,Pendleton OR
186,6,Oct 20 1917,Sat,Pennsylvania,20,,Bucknell,6,
187,6,Oct 20 1917,Sat,Pittsburg State,0,,Tulsa,0,
188,6,Oct 20 1917,Sat,Pittsburgh,28,,Syracuse,0,Pittsburgh PA
189,6,Oct 20 1917,Sat,Presbyterian,7,,Wofford,6,
190,6,Oct 20 1917,Sat,Rutgers,33,@,Lafayette,7,
191,6,Oct 20 1917,Sat,Sewanee,3,@,Louisiana State,0,New Orleans LA
192,6,Oct 20 1917,Sat,Texas A&M,20,,Southwestern (TX),0,
193,6,Oct 20 1917,Sat,Texas Christian,21,,Southern Methodist,0,
194,6,Oct 20 1917,Sat,Tulane,52,@,Florida,0,
195,6,Oct 20 1917,Sat,Utah,14,,Wyoming,0,
196,6,Oct 20 1917,Sat,Utah State,21,@,Montana,6,
197,6,Oct 20 1917,Sat,Vanderbilt,5,@,Kentucky,0,
198,6,Oct 20 1917,Sat,Virginia Tech,13,,Davidson,7,
199,6,Oct 20 1917,Sat,Washington,14,,Whitman,6,
200,6,Oct 20 1917,Sat,Washington & Jefferson,7,,Penn State,0,
201,6,Oct 20 1917,Sat,Washington State,26,,Oregon,3,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
202,7,Oct 24 1917,Wed,Utah State,57,,Wyoming,0,
203,7,Oct 25 1917,Thu,Clemson,21,@,South Carolina,13,
204,7,Oct 27 1917,Sat,Alabama,64,,Mississippi,0,
205,7,Oct 27 1917,Sat,Arkansas,19,,Tulsa,7,
206,7,Oct 27 1917,Sat,Army,21,,Villanova,7,
207,7,Oct 27 1917,Sat,Auburn,13,,Mississippi State,6,Birmingham AL
208,7,Oct 27 1917,Sat,Baylor,103,,Hardin-Simmons,0,
209,7,Oct 27 1917,Sat,Brown,7,,Colgate,6,
210,7,Oct 27 1917,Sat,California,14,,Oregon State,3,
211,7,Oct 27 1917,Sat,Carlisle,15,,Johns Hopkins,7,
212,7,Oct 27 1917,Sat,Chicago,7,,Northwestern,0,
213,7,Oct 27 1917,Sat,Colorado,12,@,Colorado Mines,0,
214,7,Oct 27 1917,Sat,Colorado College,21,,Utah,0,
215,7,Oct 27 1917,Sat,Cornell,20,,Bucknell,0,
216,7,Oct 27 1917,Sat,Dallas,7,,Southern Methodist,7,
217,7,Oct 27 1917,Sat,Dartmouth,21,,New Hampshire,6,
218,7,Oct 27 1917,Sat,Davidson,23,,Virginia Military Institute,7,Danville VA
219,7,Oct 27 1917,Sat,Denver,10,@,Colorado State,6,
220,7,Oct 27 1917,Sat,Florida,19,,Florida Southern,7,
221,7,Oct 27 1917,Sat,Georgetown,28,,Virginia Tech,0,
222,7,Oct 27 1917,Sat,Illinois,27,,Purdue,0,
223,7,Oct 27 1917,Sat,Kansas,7,,Iowa State,0,
224,7,Oct 27 1917,Sat,Lehigh,34,,Lebanon Valley,7,
225,7,Oct 27 1917,Sat,Mare Island Marines,27,,Saint Mary's (CA),0,
226,7,Oct 27 1917,Sat,Maryland,29,,Wake Forest,13,
227,7,Oct 27 1917,Sat,Michigan,20,,Nebraska,0,
228,7,Oct 27 1917,Sat,Minnesota,33,,Indiana,9,
229,7,Oct 27 1917,Sat,Missouri,49,,Drake,0,
230,7,Oct 27 1917,Sat,Muhlenberg,6,@,Lafayette,0,
231,7,Oct 27 1917,Sat,Navy,89,,Haverford,0,
232,7,Oct 27 1917,Sat,Notre Dame,40,,South Dakota,0,
233,7,Oct 27 1917,Sat,Ohio State,67,,Denison,0,
234,7,Oct 27 1917,Sat,Oklahoma State,27,,Central Missouri State,0,
235,7,Oct 27 1917,Sat,Oregon,14,,Idaho,0,
236,7,Oct 27 1917,Sat,Penn State,8,,West Virginia Wesleyan,7,
237,7,Oct 27 1917,Sat,Pittsburgh,14,@,Pennsylvania,6,
238,7,Oct 27 1917,Sat,Presbyterian,7,,Guilford,0,
239,7,Oct 27 1917,Sat,Rice,13,@,Texas,0,
240,7,Oct 27 1917,Sat,Rutgers,28,@,Fordham,0,
241,7,Oct 27 1917,Sat,Sewanee,7,,Kentucky,0,Chattanooga TN
242,7,Oct 27 1917,Sat,Southwestern (TX),13,,Howard Payne,6,
243,7,Oct 27 1917,Sat,Syracuse,58,,Tufts,0,
244,7,Oct 27 1917,Sat,Texas A&M,27,,Louisiana State,0,San Antonio TX
245,7,Oct 27 1917,Sat,Texas Christian,20,@,Trinity (Texas),6,
246,7,Oct 27 1917,Sat,Tulane,19,,Washington Artillery,0,
247,7,Oct 27 1917,Sat,Vanderbilt,69,,Samford,0,
248,7,Oct 27 1917,Sat,Washington & Jefferson,35,@,Geneva,0,
249,7,Oct 27 1917,Sat,Washington & Lee,28,,North Carolina State,7,
250,7,Oct 27 1917,Sat,Washington State,19,,Whitman,0,
251,7,Oct 27 1917,Sat,West Virginia,60,,Gettysburg,0,
252,7,Oct 27 1917,Sat,Wisconsin,20,,Iowa,0,
253,7,Oct 27 1917,Sat,Wofford,21,@,Erskine,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
254,8,Nov 1 1917,Thu,Clemson,27,@,Wofford,16,
255,8,Nov 2 1917,Fri,Texas A&M,35,,Tulane,0,
256,8,Nov 3 1917,Sat,Arkansas,14,,Louisiana State,0,Shreveport LA
257,8,Nov 3 1917,Sat,Auburn,68,,Florida,0,
258,8,Nov 3 1917,Sat,Baylor,3,,Texas,0,
259,8,Nov 3 1917,Sat,Bucknell,10,,Carlisle,0,
260,8,Nov 3 1917,Sat,California,27,,Washington,0,
261,8,Nov 3 1917,Sat,Camp Funston,15,,Tulsa,6,
262,8,Nov 3 1917,Sat,Centre,3,,Kentucky,0,
263,8,Nov 3 1917,Sat,Citadel,32,,Newberry,7,
264,8,Nov 3 1917,Sat,Colgate,21,,Holy Cross,0,Utica NY
265,8,Nov 3 1917,Sat,Colorado,18,,Colorado College,17,
266,8,Nov 3 1917,Sat,Colorado Mines,58,,South Dakota Mines,6,
267,8,Nov 3 1917,Sat,Cornell,20,,Carnegie Mellon,0,
268,8,Nov 3 1917,Sat,Dartmouth,10,,Penn State,7,
269,8,Nov 3 1917,Sat,Davidson,28,@,Furman,7,
270,8,Nov 3 1917,Sat,Denver,18,@,Wyoming,0,
271,8,Nov 3 1917,Sat,Erskine,14,@,South Carolina,13,
272,8,Nov 3 1917,Sat,Georgetown,12,@,Fordham,0,
273,8,Nov 3 1917,Sat,Georgia Tech,83,,Vanderbilt,0,
274,8,Nov 3 1917,Sat,Great Lakes Navy,23,,Iowa,14,
275,8,Nov 3 1917,Sat,Grinnell,25,@,Drake,7,
276,8,Nov 3 1917,Sat,Illinois,0,,Chicago,0,
277,8,Nov 3 1917,Sat,Kansas,9,@,Kansas State,0,
278,8,Nov 3 1917,Sat,Lehigh,47,,Muhlenberg,0,
279,8,Nov 3 1917,Sat,Michigan,62,,Kalamazoo,0,
280,8,Nov 3 1917,Sat,Mississippi State,41,,Mississippi,14,Tupelo MS
281,8,Nov 3 1917,Sat,Navy,95,,Western Reserve,0,
282,8,Nov 3 1917,Sat,North Carolina State,10,@,Maryland,6,Washington DC
283,8,Nov 3 1917,Sat,Northwestern,12,@,Purdue,6,
284,8,Nov 3 1917,Sat,Notre Dame,7,@,Army,2,
285,8,Nov 3 1917,Sat,Ohio State,26,@,Indiana,3,
286,8,Nov 3 1917,Sat,Oklahoma,14,@,Missouri,7,
287,8,Nov 3 1917,Sat,Oklahoma State,13,,Central Oklahoma,0,
288,8,Nov 3 1917,Sat,Oregon,14,,Willamette,0,
289,8,Nov 3 1917,Sat,Oregon State,6,,Multnomah A.C.,0,
290,8,Nov 3 1917,Sat,Pennsylvania,27,,Lafayette,0,
291,8,Nov 3 1917,Sat,Pittsburgh,25,,Westminster (Pennsylvania),0,
292,8,Nov 3 1917,Sat,Rice,55,,Haskell,13,
293,8,Nov 3 1917,Sat,Sewanee,3,,Alabama,3,Birmingham AL
294,8,Nov 3 1917,Sat,Southern Methodist,20,,Trinity (Texas),0,
295,8,Nov 3 1917,Sat,Syracuse,6,@,Brown,0,
296,8,Nov 3 1917,Sat,Texas Christian,20,,Southwestern (TX),6,
297,8,Nov 3 1917,Sat,Utah,25,,Colorado State,12,
298,8,Nov 3 1917,Sat,Utah State,7,,Montana State,7,
299,8,Nov 3 1917,Sat,Virginia Military Institute,54,,Roanoke,0,
300,8,Nov 3 1917,Sat,Virginia Tech,50,,Wake Forest,0,
301,8,Nov 3 1917,Sat,Washington & Lee,43,,Richmond,0,
302,8,Nov 3 1917,Sat,Washington (MO),21,@,Missouri-Rolla,2,
303,8,Nov 3 1917,Sat,Washington State,19,@,Idaho,0,
304,8,Nov 3 1917,Sat,West Virginia,7,,Rutgers,7,
305,8,Nov 3 1917,Sat,Whitman,14,@,Montana,3,
306,8,Nov 3 1917,Sat,Wisconsin,10,,Minnesota,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
307,9,Nov 6 1917,Tue,Pennsylvania,23,,Pennsylvania Military,0,
308,9,Nov 8 1917,Thu,Clemson,20,,Citadel,0,Orangeburg SC
309,9,Nov 8 1917,Thu,South Carolina,26,,Furman,0,Florence SC
310,9,Nov 10 1917,Sat,Army,28,,Carlisle,0,
311,9,Nov 10 1917,Sat,Colgate,40,,St. Bonaventure,6,
312,9,Nov 10 1917,Sat,Colorado,18,,Utah,9,
313,9,Nov 10 1917,Sat,Colorado Mines,16,,Colorado College,7,Denver CO
314,9,Nov 10 1917,Sat,Davidson,21,,Auburn,7,Atlanta GA
315,9,Nov 10 1917,Sat,Denver,20,@,Tulsa,19,
316,9,Nov 10 1917,Sat,Drake,7,,Simpson,7,
317,9,Nov 10 1917,Sat,Georgia Tech,48,@,Tulane,0,
318,9,Nov 10 1917,Sat,Howard Payne,14,@,Southern Methodist,7,
319,9,Nov 10 1917,Sat,Idaho,16,,Whitman,0,
320,9,Nov 10 1917,Sat,Indiana,35,,DePauw,0,
321,9,Nov 10 1917,Sat,Iowa,35,,South Dakota,0,
322,9,Nov 10 1917,Sat,Iowa State,10,,Kansas State,7,
323,9,Nov 10 1917,Sat,Kansas,13,@,Oklahoma,6,
324,9,Nov 10 1917,Sat,Lehigh,9,@,Penn State,0,
325,9,Nov 10 1917,Sat,Louisiana State,34,,Mississippi College,0,
326,9,Nov 10 1917,Sat,Mare Island Marines,27,,Oregon,0,
327,9,Nov 10 1917,Sat,Maryland,13,,St. John's (Maryland),3,
328,9,Nov 10 1917,Sat,Michigan,42,,Cornell,0,
329,9,Nov 10 1917,Sat,Mississippi State,14,,Kentucky,0,
330,9,Nov 10 1917,Sat,Montana,9,,Montana State,7,
331,9,Nov 10 1917,Sat,Navy,28,,Georgetown,7,
332,9,Nov 10 1917,Sat,Navy Reserves,35,,Brown,0,
333,9,Nov 10 1917,Sat,Nebraska,52,,Missouri,0,
334,9,Nov 10 1917,Sat,North Carolina State,17,@,Virginia Military Institute,0,Richmond VA
335,9,Nov 10 1917,Sat,Northwestern,39,,Michigan State,6,
336,9,Nov 10 1917,Sat,Notre Dame,13,@,Morningside,0,
337,9,Nov 10 1917,Sat,Ohio State,16,@,Wisconsin,3,
338,9,Nov 10 1917,Sat,Pennsylvania,7,,Dartmouth,0,Boston MA
339,9,Nov 10 1917,Sat,Pittsburgh,13,,Washington & Jefferson,10,
340,9,Nov 10 1917,Sat,Presbyterian,19,@,Erskine,0,
341,9,Nov 10 1917,Sat,Rice,34,,Southwestern (TX),13,
342,9,Nov 10 1917,Sat,Rutgers,61,,Springfield,0,
343,9,Nov 10 1917,Sat,Saint Louis,13,@,Washington (MO),0,
344,9,Nov 10 1917,Sat,Saint Mary's (CA),14,@,California,13,
345,9,Nov 10 1917,Sat,Sewanee,69,,Mississippi,7,
346,9,Nov 10 1917,Sat,Swarthmore,56,,Lafayette,0,
347,9,Nov 10 1917,Sat,Syracuse,42,,Bucknell,0,
348,9,Nov 10 1917,Sat,Texas,7,,Oklahoma State,3,
349,9,Nov 10 1917,Sat,Texas A&M,7,@,Baylor,0,
350,9,Nov 10 1917,Sat,Texas Christian,59,@,Austin,0,
351,9,Nov 10 1917,Sat,Utah State,47,,Colorado State,7,
352,9,Nov 10 1917,Sat,Vanderbilt,7,@,Alabama,2,Birmingham AL
353,9,Nov 10 1917,Sat,Washington & Lee,118,,Roanoke,3,
354,9,Nov 10 1917,Sat,Washington State,6,@,Oregon State,0,
355,9,Nov 10 1917,Sat,West Virginia,27,,Virginia Tech,3,Huntington WV
356,9,Nov 10 1917,Sat,Wofford,45,,Newberry,0,
357,9,Nov 10 1917,Sat,Wyoming,7,,Northern Colorado,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
358,10,Nov 17 1917,Sat,2nd Texas 132nd Infantry,14,@,Texas Christian,7,
359,10,Nov 17 1917,Sat,Alabama,27,@,Kentucky,0,
360,10,Nov 17 1917,Sat,Army,50,,Lebanon Valley,0,
361,10,Nov 17 1917,Sat,Auburn,31,@,Vanderbilt,7,
362,10,Nov 17 1917,Sat,Baylor,0,,Southern Methodist,0,
363,10,Nov 17 1917,Sat,Brown,40,,Camp Devens,0,
364,10,Nov 17 1917,Sat,Centre,28,@,Sewanee,0,Chattanooga TN
365,10,Nov 17 1917,Sat,Clemson,55,@,Florida,7,Jacksonville FL
366,10,Nov 17 1917,Sat,Colorado College,7,,Colorado State,0,
367,10,Nov 17 1917,Sat,Davidson,72,,Wake Forest,7,
368,10,Nov 17 1917,Sat,Denver,51,@,Colorado Mines,0,
369,10,Nov 17 1917,Sat,Erskine,57,@,Newberry,0,
370,10,Nov 17 1917,Sat,Fordham,27,@,Cornell,6,
371,10,Nov 17 1917,Sat,Georgetown,20,@,Washington & Lee,12,Roanoke VA
372,10,Nov 17 1917,Sat,Georgia Tech,98,,Carlisle,0,
373,10,Nov 17 1917,Sat,Gettysburg,6,,Bucknell,6,
374,10,Nov 17 1917,Sat,Lafayette,42,,Albright,0,
