Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
37,3,Oct 1 1921,Sat,Alabama,27,,Spring Hill,7,
38,3,Oct 1 1921,Sat,Amherst,9,@,Columbia,7,
39,3,Oct 1 1921,Sat,Arkansas,28,,Hendrix,0,
40,3,Oct 1 1921,Sat,Auburn,35,@,Samford,3,
41,3,Oct 1 1921,Sat,Baylor,17,@,Austin,13,
42,3,Oct 1 1921,Sat,Brown,12,,Colby,7,
43,3,Oct 1 1921,Sat,California,14,,Olympic Club,0,
44,3,Oct 1 1921,Sat,Centre,14,,Clemson,0,
45,3,Oct 1 1921,Sat,Chicago,41,,Northwestern,0,
46,3,Oct 1 1921,Sat,Citadel,37,,Parris Island Marines,0,
47,3,Oct 1 1921,Sat,Colgate,14,,Allegheny,0,
48,3,Oct 1 1921,Sat,Cornell,41,,St. Bonaventure,0,
49,3,Oct 1 1921,Sat,Dartmouth,28,,Middlebury,3,
50,3,Oct 1 1921,Sat,Davidson,7,,Presbyterian,0,
51,3,Oct 1 1921,Sat,Denver,41,,Fort Hays State,7,
52,3,Oct 1 1921,Sat,Florida,6,@,Fort Benning,0,
53,3,Oct 1 1921,Sat,Furman,63,,Newberry,0,
54,3,Oct 1 1921,Sat,Georgia,28,,Mercer,0,
55,3,Oct 1 1921,Sat,Georgia Tech,41,,Oglethorpe,0,
56,3,Oct 1 1921,Sat,Grinnell,35,@,Simpson,0,
57,3,Oct 1 1921,Sat,Hardin-Simmons,10,,Texas Christian,7,
58,3,Oct 1 1921,Sat,Harvard,3,,Holy Cross,0,
59,3,Oct 1 1921,Sat,Indiana,29,,Kalamazoo,0,
60,3,Oct 1 1921,Sat,Iowa,52,,Knox,14,
61,3,Oct 1 1921,Sat,Iowa State,28,,Coe,3,
62,3,Oct 1 1921,Sat,Kansas,28,@,Washburn,7,
63,3,Oct 1 1921,Sat,Kansas State,7,,Emporia College,3,
64,3,Oct 1 1921,Sat,Kentucky,68,,Kentucky Wesleyan,0,
65,3,Oct 1 1921,Sat,Lafayette,6,,Pittsburgh,0,
66,3,Oct 1 1921,Sat,Lehigh,22,,Susquehanna,0,
67,3,Oct 1 1921,Sat,Maryland,3,@,Rutgers,0,
68,3,Oct 1 1921,Sat,Michigan,44,,Mount Union,0,
69,3,Oct 1 1921,Sat,Minnesota,19,,North Dakota,0,
70,3,Oct 1 1921,Sat,Mississippi,82,,Memphis,0,
71,3,Oct 1 1921,Sat,Mississippi College,14,@,Tulane,0,
72,3,Oct 1 1921,Sat,Mississippi State,20,,Birmingham-Southern,7,
73,3,Oct 1 1921,Sat,Missouri,36,,Oklahoma State,0,
74,3,Oct 1 1921,Sat,Navy,40,,North Carolina State,0,
75,3,Oct 1 1921,Sat,Nebraska,55,,Nebraska Wesleyan,0,
76,3,Oct 1 1921,Sat,North Carolina,21,,Wake Forest,0,
77,3,Oct 1 1921,Sat,Notre Dame,57,,DePauw,10,
78,3,Oct 1 1921,Sat,Ohio State,28,,Ohio Wesleyan,0,
79,3,Oct 1 1921,Sat,Oregon,7,,Willamette,3,
80,3,Oct 1 1921,Sat,Oregon State,68,,Chemawa,0,
81,3,Oct 1 1921,Sat,Penn State,24,,Gettysburg,0,
82,3,Oct 1 1921,Sat,Pennsylvania,20,,Franklin & Marshall,0,
83,3,Oct 1 1921,Sat,Phillips,42,,Kingfisher,7,
84,3,Oct 1 1921,Sat,Princeton,21,,Swarthmore,7,
85,3,Oct 1 1921,Sat,Rice,54,,Louisiana-Lafayette,0,
86,3,Oct 1 1921,Sat,Richmond,14,,Catholic,0,
87,3,Oct 1 1921,Sat,Sewanee,26,,Cumberland,0,
88,3,Oct 1 1921,Sat,South Carolina,13,,Erskine,7,
89,3,Oct 1 1921,Sat,Southern Methodist,3,,Howard Payne,0,
90,3,Oct 1 1921,Sat,Stanford,41,,U.S. Marines,0,
91,3,Oct 1 1921,Sat,Syracuse,38,,Ohio,0,
92,3,Oct 1 1921,Sat,Tennessee,7,@,Maryville (TN),0,
93,3,Oct 1 1921,Sat,Texas,33,,St. Edward's,0,
94,3,Oct 1 1921,Sat,Texas State,10,@,Southwestern (TX),0,
95,3,Oct 1 1921,Sat,Vanderbilt,34,,Middle Tennessee State,0,
96,3,Oct 1 1921,Sat,Virginia,28,,George Washington,0,
97,3,Oct 1 1921,Sat,Virginia Military Institute,32,,Hampden-Sydney,0,
98,3,Oct 1 1921,Sat,Virginia Tech,14,,William & Mary,0,
99,3,Oct 1 1921,Sat,Wabash,9,@,Purdue,0,
100,3,Oct 1 1921,Sat,Washington,24,,9th Amry Corps,7,
101,3,Oct 1 1921,Sat,Washington & Jefferson,26,,Bucknell,0,
102,3,Oct 1 1921,Sat,Washington & Lee,41,,Randolph-Macon,0,
103,3,Oct 1 1921,Sat,Washington (MO),10,,Missouri-Rolla,0,
104,3,Oct 1 1921,Sat,West Virginia,50,,Cincinnati,0,
105,3,Oct 1 1921,Sat,Wisconsin,28,,Lawrence,0,
106,3,Oct 1 1921,Sat,Wofford,22,,North Georgia,0,
107,3,Oct 1 1921,Sat,Wyoming,7,,Colorado State,7,
108,3,Oct 1 1921,Sat,Yale,14,,Vermont,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
109,4,Oct 7 1921,Fri,Clemson,34,,Presbyterian,0,
110,4,Oct 8 1921,Sat,Alabama,55,,Marion,0,
111,4,Oct 8 1921,Sat,Arkansas,40,,Drury,0,
112,4,Oct 8 1921,Sat,Auburn,44,,Spring Hill,0,Montgomery AL
113,4,Oct 8 1921,Sat,Baylor,17,,Rice,14,
114,4,Oct 8 1921,Sat,Brown,13,,New York University,0,
115,4,Oct 8 1921,Sat,California,51,,Nevada,6,
116,4,Oct 8 1921,Sat,Centre,14,,Virginia Tech,0,
117,4,Oct 8 1921,Sat,Chicago,9,,Purdue,0,
118,4,Oct 8 1921,Sat,Citadel,28,,Wofford,0,
119,4,Oct 8 1921,Sat,Colorado College,10,@,Wyoming,0,
120,4,Oct 8 1921,Sat,Columbia,14,,Wesleyan (CT),3,
121,4,Oct 8 1921,Sat,Cornell,55,,Rochester,0,
122,4,Oct 8 1921,Sat,Dartmouth,24,,New Hampshire,0,
123,4,Oct 8 1921,Sat,Drake,42,@,William Penn,0,
124,4,Oct 8 1921,Sat,Florida,33,,Rollins,0,Orlando FL
125,4,Oct 8 1921,Sat,Georgia,27,,Furman,7,
126,4,Oct 8 1921,Sat,Georgia Tech,70,,Davidson,0,
127,4,Oct 8 1921,Sat,Harvard,19,,Indiana,0,
128,4,Oct 8 1921,Sat,Illinois,52,,South Dakota,0,
129,4,Oct 8 1921,Sat,Iowa,10,,Notre Dame,7,
130,4,Oct 8 1921,Sat,Iowa State,21,,Grinnell,3,
131,4,Oct 8 1921,Sat,Kansas State,21,,Washington (MO),0,
132,4,Oct 8 1921,Sat,Kentucky,28,,Marshall,0,
133,4,Oct 8 1921,Sat,Lafayette,27,,Dickinson,0,
134,4,Oct 8 1921,Sat,Lehigh,7,@,Rutgers,0,
135,4,Oct 8 1921,Sat,Louisiana State,78,,Northwestern State,0,
136,4,Oct 8 1921,Sat,Michigan,65,,Case,0,
137,4,Oct 8 1921,Sat,Millsaps,7,,Birmingham-Southern,7,
138,4,Oct 8 1921,Sat,Minnesota,28,,Northwestern,0,
139,4,Oct 8 1921,Sat,Mississippi College,68,,Louisiana College,0,
140,4,Oct 8 1921,Sat,Mississippi State,21,,Ouachita,6,
141,4,Oct 8 1921,Sat,Missouri,32,@,Saint Louis,0,
142,4,Oct 8 1921,Sat,Multnomah A.C.,7,,Oregon State,7,
143,4,Oct 8 1921,Sat,Navy,53,,Western Reserve,0,
144,4,Oct 8 1921,Sat,Oberlin,7,@,Ohio State,6,
145,4,Oct 8 1921,Sat,Oglethorpe,20,@,Fort Benning,12,Columbus GA
146,4,Oct 8 1921,Sat,Oklahoma,21,@,Central Oklahoma,0,
147,4,Oct 8 1921,Sat,Oklahoma State,28,,Texas Christian,21,
148,4,Oct 8 1921,Sat,Oregon,21,@,Pacific (Oregon),7,
149,4,Oct 8 1921,Sat,Penn State,35,,North Carolina State,0,
150,4,Oct 8 1921,Sat,Pennsylvania,7,,Gettysburg,0,
151,4,Oct 8 1921,Sat,Phillips,14,,Southwestern Oklahoma State,0,
152,4,Oct 8 1921,Sat,Pittsburgh,21,,West Virginia,13,
153,4,Oct 8 1921,Sat,Princeton,19,,Colgate,0,
154,4,Oct 8 1921,Sat,Samford,39,,Jacksonville State,7,
155,4,Oct 8 1921,Sat,Sewanee,102,,Bryson,0,
156,4,Oct 8 1921,Sat,South Carolina,7,,Newberry,0,
157,4,Oct 8 1921,Sat,Stanford,10,,Saint Mary's (CA),7,
158,4,Oct 8 1921,Sat,Syracuse,42,,Maryland,0,
159,4,Oct 8 1921,Sat,Tennessee,21,,Chattanooga,0,
160,4,Oct 8 1921,Sat,Texas,60,,Austin,0,
161,4,Oct 8 1921,Sat,Texas A&M,14,,Howard Payne,7,
162,4,Oct 8 1921,Sat,Tulane,26,,Mississippi,0,
163,4,Oct 8 1921,Sat,Utah State,47,,Ogden A.C.,21,
164,4,Oct 8 1921,Sat,Vanderbilt,42,,Mercer,0,
165,4,Oct 8 1921,Sat,Virginia,14,,Richmond,0,
166,4,Oct 8 1921,Sat,Virginia Military Institute,20,,Wake Forest,0,
167,4,Oct 8 1921,Sat,Washington,7,,Whitman,0,
168,4,Oct 8 1921,Sat,Washington & Jefferson,54,,West Virginia Wesleyan,0,
169,4,Oct 8 1921,Sat,Washington & Lee,27,,Emory & Henry,0,
170,4,Oct 8 1921,Sat,Wisconsin,24,,South Dakota State,3,
171,4,Oct 8 1921,Sat,Yale,34,,North Carolina,0,
172,4,Oct 10 1921,Mon,Carlstrom Field,19,@,Florida,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
173,5,Oct 11 1921,Tue,Utah State,14,,Wyoming,3,
174,5,Oct 12 1921,Wed,Texas A&M,13,@,Southern Methodist,0,
175,5,Oct 14 1921,Fri,Auburn,56,,Clemson,0,
176,5,Oct 14 1921,Fri,Erskine,74,,Charleston,0,
177,5,Oct 15 1921,Sat,Alabama,95,,Bryson,0,
178,5,Oct 15 1921,Sat,Arkansas,28,,Ouachita,0,Little Rock AR
179,5,Oct 15 1921,Sat,Birmingham-Southern,19,@,Marion,0,
180,5,Oct 15 1921,Sat,Boston College,23,@,Baylor,7,Dallas TX
181,5,Oct 15 1921,Sat,California,21,,Pacific Fleet,10,
182,5,Oct 15 1921,Sat,Centre,28,@,Xavier,6,
183,5,Oct 15 1921,Sat,Chattanooga,31,,Georgetown (Kentucky),0,
184,5,Oct 15 1921,Sat,Citadel,20,@,Presbyterian,0,
185,5,Oct 15 1921,Sat,Colgate,21,,Susquehanna,6,
186,5,Oct 15 1921,Sat,Colorado College,7,,New Mexico,0,
187,5,Oct 15 1921,Sat,Colorado State,14,,Colorado Mines,0,
188,5,Oct 15 1921,Sat,Columbia,19,,New York University,0,
189,5,Oct 15 1921,Sat,Cornell,110,,Western Reserve,0,
190,5,Oct 15 1921,Sat,Creighton,14,,Kansas State,7,
191,5,Oct 15 1921,Sat,Dartmouth,14,,Tennessee,3,
192,5,Oct 15 1921,Sat,Denver,21,,Nebraska Wesleyan,3,
193,5,Oct 15 1921,Sat,Drake,15,@,Kansas,7,
194,5,Oct 15 1921,Sat,Florida,7,,Mercer,0,
195,5,Oct 15 1921,Sat,Georgia Tech,69,,Furman,0,
196,5,Oct 15 1921,Sat,Harvard,10,,Georgia,7,
197,5,Oct 15 1921,Sat,Iowa,14,,Illinois,2,
198,5,Oct 15 1921,Sat,Lafayette,20,@,Bucknell,7,
199,5,Oct 15 1921,Sat,Louisiana State,6,,Texas A&M,0,
200,5,Oct 15 1921,Sat,Michigan,30,,Michigan State,0,
201,5,Oct 15 1921,Sat,Mississippi,49,,Millsaps,0,
202,5,Oct 15 1921,Sat,Mississippi State,14,,Mississippi College,13,Jackson MS
203,5,Oct 15 1921,Sat,Missouri,17,,Iowa State,14,
204,5,Oct 15 1921,Sat,Navy,13,,Princeton,0,
205,5,Oct 15 1921,Sat,Nebraska,41,,Haskell,0,
206,5,Oct 15 1921,Sat,Newberry,41,,Charleston,0,
207,5,Oct 15 1921,Sat,North Carolina,7,,South Carolina,7,
208,5,Oct 15 1921,Sat,Notre Dame,33,@,Purdue,0,
209,5,Oct 15 1921,Sat,Ohio State,27,,Minnesota,0,
210,5,Oct 15 1921,Sat,Oklahoma,6,,Oklahoma State,0,
211,5,Oct 15 1921,Sat,Oregon,7,,Idaho,7,
212,5,Oct 15 1921,Sat,Oregon State,54,@,Willamette,0,
213,5,Oct 15 1921,Sat,Penn State,28,,Lehigh,7,
214,5,Oct 15 1921,Sat,Phillips,9,,Hardin-Simmons,0,
215,5,Oct 15 1921,Sat,Pittsburgh,21,,Cincinnati,14,
216,5,Oct 15 1921,Sat,Rutgers,14,,Washington & Lee,13,
217,5,Oct 15 1921,Sat,Sewanee,21,,Oglethorpe,0,
218,5,Oct 15 1921,Sat,Spring Hill,28,@,Loyola (LA),7,
219,5,Oct 15 1921,Sat,St. John's (Maryland),7,@,Maryland,3,
220,5,Oct 15 1921,Sat,Stanford,7,,Olympic Club,0,
221,5,Oct 15 1921,Sat,Swarthmore,7,,Pennsylvania,7,
222,5,Oct 15 1921,Sat,Syracuse,28,,Brown,0,
223,5,Oct 15 1921,Sat,Texas,21,,Howard Payne,0,
224,5,Oct 15 1921,Sat,Texas Christian,19,,Trinity (Texas),3,
225,5,Oct 15 1921,Sat,Tulane,7,@,Rice,6,
226,5,Oct 15 1921,Sat,Utah,14,,Wyoming,3,
227,5,Oct 15 1921,Sat,Utah State,30,,Montana State,7,
228,5,Oct 15 1921,Sat,Vanderbilt,21,@,Kentucky,14,
229,5,Oct 15 1921,Sat,Virginia,14,@,Virginia Military Institute,7,
230,5,Oct 15 1921,Sat,Virginia Tech,34,@,Richmond,0,
231,5,Oct 15 1921,Sat,Wake Forest,10,,Davidson,7,Charlotte NC
232,5,Oct 15 1921,Sat,Washington,28,,Montana,7,
233,5,Oct 15 1921,Sat,Washington & Jefferson,14,,Carnegie Mellon,0,
234,5,Oct 15 1921,Sat,Washington (MO),14,@,Grinnell,13,
235,5,Oct 15 1921,Sat,Washington State,54,@,Gonzaga,7,
236,5,Oct 15 1921,Sat,West Virginia,7,,Ohio,0,
237,5,Oct 15 1921,Sat,Wisconsin,27,@,Northwestern,0,
238,5,Oct 15 1921,Sat,Wofford,20,,Elon,7,
239,5,Oct 15 1921,Sat,Yale,23,,Williams,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
240,6,Oct 20 1921,Thu,North Carolina State,7,,North Carolina,0,
241,6,Oct 21 1921,Fri,Austin,17,@,Southern Methodist,6,
242,6,Oct 21 1921,Fri,Clemson,0,,Furman,0,
243,6,Oct 21 1921,Fri,Texas Christian,16,,Tulsa,0,
244,6,Oct 21 1921,Fri,Vanderbilt,20,@,Texas,0,Dallas TX
245,6,Oct 21 1921,Fri,Washington State,20,,Idaho,3,
246,6,Oct 22 1921,Sat,Auburn,14,,Fort Benning,7,
247,6,Oct 22 1921,Sat,Baylor,34,,Phillips,6,
248,6,Oct 22 1921,Sat,Bucknell,0,,West Virginia,0,
249,6,Oct 22 1921,Sat,California,39,,Oregon,0,
250,6,Oct 22 1921,Sat,Centre,98,@,Transylvania,0,
251,6,Oct 22 1921,Sat,Chattanooga,26,,Samford,3,
252,6,Oct 22 1921,Sat,Chicago,9,@,Princeton,0,
253,6,Oct 22 1921,Sat,Coe,10,@,Grinnell,0,
254,6,Oct 22 1921,Sat,Colorado,10,,Denver,7,
255,6,Oct 22 1921,Sat,Cornell,31,,Colgate,7,
256,6,Oct 22 1921,Sat,Dartmouth,31,,Columbia,7,
257,6,Oct 22 1921,Sat,Davidson,87,,Wofford,0,
258,6,Oct 22 1921,Sat,Drake,41,,Cornell College,0,
259,6,Oct 22 1921,Sat,Erskine,13,,Citadel,6,
260,6,Oct 22 1921,Sat,Georgia,14,,Oglethorpe,0,
261,6,Oct 22 1921,Sat,Georgia Tech,48,,Rutgers,14,
262,6,Oct 22 1921,Sat,Hampden-Sydney,7,@,Richmond,5,
263,6,Oct 22 1921,Sat,Kansas,14,@,Iowa State,7,
264,6,Oct 22 1921,Sat,Kansas State,7,,Missouri,5,
265,6,Oct 22 1921,Sat,Kentucky,33,,Georgetown (Kentucky),0,
266,6,Oct 22 1921,Sat,Lafayette,28,@,Fordham,7,New York NY
267,6,Oct 22 1921,Sat,Louisiana State,41,,Spring Hill,7,
268,6,Oct 22 1921,Sat,Maryland,10,,Virginia Tech,7,Washington DC
269,6,Oct 22 1921,Sat,Mercer,20,,Birmingham-Southern,0,
270,6,Oct 22 1921,Sat,Minnesota,6,,Indiana,0,
271,6,Oct 22 1921,Sat,Mississippi,35,,Rhodes,0,
272,6,Oct 22 1921,Sat,Mississippi College,35,,Union (Tennessee),0,
273,6,Oct 22 1921,Sat,Nevada,41,@,Utah State,0,
274,6,Oct 22 1921,Sat,Notre Dame,7,,Nebraska,0,
275,6,Oct 22 1921,Sat,Ohio State,14,@,Michigan,0,
276,6,Oct 22 1921,Sat,Oklahoma,28,,Washington (MO),13,
277,6,Oct 22 1921,Sat,Oklahoma State,7,,Arkansas,0,
278,6,Oct 22 1921,Sat,Oregon State,24,,Washington,0,
279,6,Oct 22 1921,Sat,Pacific Fleet,27,@,Stanford,7,
280,6,Oct 22 1921,Sat,Penn State,21,,Harvard,21,
281,6,Oct 22 1921,Sat,Pennsylvania,21,,Virginia Military Institute,7,
282,6,Oct 22 1921,Sat,Pittsburgh,35,,Syracuse,0,Pittsburgh PA
283,6,Oct 22 1921,Sat,Rice,28,,Southwestern (TX),0,
284,6,Oct 22 1921,Sat,Sewanee,17,@,Alabama,0,Birmingham AL
285,6,Oct 22 1921,Sat,South Carolina,48,,Presbyterian,0,
286,6,Oct 22 1921,Sat,Springfield,0,,Brown,0,
287,6,Oct 22 1921,Sat,Tennessee,9,,Florida,0,
288,6,Oct 22 1921,Sat,Texas A&M,17,,Arizona,13,
289,6,Oct 22 1921,Sat,Tulane,7,,Mississippi State,0,
290,6,Oct 22 1921,Sat,Utah,14,@,Colorado College,3,
291,6,Oct 22 1921,Sat,Virginia,14,,Johns Hopkins,7,
292,6,Oct 22 1921,Sat,Washington & Jefferson,14,@,Lehigh,7,
293,6,Oct 22 1921,Sat,Washington & Lee,33,,Morris Harvey,7,
294,6,Oct 22 1921,Sat,William & Mary,21,,Wake Forest,14,
295,6,Oct 22 1921,Sat,Wisconsin,20,@,Illinois,0,
296,6,Oct 22 1921,Sat,Wyoming,14,,Colorado Mines,7,
297,6,Oct 22 1921,Sat,Yale,14,,Army,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
298,7,Oct 27 1921,Thu,South Carolina,21,,Clemson,0,
299,7,Oct 29 1921,Sat,Alabama,7,,Louisiana State,7,New Orleans LA
300,7,Oct 29 1921,Sat,Arkansas,14,,Southern Methodist,0,Fort Smith AR
301,7,Oct 29 1921,Sat,Baylor,16,,Southwestern (TX),0,
302,7,Oct 29 1921,Sat,California,14,,Washington State,0,Portland OR
303,7,Oct 29 1921,Sat,Centre,6,@,Harvard,0,
304,7,Oct 29 1921,Sat,Chicago,35,,Colorado,0,
305,7,Oct 29 1921,Sat,Colorado State,24,@,Colorado College,0,
306,7,Oct 29 1921,Sat,Cornell,59,,Dartmouth,7,
307,7,Oct 29 1921,Sat,Davidson,14,,Richmond,14,
308,7,Oct 29 1921,Sat,Detroit Mercy,14,,Tulane,10,
309,7,Oct 29 1921,Sat,Erskine,19,@,Presbyterian,7,
310,7,Oct 29 1921,Sat,Florida,34,@,Samford,0,Montgomery AL
311,7,Oct 29 1921,Sat,Furman,42,,Citadel,0,
312,7,Oct 29 1921,Sat,Georgia,7,,Auburn,0,Columbus GA
313,7,Oct 29 1921,Sat,Iowa,13,@,Purdue,6,
314,7,Oct 29 1921,Sat,Kansas,21,,Kansas State,7,
315,7,Oct 29 1921,Sat,Lafayette,35,,Rutgers,0,
316,7,Oct 29 1921,Sat,Lehigh,21,,West Virginia,12,
317,7,Oct 29 1921,Sat,Mercer,41,,Stetson,0,
318,7,Oct 29 1921,Sat,Michigan,3,@,Illinois,0,
319,7,Oct 29 1921,Sat,Mississippi College,27,,Birmingham-Southern,6,
320,7,Oct 29 1921,Sat,Mississippi State,21,,Mississippi,0,Greenwood MS
321,7,Oct 29 1921,Sat,Missouri,6,,Drake,0,
322,7,Oct 29 1921,Sat,Navy,21,,Bethany (West Virginia),0,
323,7,Oct 29 1921,Sat,Nebraska,44,,Oklahoma,0,
324,7,Oct 29 1921,Sat,New York University,7,,Colgate,7,Johnson City NY
325,7,Oct 29 1921,Sat,Newberry,33,@,Wofford,21,
326,7,Oct 29 1921,Sat,North Carolina,16,@,Maryland,7,Baltimore MD
327,7,Oct 29 1921,Sat,Northwestern,34,,DePaul,0,
328,7,Oct 29 1921,Sat,Notre Dame,28,,Indiana,7,Indianapolis IN
329,7,Oct 29 1921,Sat,Oglethorpe,7,,Chattanooga,0,
330,7,Oct 29 1921,Sat,Penn State,28,,Georgia Tech,7,New York NY
331,7,Oct 29 1921,Sat,Pittsburgh,28,@,Pennsylvania,0,
332,7,Oct 29 1921,Sat,Princeton,34,,Virginia,0,
333,7,Oct 29 1921,Sat,Sewanee,6,@,Kentucky,0,Louisville KY
334,7,Oct 29 1921,Sat,Spring Hill,41,,Marion,0,
335,7,Oct 29 1921,Sat,Stanford,14,,Oregon State,7,
336,7,Oct 29 1921,Sat,Texas,56,,Rice,0,
337,7,Oct 29 1921,Sat,Texas A&M,23,,Oklahoma State,7,
338,7,Oct 29 1921,Sat,Texas Christian,0,,Phillips,0,
339,7,Oct 29 1921,Sat,Utah,17,,Idaho,7,
340,7,Oct 29 1921,Sat,Utah State,3,@,Montana Tech,0,
341,7,Oct 29 1921,Sat,Vanderbilt,14,,Tennessee,0,
342,7,Oct 29 1921,Sat,Virginia Military Institute,7,,North Carolina State,7,
343,7,Oct 29 1921,Sat,Wake Forest,28,,Guilford,0,
344,7,Oct 29 1921,Sat,Washington & Jefferson,17,@,Syracuse,10,
345,7,Oct 29 1921,Sat,Washington & Lee,3,,Virginia Tech,0,Lynchburg VA
346,7,Oct 29 1921,Sat,Washington (MO),2,,Iowa State,0,
347,7,Oct 29 1921,Sat,Williams,20,@,Columbia,0,
348,7,Oct 29 1921,Sat,Wisconsin,35,,Minnesota,0,
349,7,Oct 29 1921,Sat,Wyoming,9,,Denver,9,
350,7,Oct 29 1921,Sat,Yale,45,,Brown,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
351,8,Nov 3 1921,Thu,Erskine,19,@,Wofford,6,
352,8,Nov 5 1921,Sat,Auburn,14,@,Tulane,0,
353,8,Nov 5 1921,Sat,Birmingham-Southern,16,,Samford,14,
354,8,Nov 5 1921,Sat,Brown,55,,St. Bonaventure,0,
355,8,Nov 5 1921,Sat,California,38,,Southern California,7,
356,8,Nov 5 1921,Sat,Central Oklahoma,28,@,Phillips,3,
357,8,Nov 5 1921,Sat,Centre,55,,Kentucky,0,
358,8,Nov 5 1921,Sat,Citadel,7,,Newberry,7,
359,8,Nov 5 1921,Sat,Colgate,41,,Rochester,0,
360,8,Nov 5 1921,Sat,Colorado,35,,Colorado College,14,
361,8,Nov 5 1921,Sat,Cornell,41,@,Columbia,7,New York NY
362,8,Nov 5 1921,Sat,Creighton,26,,Oklahoma State,13,
363,8,Nov 5 1921,Sat,Denver,21,@,Colorado State,14,
364,8,Nov 5 1921,Sat,Fort Benning,18,@,Presbyterian,0,
365,8,Nov 5 1921,Sat,Furman,37,,Mercer,0,
366,8,Nov 5 1921,Sat,Georgia Tech,48,,Clemson,7,
367,8,Nov 5 1921,Sat,Idaho,35,@,Montana,7,
368,8,Nov 5 1921,Sat,Illinois,21,,DePauw,0,
369,8,Nov 5 1921,Sat,Iowa,41,@,Minnesota,7,
370,8,Nov 5 1921,Sat,Iowa State,7,@,Drake,0,
371,8,Nov 5 1921,Sat,Kansas State,21,,Grinnell,7,
372,8,Nov 5 1921,Sat,Lafayette,38,@,Pennsylvania,6,
373,8,Nov 5 1921,Sat,Louisiana State,10,,Arkansas,7,Shreveport LA
374,8,Nov 5 1921,Sat,Mississippi College,27,,Mississippi,7,Vicksburg MS
375,8,Nov 5 1921,Sat,Missouri,7,@,Washington (MO),0,
376,8,Nov 5 1921,Sat,Muhlenberg,14,,Lehigh,13,
377,8,Nov 5 1921,Sat,Navy,6,,Bucknell,0,
378,8,Nov 5 1921,Sat,Nebraska,10,@,Pittsburgh,0,
379,8,Nov 5 1921,Sat,Nevada,28,,Utah,7,
