Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
156,5,Oct 15 1915,Fri,Emporia State,13,,Kansas State,0,
157,5,Oct 15 1915,Fri,Haskell,6,,Baker,0,
158,5,Oct 15 1915,Fri,Louisiana State,28,@,Mississippi,0,
159,5,Oct 15 1915,Fri,Presbyterian,20,@,Furman,12,
160,5,Oct 15 1915,Fri,Tulsa,0,,Oklahoma State,0,
161,5,Oct 16 1915,Sat,Alabama,40,,Mississippi College,0,
162,5,Oct 16 1915,Sat,Auburn,14,@,Clemson,0,Anderson SC
163,5,Oct 16 1915,Sat,Baylor,49,,Trinity (Texas),0,Dallas TX
164,5,Oct 16 1915,Sat,Brown,33,,Williams,0,
165,5,Oct 16 1915,Sat,Chicago,13,,Indiana,7,
166,5,Oct 16 1915,Sat,Colgate,13,@,Army,0,
167,5,Oct 16 1915,Sat,Colorado College,28,,Nebraska Wesleyan,6,
168,5,Oct 16 1915,Sat,Colorado Mines,19,,Wyoming,0,
169,5,Oct 16 1915,Sat,Colorado State,21,@,Utah,9,
170,5,Oct 16 1915,Sat,Cornell,41,,Bucknell,0,
171,5,Oct 16 1915,Sat,Dartmouth,60,,Vermont,0,
172,5,Oct 16 1915,Sat,Davidson,45,,Wofford,0,
173,5,Oct 16 1915,Sat,Denver,27,,Montana State,3,
174,5,Oct 16 1915,Sat,Georgetown,38,,North Carolina,0,
175,5,Oct 16 1915,Sat,Georgia,39,@,Citadel,0,
176,5,Oct 16 1915,Sat,Georgia Tech,67,,Transylvania,0,
177,5,Oct 16 1915,Sat,Harvard,9,,Virginia,0,
178,5,Oct 16 1915,Sat,Illinois,3,,Ohio State,3,
179,5,Oct 16 1915,Sat,Iowa,9,,Northwestern,6,
180,5,Oct 16 1915,Sat,Kansas,30,,Drake,7,
181,5,Oct 16 1915,Sat,Lehigh,27,,Albright,0,
182,5,Oct 16 1915,Sat,Michigan,14,,Case,3,
183,5,Oct 16 1915,Sat,Minnesota,19,,South Dakota,0,
184,5,Oct 16 1915,Sat,Mississippi State,12,,Kentucky,0,
185,5,Oct 16 1915,Sat,Nebraska,47,,Washburn,0,
186,5,Oct 16 1915,Sat,Newberry,69,,Erskine,0,
187,5,Oct 16 1915,Sat,North Carolina State,7,@,Wake Forest,0,
188,5,Oct 16 1915,Sat,Oklahoma,24,@,Missouri,0,
189,5,Oct 16 1915,Sat,Penn State,27,,Gettysburg,12,
190,5,Oct 16 1915,Sat,Pennsylvania,7,,Navy,7,
191,5,Oct 16 1915,Sat,Pittsburgh,45,,Carlisle,0,
192,5,Oct 16 1915,Sat,Princeton,40,,Lafayette,3,
193,5,Oct 16 1915,Sat,Sewanee,7,@,Florida,0,Jacksonville FL
194,5,Oct 16 1915,Sat,Syracuse,82,,Rochester,0,
195,5,Oct 16 1915,Sat,Tennessee,80,,Centre,0,
196,5,Oct 16 1915,Sat,Texas,59,,Rice,0,
197,5,Oct 16 1915,Sat,Texas A&M,13,@,Texas Christian,10,
198,5,Oct 16 1915,Sat,Tulane,36,,Spring Hill,13,
199,5,Oct 16 1915,Sat,Utah State,26,,Nevada,0,
200,5,Oct 16 1915,Sat,Vanderbilt,100,,Henderson State,0,
201,5,Oct 16 1915,Sat,Virginia Military Institute,13,,Richmond,6,
202,5,Oct 16 1915,Sat,Wabash,13,,Washington (MO),3,
203,5,Oct 16 1915,Sat,Washington & Jefferson,34,@,Westminster (Pennsylvania),0,
204,5,Oct 16 1915,Sat,Washington & Lee,13,,Virginia Tech,0,Roanoke VA
205,5,Oct 16 1915,Sat,West Virginia,33,,Geneva,0,
206,5,Oct 16 1915,Sat,West Virginia Wesleyan,10,,Catholic,0,
207,5,Oct 16 1915,Sat,Wisconsin,28,@,Purdue,3,
208,5,Oct 16 1915,Sat,Yale,19,,Springfield,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
209,6,Oct 20 1915,Wed,Lafayette,31,,Delaware,0,
210,6,Oct 21 1915,Thu,South Carolina,19,@,North Carolina State,10,
211,6,Oct 22 1915,Fri,Georgia Tech,36,@,Louisiana State,7,New Orleans LA
212,6,Oct 23 1915,Sat,Alabama,16,,Tulane,0,
213,6,Oct 23 1915,Sat,Arkansas,14,,Oklahoma State,9,Fort Smith AR
214,6,Oct 23 1915,Sat,Army,10,,Georgetown,0,
215,6,Oct 23 1915,Sat,Auburn,26,,Mississippi State,0,Birmingham AL
216,6,Oct 23 1915,Sat,Baylor,10,@,Southwestern (TX),0,
217,6,Oct 23 1915,Sat,Bucknell,0,,Carlisle,0,
218,6,Oct 23 1915,Sat,Chicago,7,,Purdue,0,
219,6,Oct 23 1915,Sat,Citadel,14,,Presbyterian,0,
220,6,Oct 23 1915,Sat,Colgate,107,,Rensselaer,0,
221,6,Oct 23 1915,Sat,Colorado College,44,@,Colorado,0,
222,6,Oct 23 1915,Sat,Colorado State,59,,Utah State,0,
223,6,Oct 23 1915,Sat,Cornell,10,@,Harvard,0,
224,6,Oct 23 1915,Sat,Davidson,13,@,Roanoke,0,
225,6,Oct 23 1915,Sat,Denver,19,@,Wyoming,7,
226,6,Oct 23 1915,Sat,Drake,45,,Simpson,3,
227,6,Oct 23 1915,Sat,Furman,20,@,Bingham,6,
228,6,Oct 23 1915,Sat,Haskell,10,@,Creighton,3,
229,6,Oct 23 1915,Sat,Illinois,36,,Northwestern,6,
230,6,Oct 23 1915,Sat,Iowa State,14,,Missouri,6,
231,6,Oct 23 1915,Sat,Kansas,19,@,Kansas State,7,
232,6,Oct 23 1915,Sat,Lafayette,46,,Albright,0,
233,6,Oct 23 1915,Sat,Lehigh,20,,Muhlenberg,0,
234,6,Oct 23 1915,Sat,Michigan State,24,@,Michigan,0,
235,6,Oct 23 1915,Sat,Minnesota,51,,Iowa,13,
236,6,Oct 23 1915,Sat,Mississippi College,55,,Southern Mississippi,7,
237,6,Oct 23 1915,Sat,Navy,20,,Virginia Tech,0,
238,6,Oct 23 1915,Sat,Nebraska,20,,Notre Dame,19,
239,6,Oct 23 1915,Sat,Oklahoma,14,,Texas,13,Dallas TX
240,6,Oct 23 1915,Sat,Penn State,28,,West Virginia Wesleyan,0,
241,6,Oct 23 1915,Sat,Pittsburgh,14,@,Pennsylvania,7,
242,6,Oct 23 1915,Sat,Princeton,30,,Dartmouth,7,
243,6,Oct 23 1915,Sat,Rice,28,,Daniel Baker,0,
244,6,Oct 23 1915,Sat,Sewanee,7,,Kentucky,7,
245,6,Oct 23 1915,Sat,Syracuse,6,@,Brown,0,
246,6,Oct 23 1915,Sat,Tennessee,101,,Cumberland,0,
247,6,Oct 23 1915,Sat,Texas A&M,33,,Missouri-Rolla,3,
248,6,Oct 23 1915,Sat,Texas Christian,28,@,Austin,0,
249,6,Oct 23 1915,Sat,Utah,7,,Colorado Mines,0,
250,6,Oct 23 1915,Sat,Vanderbilt,91,,Mississippi,0,Memphis TN
251,6,Oct 23 1915,Sat,Virginia,9,@,Georgia,7,
252,6,Oct 23 1915,Sat,Virginia Military Institute,3,,North Carolina,3,Greensboro NC
253,6,Oct 23 1915,Sat,Washington & Jefferson,16,@,Yale,7,
254,6,Oct 23 1915,Sat,Washington (MO),38,,Drury,0,
255,6,Oct 23 1915,Sat,Wisconsin,21,,Ohio State,0,
256,6,Oct 23 1915,Sat,Wofford,13,,Erskine,3,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
257,7,Oct 27 1915,Wed,Muhlenberg,3,@,Bucknell,0,
258,7,Oct 27 1915,Wed,Wyoming,13,,Utah State,7,
259,7,Oct 28 1915,Thu,Clemson,0,,South Carolina,0,
260,7,Oct 29 1915,Fri,Kansas State,0,,Missouri,0,
261,7,Oct 30 1915,Sat,Alabama,23,,Sewanee,10,Birmingham AL
262,7,Oct 30 1915,Sat,Arkansas,0,,Saint Louis,0,
263,7,Oct 30 1915,Sat,Auburn,12,@,Georgia,0,
264,7,Oct 30 1915,Sat,Brown,46,,Vermont,0,
265,7,Oct 30 1915,Sat,Bucknell,3,,New York University,3,
266,7,Oct 30 1915,Sat,Chicago,14,,Wisconsin,13,
267,7,Oct 30 1915,Sat,Colgate,15,@,Yale,0,
268,7,Oct 30 1915,Sat,Colorado College,21,@,Denver,0,
269,7,Oct 30 1915,Sat,Colorado State,35,,Colorado Mines,0,
270,7,Oct 30 1915,Sat,Cornell,45,,Virginia Tech,0,
271,7,Oct 30 1915,Sat,Dartmouth,26,@,Amherst,0,
272,7,Oct 30 1915,Sat,Drake,26,,Washington (MO),16,
273,7,Oct 30 1915,Sat,Florida,45,,Florida Southern,0,
274,7,Oct 30 1915,Sat,Georgetown,33,,Fordham,7,
275,7,Oct 30 1915,Sat,Georgia Tech,23,,North Carolina,3,
276,7,Oct 30 1915,Sat,Harvard,13,,Penn State,0,
277,7,Oct 30 1915,Sat,Kentucky,27,,Cincinnati,6,
278,7,Oct 30 1915,Sat,Lafayette,17,@,Pennsylvania,0,
279,7,Oct 30 1915,Sat,Lehigh,29,,Gettysburg,0,
280,7,Oct 30 1915,Sat,Louisiana State,10,,Mississippi State,0,
281,7,Oct 30 1915,Sat,Mississippi,32,,Hendrix,7,
282,7,Oct 30 1915,Sat,Mississippi College,20,@,Tulane,6,
283,7,Oct 30 1915,Sat,Nebraska,21,@,Iowa State,0,
284,7,Oct 30 1915,Sat,North Carolina State,14,@,Navy,12,
285,7,Oct 30 1915,Sat,Notre Dame,6,,South Dakota,0,
286,7,Oct 30 1915,Sat,Oklahoma,23,,Kansas,14,
287,7,Oct 30 1915,Sat,Oklahoma State,30,,Baker,7,
288,7,Oct 30 1915,Sat,Pittsburgh,42,,Allegheny,7,
289,7,Oct 30 1915,Sat,Princeton,27,,Williams,0,
290,7,Oct 30 1915,Sat,Rice,33,,Texas Christian,3,
291,7,Oct 30 1915,Sat,Syracuse,14,@,Michigan,7,
292,7,Oct 30 1915,Sat,Texas,45,,Southwestern (TX),0,
293,7,Oct 30 1915,Sat,Texas A&M,21,,Haskell,7,Dallas TX
294,7,Oct 30 1915,Sat,Utah,35,,Colorado,3,
295,7,Oct 30 1915,Sat,Vanderbilt,35,,Tennessee,0,
296,7,Oct 30 1915,Sat,Villanova,16,@,Army,13,
297,7,Oct 30 1915,Sat,Virginia,44,,Virginia Military Institute,0,
298,7,Oct 30 1915,Sat,Wake Forest,40,,Richmond Blues,0,
299,7,Oct 30 1915,Sat,Washington & Jefferson,47,,Muskingum,7,
300,7,Oct 30 1915,Sat,Washington & Lee,7,,Indiana,7,Indianapolis IN
301,7,Oct 30 1915,Sat,West Virginia Wesleyan,14,@,Carlisle,0,
302,7,Oct 30 1915,Sat,Wofford,10,,Newberry,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
303,8,Nov 3 1915,Wed,Furman,38,,Presbyterian,7,
304,8,Nov 4 1915,Thu,South Carolina,33,@,Wofford,6,
305,8,Nov 5 1915,Fri,Louisiana State,13,,Arkansas,7,Shreveport LA
306,8,Nov 5 1915,Fri,Penn State,7,,Lehigh,0,
307,8,Nov 6 1915,Sat,Auburn,45,,Mercer,0,
308,8,Nov 6 1915,Sat,Brown,3,@,Yale,0,
309,8,Nov 6 1915,Sat,Carlisle,23,@,Holy Cross,21,
310,8,Nov 6 1915,Sat,Chicago,35,,Haskell,0,
311,8,Nov 6 1915,Sat,Citadel,48,,Newberry,3,
312,8,Nov 6 1915,Sat,Colorado College,27,,Utah,7,
313,8,Nov 6 1915,Sat,Colorado Mines,18,,Denver,0,
314,8,Nov 6 1915,Sat,Colorado State,48,@,Wyoming,0,
315,8,Nov 6 1915,Sat,Cornell,34,@,Michigan,7,
316,8,Nov 6 1915,Sat,Dartmouth,7,,Pennsylvania,3,Boston MA
317,8,Nov 6 1915,Sat,Davidson,58,,Furman,13,
318,8,Nov 6 1915,Sat,Georgetown,28,@,North Carolina State,0,
319,8,Nov 6 1915,Sat,Georgia,37,,Florida,0,Jacksonville FL
320,8,Nov 6 1915,Sat,Georgia Tech,21,,Alabama,7,
321,8,Nov 6 1915,Sat,Grinnell,58,@,Drake,0,
322,8,Nov 6 1915,Sat,Harvard,10,@,Princeton,6,
323,8,Nov 6 1915,Sat,Iowa State,7,,Morningside,0,
324,8,Nov 6 1915,Sat,Kansas,41,,Washburn,0,
325,8,Nov 6 1915,Sat,Kansas State,14,,Friends,0,
326,8,Nov 6 1915,Sat,Kentucky,15,@,Louisville,0,
327,8,Nov 6 1915,Sat,Lafayette,17,,Swarthmore,0,
328,8,Nov 6 1915,Sat,Minnesota,6,,Illinois,6,
329,8,Nov 6 1915,Sat,Mississippi State,65,,Mississippi,0,Tupelo MS
330,8,Nov 6 1915,Sat,Navy,13,,Bucknell,3,
331,8,Nov 6 1915,Sat,Nebraska,30,,Nebraska Wesleyan,0,
332,8,Nov 6 1915,Sat,North Carolina,9,@,Clemson,7,Greenville SC
333,8,Nov 6 1915,Sat,Northwestern,24,,Missouri,6,
334,8,Nov 6 1915,Sat,Notre Dame,7,@,Army,0,
335,8,Nov 6 1915,Sat,Ohio State,10,,Indiana,9,
336,8,Nov 6 1915,Sat,Oklahoma,14,@,Tulsa,13,
337,8,Nov 6 1915,Sat,Oklahoma State,77,@,Northwestern Oklahoma State,0,
338,8,Nov 6 1915,Sat,Pittsburgh,19,,Washington & Jefferson,0,
339,8,Nov 6 1915,Sat,Presbyterian,60,,Erskine,0,
340,8,Nov 6 1915,Sat,Purdue,19,,Iowa,13,
341,8,Nov 6 1915,Sat,South Carolina,68,,Cumberland,0,
342,8,Nov 6 1915,Sat,Southwestern (TX),15,,Daniel Baker,0,
343,8,Nov 6 1915,Sat,Syracuse,73,,Mount Union,0,
344,8,Nov 6 1915,Sat,Texas,27,,Sewanee,6,Houston TX
345,8,Nov 6 1915,Sat,Texas Christian,25,@,Trinity (Texas),0,
346,8,Nov 6 1915,Sat,Utah State,10,,Montana Tech,6,
347,8,Nov 6 1915,Sat,Virginia,35,,Vanderbilt,10,
348,8,Nov 6 1915,Sat,Virginia Military Institute,21,,Wake Forest,6,
349,8,Nov 6 1915,Sat,Washington & Lee,21,,Roanoke,0,
350,8,Nov 6 1915,Sat,Washington (MO),13,,Saint Louis,7,
351,8,Nov 6 1915,Sat,West Virginia,92,@,Marshall,6,
352,8,Nov 6 1915,Sat,West Virginia Wesleyan,14,,Marietta,14,
353,8,Nov 8 1915,Mon,Rice,7,,Texas A&M,0,
354,8,Nov 8 1915,Mon,Sewanee,16,@,Baylor,3,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
355,9,Nov 9 1915,Tue,North Carolina State,27,,Gallaudet,7,
356,9,Nov 11 1915,Thu,Wake Forest,28,,Gallaudet,6,
357,9,Nov 12 1915,Fri,Haskell,21,@,Emporia State,7,
358,9,Nov 12 1915,Fri,Kansas State,6,@,Washburn,0,
359,9,Nov 13 1915,Sat,Army,24,,Maine,0,
360,9,Nov 13 1915,Sat,Baylor,12,,Oklahoma State,6,
361,9,Nov 13 1915,Sat,Bucknell,16,,Gettysburg,7,
362,9,Nov 13 1915,Sat,Carlisle,21,,Dickinson,14,
363,9,Nov 13 1915,Sat,Colorado Mines,13,,Colorado,6,
364,9,Nov 13 1915,Sat,Colorado State,24,@,Colorado College,13,
365,9,Nov 13 1915,Sat,Cornell,40,,Washington & Lee,21,
366,9,Nov 13 1915,Sat,Dartmouth,29,,Bates,0,
367,9,Nov 13 1915,Sat,Florida,6,,Citadel,0,
368,9,Nov 13 1915,Sat,Furman,7,,Newberry,0,
369,9,Nov 13 1915,Sat,Georgia,0,,Georgia Tech,0,
370,9,Nov 13 1915,Sat,Harvard,16,,Brown,7,
371,9,Nov 13 1915,Sat,Illinois,17,,Wisconsin,3,
372,9,Nov 13 1915,Sat,Indiana,14,@,Northwestern,6,
373,9,Nov 13 1915,Sat,Iowa State,16,@,Iowa,0,
374,9,Nov 13 1915,Sat,Kentucky,7,,Purdue,0,
375,9,Nov 13 1915,Sat,Lehigh,60,,Lebanon Valley,9,
376,9,Nov 13 1915,Sat,Michigan,0,,Pennsylvania,0,
377,9,Nov 13 1915,Sat,Minnesota,20,,Chicago,7,
378,9,Nov 13 1915,Sat,Mississippi College,74,,Mississippi,6,Jackson MS
