Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
1,1,Sep 15 1934,Sat,Centenary (LA),13,,Louisiana College,0,
2,1,Sep 15 1934,Sat,Montana State,20,,Englewood,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
3,2,Sep 21 1934,Fri,Birmingham-Southern,7,,Auburn,0,Montgomery AL
4,2,Sep 21 1934,Fri,Duquesne,39,,Waynesburg,0,
5,2,Sep 21 1934,Fri,Loyola Marymount,43,,California Tech,0,
6,2,Sep 21 1934,Fri,Mississippi State,13,@,Samford,7,
7,2,Sep 21 1934,Fri,Oregon State,13,,Willamette,0,
8,2,Sep 21 1934,Fri,Southern California,20,,Occidental,0,
9,2,Sep 21 1934,Fri,Tulsa,26,,Central Oklahoma,0,
10,2,Sep 21 1934,Fri,UCLA,14,,Pomona-Pitzer,0,
11,2,Sep 22 1934,Sat,Brigham Young,20,,Montana State,6,
12,2,Sep 22 1934,Sat,Centenary (LA),16,@,Northwestern State,0,
13,2,Sep 22 1934,Sat,Clemson,6,,Presbyterian,0,
14,2,Sep 22 1934,Sat,Colorado Mines,6,,Western State,3,
15,2,Sep 22 1934,Sat,Davidson,33,,Elon,6,
16,2,Sep 22 1934,Sat,George Washington,41,@,Shepherd,0,
17,2,Sep 22 1934,Sat,Kentucky,26,,Maryville (TN),0,
18,2,Sep 22 1934,Sat,Oregon State,19,,Pacific (Oregon),0,
19,2,Sep 22 1934,Sat,Rice,12,,Loyola (LA),0,
20,2,Sep 22 1934,Sat,Santa Clara,40,,Nevada,0,
21,2,Sep 22 1934,Sat,Simpson,6,,Drake,6,
22,2,Sep 22 1934,Sat,Southern California,40,,Whittier,14,
23,2,Sep 22 1934,Sat,Southern Methodist,33,,North Texas,0,
24,2,Sep 22 1934,Sat,Stanford,48,,San Jose State,0,
25,2,Sep 22 1934,Sat,Texas,12,@,Texas Tech,6,
26,2,Sep 22 1934,Sat,Texas A&M,28,,Sam Houston State,0,
27,2,Sep 22 1934,Sat,Texas Christian,33,@,Daniel Baker,7,
28,2,Sep 22 1934,Sat,UCLA,20,,San Diego State,0,
29,2,Sep 22 1934,Sat,Virginia Tech,21,,Roanoke,0,
30,2,Sep 22 1934,Sat,Wake Forest,62,,Guilford,0,
31,2,Sep 22 1934,Sat,Washington & Lee,19,,Wofford,0,
32,2,Sep 22 1934,Sat,West Virginia,19,,West Virginia Wesleyan,0,
33,2,Sep 22 1934,Sat,Wyoming,40,@,Fort Warren,0,
34,2,Sep 23 1934,Sun,Oregon,13,,Gonzaga,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
35,3,Sep 28 1934,Fri,Arizona State,25,,California Tech,7,
36,3,Sep 28 1934,Fri,Bucknell,12,,Davis & Elkins,0,
37,3,Sep 28 1934,Fri,California,54,,California-Davis,0,
38,3,Sep 28 1934,Fri,Detroit Mercy,38,,Central Michigan,0,
39,3,Sep 28 1934,Fri,Loyola Marymount,12,,La Verne,0,
40,3,Sep 28 1934,Fri,New Mexico State,52,,Wayland,0,
41,3,Sep 28 1934,Fri,San Francisco,10,@,Oregon State,0,
42,3,Sep 28 1934,Fri,Utah,6,@,Drake,0,
43,3,Sep 28 1934,Fri,West Virginia,7,@,Duquesne,0,
44,3,Sep 29 1934,Sat,Alabama,24,,Samford,0,
45,3,Sep 29 1934,Sat,Arizona,7,,San Diego State,0,
46,3,Sep 29 1934,Sat,Arkansas,13,,Ozarks,0,
47,3,Sep 29 1934,Sat,Army,19,,Washburn,0,
48,3,Sep 29 1934,Sat,Auburn,15,,Oglethorpe,0,
49,3,Sep 29 1934,Sat,Baylor,33,,St. Edward's,0,
50,3,Sep 29 1934,Sat,Birmingham-Southern,19,,Loyola (LA),2,
51,3,Sep 29 1934,Sat,Brigham Young,32,,Occidental,7,
52,3,Sep 29 1934,Sat,Brown,18,,Boston University,0,
53,3,Sep 29 1934,Sat,California,33,,Nevada,0,
54,3,Sep 29 1934,Sat,Carnegie Mellon,7,,Geneva,0,
55,3,Sep 29 1934,Sat,Centenary (LA),28,@,Hendrix,0,
56,3,Sep 29 1934,Sat,Chicago,19,,Carroll (Wisconsin),0,
57,3,Sep 29 1934,Sat,Citadel,13,,Newberry,7,
58,3,Sep 29 1934,Sat,Colorado,0,,Kansas,0,
59,3,Sep 29 1934,Sat,Colorado College,13,,Colorado Mines,6,
60,3,Sep 29 1934,Sat,Colorado State,12,@,Northern Colorado,0,
61,3,Sep 29 1934,Sat,Cornell,14,,St. Lawrence,0,
62,3,Sep 29 1934,Sat,Dartmouth,39,,Norwich,0,
63,3,Sep 29 1934,Sat,Duke,46,@,Virginia Military Institute,0,
64,3,Sep 29 1934,Sat,Florida,13,,Rollins,2,Jacksonville FL
65,3,Sep 29 1934,Sat,Furman,13,@,Wofford,0,
66,3,Sep 29 1934,Sat,Georgia,42,,Stetson,0,
67,3,Sep 29 1934,Sat,Georgia Tech,12,,Clemson,7,
68,3,Sep 29 1934,Sat,Gonzaga,31,,Eastern Washington,0,
69,3,Sep 29 1934,Sat,Illinois,40,,Bradley,7,
70,3,Sep 29 1934,Sat,Indiana,27,,Ohio,0,
71,3,Sep 29 1934,Sat,Iowa,34,,South Dakota,0,
72,3,Sep 29 1934,Sat,Iowa State,23,,Luther,3,
73,3,Sep 29 1934,Sat,Kansas State,13,,Fort Hays State,0,
74,3,Sep 29 1934,Sat,Louisiana State,9,,Rice,9,
75,3,Sep 29 1934,Sat,Maryland,13,,St. John's (Maryland),0,
76,3,Sep 29 1934,Sat,Michigan State,33,,Grinnell,20,
77,3,Sep 29 1934,Sat,Minnesota,56,,North Dakota State,12,
78,3,Sep 29 1934,Sat,Mississippi,44,,Memphis,0,
79,3,Sep 29 1934,Sat,Montana State,6,,North Dakota Teachers,0,
80,3,Sep 29 1934,Sat,Navy,20,,William & Mary,7,
81,3,Sep 29 1934,Sat,Nebraska,50,,Wyoming,0,
82,3,Sep 29 1934,Sat,New Mexico,76,,New Mexico Highlands,7,
83,3,Sep 29 1934,Sat,North Carolina,21,,Wake Forest,0,
84,3,Sep 29 1934,Sat,North Carolina State,7,,Davidson,0,Greensboro NC
85,3,Sep 29 1934,Sat,North Dakota,7,@,George Washington,0,
86,3,Sep 29 1934,Sat,Northwestern,21,,Marquette,12,
87,3,Sep 29 1934,Sat,Oklahoma State,12,,Oklahoma Baptist,0,
88,3,Sep 29 1934,Sat,Pittsburgh,26,,Washington & Jefferson,6,
89,3,Sep 29 1934,Sat,Presbyterian,7,@,Mercer,6,
90,3,Sep 29 1934,Sat,Rhodes,2,,Sewanee,0,
91,3,Sep 29 1934,Sat,Richmond,27,,Roanoke,0,
92,3,Sep 29 1934,Sat,Saint Mary's (CA),61,,Portland,0,
93,3,Sep 29 1934,Sat,Santa Clara,7,,Stanford,7,
94,3,Sep 29 1934,Sat,South Carolina,25,,Erskine,0,
95,3,Sep 29 1934,Sat,South Dakota State,14,@,Creighton,0,
