Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
41,2,Sep 20 1952,Sat,Virginia Tech,27,@,Davidson,14,
42,2,Sep 20 1952,Sat,Washington,39,,Idaho,14,
43,2,Sep 20 1952,Sat,William & Mary,34,@,Virginia Military Institute,13,Roanoke VA
44,2,Sep 20 1952,Sat,Yale,34,,Connecticut,13,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
45,3,Sep 26 1952,Fri,Boston College,14,,Richmond,7,
46,3,Sep 26 1952,Fri,Detroit Mercy,22,,Wichita State,7,
47,3,Sep 26 1952,Fri,(19) Duke,14,@,Southern Methodist,7,
48,3,Sep 26 1952,Fri,Miami (FL),45,,Virginia Military Institute,0,
49,3,Sep 26 1952,Fri,(16) Southern California,31,,Northwestern,0,
50,3,Sep 26 1952,Fri,Temple,21,,Albright,0,
51,3,Sep 27 1952,Sat,Alabama,21,@,Louisiana State,20,
52,3,Sep 27 1952,Sat,Arizona,62,,New Mexico State,12,
53,3,Sep 27 1952,Sat,Arizona State,40,,Colorado State,14,
54,3,Sep 27 1952,Sat,Army,28,,South Carolina,7,
55,3,Sep 27 1952,Sat,Brigham Young,14,,New Mexico,10,
56,3,Sep 27 1952,Sat,(8) California,28,,Missouri,14,
57,3,Sep 27 1952,Sat,Cincinnati,13,,Kansas State,6,
58,3,Sep 27 1952,Sat,Colgate,14,@,Cornell,7,
59,3,Sep 27 1952,Sat,Dayton,34,,Drake,13,
60,3,Sep 27 1952,Sat,Denver,29,,Lowry Field,0,
61,3,Sep 27 1952,Sat,Eastern New Mexico,21,@,Northern Arizona,7,
62,3,Sep 27 1952,Sat,Furman,22,@,West Virginia,14,
63,3,Sep 27 1952,Sat,George Washington,39,@,North Carolina State,0,
64,3,Sep 27 1952,Sat,Georgia,21,@,Tulane,16,
65,3,Sep 27 1952,Sat,(3) Georgia Tech,17,,Florida,14,
66,3,Sep 27 1952,Sat,Harvard,27,,Springfield,7,
67,3,Sep 27 1952,Sat,Holy Cross,27,@,Dartmouth,9,
68,3,Sep 27 1952,Sat,Houston,17,@,Arkansas,7,
69,3,Sep 27 1952,Sat,(5) Illinois,33,,Iowa State,7,
70,3,Sep 27 1952,Sat,(17) Kansas,21,,Santa Clara,9,
71,3,Sep 27 1952,Sat,(2) Maryland,13,@,Auburn,7,Birmingham AL
72,3,Sep 27 1952,Sat,(1) Michigan State,27,@,Michigan,13,
73,3,Sep 27 1952,Sat,Mississippi,13,,Kentucky,13,
74,3,Sep 27 1952,Sat,Muhlenberg,19,,Rutgers,19,
75,3,Sep 27 1952,Sat,Navy,31,,Yale,0,Baltimore MD
76,3,Sep 27 1952,Sat,Nebraska,28,@,Oregon,13,Portland OR
77,3,Sep 27 1952,Sat,New York University,10,,Lehigh,7,Randalls Island NY
78,3,Sep 27 1952,Sat,(10) Notre Dame,7,,(12) Pennsylvania,7,
79,3,Sep 27 1952,Sat,(20) Ohio State,33,,Indiana,13,
80,3,Sep 27 1952,Sat,(4) Oklahoma,21,,Colorado,21,
81,3,Sep 27 1952,Sat,Pacific,34,@,Utah State,7,
82,3,Sep 27 1952,Sat,Pittsburgh,26,,Iowa,14,
83,3,Sep 27 1952,Sat,(14) Princeton,14,@,Columbia,0,
84,3,Sep 27 1952,Sat,Purdue,20,,Penn State,20,
85,3,Sep 27 1952,Sat,Rice,34,,Texas Tech,7,
86,3,Sep 27 1952,Sat,San Jose State,47,@,San Diego State,6,
87,3,Sep 27 1952,Sat,(13) Stanford,14,@,(15) Washington State,13,
88,3,Sep 27 1952,Sat,Syracuse,34,,Boston University,21,
89,3,Sep 27 1952,Sat,(6) Tennessee,14,,Mississippi State,7,Memphis TN
90,3,Sep 27 1952,Sat,(11) Texas,28,@,North Carolina,7,
91,3,Sep 27 1952,Sat,Texas A&M,14,,Oklahoma State,7,Dallas TX
92,3,Sep 27 1952,Sat,Texas-El Paso,42,,Sul Ross State,0,
93,3,Sep 27 1952,Sat,Tulsa,56,,Hardin-Simmons,27,
94,3,Sep 27 1952,Sat,(18) UCLA,14,,(9) Texas Christian,0,
95,3,Sep 27 1952,Sat,Utah,21,,Idaho,21,Boise ID
96,3,Sep 27 1952,Sat,Villanova,14,@,Clemson,7,
97,3,Sep 27 1952,Sat,Virginia,27,,Vanderbilt,0,
98,3,Sep 27 1952,Sat,Virginia Tech,14,@,Citadel,7,
99,3,Sep 27 1952,Sat,Wake Forest,28,@,William & Mary,21,
100,3,Sep 27 1952,Sat,Washington,19,,Minnesota,13,
101,3,Sep 27 1952,Sat,Washington & Lee,33,@,Davidson,14,
102,3,Sep 27 1952,Sat,West Texas A&M,19,,McMurry,6,
103,3,Sep 27 1952,Sat,(7) Wisconsin,42,,Marquette,19,
104,3,Sep 27 1952,Sat,Wyoming,14,,Montana,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
105,4,Oct 3 1952,Fri,Alabama,21,@,Miami (FL),7,
106,4,Oct 3 1952,Fri,Syracuse,27,@,Temple,0,
107,4,Oct 4 1952,Sat,Arizona,27,@,Utah,0,
108,4,Oct 4 1952,Sat,Baylor,31,,Washington State,7,
109,4,Oct 4 1952,Sat,Boston College,7,,Wake Forest,7,Winston-Salem NC
110,4,Oct 4 1952,Sat,Brigham Young,28,@,Montana,7,
111,4,Oct 4 1952,Sat,(4) California,49,@,Minnesota,13,
112,4,Oct 4 1952,Sat,Cincinnati,14,,Tulsa,14,
113,4,Oct 4 1952,Sat,Colgate,13,@,Buffalo,0,
114,4,Oct 4 1952,Sat,Colorado State,28,@,Denver,6,
115,4,Oct 4 1952,Sat,Columbia,16,@,Harvard,7,
116,4,Oct 4 1952,Sat,Drake,34,,Emporia State,18,
117,4,Oct 4 1952,Sat,(10) Duke,7,,(11) Tennessee,0,
118,4,Oct 4 1952,Sat,Florida,33,,Citadel,0,Jacksonville FL
119,4,Oct 4 1952,Sat,George Washington,33,,Washington & Lee,28,
120,4,Oct 4 1952,Sat,Georgia,49,,North Carolina State,0,
121,4,Oct 4 1952,Sat,(6) Georgia Tech,20,@,Southern Methodist,7,
122,4,Oct 4 1952,Sat,Hardin-Simmons,33,,Trinity (Texas),7,
123,4,Oct 4 1952,Sat,Holy Cross,12,,Fordham,7,
124,4,Oct 4 1952,Sat,Houston,10,@,Oklahoma State,7,
125,4,Oct 4 1952,Sat,Indiana,20,,Iowa,13,
126,4,Oct 4 1952,Sat,(9) Kansas,21,,Colorado,12,
127,4,Oct 4 1952,Sat,Kentucky,10,@,Texas A&M,7,
128,4,Oct 4 1952,Sat,Louisiana State,27,@,(17) Rice,7,
129,4,Oct 4 1952,Sat,Marquette,21,,Boston University,0,
130,4,Oct 4 1952,Sat,(3) Maryland,28,,Clemson,0,
131,4,Oct 4 1952,Sat,(1) Michigan State,17,@,Oregon State,14,Portland OR
132,4,Oct 4 1952,Sat,(18) Mississippi,20,,Auburn,7,Memphis TN
133,4,Oct 4 1952,Sat,Mississippi State,41,,Arkansas State,14,
134,4,Oct 4 1952,Sat,Missouri,26,@,Kansas State,0,
135,4,Oct 4 1952,Sat,Navy,31,@,Cornell,7,
136,4,Oct 4 1952,Sat,Nebraska,16,,Iowa State,0,
137,4,Oct 4 1952,Sat,New Mexico,23,,New Mexico State,0,
138,4,Oct 4 1952,Sat,New York University,20,,Merchant Marine,20,
139,4,Oct 4 1952,Sat,Northern Arizona,36,,La Verne,14,
140,4,Oct 4 1952,Sat,(19) Notre Dame,14,@,(5) Texas,3,
141,4,Oct 4 1952,Sat,(20) Oklahoma,49,,Pittsburgh,20,
142,4,Oct 4 1952,Sat,Oregon,20,@,Idaho,14,
143,4,Oct 4 1952,Sat,Pacific,42,,Texas Tech,21,
144,4,Oct 4 1952,Sat,Penn State,35,,William & Mary,23,
145,4,Oct 4 1952,Sat,Pennsylvania,7,,Dartmouth,0,
146,4,Oct 4 1952,Sat,(13) Princeton,61,,Rutgers,19,
147,4,Oct 4 1952,Sat,Purdue,21,@,(15) Ohio State,14,
148,4,Oct 4 1952,Sat,San Jose State,21,@,Arizona State,14,
149,4,Oct 4 1952,Sat,South Carolina,27,@,Furman,7,
150,4,Oct 4 1952,Sat,(7) Southern California,22,,Army,0,
151,4,Oct 4 1952,Sat,Stanford,14,,Michigan,7,
152,4,Oct 4 1952,Sat,Texas Christian,13,,Arkansas,7,
153,4,Oct 4 1952,Sat,Texas-El Paso,42,,Hawaii,25,
154,4,Oct 4 1952,Sat,Tulane,35,,Santa Clara,0,
155,4,Oct 4 1952,Sat,(14) UCLA,32,@,Washington,7,
156,4,Oct 4 1952,Sat,Vanderbilt,20,,Northwestern,20,
157,4,Oct 4 1952,Sat,(12) Villanova,21,@,Detroit Mercy,7,
158,4,Oct 4 1952,Sat,(16) Virginia,42,,Virginia Tech,0,Roanoke VA
159,4,Oct 4 1952,Sat,Virginia Military Institute,28,,Richmond,14,
160,4,Oct 4 1952,Sat,West Virginia,49,,Waynesburg,12,
161,4,Oct 4 1952,Sat,Wichita State,13,@,Bradley,0,
162,4,Oct 4 1952,Sat,(8) Wisconsin,20,,(2) Illinois,6,
163,4,Oct 4 1952,Sat,Wyoming,14,@,Utah State,0,
164,4,Oct 4 1952,Sat,Yale,28,,Brown,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
165,5,Oct 10 1952,Fri,Boston College,20,,Drake,14,
166,5,Oct 10 1952,Fri,Boston University,9,,Miami (FL),7,
167,5,Oct 10 1952,Fri,Bucknell,19,@,Temple,12,
168,5,Oct 10 1952,Fri,San Jose State,40,,Fresno State,6,
169,5,Oct 10 1952,Fri,(7) Southern California,20,,San Diego Navy,6,
170,5,Oct 10 1952,Fri,Virginia Military Institute,28,@,Florida State,7,
171,5,Oct 11 1952,Sat,(18) Alabama,33,,Virginia Tech,0,
172,5,Oct 11 1952,Sat,Arkansas,20,,Baylor,17,Little Rock AR
173,5,Oct 11 1952,Sat,Army,37,,Dartmouth,7,
174,5,Oct 11 1952,Sat,Auburn,54,,Wofford,7,
175,5,Oct 11 1952,Sat,(3) California,41,@,Oregon,7,Portland OR
176,5,Oct 11 1952,Sat,Citadel,18,,Newberry,7,
177,5,Oct 11 1952,Sat,Colgate,13,,Rutgers,7,
178,5,Oct 11 1952,Sat,Colorado,34,@,Arizona,19,
179,5,Oct 11 1952,Sat,Colorado State,14,@,Wyoming,0,
180,5,Oct 11 1952,Sat,(6) Duke,33,@,South Carolina,7,
181,5,Oct 11 1952,Sat,Florida,54,,Clemson,13,
182,5,Oct 11 1952,Sat,(5) Georgia Tech,14,,Tulane,0,
183,5,Oct 11 1952,Sat,Hardin-Simmons,34,@,Midwestern Texas State,14,
184,5,Oct 11 1952,Sat,Harvard,42,,Washington (MO),0,
185,5,Oct 11 1952,Sat,Holy Cross,35,@,New York University,0,Randalls Island NY
186,5,Oct 11 1952,Sat,Houston,33,,Tulsa,7,
187,5,Oct 11 1952,Sat,Idaho,6,@,Utah State,3,
188,5,Oct 11 1952,Sat,(13) Illinois,48,,Washington,14,
189,5,Oct 11 1952,Sat,(9) Kansas,43,@,Iowa State,0,
190,5,Oct 11 1952,Sat,Louisiana State,34,@,Kentucky,7,
191,5,Oct 11 1952,Sat,Marquette,37,@,Detroit Mercy,27,
192,5,Oct 11 1952,Sat,(4) Maryland,37,@,(19) Georgia,0,
193,5,Oct 11 1952,Sat,Michigan,28,,Indiana,13,
194,5,Oct 11 1952,Sat,(2) Michigan State,48,,Texas A&M,6,
195,5,Oct 11 1952,Sat,Minnesota,27,,Northwestern,26,
196,5,Oct 11 1952,Sat,Mississippi,21,,Vanderbilt,21,
197,5,Oct 11 1952,Sat,Mississippi State,14,,North Texas,0,
198,5,Oct 11 1952,Sat,Montana,17,,Denver,7,
199,5,Oct 11 1952,Sat,(17) Navy,14,,William & Mary,0,
200,5,Oct 11 1952,Sat,Nebraska,27,,Kansas State,14,
201,5,Oct 11 1952,Sat,North Carolina State,28,,Davidson,6,
202,5,Oct 11 1952,Sat,Northern Arizona,20,,California Tech,7,
203,5,Oct 11 1952,Sat,Ohio State,23,,(1) Wisconsin,14,
204,5,Oct 11 1952,Sat,(12) Oklahoma,49,,Texas,20,Dallas TX
205,5,Oct 11 1952,Sat,Oklahoma State,35,@,Wichita State,21,
206,5,Oct 11 1952,Sat,(20) Penn State,35,@,West Virginia,21,
207,5,Oct 11 1952,Sat,Pennsylvania,13,@,(10) Princeton,7,
208,5,Oct 11 1952,Sat,Pittsburgh,22,@,(8) Notre Dame,19,
209,5,Oct 11 1952,Sat,(16) Purdue,41,,Iowa,14,
210,5,Oct 11 1952,Sat,Rhode Island,7,@,Brown,6,
211,5,Oct 11 1952,Sat,Southern Methodist,25,@,Missouri,7,
212,5,Oct 11 1952,Sat,Stanford,41,,Oregon State,28,
213,5,Oct 11 1952,Sat,Stetson,25,,Furman,14,
214,5,Oct 11 1952,Sat,Syracuse,26,,Cornell,6,
215,5,Oct 11 1952,Sat,Tennessee,26,,Chattanooga,6,
216,5,Oct 11 1952,Sat,Texas Christian,47,@,Trinity (Texas),0,
217,5,Oct 11 1952,Sat,Texas-El Paso,20,@,Texas Tech,14,
218,5,Oct 11 1952,Sat,(11) UCLA,20,,Rice,0,
219,5,Oct 11 1952,Sat,Utah,34,,Brigham Young,6,
220,5,Oct 11 1952,Sat,(14) Villanova,20,,Wake Forest,0,Philadelphia PA
221,5,Oct 11 1952,Sat,(15) Virginia,50,,George Washington,0,
222,5,Oct 11 1952,Sat,Washington & Lee,21,@,Richmond,20,
223,5,Oct 11 1952,Sat,West Texas A&M,45,,New Mexico State,7,
224,5,Oct 11 1952,Sat,Yale,35,,Columbia,28,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
225,6,Oct 17 1952,Fri,Davidson,13,@,Presbyterian,12,
226,6,Oct 17 1952,Fri,Furman,7,,Citadel,7,Orangeburg SC
227,6,Oct 17 1952,Fri,Miami (FL),41,,Richmond,6,
228,6,Oct 17 1952,Fri,(15) Villanova,28,@,Boston College,7,
229,6,Oct 18 1952,Sat,Arizona State,48,,West Texas A&M,14,
230,6,Oct 18 1952,Sat,Baylor,21,@,Texas Tech,10,
231,6,Oct 18 1952,Sat,Boston University,33,,William & Mary,28,
232,6,Oct 18 1952,Sat,(3) California,27,,Santa Clara,7,
233,6,Oct 18 1952,Sat,Colorado,21,@,Iowa State,12,
234,6,Oct 18 1952,Sat,Colorado State,41,,Montana,0,
235,6,Oct 18 1952,Sat,Dartmouth,29,,Rutgers,20,
236,6,Oct 18 1952,Sat,Detroit Mercy,57,,Drake,0,
237,6,Oct 18 1952,Sat,(5) Duke,57,@,North Carolina State,0,
238,6,Oct 18 1952,Sat,Fresno State,27,,Utah State,21,
239,6,Oct 18 1952,Sat,George Washington,6,@,Virginia Tech,0,
240,6,Oct 18 1952,Sat,Georgia,27,@,Louisiana State,14,
241,6,Oct 18 1952,Sat,(4) Georgia Tech,33,,Auburn,0,
242,6,Oct 18 1952,Sat,Hardin-Simmons,28,@,North Texas,13,
243,6,Oct 18 1952,Sat,Harvard,21,,Colgate,20,
244,6,Oct 18 1952,Sat,Holy Cross,46,,Brown,0,
245,6,Oct 18 1952,Sat,Idaho,54,,North Dakota State,9,
246,6,Oct 18 1952,Sat,Indiana,33,,Temple,0,
247,6,Oct 18 1952,Sat,Marquette,37,,Arizona,7,
248,6,Oct 18 1952,Sat,(2) Maryland,38,,(20) Navy,7,
249,6,Oct 18 1952,Sat,Miami (OH),56,,Wichita State,7,
250,6,Oct 18 1952,Sat,Michigan,48,@,Northwestern,14,
251,6,Oct 18 1952,Sat,(1) Michigan State,48,,Syracuse,7,
252,6,Oct 18 1952,Sat,Minnesota,13,,(17) Illinois,7,
253,6,Oct 18 1952,Sat,Mississippi,20,@,Tulane,14,
254,6,Oct 18 1952,Sat,Mississippi State,27,,Kentucky,14,
255,6,Oct 18 1952,Sat,New Mexico,7,@,Wyoming,0,
256,6,Oct 18 1952,Sat,Northern Arizona,13,,New Mexico Highlands,7,
257,6,Oct 18 1952,Sat,Notre Dame,26,@,(9) Purdue,14,
258,6,Oct 18 1952,Sat,(16) Ohio State,35,,Washington State,7,
259,6,Oct 18 1952,Sat,(6) Oklahoma,42,@,(8) Kansas,20,
260,6,Oct 18 1952,Sat,Oklahoma State,14,,Missouri,7,
261,6,Oct 18 1952,Sat,(19) Penn State,10,,Nebraska,0,
262,6,Oct 18 1952,Sat,(14) Pennsylvania,27,@,Columbia,17,
263,6,Oct 18 1952,Sat,Pittsburgh,22,@,Army,14,
264,6,Oct 18 1952,Sat,Princeton,48,,Lafayette,0,
265,6,Oct 18 1952,Sat,Quantico Marines,21,@,Fordham,8,Randalls Island NY
266,6,Oct 18 1952,Sat,San Jose State,26,@,Pacific,21,
267,6,Oct 18 1952,Sat,(7) Southern California,28,@,Oregon State,6,Portland OR
268,6,Oct 18 1952,Sat,Southern Methodist,21,@,Rice,14,
269,6,Oct 18 1952,Sat,Tennessee,20,,(18) Alabama,0,
270,6,Oct 18 1952,Sat,Texas,44,,Arkansas,7,
271,6,Oct 18 1952,Sat,Texas Christian,7,,Texas A&M,7,
272,6,Oct 18 1952,Sat,Texas-El Paso,20,,New Mexico State,20,
273,6,Oct 18 1952,Sat,Tulsa,26,,Kansas State,7,
274,6,Oct 18 1952,Sat,(10) UCLA,24,,(13) Stanford,14,
275,6,Oct 18 1952,Sat,Utah,35,@,Denver,0,
276,6,Oct 18 1952,Sat,Vanderbilt,20,,Florida,13,
277,6,Oct 18 1952,Sat,(11) Virginia,33,,Virginia Military Institute,14,Richmond VA
278,6,Oct 18 1952,Sat,Wake Forest,9,@,North Carolina,7,
279,6,Oct 18 1952,Sat,Washington,49,,Oregon,0,
280,6,Oct 18 1952,Sat,West Virginia,31,,Washington & Lee,13,Cumberland MD
281,6,Oct 18 1952,Sat,(12) Wisconsin,42,@,Iowa,13,
282,6,Oct 18 1952,Sat,Yale,13,,Cornell,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
283,7,Oct 23 1952,Thu,South Carolina,6,,Clemson,0,
284,7,Oct 24 1952,Fri,Boston College,14,,Fordham,13,Boston MA
285,7,Oct 24 1952,Fri,Miami (FL),20,,Marquette,6,
286,7,Oct 24 1952,Fri,Santa Clara,9,,Idaho,7,
287,7,Oct 24 1952,Fri,William & Mary,42,,Richmond,13,
288,7,Oct 25 1952,Sat,Alabama,42,,Mississippi State,19,
289,7,Oct 25 1952,Sat,Arizona,13,,Hardin-Simmons,12,
290,7,Oct 25 1952,Sat,Army,14,,Columbia,14,
291,7,Oct 25 1952,Sat,Baylor,21,,Texas A&M,20,
292,7,Oct 25 1952,Sat,Boston University,29,@,Lehigh,20,
293,7,Oct 25 1952,Sat,Bradley,33,@,Drake,0,
294,7,Oct 25 1952,Sat,Brigham Young,14,,Denver,13,
295,7,Oct 25 1952,Sat,Citadel,28,,Presbyterian,7,
296,7,Oct 25 1952,Sat,Colgate,28,@,Bucknell,0,
297,7,Oct 25 1952,Sat,Colorado State,21,@,Utah State,7,
298,7,Oct 25 1952,Sat,(6) Duke,21,@,(9) Virginia,7,
299,7,Oct 25 1952,Sat,Florida,30,,Georgia,0,Jacksonville FL
300,7,Oct 25 1952,Sat,Furman,14,@,Davidson,13,
301,7,Oct 25 1952,Sat,(5) Georgia Tech,30,,Vanderbilt,0,
302,7,Oct 25 1952,Sat,Harvard,26,,Dartmouth,19,
303,7,Oct 25 1952,Sat,Houston,6,@,Arizona State,0,
304,7,Oct 25 1952,Sat,Iowa,8,,(14) Ohio State,0,
305,7,Oct 25 1952,Sat,(15) Kansas,26,@,Southern Methodist,0,
306,7,Oct 25 1952,Sat,Kentucky,14,@,Cincinnati,6,
307,7,Oct 25 1952,Sat,(2) Maryland,34,,Louisiana State,6,
308,7,Oct 25 1952,Sat,(19) Michigan,21,,Minnesota,0,
309,7,Oct 25 1952,Sat,(1) Michigan State,34,,(17) Penn State,7,
310,7,Oct 25 1952,Sat,Mississippi,34,@,Arkansas,7,Little Rock AR
311,7,Oct 25 1952,Sat,Missouri,19,,Iowa State,0,
312,7,Oct 25 1952,Sat,Montana,14,,Oregon,14,
313,7,Oct 25 1952,Sat,Navy,7,,(11) Pennsylvania,7,
314,7,Oct 25 1952,Sat,Nebraska,16,,Colorado,16,
315,7,Oct 25 1952,Sat,New Mexico,14,@,Texas-El Paso,13,
316,7,Oct 25 1952,Sat,North Carolina State,13,,Florida State,7,
317,7,Oct 25 1952,Sat,Northwestern,23,,Indiana,13,
318,7,Oct 25 1952,Sat,(16) Notre Dame,34,,North Carolina,14,
319,7,Oct 25 1952,Sat,(3) Oklahoma,49,,Kansas State,6,
320,7,Oct 25 1952,Sat,Oklahoma State,21,,Detroit Mercy,6,
321,7,Oct 25 1952,Sat,Princeton,27,@,Cornell,0,
322,7,Oct 25 1952,Sat,Purdue,40,@,Illinois,12,
323,7,Oct 25 1952,Sat,Rutgers,19,@,Brown,7,
324,7,Oct 25 1952,Sat,San Diego Navy,25,@,Pacific,7,
325,7,Oct 25 1952,Sat,(7) Southern California,10,,(4) California,0,
326,7,Oct 25 1952,Sat,Syracuse,20,,Holy Cross,19,
327,7,Oct 25 1952,Sat,Temple,34,,New York University,7,
328,7,Oct 25 1952,Sat,(13) Tennessee,50,,Wofford,0,
329,7,Oct 25 1952,Sat,(20) Texas,20,@,Rice,7,
330,7,Oct 25 1952,Sat,Tulane,21,@,Auburn,6,Mobile AL
331,7,Oct 25 1952,Sat,Tulsa,28,,Wichita State,0,
332,7,Oct 25 1952,Sat,(8) UCLA,20,@,(10) Wisconsin,7,
333,7,Oct 25 1952,Sat,Utah,27,@,Wyoming,21,
334,7,Oct 25 1952,Sat,(12) Villanova,34,@,Xavier,20,
335,7,Oct 25 1952,Sat,Virginia Military Institute,20,,George Washington,20,
336,7,Oct 25 1952,Sat,Washington,27,@,Stanford,14,
337,7,Oct 25 1952,Sat,Washington & Lee,34,,Virginia Tech,27,
338,7,Oct 25 1952,Sat,Washington State,33,,Oregon State,20,
339,7,Oct 25 1952,Sat,West Texas A&M,20,,Abilene Christian,18,
340,7,Oct 25 1952,Sat,West Virginia,16,@,(18) Pittsburgh,0,
341,7,Oct 25 1952,Sat,Yale,47,,Lafayette,0,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
342,8,Oct 31 1952,Fri,Clemson,13,@,Boston College,0,
343,8,Oct 31 1952,Fri,Kentucky,29,@,Miami (FL),0,
344,8,Nov 1 1952,Sat,(19) Alabama,34,,Georgia,19,Birmingham AL
345,8,Nov 1 1952,Sat,Arizona,13,@,New Mexico,7,
346,8,Nov 1 1952,Sat,Army,42,,Virginia Military Institute,14,
347,8,Nov 1 1952,Sat,Baylor,20,,Texas Christian,20,
348,8,Nov 1 1952,Sat,Colgate,53,,Mississippi College,12,
349,8,Nov 1 1952,Sat,Colorado,20,@,Utah,14,
350,8,Nov 1 1952,Sat,Cornell,21,@,Columbia,14,
351,8,Nov 1 1952,Sat,Denver,27,@,Drake,19,
352,8,Nov 1 1952,Sat,Detroit Mercy,28,@,Fordham,20,Randalls Island NY
353,8,Nov 1 1952,Sat,(20) Florida,31,,Auburn,21,
354,8,Nov 1 1952,Sat,Furman,29,,Wofford,21,
355,8,Nov 1 1952,Sat,(4) Georgia Tech,28,@,(6) Duke,7,
356,8,Nov 1 1952,Sat,Hardin-Simmons,14,,Santa Clara,14,
357,8,Nov 1 1952,Sat,Harvard,35,,Davidson,26,
358,8,Nov 1 1952,Sat,Holy Cross,7,@,Marquette,0,
359,8,Nov 1 1952,Sat,Houston,20,@,Texas Tech,7,
360,8,Nov 1 1952,Sat,Illinois,22,@,(15) Michigan,13,
361,8,Nov 1 1952,Sat,(9) Kansas,26,@,Kansas State,6,
362,8,Nov 1 1952,Sat,(2) Maryland,34,@,Boston University,7,
363,8,Nov 1 1952,Sat,(1) Michigan State,14,@,(8) Purdue,7,
364,8,Nov 1 1952,Sat,Minnesota,17,,Iowa,7,
365,8,Nov 1 1952,Sat,Mississippi,28,,Louisiana State,0,
366,8,Nov 1 1952,Sat,Missouri,10,@,Nebraska,6,
367,8,Nov 1 1952,Sat,Montana,35,,Montana State,12,
368,8,Nov 1 1952,Sat,New Mexico State,33,@,Northern Arizona,9,
369,8,Nov 1 1952,Sat,New York University,14,@,Lafayette,7,
370,8,Nov 1 1952,Sat,(13) Notre Dame,17,,Navy,6,Cleveland OH
371,8,Nov 1 1952,Sat,Ohio State,24,@,Northwestern,21,
372,8,Nov 1 1952,Sat,(3) Oklahoma,41,@,Iowa State,0,
