Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Brad Holland [1507],,79,650,0,776,32,629,41,884
Rhode Island,Jim Baron [151],,19,650,218,776,156,629,104,884
Southern Utah,Bill Evans [991],,63,650,175,776,156,629,315,884
Norfolk State,Dwight Freeman [1119],,203,650,57,776,187,629,86,884
Saint Francis (PA),Bobby Jones [1662],,232,650,176,776,187,629,30,884
Hofstra,Tom Pecora [2492],,196,650,194,776,125,629,229,884
Southern Mississippi,James Green [1255],,220,650,179,776,307,629,303,884
Old Dominion,Blaine Taylor [3120],,195,650,35,776,218,629,195,884
New Hampshire,Phil Rowe [2779],,183,650,252,776,249,629,252,884
Indiana State,Royce Waltman [3298],,105,650,281,776,249,629,246,884
Cincinnati,Bob Huggins [1552],,211,650,103,776,125,629,128,884
Troy,Don Maestri [1987],,8,650,3,776,1,629,165,884
Morehead State,Kyle Macy [1984],,33,650,90,776,32,629,157,884
Tennessee,Buzz Peterson [2513],,144,650,219,776,94,629,118,884
Chattanooga,Jeff Lebo [1875],,244,650,10,776,63,629,51,884
Quinnipiac,Joe DeSantis [798],,231,650,162,776,125,629,13,884
Memphis,John Calipari [457],,210,650,104,776,94,629,92,884
Providence,Tim Welsh [3344],,155,650,144,776,187,629,53,884
Missouri State,Barry Hinson [1481],,77,650,232,776,94,629,25,884
American,Jeff Jones [1672],,137,650,4,776,63,629,136,884
Mississippi,Rod Barnes [146],,150,650,294,776,273,629,240,884
La Salle,Billy Hahn [1309],,23,650,289,776,218,629,238,884
Green Bay,Tod Kowalczyk [1797],,53,650,197,776,218,629,233,884
Purdue,Gene Keady [1710],,264,650,46,776,94,629,125,884
Weber State,Joe Cravens [688],,1,650,223,776,1,629,1,884
Portland,Michael Holton [1523],,84,650,0,776,156,629,273,884
Alabama-Birmingham,Mike Anderson [69],,212,650,91,776,187,629,88,884
Kansas State,Jim Wooldridge [3470],,168,650,262,776,249,629,282,884
Saint Peter's,Bob Leckie [1876],,227,650,209,776,249,629,241,884
Maryland-Eastern Shore,Thomas Trotter [3196],,206,650,245,776,273,629,286,884
Stephen F. Austin,Danny Kaspar [1706],,88,650,28,776,32,629,121,884
Penn State,Ed DeChellis [784],,268,650,270,776,293,629,294,884
Fordham,Dereck Whittenburg [3379],,26,650,305,776,307,629,261,884
Maine,John Giannini [1181],,179,650,180,776,125,629,253,884
Northern Illinois,Rob Judson [1694],,280,650,172,776,187,629,87,884
Buffalo,Reggie Witherspoon [3454],,310,650,287,776,317,629,290,884
Cal State Fullerton,Bob Burton [435],,278,650,99,776,94,629,190,884
East Carolina,Bill Herrion [1445],,216,650,217,776,293,629,192,884
Eastern Kentucky,Travis Ford [1089],,38,650,234,776,218,629,175,884
Illinois-Chicago,Jimmy Collins [617],,47,650,72,776,94,629,103,884
North Carolina-Greensboro,Fran McCaffery [2065],,248,650,288,776,293,629,304,884
Bradley,Jim Les [1895],,101,650,74,776,187,629,283,884
St. Francis (NY),Ron Ganulin [1148],,237,650,31,776,63,629,101,884
Creighton,Dana Altman [51],,75,650,11,776,1,629,93,884
Mississippi Valley State,Lafayette Stribling [3069],,313,650,56,776,32,629,43,884
Bowling Green State,Dan Dakich [730],,303,650,134,776,293,629,234,884
Georgetown,Craig Esherick [986],,122,650,242,776,249,629,220,884
Marshall,Ron Jirsa [1633],,306,650,107,776,94,629,119,884
Wisconsin,Bo Ryan [2795],,259,650,75,776,1,629,111,884
Colorado State,Dale Layer [1871],,116,650,40,776,125,629,226,884
Colgate,Emmett Davis [757],,138,650,131,776,94,629,112,884
Duke,Mike Krzyzewski [1814],,175,650,58,776,1,629,120,884
Brigham Young,Steve Cleveland [587],,113,650,138,776,32,629,144,884
Western Carolina,Steve Shurina [2920],,247,650,246,776,249,629,271,884
Washington,Lorenzo Romar [2755],,133,650,212,776,249,629,212,884
Tennessee-Martin,Bret Campbell [467],,37,650,201,776,156,629,214,884
Louisiana-Lafayette,Jessie Evans [999],,74,650,88,776,32,629,164,884
Arizona State,Rob Evans [1004],,129,650,165,776,125,629,160,884
Florida International,Donnie Marsh [2022],,99,650,290,776,293,629,208,884
Florida Atlantic,Sidney Green [1257],,71,650,303,776,249,629,245,884
Austin Peay,Dave Loos [1939],,32,650,23,776,1,629,150,884
College of Charleston,Tom Herrion [1446],,153,650,120,776,94,629,124,884
Portland State,Heath Schroyer [2858],,111,650,285,776,218,629,171,884
Southeast Missouri State,Gary Garner [1158],,39,650,205,776,187,629,200,884
Fairleigh Dickinson,Tom Green [1258],,238,650,55,776,1,629,256,884
Kent State,Jim Christian [561],,291,650,52,776,32,629,35,884
Robert Morris,Mark Schmidt [2846],,235,650,195,776,293,629,193,884
Seton Hall,Louis Orr [2438],,120,650,100,776,94,629,20,884
Murray State,Mick Cronin [702],,35,650,139,776,94,629,57,884
Princeton,John Thompson [3153],,5,650,291,776,63,629,50,884
Saint Mary's (CA),Randy Bennett [213],,81,650,182,776,125,629,185,884
Marquette,Tom Crean [694],,31,650,38,776,1,629,65,884
Virginia Commonwealth,Jeff Capel [479],,172,650,83,776,94,629,72,884
Gardner-Webb,Rick Scruggs [2872],,73,650,302,776,307,629,291,884
Tennessee Tech,Mike Sutton [3091],,34,650,15,776,63,629,12,884
Butler,Todd Lickliter [1905],,46,650,16,776,32,629,60,884
Fresno State,Ray Lopes [1940],,279,650,71,776,1,629,18,884
North Carolina-Wilmington,Brad Brownell [395],,56,650,69,776,1,629,85,884
Army,Jim Crews [698],,143,650,0,776,218,629,198,884
Wichita State,Mark Turgeon [3206],,91,650,51,776,63,629,108,884
Baylor,Scott Drew [879],,166,650,247,776,218,629,285,884
Eastern Michigan,Jim Boone [291],,308,650,160,776,249,629,244,884
Florida State,Leonard Hamilton [1330],,189,650,228,776,187,629,284,884
South Alabama,John Pelphrey [2499],,96,650,117,776,187,629,242,884
Florida,Billy Donovan [853],,29,650,0,776,32,629,100,884
Alabama,Mark Gottfried [1234],,152,650,259,776,307,629,295,884
Georgia Southern,Jeff Price [2585],,245,650,108,776,218,629,97,884
Oregon State,Jay John [1635],,131,650,257,776,156,629,210,884
Rider,Don Harnum [1358],,229,650,127,776,187,629,268,884
Nevada-Las Vegas,Charles Spoonhour [3001],Jay Spoonhour [3002],115,650,82,776,94,629,84,884
Miami (FL),Perry Clark [577],,159,650,256,776,307,629,269,884
Navy,Don DeVoe [808],,141,650,266,776,187,629,270,884
San Jose State,Phil Johnson [1651],,287,650,263,776,249,629,279,884
Montana State,Mick Durham [913],,109,650,279,776,187,629,272,884
Cal Poly,Kevin Bromley [358],,272,650,109,776,156,629,10,884
Boston College,Al Skinner [2941],,125,650,188,776,156,629,117,884
Idaho,Leonard Perry [2507],,273,650,153,776,125,629,223,884
Monmouth,Dave Calloway [460],,184,650,93,776,94,629,133,884
Virginia,Pete Gillen [1192],,191,650,146,776,249,629,300,884
Delaware State,Greg Jackson [1600],,201,650,18,776,32,629,134,884
St. John's (NY),Kevin Clark [576],Mike Jarvis [1620],158,650,183,776,218,629,275,884
Duquesne,Danny Nee [2341],,25,650,254,776,293,629,227,884
Western Illinois,Derek Thomas [3142],,64,650,297,776,187,629,222,884
Texas,Rick Barnes [145],,89,650,76,776,32,629,116,884
Valparaiso,Homer Drew [877],,58,650,0,776,1,629,143,884
Ball State,Tim Buckley [410],,302,650,148,776,307,629,278,884
