Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Rhode Island,Frank Keaney [1712],,,,,,42,,,
William & Mary,John Kellison [1728],,,,,,43,,,
Minnesota,Dave McMillan [2152],,,,,,44,,,
Michigan,George Veenker [3245],,,,,,45,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,46,,,
Ohio,Brandon Grover [1283],,,,,,47,,,
City College of New York,Nat Holman [1513],,,,,,48,,,
Fordham,Edward Kelleher [1725],,,,,,49,,,
Providence,Albert McClellan [2081],,,,,,50,,,
Washington State,Jack Friel [1128],,,,,,51,,,
Tulsa,Oliver Hodge [1492],,,,,,52,,,
Purdue,Piggy Lambert [1833],,,,,,53,,,
Illinois,Craig Ruby [2783],,,,,,54,,,
Alabama,Hank Crisp [700],,,,,,55,,,
Northern Colorado,George Cooper [653],,,,,,56,,,
George Washington,James Pixlee [2545],,,,,,57,,,
Saint Louis,Mike Nyikos [2387],,,,,,58,,,
Oregon State,Slats Gill [1190],,,,,,59,,,
Duke,Eddie Cameron [463],,,,,,60,,,
Duquesne,Chick Davies [753],,,,,,61,,,
Bowling Green State,Paul Landis [1837],,,,,,62,,,
DePauw,Donovan Moffett [2240],,,,,,63,,,
Vanderbilt,Gus Morrow [2283],,,,,,64,,,
San Francisco,James Needles [2342],,,,,,65,,,
Arizona State,Ted Shipkey [2911],,,,,,66,,,
Dartmouth,Dolly Stark [3019],,,,,,67,,,
Canisius,Luke Urban [3221],,,,,,68,,,
Harvard,Edward Wachter [3264],,,,,,69,,,
Yale,Elmer Ripley [2707],,,,,,70,,,
Utah State,Dick Romney [2756],,,,,,71,,,
Kansas State,Charles Corsaut [664],,,,,,72,,,
Springfield,Edward Hickox [1456],,,,,,73,,,
Texas A&M,John Reid [2660],,,,,,74,,,
Connecticut,Louis Alexander [31],,,,,,75,,,
North Carolina,Jimmy Ashmore [99],,,,,,76,,,
Connecticut,Sumner Dole [837],,,,,,77,,,
Holy Cross,John Reed [2653],,,,,,78,,,
Western State,Telfor Mead [2163],,,,,,79,,,
Marquette,Bill Chandler [540],,,,,,80,,,
Washington & Lee,Ray Ellerman [960],,,,,,81,,,
Colgate,Lloyd Jordan [1686],,,,,,82,,,
Arkansas,Charles Bassett [166],,,,,,83,,,
Brigham Young,Ott Romney [2759],,,,,,84,,,
New York University,Howard Cann [473],,,,,,85,,,
Arizona,Fred Enke [979],,,,,,86,,,
Notre Dame,George Keogan [1748],,,,,,87,,,
Baylor,Ralph Wolf [3461],,,,,,88,,,
UCLA,Caddy Works [3473],,,,,,89,,,
Auburn,Sam McAllister [2053],,,,,,90,,,
New Mexico,Thomas Churchill [565],,,,,,91,,,
Denver,Stuart Clark [579],,,,,,92,,,
Oklahoma,Hugh McDermott [2102],,,,,,93,,,
Texas Tech,W.L. Golightly [1221],,,,,,94,,,
Virginia,Gus Tebell [3129],,,,,,95,,,
Niagara,William McCarthy [2077],,,,,,96,,,
California,Nibs Price [2588],,,,,,97,,,
Oregon,William Reinhart [2669],,,,,,98,,,
Colorado,Howard Beresford [218],,,,,,99,,,
Northern Arizona,Rudy Lavik [1863],,,,,,100,,,
Loyola (IL),Leonard Sachs [2799],,,,,,101,,,
Indiana,Everett Dean [777],,,,,,102,,,
Southern Methodist,James St. Clair [3004],,,,,,103,,,
Marshall,John Stuart [3077],,,,,,104,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,105,,,
Florida,Brady Cowell [677],,,,,,106,,,
Cornell,Howard Ortner [2441],,,,,,107,,,
Bradley,Alfred Robertson [2725],,,,,,108,,,
Tennessee,W.H. Britton [352],,,,,,109,,,
Seton Hall,Dan Steinberg [3030],,,,,,110,,,
St. Francis (NY),George Hinchcliffe [1476],,,,,,111,,,
Southern California,Sam Barry [158],,,,,,112,,,
Nebraska,Charlie Black [252],,,,,,113,,,
Iowa State,Louis Menze [2180],,,,,,114,,,
North Carolina State,Ray Sermon [2884],,,,,,115,,,
Davidson,Monk Younger [3501],,,,,,116,,,
Colorado College,Dutch Clark [572],,,,,,117,,,
Brown,Rufus Bond [288],,,,,,118,,,
Stanford,John Bunn [414],,,,,,119,,,
Rice,Russell Daugherty [743],,,,,,120,,,
Missouri,George Edwards [946],,,,,,121,,,
Wisconsin,Doc Meanwell [2165],,,,,,122,,,
Chicago,Nelson Norgren [2378],,,,,,123,,,
Kent State,Merle Wagoner [3272],,,,,,124,,,
Indiana State,Wally Marks [2019],,,,,,125,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,126,,,
Boston University,Win Carlson [495],,,,,,127,,,
Clemson,Josh Cody [596],,,,,,128,,,
Georgia Tech,Roy Mundorff [2307],,,,,,129,,,
Montana,John Stewart [3049],,,,,,130,,,
West Virginia,Francis Stadsvold [3008],,,,,,131,,,
Wake Forest,R.S. Hayes [1404],,,,,,132,,,
Creighton,Arthur Schabinger [2830],,,,,,133,,,
Oklahoma State,George Rody [2744],,,,,,134,,,
Texas-El Paso,Mack Saxon [2827],,,,,,135,,,
Richmond,Frank Dobson [834],,,,,,136,,,
Montana State,Schubert Dyche [917],,,,,,137,,,
Princeton,Albert Wittmer [3457],,,,,,138,,,
Citadel,Johnny Douglas [864],,,,,,139,,,
Rutgers,Frank Hill [1466],,,,,,140,,,
Muhlenburg,George Holstrom [1519],,,,,,141,,,
Lafayette,H.A. Lorenz [1941],,,,,,142,,,
Mississippi,Ed Walker [3280],,,,,,143,,,
New Mexico State,Jerry Hines [1478],,,,,,144,,,
Texas,Fred Walker [3281],,,,,,145,,,
Sewanee,Lucien Emerson [969],,,,,,146,,,
Bucknell,John Plant [2547],,,,,,147,,,
Villanova,Doc Jacobs [1606],,,,,,148,,,
Pennsylvania,Lon Jourdet [1689],,,,,,149,,,
Miami (OH),John Mauer [2049],,,,,,150,,,
Virginia Tech,Charles Rhodes [2681],,,,,,151,,,
Colorado State,Joe Ryan [2797],,,,,,152,,,
Washington (MO),Donald White [3363],,,,,,153,,,
Louisville,Edward Weber [3332],,,,,,154,,,
Tulane,Claude Simons [2930],,,,,,155,,,
Toledo,David Connelly [630],,,,,,156,,,
Iowa,Rollie Williams [3413],,,,,,157,,,
Washburn,George Gardner [1153],,,,,,158,,,
Virginia Military Institute,William Raftery [2623],,,,,,159,,,
Georgetown,John Colrick [618],,,,,,160,,,
Saint Mary's (CA),Vincent McNally [2155],,,,,,161,,,
Ohio State,Harold Olsen [2432],,,,,,162,,,
Lehigh,Roy Geary [1170],,,,,,163,,,
Drake,Bill Boelter [280],,,,,,164,,,
Penn State,Dutch Hermann [1441],,,,,,165,,,
Idaho,Richard Fox [1106],,,,,,166,,,
Dayton,Bill Belanich [190],,,,,,167,,,
Cincinnati,Frank Rice [2684],,,,,,168,,,
South Carolina,Rock Norman [2379],,,,,,169,,,
Colorado School of Mines,Dick Moles [2242],,,,,,170,,,
