Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Niagara,Taps Gallagher [1144],,,,,,46,,,
Purdue,Piggy Lambert [1833],,,,,,47,,,
Illinois,Douglas Mills [2225],,,,,,48,,,
St. John's (NY),Joe Lapchick [1851],,,,,,49,,,
Brooklyn,Arthur Musicat [2322],,,,,,50,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,51,,,
Navy,John Wilson [3433],,,,,,52,,,
Duke,Eddie Cameron [463],,,,,,53,,,
Alabama,Hank Crisp [700],,,,,,54,,,
Colorado,Frosty Cox [681],,,,,,55,,,
South Carolina,Frank Johnson [1646],,,,,,56,,,
Florida,Sam McAllister [2053],,,,,,57,,,
Virginia Military Institute,James Walker [3283],,,,,,58,,,
Loyola (IL),Leonard Sachs [2799],,,,,,59,,,
DePaul,Bill Wendt [3346],,,,,,60,,,
Manhattan,Neil Cohalan [601],,,,,,61,,,
Arizona,Fred Enke [979],,,,,,62,,,
Marshall,Cam Henderson [1426],,,,,,63,,,
Brigham Young,Edwin Kimball [1761],,,,,,64,,,
Texas-El Paso,Marshall Pennington [2502],,,,,,65,,,
Southern California,Sam Barry [158],,,,,,66,,,
Colgate,Paul Bixler [251],,,,,,67,,,
William & Mary,Dwight Steussey [3035],,,,,,68,,,
Iowa,Rollie Williams [3413],,,,,,69,,,
Xavier,Clem Crowe [705],,,,,,70,,,
Butler,Tony Hinkle [1480],,,,,,71,,,
Bucknell,Malcolm Musser [2324],,,,,,72,,,
Miami (OH),Rip Van Winkle [3236],,,,,,73,,,
Texas,Jack Gray [1250],,,,,,74,,,
Indiana State,Glenn Curtis [722],,,,,,75,,,
La Salle,Leonard Tanseer [3112],,,,,,76,,,
Fordham,Edward Kelleher [1725],,,,,,77,,,
Temple,Ernest Messikomer [2188],,,,,,78,,,
Tulane,Claude Simons [2930],,,,,,79,,,
Tulsa,Jack Sterett [3033],,,,,,80,,,
Muhlenburg,Doggie Julian [1695],,,,,,81,,,
West Virginia,Dyke Raese [2620],,,,,,82,,,
California,Nibs Price [2588],,,,,,83,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,84,,,
Minnesota,Dave McMillan [2152],,,,,,85,,,
Mississippi State,Dick Hitt [1484],,,,,,86,,,
Kent State,Donald Starn [3020],,,,,,87,,,
Georgia,Elmer Lampe [1834],,,,,,88,,,
New Mexico State,Julius Johnston [1658],,,,,,89,,,
Washington (MO),Bob Kinnan [1767],,,,,,90,,,
New Hampshire,Henry Swasey [3097],,,,,,91,,,
Colorado State,John Davis [762],,,,,,92,,,
Harvard,Wes Fesler [1031],,,,,,93,,,
Canisius,Allie Seelbach [2875],,,,,,94,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,95,,,
Richmond,Malcolm Pitt [2543],,,,,,96,,,
Montana State,Brick Breeden [333],,,,,,97,,,
Brown,Eck Allen [37],,,,,,98,,,
Southern Methodist,Whitey Baccus [109],,,,,,99,,,
Northern Arizona,Frank Brickey [346],,,,,,100,,,
Siena,Henry Bunoski [415],,,,,,101,,,
St. Francis (NY),Rody Cooney [651],,,,,,102,,,
Washington & Lee,Harold Cunningham [718],,,,,,103,,,
Montana,Jiggs Dahlberg [728],,,,,,104,,,
Wake Forest,Murray Greason [1253],,,,,,105,,,
Oregon,Howard Hobson [1490],,,,,,106,,,
Ohio State,Harold Olsen [2432],,,,,,107,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,108,,,
Idaho,Forrest Twogood [3213],,,,,,109,,,
Washington,Hec Edmundson [940],,,,,,110,,,
Davidson,Bo Shepard [2904],,,,,,111,,,
Bowling Green State,Paul Landis [1837],,,,,,112,,,
Michigan,Bennie Oosterbaan [2436],,,,,,113,,,
Vanderbilt,Jim Buford [412],,,,,,114,,,
Denver,Ellison Ketchum [1754],,,,,,115,,,
Yale,Kenneth Loeffler [1928],,,,,,116,,,
Baylor,Ralph Wolf [3461],,,,,,117,,,
Wichita State,Bill Hennigh [1433],,,,,,118,,,
Drake,Bill Williams [3395],,,,,,119,,,
Rutgers,Frank Hill [1466],,,,,,120,,,
Nebraska,Adolph Lewandowski [1899],,,,,,121,,,
Lafayette,R.C. Madison [1986],,,,,,122,,,
Princeton,Cappy Cappon [481],,,,,,123,,,
Arizona State,Rudy Lavik [1863],,,,,,124,,,
Georgia Tech,Roy Mundorff [2307],,,,,,125,,,
North Carolina State,Robert Warren [3308],,,,,,126,,,
Dayton,James Carter [512],,,,,,127,,,
Northwestern,Dutch Lonborg [1930],,,,,,128,,,
Virginia Tech,Mac McEver [2116],,,,,,129,,,
Missouri,George Edwards [946],,,,,,130,,,
Washburn,Dee Errikson [982],,,,,,131,,,
Holy Cross,Moose Krause [1802],,,,,,132,,,
Clemson,Rock Norman [2379],,,,,,133,,,
Texas A&M,Hub McQuillan [2161],,,,,,134,,,
Cincinnati,Clark Ballard [127],,,,,,135,,,
Oklahoma,Bruce Drake [872],,,,,,136,,,
Kansas State,Jack Gardner [1154],,,,,,137,,,
Maine,William Kenyon [1747],,,,,,138,,,
Saint Mary's (CA),Louis Conlan [626],,,,,,139,,,
Army,Valentine Lentz [1892],,,,,,140,,,
Lehigh,Paul Calvert [462],,,,,,141,,,
Pennsylvania,Lon Jourdet [1689],,,,,,142,,,
Citadel,Ben Parker [2464],,,,,,143,,,
Valparaiso,Jake Christiansen [562],,,,,,144,,,
Texas Christian,Mike Brumbelow [400],,,,,,145,,,
Utah State,Dick Romney [2756],,,,,,146,,,
Furman,Robert Smith [2970],,,,,,147,,,
UCLA,Wilbur Johns [1639],,,,,,148,,,
New Mexico,Benjamin Sacks [2800],,,,,,149,,,
Chicago,Nelson Norgren [2378],,,,,,150,,,
Northeastern,Jim Dunn [903],,,,,,151,,,
Saint Louis,Bob Klenck [1779],,,,,,152,,,
San Francisco,Wally Cameron [464],,,,,,153,,,
Marquette,Bill Chandler [540],,,,,,154,,,
Louisville,John Heldman [1423],,,,,,155,,,
Mississippi,Charles Jaskwhich [1623],,,,,,156,,,
Sewanee,Joel Eaves [931],,,,,,157,,,
Maryland,Burton Shipley [2913],,,,,,158,,,
