Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Georgetown,John Thompson [3154],,,,,,150,,,
Duke,Bucky Waters [3312],,,,,,151,,,
Army,Dan Dougherty [860],,,,,,152,,,
Lamar,Jack Martin [2032],,,,,,153,,,
Wisconsin,John Powless [2575],,,,,,154,,,
Wake Forest,Carl Tacy [3109],,,,,,155,,,
San Jose State,Ivan Guevara [1287],,,,,,156,,,
Villanova,Jack Kraft [1798],,,,,,157,,,
Cal State Los Angeles,Bob Miller [2204],,,,,,158,,,
Bucknell,Jim Valvano [3229],,,,,,159,,,
Colgate,Bill Vesp [3249],,,,,,160,,,
Boston College,Bob Zuffelato [3511],,,,,,161,,,
Delaware State-nm,Ira Mitchell [2234],,,,,,162,,,
Fordham,Hal Wissel [3452],,,,,,163,,,
Florida,Tommy Bartlett [162],,,,,,164,,,
Mississippi State,Kermit Davis [766],,,,,,165,,,
California,Dick Edwards [944],,,,,,166,,,
New Hampshire,Gerry Friel [1127],,,,,,167,,,
Citadel,George Hill [1468],,,,,,168,,,
Southern Illinois,Paul Lambert [1832],,,,,,169,,,
Boise State,Murray Satterfield [2818],,,,,,170,,,
West Virginia,Sonny Moran [2263],,,,,,171,,,
Southern Methodist,Bob Prewitt [2583],,,,,,172,,,
Cleveland State,Ray Dieringer [823],,,,,,173,,,
Loyola Marymount,Dick Baker [119],,,,,,174,,,
Fresno State,Ed Gregory [1270],,,,,,175,,,
Wichita State,Harry Miller [2211],,,,,,176,,,
Nevada,Jim Padgett [2452],,,,,,177,,,
Western Kentucky,Jim Richards [2691],,,,,,178,,,
Georgia,Ken Rosemond [2769],,,,,,179,,,
Kent State,Frank Truitt [3198],,,,,,180,,,
Ball State,Jim Holstein [1518],,,,,,181,,,
William & Mary,Edward Ashnault [100],,,,,,182,,,
Niagara,Frank Layden [1870],,,,,,183,,,
North Texas,Gene Robbins [2715],,,,,,184,,,
Yale,Joseph Vancisin [3239],,,,,,185,,,
Loyola (IL),George Ireland [1595],,,,,,186,,,
Holy Cross,George Blaney [266],,,,,,187,,,
East Tennessee State,John Brooks [361],,,,,,188,,,
Nebraska,Joe Cipriano [569],,,,,,189,,,
Wyoming,Bill Strannigan [3068],,,,,,190,,,
West Texas A&M,Dennis Walling [3290],,,,,,191,,,
Southern Mississippi,Jeep Clark [573],,,,,,192,,,
Hofstra,Roger Gaeckler [1136],,,,,,193,,,
Richmond,Lewis Mills [2228],,,,,,194,,,
St. Francis (NY),Lester Yellin [3491],,,,,,195,,,
Portland,Jack Avina [106],,,,,,196,,,
Lehigh,Tom Pugliese [2602],,,,,,197,,,
Seton Hall,Bill Raftery [2622],,,,,,198,,,
Western Michigan,Eldon Miller [2208],,,,,,199,,,
Saint Peter's,Bernie Ockene [2419],,,,,,200,,,
Kansas,Ted Owens [2450],,,,,,201,,,
Georgia Southern,J.E. Rowe [2778],,,,,,202,,,
Utah,Bill E. Foster [1097],,,,,,203,,,
Arkansas State,John Rose [2766],,,,,,204,,,
Vermont,Peter Salzberg [2805],,,,,,205,,,
Rhode Island,Thomas Carmody [498],,,,,,206,,,
Georgia Tech,Whack Hyder [1585],,,,,,207,,,
Columbia,Jack Rohan [2749],,,,,,208,,,
Iona,James McDermott [2103],,,,,,209,,,
Idaho,Wayne Anderson [72],,,,,,210,,,
Oklahoma State,Sam Aubrey [102],,,,,,211,,,
Saint Mary's (CA),Bruce Hale [1315],,,,,,212,,,
Rice,Don Knodel [1786],,,,,,213,,,
Virginia Military Institute,Bill Blair [258],,,,,,214,,,
Northern Arizona,Herb Gregg [1268],,,,,,215,,,
Abilene Christian,Carnie Hatch [1392],,,,,,216,,,
Auburn,Bill Lynn [1969],,,,,,217,,,
Appalachian State-nm,Press Maravich [2013],,,,,,218,,,
Dartmouth,Tom O'Connor [2398],,,,,,219,,,
Washington State,George Raveling [2636],,,,,,220,,,
Northwestern,Brad Snyder [2981],,,,,,221,,,
Samford,Ron Harris [1373],,,,,,222,,,
Saint Francis (PA),Dick Conover [637],,,,,,223,,,
Texas Christian,Johnny Swaim [3094],,,,,,224,,,
Cornell,Tony Coma [621],,,,,,225,,,
Texas-Pan American,Sam Williams [3415],,,,,,226,,,
Xavier,Dick Campbell [468],,,,,,227,,,
