Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Jim Brovelli [363],,75,369,160,398,131,368,132,521
Rhode Island,Claude English [978],,71,369,74,398,1,368,84,521
Hofstra,Dick Berg [219],,23,369,171,398,181,368,170,521
New Hampshire,Gerry Friel [1127],,11,369,153,398,105,368,195,521
Indiana State,Bill Hodges [1493],,172,369,143,398,181,368,139,521
Cincinnati,Ed Badger [112],,143,369,0,398,27,368,9,521
Morehead State,Wayne Martin [2036],,84,369,133,398,131,368,194,521
Tennessee,Don DeVoe [808],,134,369,58,398,27,368,31,521
Chattanooga,Murray Arnold [94],,190,369,69,398,1,368,98,521
Memphis,Dana Kirk [1771],,146,369,13,398,105,368,182,521
Providence,Joseph Mullaney [2298],,189,369,108,398,181,368,135,521
West Chester,Earl Voss [3261],,49,369,194,398,216,368,123,521
American,Gary Williams [3403],,5,369,4,398,27,368,109,521
Mississippi,Bob Weltlich [3345],,152,369,121,398,105,368,105,521
La Salle,Lefty Ervin [984],,21,369,6,398,79,368,26,521
Purdue,Gene Keady [1710],,158,369,81,398,157,368,51,521
Weber State,Neil McCarthy [2076],,69,369,63,398,131,368,122,521
Portland,Jack Avina [106],,74,369,62,398,27,368,27,521
Alabama-Birmingham,Gene Bartow [163],,98,369,0,398,27,368,35,521
Kansas State,Jack Hartman [1384],,176,369,0,398,79,368,50,521
Maine,Skip Chappelle [546],,8,369,152,398,27,368,38,521
Northern Illinois,John McDougal [2114],,208,369,73,398,27,368,96,521
Cal State Fullerton,George McQuarn [2160],,64,369,157,398,181,368,148,521
Eastern Kentucky,Max Good [1224],,81,369,95,398,79,368,78,521
Houston Baptist,Gene Iba [1588],,118,369,33,398,1,368,83,521
Bradley,Dick Versace [3248],,169,369,0,398,79,368,115,521
Creighton,Willie Reed [2654],,165,369,25,398,27,368,101,521
Mississippi Valley State,Pop Gaines [1138],,117,369,110,398,131,368,165,521
Bowling Green State,John Weinert [3337],,213,369,53,398,131,368,4,521
Georgetown,John Thompson [3154],,183,369,0,398,27,368,29,521
Marshall,Bob Zuffelato [3511],,193,369,68,398,105,368,118,521
Wisconsin,Bill Cofield [600],,163,369,127,398,200,368,162,521
Colorado State,Tony McAndrews [2055],,59,369,195,398,181,368,157,521
Colgate,Mike Griffin [1278],,12,369,181,398,131,368,155,521
Duke,Mike Krzyzewski [1814],,38,369,96,398,105,368,213,521
Brigham Young,Frank Arnold [92],,53,369,11,398,1,368,13,521
Western Carolina,Steve Cottrell [668],,195,369,35,398,27,368,40,521
Washington,Marv Harshman [1381],,106,369,166,398,131,368,147,521
Louisiana-Lafayette,Bobby Paschal [2473],,27,369,38,398,53,368,69,521
Arizona State,Ned Wulk [3482],,7,369,3,398,1,368,62,521
Austin Peay,Ron Bargatze [139],,80,369,120,398,53,368,201,521
Kent State,Ed Douma [866],,214,369,116,398,200,368,140,521
Seton Hall,Hoddy Mahon [1994],,187,369,149,398,157,368,137,521
Murray State,Ronald Greene [1263],,78,369,21,398,27,368,56,521
Princeton,Pete Carril [504],,2,369,0,398,1,368,8,521
Saint Mary's (CA),Bill Oates [2418],,76,369,159,398,157,368,176,521
Virginia Commonwealth,J.D. Barnett [150],,97,369,0,398,1,368,103,521
Tennessee Tech,Tom Deaton [782],,83,369,173,398,181,368,214,521
Butler,Joe Sexson [2886],,141,369,156,398,157,368,152,521
Fresno State,Tiny Grant [1243],,35,369,32,398,1,368,97,521
Hardin-Simmons,Jim Hatfield [1393],,125,369,115,398,181,368,188,521
Wichita State,Gene Smithson [2975],,167,369,54,398,1,368,86,521
Baylor,Jim Haller [1325],,200,369,0,398,27,368,108,521
Eastern Michigan,Jim Boyce [303],,211,369,91,398,181,368,160,521
South Alabama,Cliff Ellis [963],,99,369,24,398,53,368,92,521
Florida State,Joe Williams [3407],,144,369,98,398,53,368,91,521
Florida,Norm Sloan [2944],,154,369,162,398,200,368,193,521
Alabama,Wimp Sanderson [2815],,150,369,85,398,79,368,116,521
Georgia Southern,Frank Kerns [1749],,126,369,151,398,200,368,207,521
Oregon State,Ralph Miller [2217],,4,369,5,398,27,368,111,521
Rider,John Carpenter [503],,44,369,139,398,200,368,95,521
San Jose State,Bill Berry [226],,50,369,31,398,79,368,11,521
Montana State,Bruce Haroldson [1359],,19,369,7,398,53,368,17,521
Boston College,Tom Davis [771],,182,369,50,398,1,368,21,521
Idaho,Don Monson [2252],,17,369,14,398,1,368,19,521
Virginia,Terry Holland [1508],,32,369,26,398,1,368,10,521
Delaware State,Ajac Triplett [3195],,131,369,131,398,79,368,171,521
St. John's (NY),Lou Carnesecca [500],,188,369,46,398,53,368,25,521
Duquesne,Mike Rice [2689],,85,369,45,398,53,368,37,521
Texas,Abe Lemons [1890],,202,369,61,398,79,368,22,521
Ball State,Steve Yoder [3493],,207,369,67,398,1,368,43,521
Jacksonville,Bob Wenzel [3347],,101,369,155,398,105,368,151,521
Texas-El Paso,Don Haskins [1390],,54,369,99,398,79,368,34,521
Washington State,George Raveling [2636],,110,369,183,398,210,368,198,521
Louisiana-Monroe,Mike Vining [3254],,120,369,51,398,53,368,32,521
Harvard,Frank McLaughlin [2143],,16,369,179,398,53,368,7,521
Oklahoma City,Lonnie Nichols [2363],,135,369,0,398,1,368,52,521
Villanova,Rollie Massimino [2043],,184,369,109,398,79,368,64,521
Michigan,Bill Frieder [1126],,160,369,90,398,105,368,199,521
Georgia State,Jim Jarrett [1617],,103,369,191,398,157,368,134,521
Arkansas,Eddie Sutton [3090],,127,369,65,398,1,368,61,521
Rice,Tommy Suitts [3081],,201,369,137,398,105,368,141,521
St. Bonaventure,Jim Satalin [2816],,93,369,130,398,105,368,138,521
Iowa,Lute Olson [2434],,157,369,39,398,1,368,72,521
Charlotte,Mike Pratt [2579],,102,369,167,398,131,368,142,521
Michigan State,Jud Heathcote [1414],,162,369,101,398,181,368,143,521
Georgia Tech,Bobby Cremins [695],,40,369,0,398,181,368,133,521
Texas Southern,Robert Moreland [2264],,115,369,41,398,105,368,70,521
Indiana,Bob Knight [1782],,148,369,75,398,27,368,67,521
Texas Christian,Jim Killingsworth [1760],,204,369,117,398,157,368,211,521
Pittsburgh,Roy Chipman [558],,91,369,0,398,27,368,49,521
Central Michigan,Dick Parfitt [2461],,216,369,136,398,157,368,131,521
Howard,A.B. Williamson [3420],,128,369,0,398,1,368,14,521
Minnesota,Jim Dutcher [914],,161,369,70,398,131,368,71,521
Lamar,Pat Foster [1101],,24,369,29,398,1,368,77,521
Hawaii,Larry Little [1914],,56,369,100,398,157,368,203,521
Citadel,Les Robinson [2729],,198,369,158,398,200,368,174,521
Ohio State,Eldon Miller [2208],,159,369,86,398,79,368,80,521
Niagara,Pete Lonergan [1932],,13,369,0,398,157,368,125,521
