Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Hank Egan [951],,51,523,238,627,193,531,247,738
Rhode Island,Al Skinner [2941],,21,523,209,627,33,531,109,738
Saint Francis (PA),Jim Baron [151],,130,523,226,627,223,531,183,738
Hofstra,Butch van Breda Kolff [3230],,163,523,223,627,223,531,142,738
Southern Mississippi,M.K. Turk [3207],,237,523,105,627,193,531,199,738
Old Dominion,Tom Young [3499],,149,523,108,627,97,531,99,738
New Hampshire,Gerry Friel [1127],,126,523,168,627,266,531,159,738
Indiana State,Ronald Greene [1263],,77,523,190,627,223,531,151,738
Cincinnati,Tony Yates [3488],,238,523,194,627,161,531,203,738
Morehead State,Tommy Gaither [1140],,18,523,261,627,223,531,268,738
Tennessee,Don DeVoe [808],,269,523,78,627,223,531,185,738
Chattanooga,Mack McCarthy [2075],,240,523,0,627,33,531,119,738
Memphis,Larry Finch [1041],,236,523,56,627,65,531,76,738
Providence,Rick Barnes [145],,254,523,159,627,251,531,220,738
Missouri State,Charles Spoonhour [3001],,10,523,30,627,1,531,43,738
American,Ed Tapscott [3113],,90,523,41,627,97,531,12,738
La Salle,Speedy Morris [2274],,3,523,163,627,1,531,1,738
Mississippi,Ed Murphy [2310],,270,523,154,627,161,531,242,738
Green Bay,Dick Bennett [211],,26,523,82,627,33,531,67,738
Purdue,Gene Keady [1710],,25,523,24,627,1,531,46,738
Weber State,Denny Huston [1580],,207,523,74,627,251,531,195,738
Portland,Larry Steele [3026],,52,523,258,627,223,531,191,738
Alabama-Birmingham,Gene Bartow [163],,148,523,134,627,129,531,187,738
Kansas State,Lon Kruger [1811],,27,523,14,627,33,531,107,738
Saint Peter's,Ted Fiore [1048],,12,523,210,627,65,531,132,738
Maryland-Eastern Shore,Steve Williams [3417],,100,523,240,627,223,531,256,738
Penn State,Bruce Parkhill [2467],,107,523,207,627,65,531,263,738
Stephen F. Austin,Mike Martin [2034],,115,523,162,627,161,531,202,738
Fordham,Nick Macarchuk [1971],,29,523,213,627,33,531,38,738
Maine,Rudy Keeling [1718],,122,523,160,627,161,531,57,738
Cal State Fullerton,John Sneed [2977],,222,523,141,627,193,531,152,738
East Carolina,Mike Steele [3027],,92,523,235,627,193,531,153,738
Eastern Kentucky,Max Good [1224],,13,523,0,627,97,531,7,738
Illinois-Chicago,Bob Hallberg [1324],,58,523,179,627,161,531,188,738
Houston Baptist,Tommy Jones [1680],,190,523,221,627,251,531,140,738
Bradley,Stan Albeck [26],,20,523,46,627,1,531,63,738
St. Francis (NY),Rich Zvosec [3513],,132,523,170,627,193,531,205,738
Creighton,Tony Barone [152],,74,523,211,627,97,531,164,738
Mississippi Valley State,Lafayette Stribling [3069],,66,523,200,627,193,531,201,738
Bowling Green State,Jim Larranaga [1856],,258,523,145,627,161,531,223,738
Georgetown,John Thompson [3154],,252,523,55,627,97,531,83,738
Marshall,Rick Huckabay [1549],,134,523,69,627,1,531,79,738
Wisconsin,Steve Yoder [3493],,83,523,224,627,193,531,193,738
Colorado State,Tiny Grant [1243],,167,523,84,627,161,531,81,738
Colgate,Joe Baker [120],,124,523,253,627,223,531,255,738
Duke,Mike Krzyzewski [1814],,175,523,23,627,1,531,61,738
Brigham Young,Ladell Andersen [57],,164,523,43,627,1,531,15,738
Western Carolina,Dave Possinger [2563],,245,523,248,627,223,531,230,738
Washington,Andy Russo [2793],,217,523,153,627,223,531,190,738
Louisiana-Lafayette,Marty Fletcher [1070],,44,523,186,627,97,531,177,738
Arizona State,Steve Patterson [2479],Bob Schermerhorn [2837],214,523,178,627,251,531,227,738
Austin Peay,Lake Kelly [1732],,15,523,1,627,65,531,108,738
Fairleigh Dickinson,Tom Green [1258],,103,523,10,627,1,531,95,738
Kent State,Jim McDonald [2108],,263,523,59,627,251,531,224,738
Robert Morris,Jarrett Durham [912],,127,523,106,627,97,531,125,738
Seton Hall,P.J. Carlesimo [490],,251,523,120,627,129,531,120,738
Murray State,Steve Newton [2359],,5,523,3,627,1,531,123,738
Princeton,Pete Carril [504],,137,523,26,627,33,531,136,738
Saint Mary's (CA),Lynn Nance [2333],,47,523,0,627,65,531,122,738
Virginia Commonwealth,Mike Pollio [2556],,150,523,11,627,33,531,93,738
Tennessee Tech,Tom Deaton [782],Frank Harrell [1366],16,523,255,627,161,531,269,738
Butler,Joe Sexson [2886],,143,523,193,627,97,531,155,738
Fresno State,Ron Adams [16],,223,523,175,627,251,531,138,738
North Carolina-Wilmington,Robert McPherson [2158],,79,523,119,627,33,531,29,738
Hardin-Simmons,Dennis Harp [1360],,185,523,176,627,97,531,39,738
Army,Les Wothke [3475],,33,523,245,627,161,531,148,738
Wichita State,Eddie Fogler [1083],,72,523,0,627,33,531,33,738
Baylor,Gene Iba [1588],,225,523,0,627,1,531,28,738
Eastern Michigan,Ben Braun [328],,11,523,88,627,1,531,13,738
Florida State,Pat Kennedy [1742],,235,523,109,627,129,531,47,738
South Alabama,Ronnie Arrow [96],,147,523,97,627,65,531,42,738
Alabama,Wimp Sanderson [2815],,272,523,149,627,266,531,217,738
Florida,Norm Sloan [2944],,268,523,93,627,97,531,51,738
Georgia Southern,Frank Kerns [1749],,184,523,77,627,33,531,45,738
Oregon State,Ralph Miller [2217],,209,523,101,627,33,531,21,738
Rider,John Carpenter [503],,162,523,42,627,193,531,162,738
Nevada-Las Vegas,Jerry Tarkanian [3114],,199,523,71,627,33,531,58,738
Navy,Pete Herrmann [1447],,93,523,76,627,129,531,165,738
San Jose State,Bill Berry [226],,221,523,114,627,223,531,166,738
Montana State,Stu Starner [3021],,202,523,29,627,33,531,56,738
Boston College,Jim O'Brien [2391],,255,523,167,627,65,531,238,738
Idaho,Kermit Davis [765],,181,523,107,627,65,531,87,738
Monmouth,Wayne Szoke [3107],,113,523,5,627,33,531,80,738
Virginia,Terry Holland [1508],,176,523,185,627,161,531,172,738
Delaware State,Jeff Jones [1671],,101,523,259,627,251,531,236,738
St. John's (NY),Lou Carnesecca [500],,250,523,156,627,193,531,174,738
Duquesne,Jim Satalin [2816],,110,523,204,627,193,531,176,738
Western Illinois,Jack Margenthaler [2015],,55,523,126,627,129,531,252,738
Texas,Thomas Penders [2500],,228,523,27,627,129,531,60,738
Valparaiso,Homer Drew [877],,57,523,206,627,223,531,189,738
Ball State,Rick Majerus [2001],,259,523,150,627,129,531,229,738
Loyola (MD),Mark Amatucci [54],,129,523,212,627,161,531,181,738
Jacksonville,Rich Haddad [1300],,153,523,199,627,223,531,232,738
Texas-El Paso,Don Haskins [1390],,168,523,25,627,65,531,19,738
Washington State,Kelvin Sampson [2806],,213,523,115,627,161,531,271,738
Harvard,Peter Roby [2736],,139,523,142,627,161,531,186,738
Louisiana-Monroe,Mike Vining [3254],,89,523,22,627,65,531,102,738
Villanova,Rollie Massimino [2043],,249,523,36,627,161,531,69,738
Michigan,Steve Fisher [1054],Bill Frieder [1126],53,523,68,627,33,531,98,738
Arkansas,Nolan Richardson [2695],,227,523,33,627,65,531,75,738
Georgia State,Bob Reinhart [2668],,191,523,144,627,266,531,228,738
Holy Cross,George Blaney [266],,28,523,229,627,97,531,106,738
North Texas,Jimmy Gales [1141],,9,523,60,627,1,531,114,738
Illinois State,Bob Donewald [847],,73,523,15,627,65,531,112,738
Rice,Scott Thompson [3157],,230,523,228,627,193,531,226,738
St. Bonaventure,Ron DeCarli [783],,88,523,239,627,161,531,173,738
Coastal Carolina,Russ Bergman [221],,154,523,61,627,97,531,104,738
James Madison,Lefty Driesell [883],,94,523,94,627,223,531,237,738
Iowa,Tom Davis [771],,81,523,0,627,161,531,96,738
Charlotte,Jeff Mullins [2304],,38,523,50,627,1,531,121,738
Northern Iowa,Eldon Miller [2208],,56,523,227,627,193,531,222,738
Michigan State,Jud Heathcote [1414],,86,523,198,627,251,531,167,738
Georgia Tech,Bobby Cremins [695],,177,523,80,627,97,531,36,738
Texas Southern,Robert Moreland [2264],,37,523,19,627,65,531,127,738
Indiana,Bob Knight [1782],,82,523,8,627,97,531,35,738
