Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,John Wooden [3466],,,,,,43,,,
Temple,Harry Litwack [1919],,,,,,44,,,
Tulsa,Joe Swank [3095],,,,,,45,,,
La Salle,Dudey Moore [2259],,,,,,46,,,
Tennessee Tech,John Oldham [2424],,,,,,47,,,
San Francisco,Peter Peletta [2496],,,,,,48,,,
Texas A&M,Bobby Rogers [2746],,,,,,49,,,
Michigan,Dave Strack [3067],,,,,,50,,,
Villanova,Jack Kraft [1798],,,,,,51,,,
Oklahoma City,Abe Lemons [1890],,,,,,52,,,
Notre Dame,John Jordan [1685],,,,,,53,,,
Bradley,Chuck Orsborn [2439],,,,,,54,,,
DePaul,Ray Meyer [2196],,,,,,55,,,
Morehead State,Bobby Laughlin [1860],,,,,,56,,,
Stanford,Howard Dallmar [732],,,,,,57,,,
Santa Clara,Dick Garibaldi [1156],,,,,,58,,,
Gettysburg,Robert Hulton [1561],,,,,,59,,,
Oklahoma State,Hank Iba [1589],,,,,,60,,,
New Mexico,Bob King [1763],,,,,,61,,,
Holy Cross,Frank Oftring [2422],,,,,,62,,,
Kentucky,Adolph Rupp [2789],,,,,,63,,,
Kansas State,Tex Winter [3445],,,,,,64,,,
East Tennessee State,John Brooks [361],,,,,,65,,,
Delaware,Irvin Wisniewski [3451],,,,,,66,,,
Iona,James McDermott [2103],,,,,,67,,,
William & Mary,William Chambers [539],,,,,,68,,,
Regis (CO),Joe B. Hall [1320],,,,,,69,,,
Dayton,Tom Blackburn [256],,,,,,70,,,
Butler,Tony Hinkle [1480],,,,,,71,,,
Wake Forest,Bones McKinney [2138],,,,,,72,,,
Florida State,Bud Kennedy [1739],,,,,,73,,,
Murray State,Cal Luther [1961],,,,,,74,,,
Duquesne,Red Manning [2012],,,,,,75,,,
Wisconsin,John Erickson [981],,,,,,76,,,
San Jose State,Stuart Inman [1594],,,,,,77,,,
Rhode Island,Ernest Calverley [461],,,,,,78,,,
Houston,Guy Lewis [1902],,,,,,79,,,
Saint Louis,John Benington [209],,,,,,80,,,
Yale,Joseph Vancisin [3239],,,,,,81,,,
Iowa State,Glendon Anderson [62],,,,,,82,,,
Saint Mary's (CA),Mike Cimino [566],,,,,,83,,,
Pepperdine,Duck Dowell [869],,,,,,84,,,
Louisville,Peck Hickman [1455],,,,,,85,,,
Alabama,Hayden Riley [2703],,,,,,86,,,
Lafayette,George Davidson [749],,,,,,87,,,
California,Rene Herrerias [1443],,,,,,88,,,
Indiana,Branch McCracken [2093],,,,,,89,,,
Tennessee,Ray Mears [2166],,,,,,90,,,
Toledo,Edward Melvin [2174],,,,,,91,,,
Arkansas,Glen Rose [2764],,,,,,92,,,
Ohio,James Snyder [2982],,,,,,93,,,
Gonzaga,Hank Anderson [63],,,,,,94,,,
Detroit Mercy,Bob Calihan [456],,,,,,95,,,
Boston University,John Burke [423],,,,,,96,,,
Rice,John Frankie [1112],,,,,,97,,,
St. Bonaventure,Larry Weise [3340],,,,,,98,,,
Creighton,Red McManus [2150],,,,,,99,,,
Furman,Lyles Alley [46],,,,,,100,,,
Western Michigan,Don Boven [298],,,,,,101,,,
Navy,Ben Carnevale [501],,,,,,102,,,
Montana State,Roger Craft [683],,,,,,103,,,
Loyola (LA),Bill Gardiner [1151],,,,,,104,,,
Washington,John Grayson [1252],,,,,,105,,,
Southern Methodist,Doc Hayes [1401],,,,,,106,,,
Minnesota,John Kundla [1817],,,,,,107,,,
Arizona,Bruce Larson [1857],,,,,,108,,,
Cornell,Sam MacNeil [1982],,,,,,109,,,
Virginia Tech,Williams Matthews [2048],,,,,,110,,,
Louisiana State,Jay McCreary [2098],,,,,,111,,,
Georgetown,Tom O'Keefe [2404],,,,,,112,,,
Miami (OH),Richard Shrider [2915],,,,,,113,,,
Massachusetts,Matt Zunic [3512],,,,,,114,,,
Kansas,Dick Harp [1361],,,,,,115,,,
Clemson,Bobby Roberts [2717],,,,,,116,,,
Oklahoma,Bob Stevens [3036],,,,,,117,,,
North Carolina State,Everett Case [516],,,,,,118,,,
Utah,Jack Gardner [1154],,,,,,119,,,
Centenary (LA),Orvis Sigler [2925],,,,,,120,,,
Florida,Norm Sloan [2944],,,,,,121,,,
Brigham Young,Stan Watts [3322],,,,,,122,,,
Brown,Stanley Ward [3302],,,,,,123,,,
Columbia,Jack Rohan [2749],,,,,,124,,,
Air Force,Bob Spear [2993],,,,,,125,,,
City College of New York-nm,David Polansky [2550],,,,,,126,,,
Drake,Maury John [1636],,,,,,127,,,
Vermont,Fuzzy Evans [995],,,,,,128,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,129,,,
Eastern Kentucky,Jim Baechtold [113],,,,,,130,,,
Xavier,James McCafferty [2063],,,,,,131,,,
Oregon,Steve Belko [192],,,,,,132,,,
Wyoming,Bill Strannigan [3068],,,,,,133,,,
Army,George Hunter [1568],,,,,,134,,,
North Texas,Charles Johnson [1641],,,,,,135,,,
Missouri,Bob Vanatta [3238],,,,,,136,,,
Manhattan,Kenneth Norton [2380],,,,,,137,,,
Hardin-Simmons,Lou Henson [1437],,,,,,138,,,
Boston College,Frank Power [2571],,,,,,139,,,
Syracuse,Fred B. Lewis [1900],,,,,,140,,,
Maryland,Bud Millikan [2224],,,,,,141,,,
Idaho State,John Evans [1001],,,,,,142,,,
St. John's (NY),Joe Lapchick [1851],,,,,,143,,,
South Carolina,Chuck Noe [2371],,,,,,144,,,
Northwestern,Bill Rohr [2750],,,,,,145,,,
Iowa,Sharm Scheuerman [2838],,,,,,146,,,
Middle Tennessee,William Stokes [3059],,,,,,147,,,
Maine,Brian McCall [2066],,,,,,148,,,
George Washington,William Reinhart [2669],,,,,,149,,,
Loyola Marymount,John Arndt [91],,,,,,150,,,
Georgia,Red Lawson [1868],,,,,,151,,,
Portland,Albert E. Negratti [2344],,,,,,152,,,
Bucknell,Gene Evans [996],,,,,,153,,,
Marshall,Jule Rivlin [2713],,,,,,154,,,
Rutgers,Donald White [3363],,,,,,155,,,
Mississippi,Eddie Crawford [691],,,,,,156,,,
Purdue,Ray Eddy [936],,,,,,157,,,
Baylor,Bill Menefee [2177],,,,,,158,,,
New Hampshire,Bill Olson [2433],,,,,,159,,,
Virginia Military Institute,Weenie Miller [2220],,,,,,160,,,
Harvard,Floyd S. Wilson [3430],,,,,,161,,,
Richmond,Lester Hooker [1525],,,,,,162,,,
Dartmouth,Doggie Julian [1695],,,,,,163,,,
Colgate,Bob Dewey [809],,,,,,164,,,
Tulane,Clifford Wells [3342],,,,,,165,,,
Texas Tech,Eugene Gibson [1184],,,,,,166,,,
West Texas A&M,Metz LaFollette [1826],,,,,,167,,,
Montana,Ron Nord [2375],,,,,,168,,,
Denver,Troy Bledsoe [271],,,,,,169,,,
Nebraska,Jerry Bush [438],,,,,,170,,,
Lehigh,Anthony Packer [2451],,,,,,171,,,
Western Kentucky,E.A. Diddle [819],,,,,,172,,,
Michigan State,Forddy Anderson [61],,,,,,173,,,
Washington State,Marv Harshman [1381],,,,,,174,,,
Virginia,Billy McCann [2070],,,,,,175,,,
New Mexico State,Presley Askew [101],,,,,,176,,,
Muhlenburg,Kenneth Moyer [2294],,,,,,177,,,
Texas Christian,Buster Brannon [326],,,,,,178,,,
Pacific,Van Sweet [3101],,,,,,179,,,
Kent State,Robert Doll [838],,,,,,180,,,
Citadel,Mel Thompson [3155],,,,,,181,,,
