Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Utah,Jack Gardner [1154],,,,,,48,,,
Arizona,Bruce Larson [1857],,,,,,49,,,
Alabama,Hayden Riley [2703],,,,,,50,,,
Stanford,Howard Dallmar [732],,,,,,51,,,
La Salle,Bob Walters [3293],,,,,,52,,,
St. Bonaventure,Larry Weise [3340],,,,,,53,,,
Texas,Harold Bradley [315],,,,,,54,,,
Texas-El Paso,Don Haskins [1390],,,,,,55,,,
Auburn,Bill Lynn [1969],,,,,,56,,,
West Texas A&M,Jimmy Virdmontes [3255],,,,,,57,,,
Southern Methodist,Doc Hayes [1401],,,,,,58,,,
DePaul,Ray Meyer [2196],,,,,,59,,,
Baylor,Bill Menefee [2177],,,,,,60,,,
North Carolina,Dean Smith [2954],,,,,,61,,,
Florida State,Bud Kennedy [1739],,,,,,62,,,
New York University,Lou Rossini [2773],,,,,,63,,,
Wyoming,Bill Strannigan [3068],,,,,,64,,,
Oregon State,Paul Valenti [3227],,,,,,65,,,
Montana State,Roger Craft [683],,,,,,66,,,
Lafayette,George Davidson [749],,,,,,67,,,
Louisville,Peck Hickman [1455],,,,,,68,,,
Drake,Maury John [1636],,,,,,69,,,
Pennsylvania,Jack McCloskey [2083],,,,,,70,,,
Kentucky,Adolph Rupp [2789],,,,,,71,,,
Manhattan,Kenneth Norton [2380],,,,,,72,,,
San Jose State,Stuart Inman [1594],,,,,,73,,,
Temple,Harry Litwack [1919],,,,,,74,,,
Duquesne,Red Manning [2012],,,,,,75,,,
Texas A&M,Shelby Metcalf [2189],,,,,,76,,,
Iowa,Ralph Miller [2217],,,,,,77,,,
Rhode Island,Ernest Calverley [461],,,,,,78,,,
Morehead State,Bobby Laughlin [1860],,,,,,79,,,
Syracuse,Fred B. Lewis [1900],,,,,,80,,,
Maine,Brian McCall [2066],,,,,,81,,,
Creighton,Red McManus [2150],,,,,,82,,,
Georgetown,Tom O'Keefe [2404],,,,,,83,,,
Holy Cross,Frank Oftring [2422],,,,,,84,,,
Virginia Tech,Howie Shannon [2893],,,,,,85,,,
Georgia Tech,Whack Hyder [1585],,,,,,86,,,
Tennessee Tech,Kenny Sidwell [2923],,,,,,87,,,
Tulsa,Joe Swank [3095],,,,,,88,,,
Fordham,John Bach [110],,,,,,89,,,
Notre Dame,Johnny Dee [785],,,,,,90,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,91,,,
Toledo,Edward Melvin [2174],,,,,,92,,,
Massachusetts,Johnny Orr [2437],,,,,,93,,,
Centenary (LA),Orvis Sigler [2925],,,,,,94,,,
Citadel,Mel Thompson [3155],,,,,,95,,,
Missouri,Bob Vanatta [3238],,,,,,96,,,
Santa Clara,Dick Garibaldi [1156],,,,,,97,,,
Cincinnati,Ed Jucker [1693],,,,,,98,,,
Southern California,Forrest Twogood [3213],,,,,,99,,,
Gettysburg,Robert Hulton [1561],,,,,,100,,,
Iona,James McDermott [2103],,,,,,101,,,
Utah State,Ladell Andersen [57],,,,,,102,,,
Pacific,Dick Edwards [944],,,,,,103,,,
Colorado,Sox Walseth [3291],,,,,,104,,,
Boston University,John Burke [423],,,,,,105,,,
Navy,Ben Carnevale [501],,,,,,106,,,
North Carolina State,Everett Case [516],,,,,,107,,,
Purdue,Ray Eddy [936],,,,,,108,,,
Rutgers,Bill E. Foster [1097],,,,,,109,,,
Ohio State,Fred Taylor [3124],,,,,,110,,,
West Virginia,George King [1764],,,,,,111,,,
Arizona State,Ned Wulk [3482],,,,,,112,,,
William & Mary,William Chambers [539],,,,,,113,,,
Portland,Albert E. Negratti [2344],,,,,,114,,,
Seton Hall,Richard Regan [2657],,,,,,115,,,
Kansas State,Tex Winter [3445],,,,,,116,,,
Harvard,Floyd S. Wilson [3430],,,,,,117,,,
California-Santa Barbara,Arthur Gallon [1145],,,,,,118,,,
Louisiana State,Jay McCreary [2098],,,,,,119,,,
Bucknell,Don Smith [2955],,,,,,120,,,
Canisius,Bob MacKinnon [1978],,,,,,121,,,
Yale,Joseph Vancisin [3239],,,,,,122,,,
Kent State,Robert Doll [838],,,,,,123,,,
Wake Forest,Bones McKinney [2138],,,,,,124,,,
Denver,Troy Bledsoe [271],,,,,,125,,,
Loyola (IL),George Ireland [1595],,,,,,126,,,
George Washington,William Reinhart [2669],,,,,,127,,,
Butler,Tony Hinkle [1480],,,,,,128,,,
Montana,Ron Nord [2375],,,,,,129,,,
Memphis,Dean Ehlers [953],,,,,,130,,,
Wisconsin,John Erickson [981],,,,,,131,,,
Nebraska,Joe Cipriano [569],,,,,,132,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,133,,,
Xavier,Don Ruberg [2781],,,,,,134,,,
Arkansas,Glen Rose [2764],,,,,,135,,,
Air Force,Bob Spear [2993],,,,,,136,,,
Mississippi State,Babe McCarthy [2073],,,,,,137,,,
Richmond,Lewis Mills [2228],,,,,,138,,,
Virginia Military Institute,Gary McPherson [2157],,,,,,139,,,
Bowling Green State,Warren Scholler [2852],,,,,,140,,,
Iowa State,Glendon Anderson [62],,,,,,141,,,
Washington,Mac Duckworth [891],,,,,,142,,,
Vermont,Fuzzy Evans [995],,,,,,143,,,
Lehigh,Anthony Packer [2451],,,,,,144,,,
California,Rene Herrerias [1443],,,,,,145,,,
Clemson,Bobby Roberts [2717],,,,,,146,,,
Oregon,Steve Belko [192],,,,,,147,,,
Washington State,Marv Harshman [1381],,,,,,148,,,
Western Michigan,Don Boven [298],,,,,,149,,,
Loyola (LA),Bill Gardiner [1151],,,,,,150,,,
Oklahoma,Bob Stevens [3036],,,,,,151,,,
Columbia,Jack Rohan [2749],,,,,,152,,,
New Mexico State,Presley Askew [101],,,,,,153,,,
Saint Mary's (CA),Mike Cimino [566],,,,,,154,,,
Georgia,Red Lawson [1868],,,,,,155,,,
Marquette,Al McGuire [2127],,,,,,156,,,
Colgate,Bob Duffy [895],,,,,,157,,,
Pittsburgh,Robert Timmons [3176],,,,,,158,,,
Northwestern,Larry Glass [1209],,,,,,159,,,
Brown,Stanley Ward [3302],,,,,,160,,,
Virginia,Bill Gibson [1183],,,,,,161,,,
North Texas,Charles Johnson [1641],,,,,,162,,,
Idaho State,James Nau [2336],,,,,,163,,,
East Tennessee State,John Brooks [361],,,,,,164,,,
South Carolina,Frank McGuire [2128],,,,,,165,,,
Texas Christian,Buster Brannon [326],,,,,,166,,,
Middle Tennessee,William Stokes [3059],,,,,,167,,,
Furman,Lyles Alley [46],,,,,,168,,,
Pepperdine,Duck Dowell [869],,,,,,169,,,
Idaho,Jim Goddard [1213],,,,,,170,,,
Loyola Marymount,John Arndt [91],,,,,,171,,,
Michigan State,Forddy Anderson [61],,,,,,172,,,
Austin Peay,George Fisher [1050],,,,,,173,,,
Niagara,Taps Gallagher [1144],,,,,,174,,,
Marshall,Ellis Johnson [1644],,,,,,175,,,
Mississippi,Eddie Crawford [691],,,,,,176,,,
Dartmouth,Doggie Julian [1695],,,,,,177,,,
Delaware,Irvin Wisniewski [3451],,,,,,178,,,
Tulane,Ralph Pedersen [2493],,,,,,179,,,
New Hampshire,Bill Olson [2433],,,,,,180,,,
Rice,George Carlisle [491],,,,,,181,,,
