Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Virginia Military Institute,William Raftery [2623],,,,,,155,,,
Brigham Young,E.L. Roberts [2720],,,,,,156,,,
Colorado School of Mines,Raymond Courtright [672],,,,,,157,,,
Florida,Brady Cowell [677],,,,,,158,,,
Sewanee,Barnes [148],,,,,,159,,,
Indiana State,David Glascock [1207],,,,,,160,,,
Kentucky,Basil Hayden [1399],,,,,,161,,,
Minnesota,Harold Taylor [3126],,,,,,162,,,
Northwestern,Maurice Kent [1746],,,,,,163,,,
Lafayette,Michael Miller [2214],,,,,,164,,,
St. Francis (NY),Nip Lynch [1967],,,,,,165,,,
Clemson,Josh Cody [596],,,,,,166,,,
Rice,Franklyn Ashcraft [98],,,,,,167,,,
Saint Louis,Squint Hunter [1572],,,,,,168,,,
