Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Northern Arizona,R.A. Fuller [1132],,,,,,58,,,
Rutgers,Frank Hill [1466],,,,,,59,,,
California,William Hollender [1510],,,,,,60,,,
Utah State,Joseph Jensen [1629],,,,,,61,,,
Arizona,Pop McKale [2131],,,,,,62,,,
Tulane,M.A. Moenck [2239],,,,,,63,,,
Gettysburg,Doyle Leathers [1874],,,,,,64,,,
North Dakota State,Curly Movold [2293],,,,,,65,,,
Louisville,Earl Ford [1087],,,,,,66,,,
Mount Union,George O'Brien [2388],,,,,,67,,,
Georgia,Kennon Mott [2290],,,,,,68,,,
Brigham Young,E.L. Roberts [2720],,,,,,69,,,
Tulsa,Francis Schmidt [2844],,,,,,70,,,
Nebraska,Doc Stewart [3043],,,,,,71,,,
Stevens Institute,John Davis [763],,,,,,72,,,
Lehigh,Roy Geary [1170],,,,,,73,,,
Buffalo,Arthur Powell [2567],,,,,,74,,,
Indiana,Dana Evans [994],,,,,,75,,,
Miami (OH),George Rider [2699],,,,,,76,,,
Virginia Military Institute,Earl Abell [4],,,,,,77,,,
Auburn,Mike Donahue [844],,,,,,78,,,
Mississippi State,E.C. Hayes [1402],,,,,,79,,,
Catholic,Fred Rice [2685],,,,,,80,,,
Marietta,Norman Whiting [3374],,,,,,81,,,
North Carolina,Howell Peacock [2488],,,,,,82,,,
Ohio,Frank Gullum [1290],,,,,,83,,,
Denver,Charles Wingender [3442],,,,,,84,,,
Duke,H.P. Cole [606],,,,,,85,,,
Franklin,John Thurber [3167],,,,,,86,,,
Iowa,Edwin Bannick [134],,,,,,87,,,
Saint Joseph's,John Donahue [843],,,,,,88,,,
Pittsburgh,George Flint [1073],,,,,,89,,,
Michigan State,George Gauthier [1168],,,,,,90,,,
Alabama,Yancey Goodall [1225],,,,,,91,,,
Princeton,Fred Luehring [1954],,,,,,92,,,
West Virginia,H.P. Mullennex [2300],,,,,,93,,,
Oklahoma State,Earl Pritchard [2594],,,,,,94,,,
Northwestern,Thomas Robinson [2732],,,,,,95,,,
Washington (MO),R.B. Rutherford [2794],,,,,,96,,,
Kalamazoo,Ralph Young [3498],,,,,,97,,,
Washington State,J. Fred Bohler [282],,,,,,98,,,
Southern Methodist,Burton Rix [2714],,,,,,99,,,
New York University,Floyd Egan [950],,,,,,100,,,
Detroit Mercy,Royal Campbell [471],,,,,,101,,,
Kansas,W.O. Hamilton [1332],,,,,,102,,,
Wooster,L.C. Boles [285],,,,,,103,,,
Arizona State,George Cooper [653],,,,,,104,,,
Kentucky,Andrew Gill [1189],,,,,,105,,,
Illinois,Ralph Jones [1678],,,,,,106,,,
Purdue,Piggy Lambert [1833],,,,,,107,,,
Dayton,Alphonse Mahrt [1998],,,,,,108,,,
Wake Forest,Irving Carlyle [496],,,,,,109,,,
Springfield,Austin Johnson [1640],,,,,,110,,,
Duquesne,Eugene McGuigan [2126],,,,,,111,,,
Bradley,Harold Olsen [2432],,,,,,112,,,
Muhlenburg,Gurney Afflerbach [18],,,,,,113,,,
Nevada,Silas Ross [2771],,,,,,114,,,
Army,Ivens Jones [1669],,,,,,115,,,
Ohio State,Wilbur St. John [3005],,,,,,116,,,
South Carolina,Dixon Foster [1100],,,,,,117,,,
Drake,Mark Banks [132],,,,,,118,,,
Northern Colorado,Ralph Glaze [1210],,,,,,119,,,
Montana State,Fred Bennion [215],,,,,,120,,,
Saint Louis,Armin Fischer [1049],,,,,,121,,,
William & Mary,V.M. Geddy [1171],,,,,,122,,,
Manhattan,Edward Hanrahan [1341],,,,,,123,,,
New Mexico,John McGough [2123],,,,,,124,,,
Saint Mary's (CA),Percival Ritchie [2710],,,,,,125,,,
Valparaiso,Sidney Winters [3449],,,,,,126,,,
Wisconsin,Guy Lowman [1948],,,,,,127,,,
Iowa State,H.H. Walters [3296],,,,,,128,,,
Columbia,Fred Dawson [775],,,,,,129,,,
Bowling Green State,F.G. Beyerman [236],,,,,,130,,,
Marshall,Archer Reilly [2665],,,,,,131,,,
Rice,Wilbur Tisdale [3178],,,,,,132,,,
Southern California,Motts Blair [260],,,,,,133,,,
Washington,Claude Hunt [1563],,,,,,134,,,
Grove City,Howard Acher [7],,,,,,135,,,
Colorado School of Mines,Irving Barron [156],,,,,,136,,,
Tennessee,R.H. Fitzgerald [1060],,,,,,137,,,
Cincinnati,Boyd Chambers [536],,,,,,138,,,
Oregon State,H.W. Hargiss [1353],,,,,,139,,,
Baylor,Bubbs Moseley [2285],,,,,,140,,,
Notre Dame,Gus Dorais [858],,,,,,141,,,
Richmond,Robert Marshall [2024],,,,,,142,,,
Brown,Louis Pieri [2533],,,,,,143,,,
Connecticut,John Donahue [842],,,,,,144,,,
Butler,Joe Mullaney [2297],,,,,,145,,,
Colorado State,Harry Hughes [1553],,,,,,146,,,
St. John's (NY),John Crenny [696],,,,,,147,,,
Mississippi,Dudy Noble [2370],,,,,,148,,,
