Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
California,Dick Edwards [944],,,,,,160,,,
Air Force,Hank Egan [951],,,,,,161,,,
Denver,Al Harden [1348],,,,,,162,,,
Lehigh,Brian Hill [1465],,,,,,163,,,
Ball State,Jim Holstein [1518],,,,,,164,,,
Pacific,Stan Morrison [2281],,,,,,165,,,
West Chester,Earl Voss [3261],,,,,,166,,,
Portland,Jack Avina [106],,,,,,167,,,
Penn State,John Bach [110],,,,,,168,,,
Loyola Marymount,Dave Benaderet [201],,,,,,169,,,
Northern Arizona,John Birkett [249],,,,,,170,,,
Texas-El Paso,Don Haskins [1390],,,,,,171,,,
Virginia,Terry Holland [1508],,,,,,172,,,
Lamar,Billy Tubbs [3201],,,,,,173,,,
Colorado,Bill Blair [258],,,,,,174,,,
Gonzaga,Adrian Buoncristiani [417],,,,,,175,,,
Stanford,Dick DiBiaso [812],,,,,,176,,,
Saint Mary's (CA),Frank La Porte [1823],,,,,,177,,,
Southern Mississippi,M.K. Turk [3207],,,,,,178,,,
Mississippi,Bob Weltlich [3345],,,,,,179,,,
Bucknell,Charles Woollum [3471],,,,,,180,,,
Boise State,Bus Connor [635],,,,,,181,,,
Vanderbilt,Wayne Dobbs [832],,,,,,182,,,
Western Kentucky,Jim Richards [2691],,,,,,183,,,
Siena,Bill Kirsch [1773],,,,,,184,,,
Xavier,Tay Baker [122],,,,,,185,,,
Tulane,Roy Danforth [737],,,,,,186,,,
Cleveland State,Ray Dieringer [823],,,,,,187,,,
Michigan State,Jud Heathcote [1414],,,,,,188,,,
Drake,Bob Ortegel [2440],,,,,,189,,,
Oklahoma State,Guy Strong [3074],,,,,,190,,,
Centenary (LA),Riley Wallace [3288],,,,,,191,,,
Long Island University,Paul Lizzo [1921],,,,,,192,,,
Harvard,Tom Sanders [2813],,,,,,193,,,
East Carolina,Dave Patton [2480],,,,,,194,,,
Georgia State,Jack Waters [3315],,,,,,195,,,
Ohio,Dale Bandy [131],,,,,,196,,,
Montana State,Rich Juarez [1692],,,,,,197,,,
Jacksonville,Don Beasley [182],,,,,,198,,,
Eastern Kentucky,Ed Byhre [443],,,,,,199,,,
Wisconsin,Bill Cofield [600],,,,,,200,,,
Western Carolina,Fred Conley [627],,,,,,201,,,
South Florida,Chip Conner [632],,,,,,202,,,
Georgia,John Guthrie [1293],,,,,,203,,,
Maryland-Eastern Shore-nm,Kirkland Hall [1321],,,,,,204,,,
Hawaii,Larry Little [1914],,,,,,205,,,
Ohio State,Eldon Miller [2208],,,,,,206,,,
Rice,Robert Polk [2552],,,,,,207,,,
Eastern Michigan,Ray Scott [2870],,,,,,208,,,
Bradley,Joe Stowell [3066],,,,,,209,,,
Bowling Green State,John Weinert [3337],,,,,,210,,,
Vermont,Peter Salzberg [2805],,,,,,211,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,212,,,
Cornell,Ben Bluitt [276],,,,,,213,,,
Rider,John Carpenter [503],,,,,,214,,,
Boston College,Bob Zuffelato [3511],,,,,,215,,,
Southern Methodist,Sonny Allen [43],,,,,,216,,,
Marshall,Bob Daniels [738],,,,,,217,,,
Kent State,Rex Hughes [1557],,,,,,218,,,
Charleston Southern,Danny Monk [2249],,,,,,219,,,
Citadel,Les Robinson [2729],,,,,,220,,,
Saint Louis,Randy Albrecht [27],,,,,,221,,,
Samford,Fred J. Crowell [706],,,,,,222,,,
Tennessee Tech,Cliff Malpass [2008],,,,,,223,,,
Boston University,Roy Sigler [2926],,,,,,224,,,
Robert Morris,Tom Weirich [3339],,,,,,225,,,
Fresno State,Ed Gregory [1270],,,,,,226,,,
Iowa State,Lynn Nance [2333],,,,,,227,,,
Northwestern,Tex Winter [3445],,,,,,228,,,
Mercer,Bill Bibb [240],,,,,,229,,,
Brown,Gerald Alaimo [25],,,,,,230,,,
Southern California,Bob Boyd [304],,,,,,231,,,
Yale,Ray Carazo [485],,,,,,232,,,
Pittsburgh,Tim Grgurich [1274],,,,,,233,,,
Tulsa,Jim King [1765],,,,,,234,,,
Hardin-Simmons,Preston Vice [3252],,,,,,235,,,
Houston Baptist,Bob McKinley [2137],,,,,,236,,,
Idaho,Jim Jarvis [1619],,,,,,237,,,
Buffalo,Leo Richardson [2694],,,,,,238,,,
Fordham,Dick Stewart [3042],,,,,,239,,,
Davidson,Dave Pritchett [2595],,,,,,240,,,
Dartmouth,Gary Walters [3295],,,,,,241,,,
Wagner,P.J. Carlesimo [490],,,,,,242,,,
Maryland-Eastern Shore-nm,Dan Jones [1665],,,,,,243,,,
Canisius,John McCarthy [2074],,,,,,244,,,
Texas Christian,Johnny Swaim [3094],,,,,,245,,,
Texas-Arlington,Bob Snake LeGrand [1884],,,,,,246,,,
North Carolina A&T,Warren Reynolds [2679],,,,,,247,,,
Baylor,Jim Haller [1325],,,,,,248,,,
Delaware State,Marshall Emery [970],,,,,,249,,,
