Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Virginia,Henry Lannigan [1849],,,,,,1,,,
Missouri,Craig Ruby [2783],,,,,,2,,,
Louisiana State,Tad Gormley [1231],,,,,,3,,,
Wooster,L.C. Boles [285],,,,,,4,,,
North Texas,James St. Clair [3004],,,,,,5,,,
Oregon State,R.B. Rutherford [2794],,,,,,6,,,
Arizona State,George Cooper [653],,,,,,7,,,
Idaho,David MacMillan [1981],,,,,,8,,,
UCLA,Caddy Works [3473],,,,,,9,,,
Army,Harry Fisher [1051],,,,,,10,,,
Kansas,Phog Allen [42],,,,,,11,,,
Pennsylvania,Edward McNichol [2156],,,,,,12,,,
Kalamazoo,Ralph Young [3498],,,,,,13,,,
Carleton College,Everett Dean [777],,,,,,14,,,
Seton Hall,Frank Hill [1466],,,,,,15,,,
Wabash,Pete Vaughan [3243],,,,,,16,,,
Niagara,John Blake [262],,,,,,17,,,
Colorado College,Poss Parsons [2472],,,,,,18,,,
Texas A&M,Dana Bible [242],,,,,,19,,,
DePauw,Fred Walker [3281],,,,,,20,,,
Washington College,Thomas Kibler [1756],,,,,,21,,,
Navy,Billy Lush [1957],,,,,,22,,,
Texas,Theo Bellmont [197],,,,,,23,,,
Rutgers,Frank Hill [1466],,,,,,24,,,
City College of New York,Nat Holman [1513],,,,,,25,,,
Purdue,Piggy Lambert [1833],,,,,,26,,,
Arizona,James Pierce [2532],,,,,,27,,,
Ohio,Russell Finsterwald [1047],,,,,,28,,,
Holy Cross,William Casey [520],,,,,,29,,,
North Dakota State,Stanley Borleske [296],,,,,,30,,,
Creighton,Chuck Kearney [1713],,,,,,31,,,
Indiana State,Birch Bayh [176],,,,,,32,,,
Colorado School of Mines,Elmer Capshaw [482],,,,,,33,,,
Utah,Thomas Fitzpatrick [1061],,,,,,34,,,
Grove City,Bob Thorn [3162],,,,,,35,,,
Princeton,Hill Zahn [3503],,,,,,36,,,
Southwestern (KS),Bill Bates [167],,,,,,37,,,
Alabama,Charles Bernier [224],,,,,,38,,,
Vermont,Tom Keady [1711],,,,,,39,,,
Michigan,E.J. Mather [2045],,,,,,40,,,
Connecticut,Wilder Tasker [3116],,,,,,41,,,
Georgetown,James Colliflower [614],,,,,,42,,,
Washington & Lee,William Raftery [2623],,,,,,43,,,
Tulsa,Francis Schmidt [2844],,,,,,44,,,
Drake,Ossie Solem [2987],,,,,,45,,,
William & Mary,James Driver [886],,,,,,46,,,
Davidson,Fred Hengeveld [1432],,,,,,47,,,
Butler,Pat Page [2453],,,,,,48,,,
California,Earl Wright [3477],,,,,,49,,,
West Texas A&M,Sam Burton [437],,,,,,50,,,
Wichita State,Lamar Hoover [1527],,,,,,51,,,
Marquette,Frank Murray [2318],,,,,,52,,,
Western Kentucky,L.T. Smith [2965],,,,,,53,,,
Brigham Young,Alvin Twitchell [3212],,,,,,54,,,
Harvard,Edward Wachter [3264],,,,,,55,,,
Wisconsin,Doc Meanwell [2165],,,,,,56,,,
Cornell,Howard Ortner [2441],,,,,,57,,,
Illinois,Frank Winters [3447],,,,,,58,,,
Villanova,Michael Saxe [2826],,,,,,59,,,
Springfield,Austin Johnson [1640],,,,,,60,,,
Utah State,Dick Romney [2756],,,,,,61,,,
Santa Clara,Joe Aurreocoechea [103],,,,,,62,,,
Washington,Hec Edmundson [940],,,,,,63,,,
North Carolina,Fred Boye [306],,,,,,64,,,
Richmond,Frank Dobson [834],,,,,,65,,,
Virginia Tech,Monk Younger [3501],,,,,,66,,,
St. Francis (NY),Frank Brennan [336],,,,,,67,,,
Valparaiso,Earl Goheen [1216],,,,,,68,,,
Colgate,Bill Reid [2659],,,,,,69,,,
Montana,Bernie Bierman [244],,,,,,70,,,
Syracuse,Edmund Dollard [840],,,,,,71,,,
Texas Christian,Bill Driver [885],,,,,,72,,,
Gettysburg,Doyle Leathers [1874],,,,,,73,,,
Bradley,Alfred Robertson [2725],,,,,,74,,,
Georgia,Herman Stegeman [3028],,,,,,75,,,
Cincinnati,Boyd Chambers [536],,,,,,76,,,
Fordham,Eli Butler [442],,,,,,77,,,
Miami (OH),George Little [1913],,,,,,78,,,
Dartmouth,W.A. Zahn [3505],,,,,,79,,,
Georgia Tech,William Alexander [33],,,,,,80,,,
Lafayette,William Anderson [73],,,,,,81,,,
Wake Forest,Bill Holding [1505],,,,,,82,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,83,,,
Penn State,Dutch Hermann [1441],,,,,,84,,,
Mississippi,R.L. Sullivan [3084],,,,,,85,,,
Tennessee,Mark Banks [132],,,,,,86,,,
Kentucky,George Buchheit [407],,,,,,87,,,
Duquesne,Eugene McGuigan [2126],,,,,,88,,,
New York University,Ed Thorp [3163],,,,,,89,,,
Iowa,Jimmy Ashmore [99],,,,,,90,,,
Virginia Military Institute,Pinky Spruhan [3003],,,,,,91,,,
Pittsburgh,Andrew Kerr [1750],,,,,,92,,,
Denison,Walter Livingston [1920],,,,,,93,,,
Canisius,Luke Urban [3221],,,,,,94,,,
Southern California,William Hunter [1573],,,,,,95,,,
Ripon,Harold Olsen [2432],,,,,,96,,,
Montana State,Tubby Graves [1247],,,,,,97,,,
Catholic,Fred Rice [2685],,,,,,98,,,
George Washington,Bryan Morse [2284],,,,,,99,,,
Brown,Walter Snell [2978],,,,,,100,,,
Baylor,Frank Bridges [348],,,,,,101,,,
Iowa State,Bill Chandler [540],,,,,,102,,,
Marshall,Herbert Cramer [686],,,,,,103,,,
St. Bonaventure,Al Carmount [499],,,,,,104,,,
Mississippi State,E.C. Hayes [1402],,,,,,105,,,
Citadel,C.F. Myers [2328],,,,,,106,,,
Mount Union,R. H. Peters [2512],,,,,,107,,,
Furman,Billy Laval [1861],,,,,,108,,,
Stanford,Eugene Van Gent [3233],,,,,,109,,,
Muhlenburg,William Ritter [2711],,,,,,110,,,
Northern Arizona,R.H. Drake [874],,,,,,111,,,
Florida,W.G. Klein [1778],,,,,,112,,,
Indiana,George Lewis [1901],,,,,,113,,,
Oklahoma,Hugh McDermott [2102],,,,,,114,,,
Franklin,Wil Nelp [2345],,,,,,115,,,
Chicago,Nelson Norgren [2378],,,,,,116,,,
Washburn,Dwight Ream [2645],,,,,,117,,,
Vanderbilt,Wallace Wade [3268],,,,,,118,,,
Michigan State,Lyman Frimodig [1130],,,,,,119,,,
St. John's (NY),Edward Kelleher [1725],,,,,,120,,,
Tulane,Claude Simons [2930],,,,,,121,,,
Union (NY),W. Hardman [1350],,,,,,122,,,
Nebraska,Owen Frank [1111],,,,,,123,,,
Saint Joseph's,John Lavin [1864],,,,,,124,,,
Rhode Island,Frank Keaney [1712],,,,,,125,,,
Auburn,Wilbur Hutsell [1582],,,,,,126,,,
Toledo,Claude Watts [3320],,,,,,127,,,
Bucknell,Clarence Glass [1208],,,,,,128,,,
Ohio State,George Trautman [3188],,,,,,129,,,
Lehigh,Ray Fisher [1053],,,,,,130,,,
New Mexico State,Arthur Bergman [220],,,,,,131,,,
Loyola (MD),William Schuerholz [2860],,,,,,132,,,
Dayton,William Sherry [2907],,,,,,133,,,
Buffalo,Arthur Powell [2567],,,,,,134,,,
Northwestern,Dana Evans [994],,,,,,135,,,
Minnesota,Louis Cooke [649],,,,,,136,,,
Akron,Fred Sefton [2876],,,,,,137,,,
