Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Bill Grier [1275],,17,706,0,910,32,709,36,975
Rhode Island,Jim Baron [151],,264,706,229,910,218,709,212,975
Southern Utah,Roger Reid [2663],,170,706,0,910,94,709,224,975
Norfolk State,Anthony Evans [990],,145,706,28,910,156,709,81,975
Saint Francis (PA),Don Friday [1124],,74,706,206,910,249,709,210,975
Hofstra,Tom Pecora [2492],,278,706,254,910,218,709,242,975
Southern Mississippi,Larry Eustachy [989],,51,706,252,910,94,709,19,975
Old Dominion,Blaine Taylor [3120],,276,706,83,910,94,709,98,975
New Hampshire,Bill Herrion [1445],,257,706,196,910,187,709,193,975
Indiana State,Kevin McKenna [2135],,177,706,139,910,187,709,167,975
Central Arkansas,Central Arkansas_UNKNOWN_COACH,,234,706,257,910,314,709,250,975
Cincinnati,Mick Cronin [702],,216,706,146,910,187,709,238,975
Troy,Don Maestri [1987],,190,706,272,910,314,709,285,975
Morehead State,Donnie Tyndall [3214],,322,706,168,910,94,709,121,975
Tennessee,Bruce Pearl [2489],,46,706,30,910,63,709,23,975
Chattanooga,John Shulman [2917],,314,706,228,910,63,709,10,975
Quinnipiac,Tom Moore [2261],,68,706,188,910,125,709,89,975
Memphis,John Calipari [457],,1,706,164,910,1,709,1,975
Missouri State,Cuonzo Martin [2027],,176,706,107,910,156,709,187,975
Providence,Keno Davis [764],,215,706,264,910,328,709,316,975
American,Jeff Jones [1672],,165,706,161,910,1,709,57,975
La Salle,John Giannini [1181],,266,706,198,910,249,709,100,975
Mississippi,Andy Kennedy [1737],,249,706,151,910,314,709,307,975
Green Bay,Tod Kowalczyk [1797],,308,706,136,910,156,709,281,975
Purdue,Matt Painter [2455],,36,706,3,910,63,709,125,975
Weber State,Randy Rahe [2624],,91,706,51,910,63,709,145,975
Portland,Eric Reveno [2674],,26,706,315,910,218,709,327,975
Alabama-Birmingham,Mike Davis [768],,33,706,211,910,32,709,94,975
Kansas State,Frank Martin [2031],,137,706,95,910,156,709,120,975
