Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Oregon State,Slats Gill [1190],,,,,,65,,,
Brigham Young,Edwin Kimball [1761],,,,,,66,,,
Wyoming,Willard Witte [3456],,,,,,67,,,
Alabama,Hank Crisp [700],,,,,,68,,,
Texas,Marty Karow [1704],,,,,,69,,,
Northern Arizona,Aaron McCreary [2097],,,,,,70,,,
Nebraska,William Browne [394],,,,,,71,,,
New Mexico,Roy Johnson [1655],,,,,,72,,,
Colorado College,Juan Reid [2661],,,,,,73,,,
Ohio State,Harold Olsen [2432],,,,,,74,,,
Cincinnati,Tay Brown [390],,,,,,75,,,
Canisius,Allie Seelbach [2875],,,,,,76,,,
Kent State,Donald Starn [3020],,,,,,77,,,
Citadel,Rock Norman [2379],,,,,,78,,,
Montana State,Brick Breeden [333],,,,,,79,,,
South Carolina,Ted Petoskey [2516],,,,,,80,,,
Pennsylvania,Lon Jourdet [1689],,,,,,81,,,
Drake,Bill Williams [3395],,,,,,82,,,
Louisville,Red Money [2248],,,,,,83,,,
Georgia Tech,Roy Mundorff [2307],,,,,,84,,,
Mississippi,George Bohler [281],,,,,,85,,,
San Francisco,Wally Cameron [464],,,,,,86,,,
Wisconsin,Bud Foster [1099],,,,,,87,,,
Rice,Jimmy Kitts [1774],,,,,,88,,,
Montana,Adolph Lewandowski [1899],,,,,,89,,,
Southern California,Sam Barry [158],,,,,,90,,,
Xavier,Clem Crowe [705],,,,,,91,,,
Rutgers,Frank Hill [1466],,,,,,92,,,
Miami (OH),John Mauer [2049],,,,,,93,,,
Oklahoma,Hugh McDermott [2102],,,,,,94,,,
New Mexico State,Jerry Hines [1478],,,,,,95,,,
Dartmouth,Dolly Stark [3019],,,,,,96,,,
Valparaiso,Jake Christiansen [562],,,,,,97,,,
Wichita State,Bill Hennigh [1433],,,,,,98,,,
Brown,Arthur Kahler [1697],,,,,,99,,,
Texas A&M,Hub McQuillan [2161],,,,,,100,,,
Iowa State,Louis Menze [2180],,,,,,101,,,
Army,Leo Novak [2381],,,,,,102,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,103,,,
Kansas State,Frank Root [2760],,,,,,104,,,
Loyola (IL),Leonard Sachs [2799],,,,,,105,,,
Navy,John Wilson [3433],,,,,,106,,,
Baylor,Ralph Wolf [3461],,,,,,107,,,
Iowa,Rollie Williams [3413],,,,,,108,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,109,,,
Bowling Green State,Paul Landis [1837],,,,,,110,,,
Arizona State,Earl Pomeroy [2557],,,,,,111,,,
Virginia,Gus Tebell [3129],,,,,,112,,,
Georgia,Rex Enright [980],,,,,,113,,,
Saint Louis,Mike Nyikos [2387],,,,,,114,,,
California,Nibs Price [2588],,,,,,115,,,
Colorado State,Sam Campbell [472],,,,,,116,,,
Lafayette,P. Shellenberger [2901],,,,,,117,,,
UCLA,Caddy Works [3473],,,,,,118,,,
Colorado,Frosty Cox [681],,,,,,119,,,
Wake Forest,Murray Greason [1253],,,,,,120,,,
Lehigh,Glen Harmeson [1355],,,,,,121,,,
Vanderbilt,Josh Cody [596],,,,,,122,,,
Princeton,Kenneth Fairman [1010],,,,,,123,,,
Georgetown,Fred Mesmer [2186],,,,,,124,,,
Marshall,Cam Henderson [1426],,,,,,125,,,
Bradley,Alfred Robertson [2725],,,,,,126,,,
Marquette,Bill Chandler [540],,,,,,127,,,
Penn State,Earl Leslie [1897],,,,,,128,,,
Florida,Ben Clemmons [585],,,,,,129,,,
Washburn,Elmer Holm [1512],,,,,,130,,,
Villanova,Doc Jacobs [1606],,,,,,131,,,
Yale,Kenneth Loeffler [1928],,,,,,132,,,
Southern Methodist,James St. Clair [3004],,,,,,133,,,
Harvard,Wes Fesler [1031],,,,,,134,,,
Utah,Vadal Peterson [2515],,,,,,135,,,
Washington (MO),Hudson Hellmich [1424],,,,,,136,,,
Tulsa,Chet Benefiel [205],,,,,,137,,,
Chicago,Nelson Norgren [2378],,,,,,138,,,
Missouri,George Edwards [946],,,,,,139,,,
Cornell,Howard Ortner [2441],,,,,,140,,,
Minnesota,Dave McMillan [2152],,,,,,141,,,
Butler,Tony Hinkle [1480],,,,,,142,,,
Seton Hall,John Colrick [618],,,,,,143,,,
Muhlenburg,John Utz [3224],,,,,,144,,,
Virginia Tech,Monk Younger [3501],,,,,,145,,,
La Salle,Leonard Tanseer [3112],,,,,,146,,,
Connecticut,J.O. Christian [559],,,,,,147,,,
Texas Christian,Dutch Meyer [2192],,,,,,148,,,
Davidson,Red Laird [1829],,,,,,149,,,
Dayton,Joe Holsinger [1516],,,,,,150,,,
Virginia Military Institute,Frank Summers [3087],,,,,,151,,,
Sewanee,Allen Lincoln [1908],,,,,,152,,,
Idaho,Richard Fox [1106],,,,,,153,,,
Tulane,Ray Dauber [742],,,,,,154,,,
Boston University,Mel Collard [610],,,,,,155,,,
Texas-El Paso,J.B. Andrews [75],,,,,,156,,,
Connecticut,John Heldman [1423],,,,,,157,,,
Colorado School of Mines,Red White [3369],,,,,,158,,,
