Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Connecticut,Dom Perno [2504],,,,,,37,,,
Nevada-Las Vegas,Jerry Tarkanian [3114],,,,,,38,,,
Lamar,Billy Tubbs [3201],,,,,,39,,,
Brigham Young,Frank Arnold [92],,,,,,40,,,
Iowa,Lute Olson [2434],,,,,,41,,,
Virginia Tech,Charles Moir [2241],,,,,,42,,,
Rutgers,Tom Young [3499],,,,,,43,,,
North Carolina-Wilmington,Mel Gibson [1185],,,,,,44,,,
Boston College,Tom Davis [771],,,,,,45,,,
James Madison,Lou Campanelli [465],,,,,,46,,,
Southern California,Bob Boyd [304],,,,,,47,,,
Furman,Eddie Holbrook [1502],,,,,,48,,,
Rhode Island,Jack Kraft [1798],,,,,,49,,,
Pepperdine,Gary Colson [619],,,,,,50,,,
New Mexico State,Ken Hayes [1403],,,,,,51,,,
Louisiana Tech,J.D. Barnett [150],,,,,,52,,,
George Mason,John Linn [1911],,,,,,53,,,
Mississippi State,Jim Hatfield [1393],,,,,,54,,,
Central Michigan,Dick Parfitt [2461],,,,,,55,,,
St. Bonaventure,Jim Satalin [2816],,,,,,56,,,
Oklahoma,Dave Bliss [274],,,,,,57,,,
Drexel,Eddie Burke [422],,,,,,58,,,
Vanderbilt,Wayne Dobbs [832],,,,,,59,,,
Illinois State,Bob Donewald [847],,,,,,60,,,
Alabama,C.M. Newton [2358],,,,,,61,,,
Utah,Jerry Pimm [2537],,,,,,62,,,
Washington State,George Raveling [2636],,,,,,63,,,
Bucknell,Charles Woollum [3471],,,,,,64,,,
St. John's (NY),Lou Carnesecca [500],,,,,,65,,,
Dayton,Don Donoher [851],,,,,,66,,,
New Mexico,Norm Ellenberger [958],,,,,,67,,,
Clemson,Bill C. Foster [1096],,,,,,68,,,
Virginia,Terry Holland [1508],,,,,,69,,,
Florida State,Joe Williams [3407],,,,,,70,,,
Fairfield,Fred Barakat [136],,,,,,71,,,
Columbia,Buddy Mahar [1992],,,,,,72,,,
Georgia Tech,Dwayne Morrison [2277],,,,,,73,,,
Boston University,Rick Pitino [2542],,,,,,74,,,
Indiana,Bob Knight [1782],,,,,,75,,,
Portland,Jack Avina [106],,,,,,76,,,
Delaware State,Marshall Emery [970],,,,,,77,,,
Oregon State,Ralph Miller [2217],,,,,,78,,,
Tennessee,Don DeVoe [808],,,,,,79,,,
Utah State,Dutch Belnap [199],,,,,,80,,,
Maryland,Lefty Driesell [883],,,,,,81,,,
Illinois,Lou Henson [1437],,,,,,82,,,
Jacksonville,Tates Locke [1927],,,,,,83,,,
Saint Joseph's,Jim Lynam [1964],,,,,,84,,,
Texas Tech,Gerald Myers [2329],,,,,,85,,,
Oral Roberts,Lake Kelly [1732],,,,,,86,,,
Pittsburgh,Tim Grgurich [1274],,,,,,87,,,
Oklahoma City,Paul Hansen [1344],,,,,,88,,,
Kansas,Ted Owens [2450],,,,,,89,,,
Gonzaga,Dan Fitzgerald [1057],,,,,,90,,,
Kentucky,Joe B. Hall [1320],,,,,,91,,,
Ohio State,Eldon Miller [2208],,,,,,92,,,
Holy Cross,George Blaney [266],,,,,,93,,,
Western Kentucky,Gene Keady [1710],,,,,,94,,,
Cleveland State,Ray Dieringer [823],,,,,,95,,,
Morgan State-nm,Gus Guydon [1295],,,,,,96,,,
Pacific,Stan Morrison [2281],,,,,,97,,,
North Carolina State,Norm Sloan [2944],,,,,,98,,,
Ohio,Dale Bandy [131],,,,,,99,,,
Cal State Fullerton,Bobby Dye [918],,,,,,100,,,
Middle Tennessee,Jimmy Earle [922],,,,,,101,,,
East Tennessee State,Jim Hallahan [1323],,,,,,102,,,
Grambling,Fred Hobdy [1489],,,,,,103,,,
Louisiana-Lafayette,Bobby Paschal [2473],,,,,,104,,,
Charlotte,Mike Pratt [2579],,,,,,105,,,
Seton Hall,Bill Raftery [2622],,,,,,106,,,
Arizona,Fred Snowden [2979],,,,,,107,,,
Ball State,Steve Yoder [3493],,,,,,108,,,
Maine,Skip Chappelle [546],,,,,,109,,,
Montana State,Bruce Haroldson [1359],,,,,,110,,,
Seattle,Jack Schalow [2834],,,,,,111,,,
West Virginia,Gale Catlett [529],,,,,,112,,,
Lafayette,Roy Chipman [558],,,,,,113,,,
Fresno State,Tiny Grant [1243],,,,,,114,,,
Baylor,Jim Haller [1325],,,,,,115,,,
Kansas State,Jack Hartman [1384],,,,,,116,,,
Southern,Carl Stewart [3041],,,,,,117,,,
Long Beach State,Tex Winter [3445],,,,,,118,,,
Army,Mike Krzyzewski [1814],,,,,,119,,,
Howard,A.B. Williamson [3420],,,,,,120,,,
Arkansas State,Marvin Adams [15],,,,,,121,,,
Wyoming,Jim Brandenburg [324],,,,,,122,,,
Denver,Ben Jobe [1634],,,,,,123,,,
South Carolina,Frank McGuire [2128],,,,,,124,,,
Michigan,Johnny Orr [2437],,,,,,125,,,
Drake,Bob Ortegel [2440],,,,,,126,,,
San Diego State,Tim Vezie [3251],,,,,,127,,,
Stetson,Glenn Wilkes [3389],,,,,,128,,,
Prairie View-nm,Elwood Plummer [2549],,,,,,129,,,
Princeton,Pete Carril [504],,,,,,130,,,
Siena,Bill Kirsch [1773],,,,,,131,,,
St. Francis (NY),Lou Rossini [2773],,,,,,132,,,
Dartmouth,Gary Walters [3295],,,,,,133,,,
Southern Illinois,Joe Gottfried [1233],,,,,,134,,,
La Salle,Paul Westhead [3354],,,,,,135,,,
Arizona State,Ned Wulk [3482],,,,,,136,,,
Navy,Bob Hamilton [1328],,,,,,137,,,
Creighton,Tom Apke [80],,,,,,138,,,
Idaho State,Lynn Archibald [84],,,,,,139,,,
Xavier,Tay Baker [122],,,,,,140,,,
Colorado,Bill Blair [258],,,,,,141,,,
Nebraska,Joe Cipriano [569],,,,,,142,,,
Morehead State,Wayne Martin [2036],,,,,,143,,,
Northern Illinois,John McDougal [2114],,,,,,144,,,
Montana,Mike Montgomery [2254],,,,,,145,,,
Chattanooga,Ron Shumate [2919],,,,,,146,,,
Bowling Green State,John Weinert [3337],,,,,,147,,,
American,Gary Williams [3403],,,,,,148,,,
Houston,Guy Lewis [1902],,,,,,149,,,
Northeastern,Jim Calhoun [454],,,,,,150,,,
South Florida,Chip Conner [632],,,,,,151,,,
Western Carolina,Steve Cottrell [668],,,,,,152,,,
Georgia,Hugh Durham [911],,,,,,153,,,
Saint Francis (PA),Dave Magarity [1988],,,,,,154,,,
Villanova,Rollie Massimino [2043],,,,,,155,,,
Duquesne,Mike Rice [2689],,,,,,156,,,
Wichita State,Gene Smithson [2975],,,,,,157,,,
Texas-Pan American,Bill White [3361],,,,,,158,,,
Mississippi Valley State-nm,Pop Gaines [1138],,,,,,159,,,
Cincinnati,Ed Badger [112],,,,,,160,,,
Jackson State,Paul Covington [675],,,,,,161,,,
Kent State,Ed Douma [866],,,,,,162,,,
Northern Arizona,Joedy Gardner [1155],,,,,,163,,,
Tulsa,Jim King [1765],,,,,,164,,,
Texas Southern,Robert Moreland [2264],,,,,,165,,,
George Washington,Bob Tallent [3110],,,,,,166,,,
Southern Mississippi,M.K. Turk [3207],,,,,,167,,,
Robert Morris,Tom Weirich [3339],,,,,,168,,,
Santa Clara,Carroll Williams [3398],,,,,,169,,,
Air Force,Hank Egan [951],,,,,,170,,,
Long Island University,Paul Lizzo [1921],,,,,,171,,,
Saint Mary's (CA),Frank La Porte [1823],,,,,,172,,,
Missouri,Norm Stewart [3051],,,,,,173,,,
Memphis,Wayne Yates [3490],,,,,,174,,,
Colgate,Mike Griffin [1278],,,,,,175,,,
Canisius,Nick Macarchuk [1971],,,,,,176,,,
Auburn,Sonny Smith [2972],,,,,,177,,,
Evansville,Dick Walters [3294],,,,,,178,,,
Wisconsin,Bill Cofield [600],,,,,,179,,,
California-Santa Barbara,Ed DeLacy [790],,,,,,180,,,
Stanford,Dick DiBiaso [812],,,,,,181,,,
East Carolina,Larry Gillman [1200],,,,,,182,,,
Oregon,Jim Haney [1338],,,,,,183,,,
Oklahoma State,Jim Killingsworth [1760],,,,,,184,,,
Loyola (IL),Jerry Lyne [1968],,,,,,185,,,
Virginia Military Institute,Charlie Schmaus [2843],,,,,,186,,,
Wake Forest,Carl Tacy [3109],,,,,,187,,,
Yale,Ray Carazo [485],,,,,,188,,,
Rider,John Carpenter [503],,,,,,189,,,
Boise State,Bus Connor [635],,,,,,190,,,
Texas-El Paso,Don Haskins [1390],,,,,,191,,,
Tennessee Tech,Cliff Malpass [2008],,,,,,192,,,
Idaho,Don Monson [2252],,,,,,193,,,
Marshall,Stu Aberdeen [5],,,,,,194,,,
Southern Methodist,Sonny Allen [43],,,,,,195,,,
North Texas,Bill Blakeley [264],,,,,,196,,,
Minnesota,Jim Dutcher [914],,,,,,197,,,
Washington,Marv Harshman [1381],,,,,,198,,,
Houston Baptist,Gene Iba [1588],,,,,,199,,,
Texas-Arlington,Bob Snake LeGrand [1884],,,,,,200,,,
Iowa State,Lynn Nance [2333],,,,,,201,,,
Butler,Joe Sexson [2886],,,,,,202,,,
New Orleans,Butch van Breda Kolff [3230],,,,,,203,,,
Mississippi,Bob Weltlich [3345],,,,,,204,,,
Colorado State,Jim Williams [3405],,,,,,205,,,
Samford,Fred J. Crowell [706],,,,,,206,,,
Penn State,Dick Harter [1382],,,,,,207,,,
Saint Peter's,Bob Kelly [1730],,,,,,208,,,
New Hampshire,Gerry Friel [1127],,,,,,209,,,
Providence,Dave Gavitt [1169],,,,,,210,,,
Richmond,Lou Goetz [1215],,,,,,211,,,
Campbell,Danny Roberts [2719],,,,,,212,,,
McNeese State,Glenn Duhon [897],,,,,,213,,,
Saint Louis,Ron Ekker [954],,,,,,214,,,
Hawaii,Larry Little [1914],,,,,,215,,,
William & Mary,Bruce Parkhill [2467],,,,,,216,,,
California-Irvine,Tim Tift [3171],,,,,,217,,,
Bradley,Dick Versace [3248],,,,,,218,,,
Miami (OH),Darrell Hedric [1417],,,,,,219,,,
Georgia Southern,James Scearce [2829],,,,,,220,,,
Eastern Michigan,Ray Scott [2870],,,,,,221,,,
Centenary (LA),Tommy Canterbury [475],,,,,,222,,,
Cornell,Ben Bluitt [276],,,,,,223,,,
Milwaukee,Bob Gottlieb [1235],,,,,,224,,,
Lehigh,Brian Hill [1465],,,,,,225,,,
Fairleigh Dickinson,Al Lobalbo [1924],,,,,,226,,,
Brown,Joseph Mullaney [2298],,,,,,227,,,
Vermont,Peter Salzberg [2805],,,,,,228,,,
Austin Peay,Ed Thompson [3151],,,,,,229,,,
West Chester,Earl Voss [3261],,,,,,230,,,
Maryland-Eastern Shore-nm,Kirkland Hall [1321],,,,,,231,,,
South Carolina State,Tim Autrey [105],,,,,,232,,,
Davidson,Eddie Biedenbach [243],,,,,,233,,,
Tulane,Roy Danforth [737],,,,,,234,,,
West Texas A&M,Ken Edwards [948],,,,,,235,,,
Hofstra,Roger Gaeckler [1136],,,,,,236,,,
Florida,John Lotz [1943],,,,,,237,,,
Harvard,Frank McLaughlin [2143],,,,,,238,,,
Northwestern State,Tynes Hildebrand [1460],,,,,,239,,,
Georgia State,Roger Couch [669],,,,,,240,,,
San Jose State,Ivan Guevara [1287],,,,,,241,,,
Rice,Mike Schuler [2861],,,,,,242,,,
Hardin-Simmons,Jim Shuler [2916],,,,,,243,,,
Fordham,Thomas Penders [2500],,,,,,244,,,
Western Michigan,Dick Shilts [2910],,,,,,245,,,
Catholic,Jack Kvancz [1821],,,,,,246,,,
Arkansas-Little Rock,Happy Mahfouz [1993],,,,,,247,,,
Manhattan,Brian Mahoney [1995],,,,,,248,,,
Niagara,Dan Raskin [2633],,,,,,249,,,
Northwestern,Rich Falk [1011],,,,,,250,,,
Portland State,Glen Kinney [1768],,,,,,251,,,
California,Dick Kuchen [1815],,,,,,252,,,
Texas Christian,Tim Somerville [2990],,,,,,253,,,
Loyola Marymount,Dave Benaderet [201],,,,,,254,,,
Massachusetts,Jack Leaman [1873],,,,,,255,,,
Delaware,Ron Rainey [2625],,,,,,256,,,
Baltimore,Frank Szymanski [3108],,,,,,257,,,
Valparaiso,Ken Rochlitz [2740],,,,,,258,,,
Murray State,Ronald Greene [1263],,,,,,259,,,
Charleston Southern,David Reese [2656],,,,,,260,,,
