Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Western Kentucky,E.A. Diddle [819],,,,,,1,,,
Kentucky,Adolph Rupp [2789],,,,,,2,,,
North Carolina State,Everett Case [516],,,,,,3,,,
Hamline,Joe Hutton [1583],,,,,,4,,,
Bradley,Alfred Robertson [2725],,,,,,5,,,
Saint Louis,Eddie Hickey [1453],,,,,,6,,,
Tulane,Clifford Wells [3342],,,,,,7,,,
Oklahoma State,Hank Iba [1589],,,,,,8,,,
Columbia,Gordon Ridings [2700],,,,,,9,,,
Holy Cross,Doggie Julian [1695],,,,,,10,,,
City College of New York,Nat Holman [1513],,,,,,11,,,
West Virginia,Lee Patton [2481],,,,,,12,,,
New York University,Howard Cann [473],,,,,,13,,,
Muhlenburg,Clyde Barker [141],,,,,,14,,,
La Salle,Charles McGlone [2122],,,,,,15,,,
Louisville,Peck Hickman [1455],,,,,,16,,,
Bowling Green State,Harold Anderson [64],,,,,,17,,,
Seton Hall,Jack Reitemeier [2670],,,,,,18,,,
Long Island University,Clair Bee [185],,,,,,19,,,
Toledo,Jerry Bush [438],,,,,,20,,,
Texas,Jack Gray [1250],,,,,,21,,,
Tennessee,Emmett Lowery [1947],,,,,,22,,,
Indiana State,John Wooden [3466],,,,,,23,,,
Iowa,Pops Harrison [1377],,,,,,24,,,
Siena,Dan Cunha [716],,,,,,25,,,
Kansas State,Jack Gardner [1154],,,,,,26,,,
Manhattan,Kenneth Norton [2380],,,,,,27,,,
Lawrence,Don Ridley [2702],,,,,,28,,,
Illinois,Harry Combes [622],,,,,,29,,,
Baylor,BIll Henderson [1425],,,,,,30,,,
Xavier,Lew Hirt [1483],,,,,,31,,,
Loyola (IL),Thomas Haggerty [1306],,,,,,32,,,
North Carolina,Tom Scott [2871],,,,,,33,,,
Fordham,Frank Adams [10],,,,,,34,,,
Duquesne,Chick Davies [753],,,,,,35,,,
Connecticut,Hugh Greer [1267],,,,,,36,,,
Rhode Island,Frank Keaney [1712],,,,,,37,,,
Baldwin-Wallace,Ray Watts [3321],,,,,,38,,,
Colgate,Karl Lawrence [1867],,,,,,39,,,
California,Nibs Price [2588],,,,,,40,,,
DePaul,Ray Meyer [2196],,,,,,41,,,
George Washington,George Garber [1150],,,,,,42,,,
Michigan,Ozzie Cowles [680],,,,,,43,,,
Notre Dame,Moose Krause [1802],,,,,,44,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,45,,,
Cincinnati,John Wiethe [3384],,,,,,46,,,
Vermont-nm,Fuzzy Evans [995],,,,,,47,,,
Davidson,Bo Shepard [2904],,,,,,48,,,
Washington,Arthur McLarney [2142],,,,,,49,,,
Marshall,Cam Henderson [1426],,,,,,50,,,
Butler,Tony Hinkle [1480],,,,,,51,,,
Arkansas,Eugene Lambert [1831],,,,,,52,,,
Wyoming,Everett Shelton [2902],,,,,,53,,,
Montana State,Max Worthington [3474],,,,,,54,,,
Montana,Jiggs Dahlberg [728],,,,,,55,,,
Arizona,Fred Enke [979],,,,,,56,,,
Washington State,Jack Friel [1128],,,,,,57,,,
Kent State,Harry Adams [11],,,,,,58,,,
Iowa State,Clay Sutherland [3089],,,,,,59,,,
Georgia,Ralph Jordan [1687],,,,,,60,,,
St. Francis (NY),Joseph Brennan [337],,,,,,61,,,
Cornell,Royner Greene [1264],,,,,,62,,,
Texas Wesleyan,Johnny Edwards [947],,,,,,63,,,
Akron,Russell Beichly [188],,,,,,64,,,
Niagara,Taps Gallagher [1144],,,,,,65,,,
Villanova,Alex Severence [2885],,,,,,66,,,
Wake Forest,Murray Greason [1253],,,,,,67,,,
Denver,Ellison Ketchum [1754],,,,,,68,,,
Oregon,John Warren [3307],,,,,,69,,,
Oregon State,Slats Gill [1190],,,,,,70,,,
Virginia,Gus Tebell [3129],,,,,,71,,,
Maine-nm,Eck Allen [37],,,,,,72,,,
Virginia Tech,Red Laird [1829],,,,,,73,,,
Rutgers,Donald White [3363],,,,,,74,,,
Wisconsin,Bud Foster [1099],,,,,,75,,,
Florida,Sam McAllister [2053],,,,,,76,,,
Brigham Young,Floyd Millet [2222],,,,,,77,,,
Oklahoma,Bruce Drake [872],,,,,,78,,,
Navy,Ben Carnevale [501],,,,,,79,,,
Duke,Gerry Gerard [1176],,,,,,80,,,
Southern California,Sam Barry [158],,,,,,81,,,
Case Western Reserve,Mo Scarry [2828],,,,,,82,,,
Missouri,Sparky Stalcup [3012],,,,,,83,,,
Stanford,Everett Dean [777],,,,,,84,,,
Lafayette,William Anderson [73],,,,,,85,,,
Texas Tech-nm,Polk Robison [2734],,,,,,86,,,
Southern Methodist,Doc Hayes [1401],,,,,,87,,,
Boston College,Albert McClellan [2081],,,,,,88,,,
William & Mary,Bernard Wilson [3427],,,,,,89,,,
Alabama,Floyd Burdette [420],,,,,,90,,,
Utah,Vadal Peterson [2515],,,,,,91,,,
Purdue,Melvin Taube [3117],,,,,,92,,,
Auburn,Danny Doyle [871],,,,,,93,,,
St. Bonaventure,Edward Melvin [2174],,,,,,94,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,95,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,96,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,97,,,
Arizona State-nm,Rudy Lavik [1863],,,,,,98,,,
San Francisco,Pete Newell [2354],,,,,,99,,,
Drake,Forddy Anderson [61],,,,,,100,,,
Boston University,Russ Peterson [2514],,,,,,101,,,
Princeton,Cappy Cappon [481],,,,,,102,,,
Temple,Josh Cody [596],,,,,,103,,,
South Carolina,Frank Johnson [1646],,,,,,104,,,
St. John's (NY),Frank McGuire [2128],,,,,,105,,,
Yale,Howard Hobson [1490],,,,,,106,,,
Brooklyn,Al Baggett [114],,,,,,107,,,
Gettysburg,Henry Bream [332],,,,,,108,,,
Ohio State,Tippy Dye [919],,,,,,109,,,
Dartmouth,Elmer Lampe [1834],,,,,,110,,,
Minnesota,Dave McMillan [2152],,,,,,111,,,
Santa Clara,Ray Pesco [2510],,,,,,112,,,
Ohio,William Trautwein [3189],,,,,,113,,,
New Mexico-nm,Woody Clements [584],,,,,,114,,,
Wichita State,Melvin Binford [247],,,,,,115,,,
UCLA,Wilbur Johns [1639],,,,,,116,,,
Mississippi,Jim Whatley [3358],,,,,,117,,,
Pittsburgh,Doc Carlson [494],,,,,,118,,,
Washington (MO),Blair Gullion [1289],,,,,,119,,,
Penn State,John Lawther [1869],,,,,,120,,,
Army,John Mauer [2049],,,,,,121,,,
Citadel,Bernard O'Neil [2407],,,,,,122,,,
Miami (OH),Blue Foster [1098],,,,,,123,,,
Georgetown,Elmer Ripley [2707],,,,,,124,,,
Dayton,Tom Blackburn [256],,,,,,125,,,
Syracuse,Lew Andreas [74],,,,,,126,,,
Nebraska,Harry Good [1223],,,,,,127,,,
West Texas A&M-nm,Gus Miller [2210],,,,,,128,,,
Saint Mary's (CA),Benjamin Neff [2343],,,,,,129,,,
Maryland,Flucie Stewart [3045],,,,,,130,,,
Creighton,Duce Belford [191],,,,,,131,,,
Georgia Tech,Roy McArthur [2056],,,,,,132,,,
Furman,Lyles Alley [46],,,,,,133,,,
Rice,Joe Davis [761],,,,,,134,,,
Pennsylvania,Donald Kellett [1727],,,,,,135,,,
Youngstown State,Dom Rosselli [2772],,,,,,136,,,
Canisius,Earl Brown [370],,,,,,137,,,
Idaho,Charles Finley [1043],,,,,,138,,,
Indiana,Branch McCracken [2093],,,,,,139,,,
John Carroll,Norbert Rascher [2632],,,,,,140,,,
Wayne State (MI),Newman Ertell [983],,,,,,141,,,
Kansas,Phog Allen [42],,,,,,142,,,
Hardin-Simmons-nm,Wesley Bradshaw [317],,,,,,143,,,
Marquette,Bill Chandler [540],,,,,,144,,,
Richmond,Malcolm Pitt [2543],,,,,,145,,,
Vanderbilt,Robert Polk [2552],,,,,,146,,,
Nevada,Jake Lawlor [1866],,,,,,147,,,
