Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Mississippi State,Babe McCarthy [2073],,,,,,1,,,
Cincinnati,Ed Jucker [1693],,,,,,2,,,
Ohio State,Fred Taylor [3124],,,,,,3,,,
Utah,Jack Gardner [1154],,,,,,4,,,
Kentucky,Adolph Rupp [2789],,,,,,5,,,
Kansas State,Tex Winter [3445],,,,,,6,,,
Loyola (IL),George Ireland [1595],,,,,,7,,,
Arizona State,Ned Wulk [3482],,,,,,8,,,
Bowling Green State,Harold Anderson [64],,,,,,9,,,
Oregon State,Slats Gill [1190],,,,,,10,,,
St. John's (NY),Joe Lapchick [1851],,,,,,11,,,
Creighton,Red McManus [2150],,,,,,12,,,
Dayton,Tom Blackburn [256],,,,,,13,,,
Duke,Vic Bubas [406],,,,,,14,,,
West Virginia,George King [1764],,,,,,15,,,
New York University,Lou Rossini [2773],,,,,,16,,,
Butler,Tony Hinkle [1480],,,,,,17,,,
Delaware,Irvin Wisniewski [3451],,,,,,18,,,
Houston,Guy Lewis [1902],,,,,,19,,,
Providence,Joseph Mullaney [2298],,,,,,20,,,
Holy Cross,Frank Oftring [2422],,,,,,21,,,
Santa Clara,Bob Feerick [1023],,,,,,22,,,
Virginia Tech,Chuck Noe [2371],,,,,,23,,,
Utah State,Ladell Andersen [57],,,,,,24,,,
Duquesne,Red Manning [2012],,,,,,25,,,
Lafayette,George Davidson [749],,,,,,26,,,
Auburn,Joel Eaves [931],,,,,,27,,,
Texas-El Paso,Don Haskins [1390],,,,,,28,,,
Gettysburg,Robert Hulton [1561],,,,,,29,,,
Villanova,Jack Kraft [1798],,,,,,30,,,
Bradley,Chuck Orsborn [2439],,,,,,31,,,
Yale,Joseph Vancisin [3239],,,,,,32,,,
Pepperdine,Duck Dowell [869],,,,,,33,,,
Colorado,Sox Walseth [3291],,,,,,34,,,
Stanford,Howard Dallmar [732],,,,,,35,,,
Tennessee Tech,John Oldham [2424],,,,,,36,,,
Southern Methodist,Doc Hayes [1401],,,,,,37,,,
Cornell,Sam MacNeil [1982],,,,,,38,,,
Wake Forest,Bones McKinney [2138],,,,,,39,,,
Purdue,Ray Eddy [936],,,,,,40,,,
Wisconsin,John Erickson [981],,,,,,41,,,
Texas Tech,Eugene Gibson [1184],,,,,,42,,,
Air Force,Bob Spear [2993],,,,,,43,,,
Boston College,Don Martin [2029],,,,,,44,,,
Memphis,Bob Vanatta [3238],,,,,,45,,,
Pennsylvania,Jack McCloskey [2083],,,,,,46,,,
Loyola Marymount,John Arndt [91],,,,,,47,,,
Eastern Kentucky,Jim Baechtold [113],,,,,,48,,,
Texas,Harold Bradley [315],,,,,,49,,,
Seattle,Vincent Cazzetta [533],,,,,,50,,,
Niagara,Taps Gallagher [1144],,,,,,51,,,
Connecticut,Hugh Greer [1267],,,,,,52,,,
Drake,Maury John [1636],,,,,,53,,,
Temple,Harry Litwack [1919],,,,,,54,,,
Wichita State,Ralph Miller [2217],,,,,,55,,,
St. Bonaventure,Larry Weise [3340],,,,,,56,,,
Colorado State,Jim Williams [3405],,,,,,57,,,
Idaho State,John Evans [1001],,,,,,58,,,
Centenary (LA),Orvis Sigler [2925],,,,,,59,,,
Illinois,Harry Combes [622],,,,,,60,,,
Florida State,Bud Kennedy [1739],,,,,,61,,,
North Carolina State,Everett Case [516],,,,,,62,,,
Saint Joseph's,Jack Ramsay [2627],,,,,,63,,,
La Salle,Dudey Moore [2259],,,,,,64,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,65,,,
Morehead State,Bobby Laughlin [1860],,,,,,66,,,
Western Kentucky,E.A. Diddle [819],,,,,,67,,,
Seton Hall,Richard Regan [2657],,,,,,68,,,
Texas A&M,Bobby Rogers [2746],,,,,,69,,,
Massachusetts,Matt Zunic [3512],,,,,,70,,,
UCLA,John Wooden [3466],,,,,,71,,,
Navy,Ben Carnevale [501],,,,,,72,,,
Washington,John Grayson [1252],,,,,,73,,,
Georgetown,Tom O'Keefe [2404],,,,,,74,,,
Louisville,Peck Hickman [1455],,,,,,75,,,
Toledo,Edward Melvin [2174],,,,,,76,,,
Arkansas,Glen Rose [2764],,,,,,77,,,
Marquette,Eddie Hickey [1453],,,,,,78,,,
Canisius,Bob MacKinnon [1978],,,,,,79,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,80,,,
Princeton,Jake McCandless [2068],,,,,,81,,,
DePaul,Ray Meyer [2196],,,,,,82,,,
Ohio,James Snyder [2982],,,,,,83,,,
Davidson,Lefty Driesell [883],,,,,,84,,,
Oklahoma State,Hank Iba [1589],,,,,,85,,,
Southern California,Forrest Twogood [3213],,,,,,86,,,
Furman,Lyles Alley [46],,,,,,87,,,
Detroit Mercy,Bob Calihan [456],,,,,,88,,,
South Carolina,Bob Stevens [3036],,,,,,89,,,
Manhattan,Kenneth Norton [2380],,,,,,90,,,
Tulane,Clifford Wells [3342],,,,,,91,,,
Western Michigan,Don Boven [298],,,,,,92,,,
San Jose State,Stuart Inman [1594],,,,,,93,,,
Indiana,Branch McCracken [2093],,,,,,94,,,
Louisiana State,Jay McCreary [2098],,,,,,95,,,
Iowa,Sharm Scheuerman [2838],,,,,,96,,,
Saint Mary's (CA),James Weaver [3327],,,,,,97,,,
Gonzaga,Hank Anderson [63],,,,,,98,,,
Rhode Island,Ernest Calverley [461],,,,,,99,,,
Miami (FL),Bruce Hale [1315],,,,,,100,,,
Oklahoma City,Abe Lemons [1890],,,,,,101,,,
Xavier,James McCafferty [2063],,,,,,102,,,
Penn State,John Egli [952],,,,,,103,,,
Rice,John Frankie [1112],,,,,,104,,,
Florida,Norm Sloan [2944],,,,,,105,,,
Pittsburgh,Robert Timmons [3176],,,,,,106,,,
Iowa State,Glendon Anderson [62],,,,,,107,,,
Murray State,Cal Luther [1961],,,,,,108,,,
Idaho,Joe Cipriano [569],,,,,,109,,,
Vermont,Fuzzy Evans [995],,,,,,110,,,
City College of New York-nm,David Polansky [2550],,,,,,111,,,
Vanderbilt,Roy Skinner [2942],,,,,,112,,,
Loyola (LA),Bill Gardiner [1151],,,,,,113,,,
Mississippi,Country Graham [1237],,,,,,114,,,
Regis (CO),Joe B. Hall [1320],,,,,,115,,,
Army,George Hunter [1568],,,,,,116,,,
North Carolina,Dean Smith [2954],,,,,,117,,,
Arizona,Bruce Larson [1857],,,,,,118,,,
Maine,Brian McCall [2066],,,,,,119,,,
Virginia Military Institute,Weenie Miller [2220],,,,,,120,,,
Clemson,Press Maravich [2013],,,,,,121,,,
East Tennessee State,John Brooks [361],,,,,,122,,,
Brown,Stanley Ward [3302],,,,,,123,,,
Rutgers,Anthony Kuolt [1818],,,,,,124,,,
Montana State,Dobbie Lambert [1830],,,,,,125,,,
Marshall,Jule Rivlin [2713],,,,,,126,,,
Saint Louis,John Benington [209],,,,,,127,,,
Alabama,Hayden Riley [2703],,,,,,128,,,
Iona,James McDermott [2103],,,,,,129,,,
New Mexico State,Presley Askew [101],,,,,,130,,,
Fordham,John Bach [110],,,,,,131,,,
Montana,Frosty Cox [681],,,,,,132,,,
Minnesota,John Kundla [1817],,,,,,133,,,
Harvard,Floyd S. Wilson [3430],,,,,,134,,,
San Francisco,Peter Peletta [2496],,,,,,135,,,
Georgia Tech,Whack Hyder [1585],,,,,,136,,,
Pacific,Van Sweet [3101],,,,,,137,,,
Brigham Young,Stan Watts [3322],,,,,,138,,,
George Washington,William Reinhart [2669],,,,,,139,,,
Lehigh,Anthony Packer [2451],,,,,,140,,,
Michigan State,Forddy Anderson [61],,,,,,141,,,
Nebraska,Jerry Bush [438],,,,,,142,,,
Missouri,Sparky Stalcup [3012],,,,,,143,,,
Colgate,Howard Hartman [1383],,,,,,144,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,145,,,
Northwestern,Bill Rohr [2750],,,,,,146,,,
Citadel,Mel Thompson [3155],,,,,,147,,,
Oregon,Steve Belko [192],,,,,,148,,,
Wyoming,Bill Strannigan [3068],,,,,,149,,,
Middle Tennessee,Edgar Diddle [820],,,,,,150,,,
Georgia,Red Lawson [1868],,,,,,151,,,
Denver,Hoyt Brawner [329],,,,,,152,,,
California,Rene Herrerias [1443],,,,,,153,,,
Maryland,Bud Millikan [2224],,,,,,154,,,
Hardin-Simmons,Bill Scott [2867],,,,,,155,,,
Bucknell,Ben Kribbs [1807],,,,,,156,,,
Washington State,Marv Harshman [1381],,,,,,157,,,
Portland,Albert E. Negratti [2344],,,,,,158,,,
Notre Dame,John Jordan [1685],,,,,,159,,,
William & Mary,William Chambers [539],,,,,,160,,,
Oklahoma,Doyle Parrack [2469],,,,,,161,,,
Miami (OH),Richard Shrider [2915],,,,,,162,,,
Michigan,Dave Strack [3067],,,,,,163,,,
Kansas,Dick Harp [1361],,,,,,164,,,
Tulsa,Joe Swank [3095],,,,,,165,,,
Boston University,John Burke [423],,,,,,166,,,
Dartmouth,Doggie Julian [1695],,,,,,167,,,
New Mexico,Bob Sweeney [3099],,,,,,168,,,
Muhlenburg,Kenneth Moyer [2294],,,,,,169,,,
Richmond,Lester Hooker [1525],,,,,,170,,,
West Texas A&M,Metz LaFollette [1826],,,,,,171,,,
Virginia,Billy McCann [2070],,,,,,172,,,
Texas Christian,Buster Brannon [326],,,,,,173,,,
Tennessee,John Sines [2934],,,,,,174,,,
Baylor,Bill Menefee [2177],,,,,,175,,,
New Hampshire,Bill Olson [2433],,,,,,176,,,
Columbia,Jack Rohan [2749],,,,,,177,,,
North Texas,Charles Johnson [1641],,,,,,178,,,
Kent State,Robert Doll [838],,,,,,179,,,
Syracuse,Marcel Guley [1288],,,,,,180,,,
