Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Hank Egan [951],,14,489,157,520,94,488,206,714
Rhode Island,Brendan Malone [2004],,147,489,225,520,254,488,182,714
Saint Francis (PA),Kevin Porter [2561],,87,489,201,520,125,488,245,714
Hofstra,Dick Berg [219],,232,489,138,520,215,488,151,714
Old Dominion,Tom Young [3499],,49,489,80,520,32,488,19,714
Southern Mississippi,M.K. Turk [3207],,139,489,206,520,215,488,170,714
New Hampshire,Gerry Friel [1127],,43,489,184,520,215,488,154,714
Indiana State,Ronald Greene [1263],,195,489,152,520,185,488,140,714
Cincinnati,Tony Yates [3488],,135,489,123,520,155,488,85,714
Morehead State,Wayne Martin [2036],,174,489,203,520,215,488,212,714
Tennessee,Don DeVoe [808],,258,489,111,520,185,488,171,714
Chattanooga,Mack McCarthy [2075],,45,489,37,520,1,488,34,714
Memphis,Dana Kirk [1771],,9,489,85,520,1,488,124,714
Missouri State,Charles Spoonhour [3001],,153,489,24,520,1,488,50,714
Providence,Rick Pitino [2542],,68,489,238,520,215,488,139,714
American,Ed Tapscott [3113],,58,489,222,520,185,488,135,714
Green Bay,Dick Bennett [211],,155,489,233,520,215,488,256,714
Mississippi,Lee Hunt [1565],,256,489,181,520,242,488,194,714
La Salle,Lefty Ervin [984],,116,489,116,520,32,488,65,714
Purdue,Gene Keady [1710],,217,489,120,520,94,488,56,714
Weber State,Larry Farmer [1014],,186,489,39,520,94,488,15,714
Portland,Jack Avina [106],,15,489,226,520,185,488,179,714
Alabama-Birmingham,Gene Bartow [163],,50,489,16,520,63,488,22,714
Kansas State,Jack Hartman [1384],,97,489,0,520,215,488,218,714
Saint Peter's,Bob Dukiet [899],,119,489,163,520,155,488,168,714
Maryland-Eastern Shore,Howie Evans [998],,27,489,230,520,155,488,162,714
Penn State,Bruce Parkhill [2467],,146,489,223,520,242,488,255,714
