Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
West Virginia,Fred Schaus [2835],,,,,,1,,,
San Francisco,Phil Woolpert [3472],,,,,,2,,,
Temple,Harry Litwack [1919],,,,,,3,,,
Cincinnati,George Smith [2960],,,,,,4,,,
Dayton,Tom Blackburn [256],,,,,,5,,,
Notre Dame,John Jordan [1685],,,,,,6,,,
Dartmouth,Doggie Julian [1695],,,,,,7,,,
Kansas State,Tex Winter [3445],,,,,,8,,,
St. Bonaventure,Edward Donovan [854],,,,,,9,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,10,,,
Mississippi State,Babe McCarthy [2073],,,,,,11,,,
Seattle,John Castellani [526],,,,,,12,,,
Kentucky,Adolph Rupp [2789],,,,,,13,,,
Idaho State-nm,John Grayson [1252],,,,,,14,,,
Kansas,Dick Harp [1361],,,,,,15,,,
Oregon State,Slats Gill [1190],,,,,,16,,,
Maryland,Bud Millikan [2224],,,,,,17,,,
North Carolina State,Everett Case [516],,,,,,18,,,
Iona,James McDermott [2103],,,,,,19,,,
Providence,Joseph Mullaney [2298],,,,,,20,,,
Boston University,Matt Zunic [3512],,,,,,21,,,
Utah,Jack Gardner [1154],,,,,,22,,,
Bradley,Chuck Orsborn [2439],,,,,,23,,,
Air Force,Bob Spear [2993],,,,,,24,,,
North Carolina,Frank McGuire [2128],,,,,,25,,,
Michigan State,Forddy Anderson [61],,,,,,26,,,
Auburn,Joel Eaves [931],,,,,,27,,,
Oklahoma State,Hank Iba [1589],,,,,,28,,,
Duke,Harold Bradley [315],,,,,,29,,,
Niagara,Taps Gallagher [1144],,,,,,30,,,
Pittsburgh,Robert Timmons [3176],,,,,,31,,,
Boston College,Don Martin [2029],,,,,,32,,,
Texas Christian,Buster Brannon [326],,,,,,33,,,
Marshall,Jule Rivlin [2713],,,,,,34,,,
Fresno State,Bill Vandenburgh [3240],,,,,,35,,,
Tennessee,Emmett Lowery [1947],,,,,,36,,,
Montana State,Dobbie Lambert [1830],,,,,,37,,,
St. John's (NY),Joe Lapchick [1851],,,,,,38,,,
Memphis,Bob Vanatta [3238],,,,,,39,,,
California,Pete Newell [2354],,,,,,40,,,
Loyola (IL),George Ireland [1595],,,,,,41,,,
Bucknell,Ben Kribbs [1807],,,,,,42,,,
Saint Joseph's,Jack Ramsay [2627],,,,,,43,,,
Miami (OH),Richard Shrider [2915],,,,,,44,,,
Ohio,James Snyder [2982],,,,,,45,,,
Idaho,Harlan Hodges [1495],,,,,,46,,,
Alabama,Eugene Lambert [1831],,,,,,47,,,
Tennessee Tech,John Oldham [2424],,,,,,48,,,
Bowling Green State,Harold Anderson [64],,,,,,49,,,
Princeton,Cappy Cappon [481],,,,,,50,,,
Texas Tech,Polk Robison [2734],,,,,,51,,,
Iowa State,Bill Strannigan [3068],,,,,,52,,,
Loyola (LA),Jim Harding [1349],,,,,,53,,,
Holy Cross,Roy Leenig [1882],,,,,,54,,,
La Salle,Jim Pollard [2555],,,,,,55,,,
Harvard,Floyd S. Wilson [3430],,,,,,56,,,
Purdue,Ray Eddy [936],,,,,,57,,,
Miami (FL),Bruce Hale [1315],,,,,,58,,,
Xavier,James McCafferty [2063],,,,,,59,,,
Connecticut,Hugh Greer [1267],,,,,,60,,,
Arkansas,Glen Rose [2764],,,,,,61,,,
Fordham,John Bach [110],,,,,,62,,,
Portland,Albert E. Negratti [2344],,,,,,63,,,
Gonzaga,Hank Anderson [63],,,,,,64,,,
