Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Brad Holland [1507],,29,682,0,846,63,674,110,947
Rhode Island,Jim Baron [151],,144,682,263,846,251,674,241,947
Southern Utah,Bill Evans [991],,85,682,31,846,63,674,24,947
Norfolk State,Dwight Freeman [1119],,190,682,169,846,157,674,257,947
Saint Francis (PA),Bobby Jones [1662],,119,682,281,846,220,674,214,947
Hofstra,Tom Pecora [2492],,260,682,198,846,220,674,311,947
Southern Mississippi,James Green [1255],,80,682,275,846,309,674,246,947
Old Dominion,Blaine Taylor [3120],,255,682,220,846,188,674,308,947
New Hampshire,Phil Rowe [2779],,135,682,187,846,126,674,177,947
Indiana State,Royce Waltman [3298],,162,682,288,846,251,674,284,947
Cincinnati,Bob Huggins [1552],,9,682,7,846,1,674,125,947
Troy,Don Maestri [1987],,310,682,117,846,94,674,148,947
Morehead State,Kyle Macy [1984],,152,682,164,846,32,674,130,947
Tennessee,Buzz Peterson [2513],,272,682,197,846,275,674,211,947
Chattanooga,Jeff Lebo [1875],,282,682,108,846,94,674,29,947
Quinnipiac,Joe DeSantis [798],,117,682,155,846,188,674,12,947
Memphis,John Calipari [457],,26,682,223,846,94,674,84,947
Providence,Tim Welsh [3344],,231,682,217,846,317,674,180,947
Missouri State,Barry Hinson [1481],,151,682,116,846,94,674,94,947
American,Jeff Jones [1672],,178,682,141,846,32,674,90,947
Mississippi,Rod Barnes [146],,275,682,95,846,126,674,127,947
La Salle,Billy Hahn [1309],,139,682,154,846,188,674,237,947
Green Bay,Tod Kowalczyk [1797],,267,682,226,846,188,674,278,947
Purdue,Gene Keady [1710],,205,682,237,846,188,674,226,947
Weber State,Joe Cravens [688],,92,682,136,846,157,674,91,947
Portland,Michael Holton [1523],,30,682,0,846,188,674,221,947
Alabama-Birmingham,Mike Anderson [69],,78,682,247,846,275,674,215,947
Kansas State,Jim Wooldridge [3470],,55,682,231,846,275,674,302,947
Saint Peter's,Bob Leckie [1876],,295,682,289,846,275,674,240,947
Maryland-Eastern Shore,Thomas Trotter [3196],,192,682,257,846,251,674,205,947
Stephen F. Austin,Danny Kaspar [1706],,212,682,156,846,251,674,247,947
Penn State,Jerry Dunn [902],,204,682,262,846,296,674,199,947
Fordham,Bob Hill [1463],,146,682,259,846,309,674,194,947
Maine,John Giannini [1181],,133,682,160,846,94,674,188,947
Northern Illinois,Rob Judson [1694],,173,682,214,846,275,674,186,947
Buffalo,Reggie Witherspoon [3454],,171,682,9,846,296,674,181,947
Cal State Fullerton,Donny Daniels [739],,307,682,278,846,275,674,191,947
East Carolina,Bill Herrion [1445],,79,682,73,846,296,674,176,947
Eastern Kentucky,Travis Ford [1089],,158,682,228,846,251,674,170,947
Illinois-Chicago,Jimmy Collins [617],,266,682,145,846,126,674,116,947
Bradley,Jim Les [1895],,165,682,240,846,220,674,243,947
North Carolina-Greensboro,Fran McCaffery [2065],,238,682,84,846,32,674,112,947
St. Francis (NY),Ron Ganulin [1148],,116,682,4,846,94,674,102,947
Creighton,Dana Altman [51],,148,682,59,846,1,674,93,947
Mississippi Valley State,Lafayette Stribling [3069],,221,682,174,846,157,674,235,947
Bowling Green State,Dan Dakich [730],,147,682,70,846,63,674,44,947
Georgetown,Craig Esherick [986],,225,682,193,846,188,674,137,947
Marshall,Greg White [3365],,172,682,230,846,220,674,276,947
Wisconsin,Bo Ryan [2795],,202,682,35,846,32,674,124,947
Colorado State,Dale Layer [1871],,110,682,287,846,157,674,298,947
Colgate,Emmett Davis [757],,180,682,161,846,94,674,166,947
Duke,Mike Krzyzewski [1814],,15,682,15,846,1,674,160,947
Brigham Young,Steve Cleveland [587],,111,682,34,846,188,674,232,947
Western Carolina,Steve Shurina [2920],,286,682,166,846,251,674,270,947
Washington,Lorenzo Romar [2755],,252,682,221,846,188,674,236,947
Tennessee-Martin,Bret Campbell [467],,155,682,243,846,157,674,238,947
Louisiana-Lafayette,Jessie Evans [999],,64,682,79,846,32,674,153,947
Arizona State,Rob Evans [1004],,250,682,176,846,220,674,239,947
Florida International,Donnie Marsh [2022],,71,682,229,846,275,674,265,947
Florida Atlantic,Sidney Green [1257],,308,682,109,846,1,674,133,947
Austin Peay,Dave Loos [1939],,154,682,165,846,126,674,163,947
Portland State,Heath Schroyer [2858],,93,682,244,846,126,674,201,947
College of Charleston,Tom Herrion [1446],,280,682,158,846,220,674,36,947
Southeast Missouri State,Gary Garner [1158],,157,682,279,846,220,674,248,947
Fairleigh Dickinson,Tom Green [1258],,122,682,301,846,275,674,196,947
Kent State,Jim Christian [561],,4,682,26,846,1,674,8,947
Robert Morris,Mark Schmidt [2846],,118,682,93,846,126,674,60,947
Seton Hall,Louis Orr [2438],,233,682,264,846,275,674,288,947
Murray State,Tevester Anderson [71],,153,682,6,846,63,674,21,947
Princeton,John Thompson [3153],,19,682,88,846,32,674,52,947
Saint Mary's (CA),Randy Bennett [213],,32,682,300,846,157,674,187,947
Marquette,Tom Crean [694],,16,682,3,846,32,674,66,947
Virginia Commonwealth,Jeff Capel [479],,241,682,62,846,32,674,57,947
Tennessee Tech,Mike Sutton [3091],,13,682,56,846,1,674,23,947
Butler,Todd Lickliter [1905],,242,682,0,846,63,674,89,947
Fresno State,Ray Lopes [1940],,99,682,58,846,126,674,15,947
North Carolina-Wilmington,Brad Brownell [395],,125,682,91,846,1,674,83,947
Army,Jim Crews [698],,181,682,207,846,126,674,195,947
