Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Hofstra-nm,Paul Lynner [1970],,,,,,66,,,
Seattle,Lionel Purcell [2603],,,,,,67,,,
Alabama,Hayden Riley [2703],,,,,,68,,,
Florida,Norm Sloan [2944],,,,,,69,,,
Duquesne,Red Manning [2012],,,,,,70,,,
Saint Louis,Buddy Brehmer [334],,,,,,71,,,
Vermont,Art Loche [1925],,,,,,72,,,
Clemson,Bobby Roberts [2717],,,,,,73,,,
Bucknell,Don Smith [2955],,,,,,74,,,
Santa Clara,Dick Garibaldi [1156],,,,,,75,,,
North Carolina,Dean Smith [2954],,,,,,76,,,
Manhattan,Kenneth Norton [2380],,,,,,77,,,
Minnesota,John Kundla [1817],,,,,,78,,,
Montana,Ron Nord [2375],,,,,,79,,,
Miami (FL),Bruce Hale [1315],,,,,,80,,,
Washington State,Marv Harshman [1381],,,,,,81,,,
Arizona,Bruce Larson [1857],,,,,,82,,,
Arkansas,Glen Rose [2764],,,,,,83,,,
Ohio,James Snyder [2982],,,,,,84,,,
Denver,Troy Bledsoe [271],,,,,,85,,,
Mississippi State,Joe Dan Gold [1219],,,,,,86,,,
Florida State,Bud Kennedy [1739],,,,,,87,,,
Maryland,Bud Millikan [2224],,,,,,88,,,
Kansas State,Tex Winter [3445],,,,,,89,,,
Tulsa,Joe Swank [3095],,,,,,90,,,
Texas Tech,Eugene Gibson [1184],,,,,,91,,,
Toledo,Bob Nichols [2361],,,,,,92,,,
Marquette,Al McGuire [2127],,,,,,93,,,
Creighton,Red McManus [2150],,,,,,94,,,
Wagner,Chester Sellitto [2879],,,,,,95,,,
Air Force,Bob Spear [2993],,,,,,96,,,
William & Mary,William Chambers [539],,,,,,97,,,
Stanford,Howard Dallmar [732],,,,,,98,,,
Drake,Maury John [1636],,,,,,99,,,
Murray State,Cal Luther [1961],,,,,,100,,,
Oregon,Steve Belko [192],,,,,,101,,,
Texas,Harold Bradley [315],,,,,,102,,,
Illinois,Harry Combes [622],,,,,,103,,,
Loyola (LA),Bill Gardiner [1151],,,,,,104,,,
Northwestern,Larry Glass [1209],,,,,,105,,,
Georgia Tech,Whack Hyder [1585],,,,,,106,,,
Marshall,Ellis Johnson [1644],,,,,,107,,,
Xavier,Don Ruberg [2781],,,,,,108,,,
Southern California,Forrest Twogood [3213],,,,,,109,,,
Morehead State,Bob Wright [3476],,,,,,110,,,
Richmond,Lewis Mills [2228],,,,,,111,,,
Colorado,Sox Walseth [3291],,,,,,112,,,
Saint Peter's,Don Kennedy [1741],,,,,,113,,,
Utah State,Ladell Andersen [57],,,,,,114,,,
Idaho,Jim Goddard [1213],,,,,,115,,,
Centenary (LA),Orvis Sigler [2925],,,,,,116,,,
Arizona State,Ned Wulk [3482],,,,,,117,,,
Wisconsin,John Erickson [981],,,,,,118,,,
San Jose State,Stuart Inman [1594],,,,,,119,,,
Niagara,James Maloney [2006],,,,,,120,,,
South Carolina,Frank McGuire [2128],,,,,,121,,,
Massachusetts,Johnny Orr [2437],,,,,,122,,,
Ohio State,Fred Taylor [3124],,,,,,123,,,
Lafayette,George Davidson [749],,,,,,124,,,
Iowa State,Glendon Anderson [62],,,,,,125,,,
Oklahoma,Bob Stevens [3036],,,,,,126,,,
Holy Cross,Jack Donohue [852],,,,,,127,,,
Yale,Joseph Vancisin [3239],,,,,,128,,,
Loyola Marymount,John Arndt [91],,,,,,129,,,
East Carolina-nm,Tom Quinn [2612],,,,,,130,,,
Harvard,Floyd S. Wilson [3430],,,,,,131,,,
Maine,Brian McCall [2066],,,,,,132,,,
Fordham,John Bach [110],,,,,,133,,,
Washington,Mac Duckworth [891],,,,,,134,,,
Memphis,Dean Ehlers [953],,,,,,135,,,
La Salle,Joseph Heyer [1452],,,,,,136,,,
Georgia,Ken Rosemond [2769],,,,,,137,,,
California-Santa Barbara,Arthur Gallon [1145],,,,,,138,,,
Gettysburg,Robert Hulton [1561],,,,,,139,,,
Bowling Green State,Warren Scholler [2852],,,,,,140,,,
Delaware,Irvin Wisniewski [3451],,,,,,141,,,
Navy,Ben Carnevale [501],,,,,,142,,,
Western Michigan,Don Boven [298],,,,,,143,,,
Colgate,Bob Duffy [895],,,,,,144,,,
California,Rene Herrerias [1443],,,,,,145,,,
Tulane,Ralph Pedersen [2493],,,,,,146,,,
Furman,Lyles Alley [46],,,,,,147,,,
Brown,Stanley Ward [3302],,,,,,148,,,
Texas Christian,Buster Brannon [326],,,,,,149,,,
East Tennessee State,John Brooks [361],,,,,,150,,,
Kent State,Robert Doll [838],,,,,,151,,,
Austin Peay,George Fisher [1050],,,,,,152,,,
Purdue,George King [1764],,,,,,153,,,
Baylor,Bill Menefee [2177],,,,,,154,,,
Indiana,Lou Watson [3318],,,,,,155,,,
Saint Mary's (CA),Mike Cimino [566],,,,,,156,,,
Virginia,Bill Gibson [1183],,,,,,157,,,
Canisius,Bob MacKinnon [1978],,,,,,158,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,159,,,
Wake Forest,Jack Murdock [2308],,,,,,160,,,
Citadel,Mel Thompson [3155],,,,,,161,,,
Montana State,Roger Craft [683],,,,,,162,,,
Middle Tennessee,Ken Trickey [3192],,,,,,163,,,
Idaho State,Claude Retherford [2673],,,,,,164,,,
West Texas A&M,Jimmy Virdmontes [3255],,,,,,165,,,
Seton Hall,Richard Regan [2657],,,,,,166,,,
Portland,Albert E. Negratti [2344],,,,,,167,,,
Iona,James McDermott [2103],,,,,,168,,,
Louisiana State,Frank Truitt [3198],,,,,,169,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,170,,,
Pittsburgh,Robert Timmons [3176],,,,,,171,,,
Mississippi,Eddie Crawford [691],,,,,,172,,,
Virginia Military Institute,Gary McPherson [2157],,,,,,173,,,
North Texas,Dan Spika [2998],,,,,,174,,,
Notre Dame,Johnny Dee [785],,,,,,175,,,
Lehigh,Anthony Packer [2451],,,,,,176,,,
Boston University,John Burke [423],,,,,,177,,,
Oklahoma State,Hank Iba [1589],,,,,,178,,,
New Mexico State,Jim McGregor [2125],,,,,,179,,,
George Washington,William Reinhart [2669],,,,,,180,,,
Dartmouth,Doggie Julian [1695],,,,,,181,,,
New Hampshire,Bill Olson [2433],,,,,,182,,,
Missouri,Bob Vanatta [3238],,,,,,183,,,
Pepperdine,Duck Dowell [869],,,,,,184,,,
Rice,George Carlisle [491],,,,,,185,,,
