Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Missouri,Norm Stewart [3051],,,,,,85,,,
San Francisco,Phil Vukicevich [3263],,,,,,86,,,
Oklahoma City,Abe Lemons [1890],,,,,,87,,,
Southern Illinois,Jack Hartman [1384],,,,,,88,,,
Fairleigh Dickinson,Al Lobalbo [1924],,,,,,89,,,
Colgate,Edward Ashnault [100],,,,,,90,,,
Providence,Dave Gavitt [1169],,,,,,91,,,
Rice,Don Knodel [1786],,,,,,92,,,
Eastern Kentucky,Guy Strong [3074],,,,,,93,,,
Denver,Stan Albeck [26],,,,,,94,,,
Penn State,John Bach [110],,,,,,95,,,
Minnesota,Bill Fitch [1056],,,,,,96,,,
Rutgers,Bill E. Foster [1097],,,,,,97,,,
Morehead State,Bill Harrell [1365],,,,,,98,,,
Loyola (IL),George Ireland [1595],,,,,,99,,,
Saint Peter's,Don Kennedy [1741],,,,,,100,,,
Idaho State,Danny Miller [2206],,,,,,101,,,
Pepperdine,Gary Colson [619],,,,,,102,,,
La Salle,Tom Gola [1218],,,,,,103,,,
Fresno State-nm,Ed Gregory [1270],,,,,,104,,,
Oklahoma State,Hank Iba [1589],,,,,,105,,,
Bradley,Joe Stowell [3066],,,,,,106,,,
Colorado,Sox Walseth [3291],,,,,,107,,,
Temple,Harry Litwack [1919],,,,,,108,,,
New Hampshire,Gerry Friel [1127],,,,,,109,,,
Dartmouth,George Blaney [266],,,,,,110,,,
Northern Illinois,Thomas Jorgensen [1688],,,,,,111,,,
Saint Joseph's,Jack McKinney [2139],,,,,,112,,,
Georgia,Ken Rosemond [2769],,,,,,113,,,
Wake Forest,Jack McCloskey [2083],,,,,,114,,,
Loyola Marymount,Dick Baker [119],,,,,,115,,,
Syracuse,Roy Danforth [737],,,,,,116,,,
San Diego State-nm,Dick Davis [756],,,,,,117,,,
Maryland,Lefty Driesell [883],,,,,,118,,,
Saint Francis (PA),John Hiller [1472],,,,,,119,,,
New Mexico,Bob King [1763],,,,,,120,,,
Fairfield,Jim Lynam [1964],,,,,,121,,,
Hofstra,Paul Lynner [1970],,,,,,122,,,
Iona,James McDermott [2103],,,,,,123,,,
Pittsburgh,Buzz Ridl [2701],,,,,,124,,,
New York University,Lou Rossini [2773],,,,,,125,,,
Furman,Frank Selvy [2881],,,,,,126,,,
Air Force,Bob Spear [2993],,,,,,127,,,
Lehigh,Roy Heckman [1415],,,,,,128,,,
DePaul,Ray Meyer [2196],,,,,,129,,,
West Texas A&M,Dennis Walling [3290],,,,,,130,,,
American,Tom Young [3499],,,,,,131,,,
Iowa State,Glendon Anderson [62],,,,,,132,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,133,,,
Arizona,Bruce Larson [1857],,,,,,134,,,
Loyola (LA),Bob Luksta [1955],,,,,,135,,,
Vanderbilt,Roy Skinner [2942],,,,,,136,,,
Lafayette,Hal Wissel [3452],,,,,,137,,,
Texas,Leon Black [253],,,,,,138,,,
Boston College,Chuck Daly [733],,,,,,139,,,
Yale,Joseph Vancisin [3239],,,,,,140,,,
Virginia Tech,Howie Shannon [2893],,,,,,141,,,
George Washington,Wayne Dobbs [832],,,,,,142,,,
St. Francis (NY),Lester Yellin [3491],,,,,,143,,,
West Virginia,Sonny Moran [2263],,,,,,144,,,
California,Jim Padgett [2452],,,,,,145,,,
Michigan,Johnny Orr [2437],,,,,,146,,,
Wisconsin,John Powless [2575],,,,,,147,,,
Texas Christian,Johnny Swaim [3094],,,,,,148,,,
Canisius,Bob MacKinnon [1978],,,,,,149,,,
William & Mary,Warren Mitchell [2237],,,,,,150,,,
Idaho,Wayne Anderson [72],,,,,,151,,,
Fordham,Edward Conlin [629],,,,,,152,,,
Virginia,Bill Gibson [1183],,,,,,153,,,
Tennessee Tech,Connie Inman [1593],,,,,,154,,,
Mississippi,Cob Jarvis [1618],,,,,,155,,,
Seton Hall,Richard Regan [2657],,,,,,156,,,
Marshall,Stewart Way [3325],,,,,,157,,,
Gonzaga,Hank Anderson [63],,,,,,158,,,
Abilene Christian-nm,Carnie Hatch [1392],,,,,,159,,,
Oregon State,Paul Valenti [3227],,,,,,160,,,
Michigan State,Gus Ganakas [1147],,,,,,161,,,
Northwestern,Brad Snyder [2981],,,,,,162,,,
Florida,Tommy Bartlett [162],,,,,,163,,,
Miami (FL),Ron Godfrey [1214],,,,,,164,,,
Saint Louis,Robert Polk [2552],,,,,,165,,,
Citadel,Dick Campbell [468],,,,,,166,,,
Texas-Arlington,Barry Dowd [868],,,,,,167,,,
Vermont,Art Loche [1925],,,,,,168,,,
Richmond,Lewis Mills [2228],,,,,,169,,,
Centenary (LA),Joe Swank [3095],,,,,,170,,,
Texas-Pan American,Sam Williams [3415],,,,,,171,,,
Montana,Robert Cope [657],,,,,,172,,,
Gettysburg,Robert Hulton [1561],,,,,,173,,,
Alabama,C.M. Newton [2358],,,,,,174,,,
Wichita State,Gary Thompson [3152],,,,,,175,,,
Brigham Young,Stan Watts [3322],,,,,,176,,,
Cornell,Jerry Lace [1825],,,,,,177,,,
Indiana,Jerry Oliver [2428],,,,,,178,,,
Maine,Gil Philbrick [2527],,,,,,179,,,
Kent State,Frank Truitt [3198],,,,,,180,,,
Detroit Mercy,Jim Harding [1349],,,,,,181,,,
Harvard,Robert Harrison [1378],,,,,,182,,,
Clemson,Bobby Roberts [2717],,,,,,183,,,
Bucknell,Don Smith [2955],,,,,,184,,,
Mississippi State,Joe Dan Gold [1219],,,,,,185,,,
Virginia Military Institute,Mike Schuler [2861],,,,,,186,,,
Brown,Gerald Alaimo [25],,,,,,187,,,
Memphis,Moe Iba [1590],,,,,,188,,,
Nevada,Jackson Spencer [2995],,,,,,189,,,
Miami (OH),Tates Locke [1927],,,,,,190,,,
Tulane,Ralph Pedersen [2493],,,,,,191,,,
Southern Methodist,Bob Prewitt [2583],,,,,,192,,,
Arkansas,Duddy Waller [3289],,,,,,193,,,
Stanford,Howard Dallmar [732],,,,,,194,,,
Xavier,George Krajack [1799],,,,,,195,,,
Austin Peay,George Fisher [1050],,,,,,196,,,
Navy,Dave Smalley [2948],,,,,,197,,,
Portland,Joe Etzel [988],,,,,,198,,,
Montana State,Gary Hulst [1560],,,,,,199,,,
Portland,Ernie Smith [2958],,,,,,200,,,
Arizona State,Ned Wulk [3482],,,,,,201,,,
San Jose State,Dan Glines [1212],,,,,,202,,,
Saint Mary's (CA),Mike Cimino [566],,,,,,203,,,
