Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Oklahoma,Bruce Drake [872],,,,,,51,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,52,,,
Washington & Jefferson,Adam Sanders [2811],,,,,,53,,,
Northwestern,Dutch Lonborg [1930],,,,,,54,,,
North Carolina,Bill Lange [1843],,,,,,55,,,
St. Francis (NY),Joseph Brennan [337],,,,,,56,,,
Tulsa,Woody West [3352],,,,,,57,,,
Oregon,Howard Hobson [1490],,,,,,58,,,
Temple,Josh Cody [596],,,,,,59,,,
Southern California,Ernest Holbrook [1503],,,,,,60,,,
Brigham Young,Floyd Millet [2222],,,,,,61,,,
Western Kentucky,E.A. Diddle [819],,,,,,62,,,
Pepperdine,Al Duer [894],,,,,,63,,,
Virginia,Gus Tebell [3129],,,,,,64,,,
Marquette,Bill Chandler [540],,,,,,65,,,
Wisconsin,Bud Foster [1099],,,,,,66,,,
Ohio,William Trautwein [3189],,,,,,67,,,
Texas,H.C. Gilstrap [1201],,,,,,68,,,
Loyola (MD),Lefty Reitz [2671],,,,,,69,,,
Illinois,Douglas Mills [2225],,,,,,70,,,
Cincinnati,Bob Ruess [2785],,,,,,71,,,
Richmond,Malcolm Pitt [2543],,,,,,72,,,
Penn State,John Lawther [1869],,,,,,73,,,
Missouri,George Edwards [946],,,,,,74,,,
Notre Dame,Moose Krause [1802],,,,,,75,,,
Connecticut,Donald White [3363],,,,,,76,,,
Purdue,Piggy Lambert [1833],,,,,,77,,,
New York University,Howard Cann [473],,,,,,78,,,
Pittsburgh,Doc Carlson [494],,,,,,79,,,
Louisville,Walter Casey [519],,,,,,80,,,
Louisville,Harold Church [564],,,,,,81,,,
Northeastern,Foxy Flumere [1078],,,,,,82,,,
Duke,Gerry Gerard [1176],,,,,,83,,,
UCLA,Wilbur Johns [1639],,,,,,84,,,
La Salle,Obie O'Brien [2393],,,,,,85,,,
Saint Mary's (CA),James Phelan [2521],,,,,,86,,,
William & Mary,Rube McCray [2095],,,,,,87,,,
Southern Methodist,James Stewart [3047],,,,,,88,,,
Villanova,Alex Severence [2885],,,,,,89,,,
Cornell,Speed Wilson [3438],,,,,,90,,,
Michigan,Bennie Oosterbaan [2436],,,,,,91,,,
Delaware,Edmund Prince [2591],,,,,,92,,,
Columbia,Elmer Ripley [2707],,,,,,93,,,
Texas Christian,Hub McQuillan [2161],,,,,,94,,,
Holy Cross,Hop Riopel [2706],,,,,,95,,,
West Virginia,Harry Lothes [1942],,,,,,96,,,
San Francisco,James Needles [2342],,,,,,97,,,
Brown,Rip Engle [974],,,,,,98,,,
Georgia,Elmer Lampe [1834],,,,,,99,,,
Citadel,Ben Clemons [586],,,,,,100,,,
Louisiana State,Dale Morey [2265],,,,,,101,,,
Maine,Samuel Sezak [2888],,,,,,102,,,
City College of New York,Nat Holman [1513],,,,,,103,,,
Drake,Bill Easton [928],,,,,,104,,,
Oregon State,Slats Gill [1190],,,,,,105,,,
Princeton,William Logan [1929],,,,,,106,,,
Minnesota,Carl Nordly [2377],,,,,,107,,,
Baylor,Van Sweet [3101],,,,,,108,,,
Indiana,Harry Good [1223],,,,,,109,,,
Kansas State,Cliff Rock [2741],,,,,,110,,,
Idaho,Babe Brown [365],,,,,,111,,,
Brooklyn,Venty Leib [1886],,,,,,112,,,
Washington State,Jack Friel [1128],,,,,,113,,,
Toledo,Burl Friddle [1125],,,,,,114,,,
North Carolina State,Leroy Jay [1624],,,,,,115,,,
Lehigh,Leo Prendergast [2580],,,,,,116,,,
Denver,Art Quinlan [2609],,,,,,117,,,
Maryland,Burton Shipley [2913],,,,,,118,,,
Texas Tech,Polk Robison [2734],,,,,,119,,,
Rider,Frank Donlon [849],,,,,,120,,,
Southern California,Robert Murth [2321],,,,,,121,,,
Tennessee Tech,Hooper Eblen [932],,,,,,122,,,
Montana,Jiggs Dahlberg [728],,,,,,123,,,
Harvard,Floyd Stahl [3011],,,,,,124,,,
Nebraska,Adolph Lewandowski [1899],,,,,,125,,,
Texas A&M,Manning Smith [2967],,,,,,126,,,
Clemson,Rock Norman [2379],,,,,,127,,,
Northern Colorado,John Hancock [1337],,,,,,128,,,
Chicago,Kyle Anderson [68],,,,,,129,,,
Virginia Military Institute,Joseph Daher [727],,,,,,130,,,
