Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Bill Grier [1275],,79,685,324,869,161,685,210,985
Rhode Island,Jim Baron [151],,53,685,177,869,129,685,15,985
Southern Utah,Roger Reid [2663],,139,685,316,869,256,685,294,985
Norfolk State,Anthony Evans [990],,240,685,160,869,129,685,116,985
Saint Francis (PA),Don Friday [1124],,213,685,74,869,284,685,180,985
Hofstra,Mo Cassara [522],,158,685,170,869,193,685,134,985
Southern Mississippi,Larry Eustachy [989],,88,685,184,869,193,685,54,985
Old Dominion,Blaine Taylor [3120],,83,685,73,869,1,685,97,985
New Hampshire,Bill Herrion [1445],,130,685,83,869,193,685,271,985
Indiana State,Greg Lansing [1850],,298,685,181,869,193,685,188,985
Central Arkansas,Corliss Williamson [3421],,187,685,284,869,322,685,253,985
Cincinnati,Mick Cronin [702],,250,685,254,869,322,685,249,985
Troy,Don Maestri [1987],,284,685,85,869,97,685,107,985
Morehead State,Donnie Tyndall [3214],,25,685,4,869,97,685,136,985
Tennessee,Bruce Pearl [2489],,67,685,23,869,97,685,12,985
Chattanooga,John Shulman [2917],,235,685,178,869,193,685,216,985
Quinnipiac,Tom Moore [2261],,96,685,30,869,33,685,65,985
Utah Valley,Dick Hunsaker [1562],,150,685,9,869,193,685,327,985
Memphis,Josh Pastner [2476],,84,685,62,869,33,685,121,985
Providence,Keno Davis [764],,253,685,310,869,334,685,217,985
Missouri State,Cuonzo Martin [2027],,303,685,179,869,161,685,224,985
American,Jeff Jones [1672],,258,685,192,869,65,685,103,985
La Salle,John Giannini [1181],,62,685,322,869,322,685,339,985
Mississippi,Andy Kennedy [1737],,99,685,274,869,193,685,133,985
Green Bay,Brian Wardle [3303],,305,685,0,869,193,685,132,985
Purdue,Matt Painter [2455],,174,685,31,869,65,685,112,985
Weber State,Randy Rahe [2624],,153,685,63,869,1,685,89,985
Portland,Eric Reveno [2674],,43,685,78,869,65,685,170,985
Alabama-Birmingham,Mike Davis [768],,85,685,124,869,161,685,155,985
Kansas State,Frank Martin [2031],,28,685,68,869,33,685,126,985
Saint Peter's,John Dunne [905],,189,685,162,869,129,685,51,985
Maryland-Eastern Shore,Frankie Allen [38],,239,685,231,869,161,685,11,985
Stephen F. Austin,Danny Kaspar [1706],,178,685,156,869,33,685,10,985
Penn State,Ed DeChellis [784],,219,685,312,869,307,685,307,985
Fordham,Tom Pecora [2492],,65,685,334,869,337,685,208,985
Maine,Ted Woodward [3469],,127,685,79,869,65,685,13,985
Northern Illinois,Ricardo Patton [2482],,280,685,282,869,307,685,273,985
Buffalo,Reggie Witherspoon [3454],,274,685,70,869,225,685,108,985
Cal State Fullerton,Bob Burton [435],,313,685,215,869,129,685,28,985
East Carolina,Jeff Lebo [1875],,92,685,323,869,284,685,211,985
Eastern Kentucky,Jeff Neubauer [2352],,108,685,205,869,129,685,81,985
Illinois-Chicago,Howard Moore [2260],,311,685,309,869,256,685,222,985
Houston Baptist,Ron Cotrell [667],,7,685,195,869,33,685,30,985
North Carolina-Greensboro,Mike Dement [792],,230,685,261,869,256,685,228,985
Bradley,Jim Les [1895],,300,685,93,869,97,685,109,985
St. Francis (NY),Glenn Braica [322],,212,685,200,869,256,685,300,985
Creighton,Greg McDermott [2101],,299,685,174,869,65,685,145,985
Mississippi Valley State,Sean Woods [3468],,72,685,191,869,97,685,251,985
Bowling Green State,Louis Orr [2438],,279,685,165,869,256,685,336,985
Georgetown,John Thompson [3153],,225,685,19,869,161,685,140,985
Marshall,Tom Herrion [1446],,87,685,168,869,129,685,125,985
Wisconsin,Bo Ryan [2795],,176,685,65,869,129,685,166,985
Colorado State,Tim Miles [2202],,48,685,304,869,129,685,240,985
Colgate,Emmett Davis [757],,260,685,186,869,161,685,297,985
Duke,Mike Krzyzewski [1814],,82,685,51,869,1,685,162,985
Brigham Young,Dave Rose [2763],,45,685,96,869,97,685,159,985
Western Carolina,Larry Hunter [1570],,229,685,72,869,225,685,176,985
Washington,Lorenzo Romar [2755],,322,685,109,869,1,685,175,985
Louisiana-Lafayette,Bob Marlin [2020],,291,685,88,869,161,685,115,985
Tennessee-Martin,Jason James [1610],,114,685,332,869,284,685,258,985
Arizona State,Herb Sendek [2882],,321,685,129,869,97,685,148,985
Florida International,Isiah Thomas [3144],,292,685,223,869,307,685,223,985
Florida Atlantic,Mike Jarvis [1620],,289,685,116,869,129,685,40,985
Austin Peay,Dave Loos [1939],,109,685,0,869,65,685,27,985
College of Charleston,Bobby Cremins [695],,143,685,55,869,65,685,8,985
Portland State,Tyler Geving [1179],,203,685,98,869,161,685,184,985
Southeast Missouri State,Dickey Nutt [2386],,113,685,319,869,225,685,330,985
Fairleigh Dickinson,Greg Vetrone [3250],,208,685,238,869,161,685,60,985
Kent State,Geno Ford [1088],,141,685,47,869,1,685,59,985
Robert Morris,Andrew Toole [3183],,40,685,26,869,1,685,48,985
Seton Hall,Kevin Willard [3391],,246,685,201,869,307,685,42,985
Murray State,Billy Kennedy [1738],,8,685,24,869,1,685,63,985
South Dakota State,Scott Nagy [2331],,134,685,203,869,97,685,69,985
Princeton,Sydney Johnson [1656],,10,685,122,869,33,685,53,985
Saint Mary's (CA),Randy Bennett [213],,41,685,40,869,1,685,20,985
Marquette,Buzz Williams [3397],,226,685,146,869,193,685,95,985
Virginia Commonwealth,Shaka Smart [2950],,156,685,44,869,97,685,94,985
Gardner-Webb,Chris Holtmann [1522],,269,685,308,869,225,685,209,985
Tennessee Tech,Mike Sutton [3091],,110,685,229,869,161,685,312,985
Butler,Brad Stevens [3037],,1,685,214,869,1,685,1,985
Fresno State,Steve Cleveland [587],,119,685,143,869,193,685,186,985
North Carolina-Wilmington,Buzz Peterson [2513],,164,685,234,869,322,685,265,985
South Dakota,David Boots [293],,5,685,102,869,1,685,79,985
Army,Zach Spiker [2999],,261,685,232,869,225,685,219,985
Wichita State,Gregg Marshall [2023],,296,685,67,869,129,685,102,985
Baylor,Scott Drew [879],,31,685,136,869,65,685,113,985
Eastern Michigan,Charles Ramsey [2628],,277,685,197,869,284,685,98,985
South Alabama,Ronnie Arrow [96],,288,685,185,869,256,685,226,985
Florida State,Leonard Hamilton [1330],,145,685,208,869,161,685,104,985
Florida,Billy Donovan [853],,97,685,128,869,65,685,9,985
Alabama,Anthony Grant [1241],,101,685,278,869,225,685,323,985
Georgia Southern,Charlton Young [3494],,236,685,202,869,284,685,255,985
Oregon State,Craig Robinson [2728],,324,685,204,869,193,685,232,985
Rider,Tommy Dempsey [794],,194,685,152,869,97,685,154,985
Nevada-Las Vegas,Lon Kruger [1811],,47,685,7,869,65,685,18,985
Miami (FL),Frank Haith [1312],,172,685,252,869,193,685,235,985
Navy,Billy Lange [1844],,263,685,153,869,129,685,298,985
San Jose State,George Nessman [2350],,120,685,163,869,129,685,331,985
Montana State,Brad Huse [1578],,200,685,135,869,33,685,123,985
Cal Poly,Joe Callero [459],,316,685,149,869,161,685,238,985
Boston College,Steve Donahue [845],,168,685,267,869,307,685,296,985
Idaho,Don Verlin [3246],,118,685,290,869,161,685,245,985
Monmouth,Dave Calloway [460],,210,685,194,869,225,685,332,985
Virginia,Tony Bennett [214],,170,685,265,869,225,685,243,985
Delaware State,Greg Jackson [1600],,227,685,133,869,65,685,139,985
St. John's (NY),Steve Lavin [1865],,249,685,258,869,339,685,241,985
Duquesne,Ron Everhart [1005],,58,685,242,869,193,685,319,985
Western Illinois,Jim Molinari [2243],,136,685,273,869,225,685,248,985
Texas,Rick Barnes [145],,32,685,187,869,161,685,128,985
Valparaiso,Homer Drew [877],,307,685,0,869,129,685,105,985
Ball State,Billy Taylor [3119],,281,685,158,869,193,685,291,985
Loyola (MD),Jimmy Patsos [2477],,193,685,305,869,225,685,252,985
Jacksonville,Cliff Warren [3306],,334,685,97,869,129,685,163,985
