Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Bill Grier [1275],,47,718,265,882,225,707,280,1012
Rhode Island,Jim Baron [151],,74,718,118,882,161,707,34,1012
Southern Utah,Roger Reid [2663],,37,718,205,882,161,707,297,1012
Norfolk State,Anthony Evans [990],,202,718,183,882,193,707,162,1012
Saint Francis (PA),Don Friday [1124],,217,718,110,882,256,707,261,1012
Hofstra,Mo Cassara [522],,67,718,75,882,97,707,120,1012
Southern Mississippi,Larry Eustachy [989],,313,718,116,882,65,707,77,1012
Old Dominion,Blaine Taylor [3120],,66,718,14,882,1,707,15,1012
New Hampshire,Bill Herrion [1445],,162,718,220,882,193,707,203,1012
Indiana State,Greg Lansing [1850],,114,718,40,882,33,707,158,1012
Central Arkansas,Corliss Williamson [3421],,339,718,324,882,322,707,301,1012
Cincinnati,Mick Cronin [702],,294,718,190,882,225,707,129,1012
Troy,Don Maestri [1987],,227,718,230,882,284,707,319,1012
Morehead State,Donnie Tyndall [3214],,242,718,0,882,65,707,65,1012
Tennessee,Cuonzo Martin [2027],,145,718,206,882,161,707,169,1012
Chattanooga,John Shulman [2917],,135,718,96,882,193,707,52,1012
Quinnipiac,Tom Moore [2261],,212,718,124,882,129,707,29,1012
Utah Valley,Dick Hunsaker [1562],,7,718,36,882,1,707,107,1012
Memphis,Josh Pastner [2476],,311,718,84,882,33,707,10,1012
Providence,Ed Cooley [650],,305,718,302,882,334,707,187,1012
Missouri State,Paul Lusk [1959],,112,718,53,882,1,707,12,1012
American,Jeff Jones [1672],,6,718,153,882,33,707,135,1012
Mississippi,Andy Kennedy [1737],,149,718,211,882,256,707,254,1012
La Salle,John Giannini [1181],,77,718,271,882,129,707,250,1012
Green Bay,Brian Wardle [3303],,291,718,192,882,193,707,239,1012
Purdue,Matt Painter [2455],,192,718,0,882,65,707,88,1012
Weber State,Randy Rahe [2624],,63,718,48,882,65,707,170,1012
Portland,Eric Reveno [2674],,46,718,155,882,129,707,296,1012
Alabama-Birmingham,Mike Davis [768],,308,718,105,882,97,707,114,1012
Kansas State,Frank Martin [2031],,105,718,19,882,65,707,132,1012
Saint Peter's,John Dunne [905],,235,718,0,882,97,707,49,1012
Maryland-Eastern Shore,Frankie Allen [38],,209,718,257,882,129,707,223,1012
Stephen F. Austin,Danny Kaspar [1706],,338,718,94,882,225,707,11,1012
Penn State,Patrick Chambers [538],,195,718,195,882,129,707,109,1012
Fordham,Tom Pecora [2492],,82,718,330,882,336,707,207,1012
