Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Indiana,Bob Knight [1782],,,,,,1,,,
Texas-Pan American,Abe Lemons [1890],,,,,,2,,,
Louisville,Denny Crum [711],,,,,,3,,,
UCLA,John Wooden [3466],,,,,,4,,,
Charlotte,Bill C. Foster [1096],,,,,,5,,,
Centenary (LA),Larry Little [1914],,,,,,6,,,
Arizona State,Ned Wulk [3482],,,,,,7,,,
Marquette,Al McGuire [2127],,,,,,8,,,
Stetson,Glenn Wilkes [3389],,,,,,9,,,
Kentucky,Joe B. Hall [1320],,,,,,10,,,
Maryland,Lefty Driesell [883],,,,,,11,,,
Nevada-Las Vegas,Jerry Tarkanian [3114],,,,,,12,,,
Pennsylvania,Chuck Daly [733],,,,,,13,,,
Middle Tennessee,Jimmy Earle [922],,,,,,14,,,
Alabama,C.M. Newton [2358],,,,,,15,,,
Cincinnati,Gale Catlett [529],,,,,,16,,,
Lafayette,Tom Davis [771],,,,,,17,,,
Central Michigan,Dick Parfitt [2461],,,,,,18,,,
North Carolina State,Norm Sloan [2944],,,,,,19,,,
Utah State,Dutch Belnap [199],,,,,,20,,,
Texas-El Paso,Don Haskins [1390],,,,,,21,,,
Arizona,Fred Snowden [2979],,,,,,22,,,
La Salle,Paul Westhead [3354],,,,,,23,,,
Furman,Joe Williams [3407],,,,,,24,,,
Rutgers,Tom Young [3499],,,,,,25,,,
North Carolina,Dean Smith [2954],,,,,,26,,,
Creighton,Tom Apke [80],,,,,,27,,,
New Mexico State,Lou Henson [1437],,,,,,28,,,
Texas A&M,Shelby Metcalf [2189],,,,,,29,,,
Memphis,Wayne Yates [3490],,,,,,30,,,
Princeton,Pete Carril [504],,,,,,31,,,
San Francisco,Bob Gaillard [1137],,,,,,32,,,
Miami (OH),Darrell Hedric [1417],,,,,,33,,,
Long Beach State,Dwight Jones [1667],,,,,,34,,,
South Alabama,Jim Taylor [3127],,,,,,35,,,
Montana,Jud Heathcote [1414],,,,,,36,,,
North Carolina A&T,Warren Reynolds [2679],,,,,,37,,,
Syracuse,Roy Danforth [737],,,,,,38,,,
Holy Cross,George Blaney [266],,,,,,39,,,
Oral Roberts,Jerry Hale [1317],,,,,,40,,,
Michigan,Johnny Orr [2437],,,,,,41,,,
Kansas,Ted Owens [2450],,,,,,42,,,
Oregon,Dick Harter [1382],,,,,,43,,,
Boston College,Bob Zuffelato [3511],,,,,,44,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,45,,,
Southern California,Bob Boyd [304],,,,,,46,,,
Auburn,Bob Davis [754],,,,,,47,,,
Florida State,Hugh Durham [911],,,,,,48,,,
Portland State,Ken Edwards [948],,,,,,49,,,
Massachusetts,Jack Leaman [1873],,,,,,50,,,
Tennessee,Ray Mears [2166],,,,,,51,,,
Minnesota,Bill Musselman [2323],,,,,,52,,,
Texas Tech,Gerald Myers [2329],,,,,,53,,,
Kansas State,Jack Hartman [1384],,,,,,54,,,
Pepperdine,Gary Colson [619],,,,,,55,,,
Virginia Commonwealth,Chuck Noe [2371],,,,,,56,,,
South Carolina,Frank McGuire [2128],,,,,,57,,,
East Carolina,Dave Patton [2480],,,,,,58,,,
St. John's (NY),Lou Carnesecca [500],,,,,,59,,,
McNeese State,E.W. Foy [1107],,,,,,60,,,
Southern Illinois,Paul Lambert [1832],,,,,,61,,,
Western Kentucky,Jim Richards [2691],,,,,,62,,,
Missouri,Norm Stewart [3051],,,,,,63,,,
Morgan State-nm,Nathaniel Frazier [1114],,,,,,64,,,
Drake,Bob Ortegel [2440],,,,,,65,,,
Notre Dame,Digger Phelps [2525],,,,,,66,,,
California,Dick Edwards [944],,,,,,67,,,
Michigan State,Gus Ganakas [1147],,,,,,68,,,
Toledo,Bob Nichols [2361],,,,,,69,,,
Utah,Jerry Pimm [2537],,,,,,70,,,
Arkansas,Eddie Sutton [3090],,,,,,71,,,
Detroit Mercy,Dick Vitale [3258],,,,,,72,,,
Providence,Dave Gavitt [1169],,,,,,73,,,
Bowling Green State,Pat Haley [1318],,,,,,74,,,
Connecticut,Dee Rowe [2777],,,,,,75,,,
Georgetown,John Thompson [3154],,,,,,76,,,
Austin Peay,Lake Kelly [1732],,,,,,77,,,
George Washington,Bob Tallent [3110],,,,,,78,,,
Delaware State,Ira Mitchell [2234],,,,,,79,,,
