Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Arizona State,Aaron McCreary [2097],,,,,,71,,,
Illinois,Craig Ruby [2783],,,,,,72,,,
William & Mary,Wilder Tasker [3116],,,,,,73,,,
Muhlenburg,Walter Wood [3465],,,,,,74,,,
UCLA,Caddy Works [3473],,,,,,75,,,
Purdue,Piggy Lambert [1833],,,,,,76,,,
Valparaiso,William Shadoan [2891],,,,,,77,,,
Bowling Green State,Warren Steller [3032],,,,,,78,,,
Arizona,Walter Davis [772],,,,,,79,,,
Niagara,Peter Dwyer [915],,,,,,80,,,
DePauw,Guy Morrison [2278],,,,,,81,,,
Utah State,Dick Romney [2756],,,,,,82,,,
Brown,Harold Evans [997],,,,,,83,,,
Brigham Young,Alvin Twitchell [3212],,,,,,84,,,
Washington State,J. Fred Bohler [282],,,,,,85,,,
Tulsa,Howard Acher [7],,,,,,86,,,
Kentucky,Clarence Applegran [81],,,,,,87,,,
Washington & Lee,Eddie Cameron [463],,,,,,88,,,
North Carolina State,Gus Tebell [3129],,,,,,89,,,
Mississippi State,K.P. Gatchell [1164],,,,,,90,,,
Wyoming,Stewart Clark [578],,,,,,91,,,
South Carolina,Branch Bocock [277],,,,,,92,,,
Columbia,Joseph Deering [786],,,,,,93,,,
Louisville,Fred Enke [979],,,,,,94,,,
Louisiana State,Gob Wilson [3431],,,,,,95,,,
George Washington,Jack Dailey [729],,,,,,96,,,
Western Kentucky,E.A. Diddle [819],,,,,,97,,,
Seton Hall,Frank Hill [1466],,,,,,98,,,
Michigan,E.J. Mather [2045],,,,,,99,,,
Furman,Billy Laval [1861],,,,,,100,,,
Minnesota,Harold Taylor [3126],,,,,,101,,,
St. Bonaventure,Glenn Carberry [486],,,,,,102,,,
Kansas State,Charles Corsaut [664],,,,,,103,,,
Oklahoma,Hugh McDermott [2102],,,,,,104,,,
Washington (MO),Donald White [3363],,,,,,105,,,
New Mexico State,Robert Brown [388],,,,,,106,,,
Temple,Samuel Dienes [822],,,,,,107,,,
Virginia Military Institute,William Raftery [2623],,,,,,108,,,
Rutgers,Frank Hill [1466],,,,,,109,,,
Buffalo,Arthur Powell [2567],,,,,,110,,,
Northern Arizona,W.E. Rogers [2748],,,,,,111,,,
Wooster,L.C. Boles [285],,,,,,112,,,
Texas A&M,Dana Bible [242],,,,,,113,,,
St. Francis (NY),Frank Brennan [336],,,,,,114,,,
Carleton College,Ozzie Cowles [680],,,,,,115,,,
Bradley,Alfred Robertson [2725],,,,,,116,,,
Detroit Mercy,John Barrett [154],,,,,,117,,,
Manhattan,Ward Brennan [340],,,,,,118,,,
New York University,Howard Cann [473],,,,,,119,,,
Denver,Aubrey DeVine [805],,,,,,120,,,
Wichita State,Sam Hill [1470],,,,,,121,,,
Notre Dame,George Keogan [1748],,,,,,122,,,
Saint Joseph's,John Lavin [1864],,,,,,123,,,
Vanderbilt,Josh Cody [596],,,,,,124,,,
Montana,John Stewart [3049],,,,,,125,,,
Springfield,Leslie Mann [2010],,,,,,126,,,
Cornell,Howard Ortner [2441],,,,,,127,,,
Xavier,Joe Meyer [2194],,,,,,128,,,
Loyola (MD),William Schuerholz [2860],,,,,,129,,,
Dayton,Harry Baujan [173],,,,,,130,,,
Georgia,Herman Stegeman [3028],,,,,,131,,,
Tennessee,Mark Banks [132],,,,,,132,,,
Lafayette,William Anderson [73],,,,,,133,,,
Marquette,Frank Murray [2318],,,,,,134,,,
Boston University,John Williams [3408],,,,,,135,,,
Virginia Tech,Buford Blair [259],,,,,,136,,,
Missouri,George Bond [287],,,,,,137,,,
Iowa,Sam Barry [158],,,,,,138,,,
Northwestern,Maurice Kent [1746],,,,,,139,,,
Colorado School of Mines,Raymond Courtright [672],,,,,,140,,,
Santa Clara,Eddie Keinholz [1722],,,,,,141,,,
Wisconsin,Doc Meanwell [2165],,,,,,142,,,
West Virginia,Francis Stadsvold [3008],,,,,,143,,,
Kent State,Frank Harsh [1379],,,,,,144,,,
Western State,A.C. Krause [1800],,,,,,145,,,
Saint Mary's (CA),Slip Madigan [1985],,,,,,146,,,
San Francisco,James Needles [2342],,,,,,147,,,
DePaul,Harry Adams [11],,,,,,148,,,
Michigan State,John H. Kobs [1790],,,,,,149,,,
Utah,Thomas Fitzpatrick [1061],,,,,,150,,,
Southern Methodist,James St. Clair [3004],,,,,,151,,,
Duke,George Buckheit [409],,,,,,152,,,
Pittsburgh,Doc Carlson [494],,,,,,153,,,
Texas-El Paso,George Powell [2568],,,,,,154,,,
Loyola (IL),Leonard Sachs [2799],,,,,,155,,,
Cincinnati,Boyd Chambers [536],,,,,,156,,,
Georgia Tech,Harold Hansen [1343],,,,,,157,,,
Drake,Ossie Solem [2987],,,,,,158,,,
Miami (OH),Roy Tillotson [3175],,,,,,159,,,
Sewanee,M.J. Bennett [212],,,,,,160,,,
Clemson,Bud Saunders [2823],,,,,,161,,,
Florida,J.L. White [3367],,,,,,162,,,
Auburn,Herb Bunker [413],,,,,,163,,,
Baylor,Frank Bridges [348],,,,,,164,,,
Bucknell,Moose McCormick [2089],,,,,,165,,,
Chicago,Nelson Norgren [2378],,,,,,166,,,
Colorado State,Harry Hughes [1553],,,,,,167,,,
Yale,Joseph Fogarty [1081],,,,,,168,,,
Rice,Patrick Nicholson [2364],,,,,,169,,,
Iowa State,Bill Chandler [540],,,,,,170,,,
