Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Tennessee,Ray Mears [2166],,,,,,70,,,
Texas Tech,Gerald Myers [2329],,,,,,71,,,
Illinois State,Will Robinson [2733],,,,,,72,,,
St. Bonaventure,Jim Satalin [2816],,,,,,73,,,
Detroit Mercy,Dick Vitale [3258],,,,,,74,,,
Stetson,Glenn Wilkes [3389],,,,,,75,,,
La Salle,Paul Westhead [3354],,,,,,76,,,
Temple,Don Casey [518],,,,,,77,,,
New Hampshire,Gerry Friel [1127],,,,,,78,,,
Fresno State,Ed Gregory [1270],,,,,,79,,,
DePaul,Ray Meyer [2196],,,,,,80,,,
Memphis,Gene Bartow [163],,,,,,81,,,
Saint Joseph's,Jack McKinney [2139],,,,,,82,,,
Austin Peay,Lake Kelly [1732],,,,,,83,,,
Cal State Los Angeles,Bob Miller [2204],,,,,,84,,,
Drexel,Ray Haesler [1303],,,,,,85,,,
Delaware State,Ira Mitchell [2234],,,,,,86,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,87,,,
Utah State,Dutch Belnap [199],,,,,,88,,,
Princeton,Pete Carril [504],,,,,,89,,,
Mississippi State,Kermit Davis [766],,,,,,90,,,
Louisiana-Monroe,Lenny Fant [1013],,,,,,91,,,
Washington,Marv Harshman [1381],,,,,,92,,,
American,Jim Lynam [1964],,,,,,93,,,
North Carolina A&T,Warren Reynolds [2679],,,,,,94,,,
Gettysburg-nm,Robert Hulton [1561],,,,,,95,,,
Mississippi,Cob Jarvis [1618],,,,,,96,,,
Western Kentucky,Jim Richards [2691],,,,,,97,,,
Colgate,Bill Vesp [3249],,,,,,98,,,
Portland State,Ken Edwards [948],,,,,,99,,,
Seton Hall,Bill Raftery [2622],,,,,,100,,,
Ohio,James Snyder [2982],,,,,,101,,,
Texas-Pan American,Abe Lemons [1890],,,,,,102,,,
Maine,Skip Chappelle [546],,,,,,103,,,
Portland,Jack Avina [106],,,,,,104,,,
Bowling Green State,Pat Haley [1318],,,,,,105,,,
Delaware,Don Harnum [1358],,,,,,106,,,
Oregon,Dick Harter [1382],,,,,,107,,,
Saint Francis (PA),Pete Lonergan [1932],,,,,,108,,,
Florida,John Lotz [1943],,,,,,109,,,
Texas A&M,Shelby Metcalf [2189],,,,,,110,,,
Seattle,Bill O'Connor [2395],,,,,,111,,,
George Washington,Carl Slone [2947],,,,,,112,,,
Richmond,Lewis Mills [2228],,,,,,113,,,
New Mexico State,Lou Henson [1437],,,,,,114,,,
Southern Methodist,Bob Prewitt [2583],,,,,,115,,,
Michigan State,Gus Ganakas [1147],,,,,,116,,,
Penn State,John Bach [110],,,,,,117,,,
Nebraska,Joe Cipriano [569],,,,,,118,,,
Ball State,Jim Holstein [1518],,,,,,119,,,
Milwaukee,Bill Klucas [1781],,,,,,120,,,
Clemson,Tates Locke [1927],,,,,,121,,,
Canisius,John Morrison [2279],,,,,,122,,,
Pacific,Stan Morrison [2281],,,,,,123,,,
Central Michigan,Dick Parfitt [2461],,,,,,124,,,
Butler,George Theofanis [3137],,,,,,125,,,
Weber State,Gene Visscher [3257],,,,,,126,,,
Saint Mary's (CA),Frank La Porte [1823],,,,,,127,,,
Iowa State,Gus Guydon [1295],,,,,,128,,,
Northeastern,Jim Calhoun [454],,,,,,129,,,
East Carolina,Tom Quinn [2612],,,,,,130,,,
Long Island University,Ron Smalls [2949],,,,,,131,,,
Gonzaga,Adrian Buoncristiani [417],,,,,,132,,,
Rider,John Carpenter [503],,,,,,133,,,
Virginia Tech,Don DeVoe [808],,,,,,134,,,
Kentucky,Joe B. Hall [1320],,,,,,135,,,
Oklahoma City,Paul Hansen [1344],,,,,,136,,,
Miami (OH),Darrell Hedric [1417],,,,,,137,,,
Duquesne,Red Manning [2012],,,,,,138,,,
Western Michigan,Eldon Miller [2208],,,,,,139,,,
Oregon State,Ralph Miller [2217],,,,,,140,,,
Minnesota,Bill Musselman [2323],,,,,,141,,,
North Texas,Gene Robbins [2715],,,,,,142,,,
Drake,Howard Stacey [3007],,,,,,143,,,
Wake Forest,Carl Tacy [3109],,,,,,144,,,
Georgetown,John Thompson [3154],,,,,,145,,,
Loyola Marymount,Dave Benaderet [201],,,,,,146,,,
Baylor,Carroll Dawson [774],,,,,,147,,,
Murray State,Cal Luther [1961],,,,,,148,,,
South Carolina State,Tim Autrey [105],,,,,,149,,,
Idaho,Wayne Anderson [72],,,,,,150,,,
Louisiana State,Dale Brown [368],,,,,,151,,,
Boise State,Bus Connor [635],,,,,,152,,,
Loyola (IL),George Ireland [1595],,,,,,153,,,
Niagara,Frank Layden [1870],,,,,,154,,,
Tulane,Charles Moir [2241],,,,,,155,,,
Indiana State,Gordon Stauffer [3024],,,,,,156,,,
Missouri,Norm Stewart [3051],,,,,,157,,,
Colorado State,Jim Williams [3405],,,,,,158,,,
Air Force,Hank Egan [951],,,,,,159,,,
St. Francis (NY),Jack Prenderville [2581],,,,,,160,,,
Iona,Gene Roberti [2716],,,,,,161,,,
Harvard,Tom Sanders [2813],,,,,,162,,,
Texas,Leon Black [253],,,,,,163,,,
Hardin-Simmons,Russell Berry [229],,,,,,164,,,
Stanford,Howard Dallmar [732],,,,,,165,,,
Rhode Island,Jack Kraft [1798],,,,,,166,,,
Fairleigh Dickinson,Al Lobalbo [1924],,,,,,167,,,
South Florida,Don Williams [3401],,,,,,168,,,
William & Mary,George Balanis [123],,,,,,169,,,
Montana State,Hank Anderson [63],,,,,,170,,,
Southern Mississippi,Jeep Clark [573],,,,,,171,,,
West Texas A&M,Ron Ekker [954],,,,,,172,,,
Howard,Marshall Emery [970],,,,,,173,,,
San Jose State,Ivan Guevara [1287],,,,,,174,,,
Denver,Al Harden [1348],,,,,,175,,,
Wichita State,Harry Miller [2211],,,,,,176,,,
Nevada,Jim Padgett [2452],,,,,,177,,,
Brigham Young,Glenn Potter [2565],,,,,,178,,,
West Chester,Earl Voss [3261],,,,,,179,,,
Citadel,George Hill [1468],,,,,,180,,,
Navy,Dave Smalley [2948],,,,,,181,,,
Virginia,Bill Gibson [1183],,,,,,182,,,
West Virginia,Sonny Moran [2263],,,,,,183,,,
Rice,Don Knodel [1786],,,,,,184,,,
Auburn,Bob Davis [754],,,,,,185,,,
Duke,Neill McGeachy [2119],,,,,,186,,,
Arkansas,Larry Van Eman [3232],,,,,,187,,,
Louisiana Tech,Scotty Robertson [2726],,,,,,188,,,
Ohio State,Fred Taylor [3124],,,,,,189,,,
Northwestern,Tex Winter [3445],,,,,,190,,,
Boston University,Fang Mitchell [2233],,,,,,191,,,
Saint Louis,Robert Polk [2552],,,,,,192,,,
Eastern Kentucky,Bob Mulcahy [2296],,,,,,193,,,
California,Dick Edwards [944],,,,,,194,,,
Vermont,Peter Salzberg [2805],,,,,,195,,,
Oklahoma State,Guy Strong [3074],,,,,,196,,,
Kent State,Frank Truitt [3198],,,,,,197,,,
Colorado,Sox Walseth [3291],,,,,,198,,,
Hofstra,Roger Gaeckler [1136],,,,,,199,,,
Iowa,Dick Schultz [2862],,,,,,200,,,
Bucknell,Jim Valvano [3229],,,,,,201,,,
Yale,Joseph Vancisin [3239],,,,,,202,,,
Northern Illinois,Emory Luck [1952],,,,,,203,,,
Texas Christian,Johnny Swaim [3094],,,,,,204,,,
Fordham,Hal Wissel [3452],,,,,,205,,,
Xavier,Tay Baker [122],,,,,,206,,,
Holy Cross,George Blaney [266],,,,,,207,,,
Pepperdine,Gary Colson [619],,,,,,208,,,
East Tennessee State,Leroy Fisher [1052],,,,,,209,,,
Eastern Michigan,Allan Freund [1122],,,,,,210,,,
Saint Peter's,Bernie Ockene [2419],,,,,,211,,,
William & Mary,Edward Ashnault [100],,,,,,212,,,
Santa Clara,Carroll Williams [3398],,,,,,213,,,
Texas-Arlington,Barry Dowd [868],,,,,,214,,,
Tennessee Tech,Connie Inman [1593],,,,,,215,,,
Washington State,George Raveling [2636],,,,,,216,,,
San Diego State,Dick Davis [756],,,,,,217,,,
Villanova,Rollie Massimino [2043],,,,,,218,,,
Virginia Military Institute,Bill Blair [258],,,,,,219,,,
Army,Dan Dougherty [860],,,,,,220,,,
Lamar,Jack Martin [2032],,,,,,221,,,
Houston Baptist,Lonnie Richards [2692],,,,,,222,,,
Cleveland State,Ray Dieringer [823],,,,,,223,,,
Northern Arizona,Herb Gregg [1268],,,,,,224,,,
Georgia,John Guthrie [1293],,,,,,225,,,
Samford,Ron Harris [1373],,,,,,226,,,
Illinois,Harv Schmidt [2845],,,,,,227,,,
Appalachian State,Press Maravich [2013],,,,,,228,,,
Buffalo,Leo Richardson [2694],,,,,,229,,,
Columbia,Jack Rohan [2749],,,,,,230,,,
Georgia Tech,Dwayne Morrison [2277],,,,,,231,,,
Cornell,Jerry Lace [1825],,,,,,232,,,
Dartmouth,Tom O'Connor [2398],,,,,,233,,,
Wyoming,Moe Radovich [2619],,,,,,234,,,
Lehigh,Tom Pugliese [2602],,,,,,235,,,
Georgia State,Jack Waters [3315],,,,,,236,,,
Cornell,Tom Allen [44],,,,,,237,,,
