Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Brad Holland [1507],,289,620,147,733,212,589,246,850
Rhode Island,Jim Harrick [1367],,186,620,24,733,1,589,62,850
Southern Utah,Bill Evans [991],,126,620,227,733,182,589,262,850
Saint Francis (PA),Tom McConnell [2087],,50,620,199,733,92,589,23,850
Hofstra,Jay Wright [3478],,299,620,150,733,152,589,99,850
Southern Mississippi,James Green [1255],,83,620,167,733,92,589,71,850
Old Dominion,Jeff Capel [480],,178,620,153,733,92,589,142,850
Indiana State,Royce Waltman [3298],,219,620,137,733,122,589,10,850
New Hampshire,Jeff Jackson [1602],,304,620,202,733,212,589,163,850
Cincinnati,Bob Huggins [1552],,7,620,15,733,1,589,129,850
Troy,Don Maestri [1987],,95,620,277,733,212,589,269,850
Morehead State,Kyle Macy [1984],,212,620,272,733,266,589,261,850
Tennessee,Jerry Green [1256],,166,620,67,733,122,589,103,850
Chattanooga,Henry Dickerson [815],,226,620,169,733,62,589,83,850
Memphis,Tic Price [2589],,84,620,44,733,122,589,66,850
Providence,Tim Welsh [3344],,271,620,177,733,306,589,297,850
Missouri State,Steve Alford [34],,223,620,5,733,1,589,91,850
American,Art Perry [2506],,180,620,92,733,182,589,242,850
La Salle,Speedy Morris [2274],,195,620,236,733,212,589,161,850
Mississippi,Rod Barnes [146],,163,620,27,733,1,589,80,850
Green Bay,Mike Heideman [1420],,64,620,139,733,122,589,60,850
Purdue,Gene Keady [1710],,133,620,18,733,1,589,8,850
Weber State,Ron Abegglen [3],,196,620,56,733,122,589,97,850
Portland,Rob Chavez [547],,286,620,178,733,152,589,218,850
Alabama-Birmingham,Murry Bartow [164],,82,620,109,733,152,589,22,850
Kansas State,Tom Asbury [97],,157,620,160,733,31,589,205,850
Saint Peter's,Rodger Blind [273],,297,620,211,733,266,589,300,850
Maryland-Eastern Shore,Lonnie Williams [3410],,144,620,223,733,240,589,200,850
Stephen F. Austin,Derek Allister [49],,252,620,164,733,212,589,196,850
