Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Army,Harry Fisher [1051],,,,,,1,,,
Xavier,Joe Meyer [2194],,,,,,2,,,
Franklin,Griz Wagner [3270],,,,,,3,,,
Kansas,Phog Allen [42],,,,,,4,,,
North Carolina,Fred Boye [306],,,,,,5,,,
Springfield,Paul Otto [2446],,,,,,6,,,
Penn State,Dutch Hermann [1441],,,,,,7,,,
North Texas,James St. Clair [3004],,,,,,8,,,
Southwestern (KS),Bill Bates [167],,,,,,9,,,
City College of New York,Nat Holman [1513],,,,,,10,,,
Denison,Walter Livingston [1920],,,,,,11,,,
Akron,Fred Sefton [2876],,,,,,12,,,
Washington College,Thomas Kibler [1756],,,,,,13,,,
Marquette,Frank Murray [2318],,,,,,14,,,
Colorado College,Telfor Mead [2163],,,,,,15,,,
Carleton College,Everett Dean [777],,,,,,16,,,
Duquesne,Eugene McGuigan [2126],,,,,,17,,,
Tennessee,Mark Banks [132],,,,,,18,,,
Iowa,Sam Barry [158],,,,,,19,,,
Western Kentucky,E.A. Diddle [819],,,,,,20,,,
Montana State,Ott Romney [2759],,,,,,21,,,
Butler,Pat Page [2453],,,,,,22,,,
Arizona,Basil Stanley [3015],,,,,,23,,,
Yale,Joseph Fogarty [1081],,,,,,24,,,
DePauw,Jimmy Ashmore [99],,,,,,25,,,
Missouri,George Bond [287],,,,,,26,,,
Rensselaer,C. Evans [993],,,,,,27,,,
Idaho,David MacMillan [1981],,,,,,28,,,
Tulane,Claude Simons [2930],,,,,,29,,,
Grove City,Bob Thorn [3162],,,,,,30,,,
North Dakota State,George Dewey [810],,,,,,31,,,
Concordia Seminary,Paddy Fitzgerald [1059],,,,,,32,,,
Indiana State,Birch Bayh [176],,,,,,33,,,
Alabama,Charles Bernier [224],,,,,,34,,,
Texas A&M,Dana Bible [242],,,,,,35,,,
Wisconsin,Doc Meanwell [2165],,,,,,36,,,
Princeton,Hill Zahn [3503],,,,,,37,,,
Mississippi State,E.C. Hayes [1402],,,,,,38,,,
Rutgers,Frank Hill [1466],,,,,,39,,,
Navy,James Allen [40],,,,,,40,,,
Niagara,John Blake [262],,,,,,41,,,
West Texas A&M,Sam Burton [437],,,,,,42,,,
Washington,Hec Edmundson [940],,,,,,43,,,
Valparaiso,Earl Goheen [1216],,,,,,44,,,
Stanford,Andrew Kerr [1750],,,,,,45,,,
UCLA,Caddy Works [3473],,,,,,46,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,47,,,
Bradley,Alfred Robertson [2725],,,,,,48,,,
Harvard,Edward Wachter [3264],,,,,,49,,,
Michigan,E.J. Mather [2045],,,,,,50,,,
Oregon State,Robert Hager [1304],,,,,,51,,,
Georgetown,Jock Maloney [2007],,,,,,52,,,
St. Francis (NY),Frank Brennan [336],,,,,,53,,,
Colgate,Bill Reid [2659],,,,,,54,,,
Temple,Francois D'Eliscu [726],,,,,,55,,,
Canisius,Jim Hoar [1485],,,,,,56,,,
Cornell,Howard Ortner [2441],,,,,,57,,,
Virginia,Henry Lannigan [1849],,,,,,58,,,
Wake Forest,Philip Utley [3223],,,,,,59,,,
New Mexico State,Robert Brown [388],,,,,,60,,,
Colorado School of Mines,Bud Smith [2951],,,,,,61,,,
Richmond,Frank Dobson [834],,,,,,62,,,
Rhode Island,Frank Keaney [1712],,,,,,63,,,
Bowling Green State,Allen Snyder [2980],,,,,,64,,,
Creighton,Arthur Schabinger [2830],,,,,,65,,,
Virginia Tech,Monk Younger [3501],,,,,,66,,,
Duke,J.S. Burbage [418],,,,,,67,,,
Kalamazoo,Ralph Young [3498],,,,,,68,,,
Pittsburgh,Doc Carlson [494],,,,,,69,,,
Northern Colorado,George Cooper [653],,,,,,70,,,
Mount Union,Raymond Detrick [802],,,,,,71,,,
William & Mary,James Driver [886],,,,,,72,,,
Seton Hall,Frank Hill [1466],,,,,,73,,,
Vermont,Tom Keady [1711],,,,,,74,,,
Utah State,Dick Romney [2756],,,,,,75,,,
Vanderbilt,Wallace Wade [3268],,,,,,76,,,
Arizona State,Ernest Willis [3423],,,,,,77,,,
California,Earl Wright [3477],,,,,,78,,,
Dartmouth,W.A. Zahn [3505],,,,,,79,,,
Wichita State,Lamar Hoover [1527],,,,,,80,,,
Clemson,E.R. Stewart [3044],,,,,,81,,,
West Virginia,Francis Stadsvold [3008],,,,,,82,,,
Wabash,Pete Vaughan [3243],,,,,,83,,,
Santa Clara,Joe Aurreocoechea [103],,,,,,84,,,
Utah,Thomas Fitzpatrick [1061],,,,,,85,,,
Union (NY),W. Hardman [1350],,,,,,86,,,
Villanova,Michael Saxe [2826],,,,,,87,,,
Drake,Ossie Solem [2987],,,,,,88,,,
Washington State,J. Fred Bohler [282],,,,,,89,,,
Iowa State,Bill Chandler [540],,,,,,90,,,
Furman,Billy Laval [1861],,,,,,91,,,
Texas,Milton Romney [2758],,,,,,92,,,
Lafayette,William Anderson [73],,,,,,93,,,
Oregon,George Bohler [281],,,,,,94,,,
Miami (OH),Harry Ewing [1008],,,,,,95,,,
Purdue,Piggy Lambert [1833],,,,,,96,,,
Illinois,Craig Ruby [2783],,,,,,97,,,
Cincinnati,Boyd Chambers [536],,,,,,98,,,
Manhattan,Arthur Carroll [506],,,,,,99,,,
Buffalo,Arthur Powell [2567],,,,,,100,,,
Brigham Young,Alvin Twitchell [3212],,,,,,101,,,
Ohio,Brandon Grover [1283],,,,,,102,,,
Georgia,Herman Stegeman [3028],,,,,,103,,,
Connecticut,Roy Guyer [1296],,,,,,104,,,
Virginia Military Institute,William Raftery [2623],,,,,,105,,,
St. Bonaventure,Al Carmount [499],,,,,,106,,,
Columbia,Joseph Deering [786],,,,,,107,,,
Detroit Mercy,Paul Harbrecht [1347],,,,,,108,,,
Pennsylvania,Edward McNichol [2156],,,,,,109,,,
Wooster,L.C. Boles [285],,,,,,110,,,
Denver,Ralph Woods [3467],,,,,,111,,,
Loyola (MD),Stan Cook [647],,,,,,112,,,
Indiana,Leslie Mann [2010],,,,,,113,,,
Mississippi,R.L. Sullivan [3084],,,,,,114,,,
Rice,Phillip Arbuckle [82],,,,,,115,,,
Michigan State,Fred Walker [3281],,,,,,116,,,
St. John's (NY),John Crenny [696],,,,,,117,,,
Oklahoma State,John Maulbetsch [2050],,,,,,118,,,
Georgia Tech,William Alexander [33],,,,,,119,,,
Northern Arizona,R.H. Drake [874],,,,,,120,,,
Louisiana State,Tad Gormley [1231],,,,,,121,,,
Davidson,H.M. Grey [1273],,,,,,122,,,
Dayton,Van Hill [1471],,,,,,123,,,
Auburn,Wilbur Hutsell [1582],,,,,,124,,,
Citadel,C.F. Myers [2328],,,,,,125,,,
Saint Louis,Dan Savage [2825],,,,,,126,,,
New York University,Ed Thorp [3163],,,,,,127,,,
Southern Methodist,H.A. Faulkner [1020],,,,,,128,,,
Lehigh,James Baldwin [124],,,,,,129,,,
Muhlenburg,William Ritter [2711],,,,,,130,,,
Saint Joseph's,John Lavin [1864],,,,,,131,,,
Washington & Lee,William Raftery [2623],,,,,,132,,,
Notre Dame,Walter Halas [1314],,,,,,133,,,
Bucknell,Clarence Glass [1208],,,,,,134,,,
Washington (MO),Clarence Applegran [81],,,,,,135,,,
Loyola (IL),Jack Tierney [3170],,,,,,136,,,
Kent State,Paul Chandler [541],,,,,,137,,,
Syracuse,Edmund Dollard [840],,,,,,138,,,
Chicago,Nelson Norgren [2378],,,,,,139,,,
Washburn,Mike Vosburg [3260],,,,,,140,,,
North Carolina State,Harry Hartsell [1385],,,,,,141,,,
Brown,Walter Snell [2978],,,,,,142,,,
Holy Cross,William Casey [520],,,,,,143,,,
Nebraska,Owen Frank [1111],,,,,,144,,,
Northwestern,Maurice Kent [1746],,,,,,145,,,
Oklahoma,Hugh McDermott [2102],,,,,,146,,,
Montana,John Stewart [3049],,,,,,147,,,
South Carolina,Jack Crawford [693],,,,,,148,,,
Baylor,Frank Bridges [348],,,,,,149,,,
Southern California,Les Turner [3209],,,,,,150,,,
Florida,Check Byrd [445],,,,,,151,,,
George Washington,Bryan Morse [2284],,,,,,152,,,
