Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Indiana,Branch McCracken [2093],,,,,,59,,,
Vanderbilt,Robert Polk [2552],,,,,,60,,,
St. John's (NY),Frank McGuire [2128],,,,,,61,,,
Brown,Robert Morris [2273],,,,,,62,,,
Brigham Young,Floyd Millet [2222],,,,,,63,,,
Gettysburg,Henry Bream [332],,,,,,64,,,
Nebraska,Harry Good [1223],,,,,,65,,,
Xavier,Lew Hirt [1483],,,,,,66,,,
Colgate,Karl Lawrence [1867],,,,,,67,,,
Temple,Josh Cody [596],,,,,,68,,,
Morehead State-nm,Ellis Johnson [1644],,,,,,69,,,
Arizona-nm,Fred Enke [979],,,,,,70,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,71,,,
Long Island University,Clair Bee [185],,,,,,72,,,
New York University,Howard Cann [473],,,,,,73,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,74,,,
Princeton,Cappy Cappon [481],,,,,,75,,,
Duke,Gerry Gerard [1176],,,,,,76,,,
Washington (MO),Blair Gullion [1289],,,,,,77,,,
Purdue,Melvin Taube [3117],,,,,,78,,,
Baldwin-Wallace,Ray Watts [3321],,,,,,79,,,
Southern California,Sam Barry [158],,,,,,80,,,
Oklahoma,Bruce Drake [872],,,,,,81,,,
Baylor,BIll Henderson [1425],,,,,,82,,,
Arkansas,Eugene Lambert [1831],,,,,,83,,,
Dartmouth,Elmer Lampe [1834],,,,,,84,,,
Navy,Ben Carnevale [501],,,,,,85,,,
Marshall-nm,Cam Henderson [1426],,,,,,86,,,
Canisius,Joseph Niland [2367],,,,,,87,,,
Georgia,Ralph Jordan [1687],,,,,,88,,,
Virginia,Gus Tebell [3129],,,,,,89,,,
Detroit Mercy,Bob Calihan [456],,,,,,90,,,
Wisconsin,Bud Foster [1099],,,,,,91,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,92,,,
Rice,Joe Davis [761],,,,,,93,,,
Kansas State,Jack Gardner [1154],,,,,,94,,,
Rutgers,Donald White [3363],,,,,,95,,,
Dayton,Tom Blackburn [256],,,,,,96,,,
Idaho,Charles Finley [1043],,,,,,97,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,98,,,
Alabama,Floyd Burdette [420],,,,,,99,,,
Toledo,Jerry Bush [438],,,,,,100,,,
Murray State-nm,Harlan Hodges [1495],,,,,,101,,,
Kansas,Phog Allen [42],,,,,,102,,,
Iowa,Pops Harrison [1377],,,,,,103,,,
Boston College,Albert McClellan [2081],,,,,,104,,,
Drake,Jack McClelland [2082],,,,,,105,,,
Pittsburgh,Doc Carlson [494],,,,,,106,,,
Montana-nm,Jiggs Dahlberg [728],,,,,,107,,,
Clemson,Banks McFadden [2117],,,,,,108,,,
Hardin-Simmons-nm,Jack Martin [2032],,,,,,109,,,
Wake Forest,Murray Greason [1253],,,,,,110,,,
Southern Methodist,Doc Hayes [1401],,,,,,111,,,
Wayne State (MI),Joel Mason [2042],,,,,,112,,,
Georgia Tech,Roy McArthur [2056],,,,,,113,,,
Missouri,Sparky Stalcup [3012],,,,,,114,,,
New Mexico-nm,Woody Clements [584],,,,,,115,,,
South Carolina,Frank Johnson [1646],,,,,,116,,,
Washington & Lee,Robert Spessard [2997],,,,,,117,,,
Virginia Tech,Red Laird [1829],,,,,,118,,,
Saint Mary's (CA),Benjamin Neff [2343],,,,,,119,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,120,,,
Texas-El Paso-nm,Dale Waters [3313],,,,,,121,,,
California,Nibs Price [2588],,,,,,122,,,
Cornell,Royner Greene [1264],,,,,,123,,,
Washington,Arthur McLarney [2142],,,,,,124,,,
Arizona State-nm,Bill Kajikawa [1699],,,,,,125,,,
Penn State,John Lawther [1869],,,,,,126,,,
Army,John Mauer [2049],,,,,,127,,,
New Hampshire-nm,Ed Stanczyk [3014],,,,,,128,,,
Florida,Sam McAllister [2053],,,,,,129,,,
Denver,Ellison Ketchum [1754],,,,,,130,,,
Colorado State,E.D. Taylor [3123],,,,,,131,,,
Oregon,John Warren [3307],,,,,,132,,,
Creighton,Duce Belford [191],,,,,,133,,,
Lehigh,Daniel Yarbo [3485],,,,,,134,,,
Wichita State,Kenneth Gunning [1291],,,,,,135,,,
Marquette,Bill Chandler [540],,,,,,136,,,
Miami (OH),Blue Foster [1098],,,,,,137,,,
Mississippi,Jim Whatley [3358],,,,,,138,,,
Auburn,Danny Doyle [871],,,,,,139,,,
Georgetown,Elmer Ripley [2707],,,,,,140,,,
Case Western Reserve,Mo Scarry [2828],,,,,,141,,,
Furman,Lyles Alley [46],,,,,,142,,,
Brooklyn,Al Baggett [114],,,,,,143,,,
Fordham,Frank Adams [10],,,,,,144,,,
Santa Clara,Ray Pesco [2510],,,,,,145,,,
Richmond,Malcolm Pitt [2543],,,,,,146,,,
Maryland,Flucie Stewart [3045],,,,,,147,,,
Massachusetts-nm,Lorin Ball [126],,,,,,148,,,
Colorado,Frosty Cox [681],,,,,,149,,,
Boston University,Charles Cummings [714],,,,,,150,,,
Iowa State,Clay Sutherland [3089],,,,,,151,,,
Utah State,Joseph Whitesides [3373],,,,,,152,,,
Valparaiso,Donald Warnke [3305],,,,,,153,,,
John Carroll,Norbert Rascher [2632],,,,,,154,,,
Ohio,William Trautwein [3189],,,,,,155,,,
Providence,Lawrence Drew [878],,,,,,156,,,
Northwestern,Dutch Lonborg [1930],,,,,,157,,,
Mississippi State,Paul Gregory [1271],,,,,,158,,,
Maine-nm,Eck Allen [37],,,,,,159,,,
Texas A&M,Marty Karow [1704],,,,,,160,,,
Texas Christian,Buster Brannon [326],,,,,,161,,,
Tulsa,John Garrison [1159],,,,,,162,,,
Virginia Military Institute,Frank Summers [3087],,,,,,163,,,
Harvard,William Barclay [138],,,,,,164,,,
Bucknell,Jack Guy [1294],,,,,,165,,,
Citadel,Bernard O'Neil [2407],,,,,,166,,,
