Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Hank Egan [951],,55,471,48,586,1,477,44,704
Rhode Island,Brendan Malone [2004],,234,471,198,586,209,477,184,704
Saint Francis (PA),Kevin Porter [2561],,239,471,142,586,91,477,12,704
Hofstra,Dick Berg [219],,121,471,147,586,91,477,54,704
Old Dominion,Paul Webb [3329],,182,471,25,586,1,477,94,704
Southern Mississippi,M.K. Turk [3207],,52,471,220,586,181,477,160,704
New Hampshire,Gerry Friel [1127],,61,471,209,586,121,477,16,704
Indiana State,Dave Schellhase [2836],,192,471,135,586,121,477,196,704
Cincinnati,Tony Yates [3488],,53,471,0,586,209,477,199,704
Morehead State,Wayne Martin [2036],,26,471,38,586,1,477,83,704
Tennessee,Don DeVoe [808],,250,471,78,586,91,477,72,704
Chattanooga,Murray Arnold [94],,75,471,131,586,31,477,105,704
Memphis,Dana Kirk [1771],,47,471,96,586,31,477,60,704
Providence,Joseph Mullaney [2298],,109,471,196,586,91,477,229,704
Missouri State,Charles Spoonhour [3001],,215,471,0,586,61,477,49,704
American,Ed Tapscott [3113],,124,471,163,586,209,477,197,704
Mississippi,Lee Hunt [1565],,253,471,203,586,248,477,192,704
La Salle,Lefty Ervin [984],,68,471,11,586,31,477,63,704
Green Bay,Dick Lien [1907],,218,471,168,586,209,477,202,704
Purdue,Gene Keady [1710],,40,471,0,586,31,477,43,704
Weber State,Neil McCarthy [2076],,98,471,58,586,1,477,9,704
Portland,Jack Avina [106],,80,471,194,586,181,477,163,704
Alabama-Birmingham,Gene Bartow [163],,179,471,63,586,31,477,110,704
Kansas State,Jack Hartman [1384],,203,471,0,586,209,477,214,704
Saint Peter's,Bob Dukiet [899],,57,471,16,586,1,477,62,704
Maryland-Eastern Shore,Howie Evans [998],,25,471,212,586,151,477,176,704
Penn State,Bruce Parkhill [2467],,235,471,214,586,248,477,152,704
Fordham,Thomas Penders [2500],,69,471,149,586,91,477,27,704
Maine,Skip Chappelle [546],,60,471,228,586,91,477,188,704
Northern Illinois,John McDougal [2114],,127,471,140,586,209,477,140,704
Cal State Fullerton,George McQuarn [2160],,158,471,153,586,151,477,226,704
East Carolina,Charlie Harrison [1375],,36,471,230,586,151,477,228,704
Eastern Kentucky,Max Good [1224],,95,471,162,586,151,477,194,704
Illinois-Chicago,Willie Little [1915],,96,471,73,586,1,477,15,704
Houston Baptist,Gene Iba [1588],,90,471,60,586,1,477,51,704
Bradley,Dick Versace [3248],,189,471,143,586,209,477,227,704
St. Francis (NY),Bob Valvano [3228],,243,471,241,586,209,477,186,704
Creighton,Willie Reed [2654],,188,471,88,586,91,477,57,704
Mississippi Valley State,Lafayette Stribling [3069],,85,471,188,586,121,477,182,704
Bowling Green State,John Weinert [3337],,148,471,93,586,181,477,74,704
Georgetown,John Thompson [3154],,12,471,24,586,1,477,71,704
Marshall,Rick Huckabay [1549],,74,471,67,586,1,477,67,704
Wisconsin,Steve Yoder [3493],,139,471,213,586,235,477,175,704
Colorado State,Tony McAndrews [2055],,114,471,83,586,151,477,46,704
Colgate,Tony Relvas [2672],,64,471,240,586,209,477,212,704
Duke,Mike Krzyzewski [1814],,197,471,6,586,31,477,22,704
Brigham Young,Ladell Andersen [57],,111,471,18,586,31,477,98,704
Western Carolina,Steve Cottrell [668],,222,471,33,586,91,477,92,704
Washington,Marv Harshman [1381],,39,471,0,586,1,477,56,704
Arizona State,Bob Weinhauer [3338],,142,471,189,586,181,477,209,704
Austin Peay,Howard Jackson [1601],,91,471,200,586,91,477,158,704
Fairleigh Dickinson,Tom Green [1258],,238,471,105,586,121,477,20,704
Kent State,Jim McDonald [2108],,147,471,43,586,91,477,232,704
Robert Morris,Jarrett Durham [912],,237,471,55,586,61,477,103,704
Seton Hall,P.J. Carlesimo [490],,110,471,226,586,235,477,249,704
Murray State,Ronald Greene [1263],,92,471,74,586,121,477,203,704
Princeton,Pete Carril [504],,194,471,120,586,31,477,119,704
Saint Mary's (CA),Bill Oates [2418],,76,471,56,586,61,477,2,704
Virginia Commonwealth,J.D. Barnett [150],,172,471,91,586,61,477,109,704
Tennessee Tech,Tom Deaton [782],,43,471,19,586,31,477,80,704
Butler,Joe Sexson [2886],,170,471,110,586,181,477,138,704
Fresno State,Tiny Grant [1243],,155,471,7,586,1,477,19,704
Hardin-Simmons,Dick Danford [736],,130,471,176,586,181,477,124,704
Army,Les Wothke [3475],,73,471,146,586,151,477,132,704
Wichita State,Gene Smithson [2975],,186,471,21,586,61,477,21,704
Baylor,Jim Haller [1325],,30,471,234,586,235,477,129,704
Eastern Michigan,Jim Boyce [303],,149,471,170,586,121,477,128,704
South Alabama,Mike Hanks [1340],,180,471,75,586,91,477,8,704
Florida State,Joe Williams [3407],,48,471,29,586,61,477,34,704
Florida,Norm Sloan [2944],,246,471,109,586,151,477,31,704
Alabama,Wimp Sanderson [2815],,248,471,68,586,61,477,26,704
Georgia Southern,Frank Kerns [1749],,132,471,61,586,91,477,37,704
Oregon State,Ralph Miller [2217],,38,471,31,586,31,477,28,704
Rider,John Carpenter [503],,119,471,17,586,1,477,13,704
Nevada-Las Vegas,Jerry Tarkanian [3114],,65,471,23,586,31,477,65,704
San Jose State,Bill Berry [226],,159,471,0,586,181,477,201,704
Navy,Paul Evans [1003],,33,471,129,586,31,477,73,704
Montana State,Stu Starner [3021],,177,471,53,586,121,477,99,704
Boston College,Gary Williams [3403],,106,471,71,586,151,477,253,704
Idaho,Bill Trumbo [3199],,178,471,229,586,209,477,180,704
Virginia,Terry Holland [1508],,198,471,204,586,151,477,219,704
Delaware State,Joe Dean Davidson [750],,24,471,166,586,121,477,179,704
St. John's (NY),Lou Carnesecca [500],,104,471,69,586,121,477,48,704
Duquesne,Jim Satalin [2816],,232,471,130,586,151,477,177,704
Western Illinois,Jack Margenthaler [2015],,219,471,62,586,31,477,70,704
Texas,Bob Weltlich [3345],,29,471,231,586,209,477,245,704
Valparaiso,Tom Smith [2973],,217,471,232,586,181,477,247,704
Ball State,Al Brown [364],,151,471,116,586,248,477,234,704
Loyola (MD),Mark Amatucci [54],,240,471,87,586,1,477,64,704
Jacksonville,Bob Wenzel [3347],,185,471,201,586,181,477,170,704
Texas-El Paso,Don Haskins [1390],,99,471,34,586,1,477,45,704
Washington State,Len Stevens [3038],,144,471,156,586,235,477,168,704
Harvard,Frank McLaughlin [2143],,209,471,141,586,1,477,11,704
Oklahoma City,Abe Lemons [1890],,171,471,207,586,209,477,166,704
Louisiana-Monroe,Mike Vining [3254],,13,471,114,586,61,477,86,704
Villanova,Rollie Massimino [2043],,22,471,9,586,61,477,81,704
Michigan,Bill Frieder [1126],,135,471,52,586,91,477,96,704
Arkansas,Eddie Sutton [3090],,6,471,1,586,31,477,91,704
Holy Cross,George Blaney [266],,71,471,101,586,181,477,215,704
