Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Texas A&M,John Reid [2660],,,,,,110,,,
Loyola (MD),Walter Comerford [623],,,,,,111,,,
Saint Mary's (CA),Vincent McNally [2155],,,,,,112,,,
Utah State,Dick Romney [2756],,,,,,113,,,
Tennessee,W.H. Britton [352],,,,,,114,,,
Muhlenburg,George Holstrom [1519],,,,,,115,,,
Santa Clara,Harlan Dykes [920],,,,,,116,,,
Rice,Jimmy Kitts [1774],,,,,,117,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,118,,,
Bucknell,Malcolm Musser [2324],,,,,,119,,,
Montana,Adolph Lewandowski [1899],,,,,,120,,,
West Virginia,Francis Stadsvold [3008],,,,,,121,,,
Columbia,Daniel Meehan [2168],,,,,,122,,,
Canisius,Russell Burt [434],,,,,,123,,,
Brown,Arthur Kahler [1697],,,,,,124,,,
New Mexico State,Jerry Hines [1478],,,,,,125,,,
Fordham,Edward Kelleher [1725],,,,,,126,,,
Wake Forest,Fred Emmerson [971],,,,,,127,,,
Iowa State,Louis Menze [2180],,,,,,128,,,
Washington & Lee,Harry Young [3496],,,,,,129,,,
Colorado College,Dutch Clark [572],,,,,,130,,,
Denver,Clyde Hubbard [1542],,,,,,131,,,
Long Island University,Clair Bee [185],,,,,,132,,,
Georgetown,Fred Mesmer [2186],,,,,,133,,,
Cornell,Howard Ortner [2441],,,,,,134,,,
Wisconsin,Doc Meanwell [2165],,,,,,135,,,
Tulane,George Rody [2744],,,,,,136,,,
Stanford,John Bunn [414],,,,,,137,,,
Montana State,Schubert Dyche [917],,,,,,138,,,
Colgate,Robert Hubbard [1545],,,,,,139,,,
Virginia Military Institute,William Raftery [2623],,,,,,140,,,
Mississippi,Ed Walker [3280],,,,,,141,,,
Virginia Tech,Monk Younger [3501],,,,,,142,,,
Mississippi State,Ray Dauber [742],,,,,,143,,,
Auburn,Sam McAllister [2053],,,,,,144,,,
Oregon,William Reinhart [2669],,,,,,145,,,
Oklahoma State,Puny James [1612],,,,,,146,,,
Citadel,Johnny Douglas [864],,,,,,147,,,
Kent State,Merle Wagoner [3272],,,,,,148,,,
Connecticut,John Heldman [1423],,,,,,149,,,
Minnesota,Dave McMillan [2152],,,,,,150,,,
Drake,Bill Williams [3395],,,,,,151,,,
Baylor,Ralph Wolf [3461],,,,,,152,,,
Davidson,Red Laird [1829],,,,,,153,,,
Nebraska,William Browne [394],,,,,,154,,,
Toledo,David Connelly [630],,,,,,155,,,
Miami (OH),John Mauer [2049],,,,,,156,,,
Lafayette,H.A. Lorenz [1941],,,,,,157,,,
Harvard,Edward Wachter [3264],,,,,,158,,,
Chicago,Nelson Norgren [2378],,,,,,159,,,
Texas-El Paso,Mack Saxon [2827],,,,,,160,,,
Sewanee,Allen Lincoln [1908],,,,,,161,,,
Colorado School of Mines,Doc Fletcher [1069],,,,,,162,,,
