Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Jim Brovelli [363],,202,326,181,402,196,338,188,462
Rhode Island,Claude English [978],Jack Kraft [1798],7,326,186,402,79,338,150,462
Hofstra,Dick Berg [219],,54,326,124,402,158,338,97,462
Indiana State,Bill Hodges [1493],,188,326,109,402,106,338,155,462
New Hampshire,Gerry Friel [1127],,33,326,0,402,158,338,132,462
Cincinnati,Ed Badger [112],,112,326,157,402,133,338,122,462
Morehead State,Wayne Martin [2036],,73,326,0,402,53,338,21,462
Tennessee,Don DeVoe [808],,137,326,46,402,1,338,89,462
Chattanooga,Murray Arnold [94],,180,326,0,402,133,338,146,462
Memphis,Dana Kirk [1771],,109,326,158,402,79,338,136,462
Providence,Gary Walters [3295],,23,326,0,402,158,338,141,462
American,Gary Williams [3403],,56,326,154,402,133,338,120,462
West Chester,Earl Voss [3261],,61,326,196,402,211,338,114,462
La Salle,Lefty Ervin [984],,52,326,4,402,27,338,45,462
Mississippi,Bob Weltlich [3345],,139,326,117,402,106,338,93,462
Purdue,Gene Keady [1710],,205,326,73,402,106,338,29,462
Weber State,Neil McCarthy [2076],,13,326,49,402,1,338,19,462
Portland,Jack Avina [106],,198,326,80,402,133,338,49,462
Alabama-Birmingham,Gene Bartow [163],,116,326,14,402,79,338,63,462
Kansas State,Jack Hartman [1384],,171,326,64,402,27,338,56,462
Maine,Skip Chappelle [546],,30,326,144,402,27,338,14,462
Northern Illinois,John McDougal [2114],,155,326,106,402,53,338,94,462
Cal State Fullerton,George McQuarn [2160],,133,326,99,402,133,338,198,462
Eastern Kentucky,Ed Byhre [443],,74,326,29,402,79,338,79,462
Houston Baptist,Gene Iba [1588],,40,326,166,402,133,338,116,462
Bradley,Dick Versace [3248],,87,326,68,402,1,338,100,462
Creighton,Tom Apke [80],,187,326,0,402,53,338,92,462
Bowling Green State,John Weinert [3337],,146,326,19,402,27,338,103,462
Georgetown,John Thompson [3154],,17,326,2,402,1,338,76,462
Marshall,Bob Zuffelato [3511],,181,326,8,402,27,338,40,462
Wisconsin,Bill Cofield [600],,211,326,90,402,196,338,202,462
Colorado State,Tony McAndrews [2055],,71,326,85,402,106,338,164,462
Colgate,Mike Griffin [1278],,12,326,197,402,133,338,152,462
Duke,Mike Krzyzewski [1814],,160,326,54,402,53,338,31,462
Brigham Young,Frank Arnold [92],,5,326,24,402,1,338,15,462
Western Carolina,Steve Cottrell [668],,185,326,95,402,53,338,52,462
Washington,Marv Harshman [1381],,121,326,75,402,106,338,37,462
Louisiana-Lafayette,Bobby Paschal [2473],,105,326,0,402,27,338,41,462
Arizona State,Ned Wulk [3482],,49,326,48,402,27,338,61,462
Austin Peay,Ron Bargatze [139],,76,326,180,402,133,338,138,462
Kent State,Ed Douma [866],,163,326,56,402,79,338,27,462
Seton Hall,Bill Raftery [2622],,22,326,195,402,133,338,135,462
Murray State,Ronald Greene [1263],,44,326,93,402,27,338,64,462
Princeton,Pete Carril [504],,80,326,0,402,27,338,48,462
Saint Mary's (CA),Bill Oates [2418],,197,326,59,402,1,338,8,462
Virginia Commonwealth,J.D. Barnett [150],,115,326,21,402,53,338,91,462
Tennessee Tech,Tom Deaton [782],,77,326,193,402,158,338,124,462
Butler,Joe Sexson [2886],,15,326,0,402,79,338,182,462
Fresno State,Tiny Grant [1243],,129,326,114,402,53,338,87,462
Hardin-Simmons,Jim Shuler [2916],,42,326,0,402,158,338,117,462
Wichita State,Gene Smithson [2975],,178,326,89,402,27,338,18,462
Baylor,Jim Haller [1325],,98,326,147,402,133,338,154,462
Eastern Michigan,Jim Boyce [303],,166,326,135,402,205,338,190,462
Florida State,Joe Williams [3407],,108,326,168,402,53,338,99,462
South Alabama,Cliff Ellis [963],,113,326,25,402,1,338,110,462
Florida,Norm Sloan [2944],,144,326,171,402,205,338,161,462
Alabama,Wimp Sanderson [2815],,138,326,18,402,79,338,107,462
Oregon State,Ralph Miller [2217],,48,326,13,402,1,338,104,462
Rider,John Carpenter [503],,59,326,87,402,205,338,160,462
San Jose State,Bill Berry [226],,132,326,15,402,79,338,82,462
Montana State,Bruce Haroldson [1359],,148,326,112,402,79,338,158,462
Boston College,Tom Davis [771],,21,326,191,402,106,338,162,462
Idaho,Don Monson [2252],,150,326,7,402,27,338,23,462
Virginia,Terry Holland [1508],,159,326,78,402,106,338,185,462
